"","Units","scenario","region","subresource","year","value","rundate"
"41","km^3","Reference","Africa_Eastern","groundwater grade1",2085,3.64667,2024-02-25 19:37:56
"42","km^3","Reference","Africa_Eastern","groundwater grade1",2090,3.83856,2024-02-25 19:37:56
"43","km^3","Reference","Africa_Eastern","groundwater grade1",2095,3.9933423,2024-02-25 19:37:56
"44","km^3","Reference","Africa_Eastern","groundwater grade1",2100,4.09386,2024-02-25 19:37:56
"45","km^3","Reference","Africa_Eastern","groundwater grade10",1975,0,2024-02-25 19:37:56
"46","km^3","Reference","Africa_Eastern","groundwater grade10",1990,0,2024-02-25 19:37:56
"47","km^3","Reference","Africa_Eastern","groundwater grade10",2005,0,2024-02-25 19:37:56
"48","km^3","Reference","Africa_Eastern","groundwater grade10",2010,0,2024-02-25 19:37:56
"49","km^3","Reference","Africa_Eastern","groundwater grade10",2015,0,2024-02-25 19:37:56
"50","km^3","Reference","Africa_Eastern","groundwater grade10",2020,0,2024-02-25 19:37:56
"51","km^3","Reference","Africa_Eastern","groundwater grade10",2025,0,2024-02-25 19:37:56
"52","km^3","Reference","Africa_Eastern","groundwater grade10",2030,0,2024-02-25 19:37:56
"53","km^3","Reference","Africa_Eastern","groundwater grade10",2035,0,2024-02-25 19:37:56
"54","km^3","Reference","Africa_Eastern","groundwater grade10",2040,0,2024-02-25 19:37:56
"55","km^3","Reference","Africa_Eastern","groundwater grade10",2045,0,2024-02-25 19:37:56
"56","km^3","Reference","Africa_Eastern","groundwater grade10",2050,0,2024-02-25 19:37:56
"57","km^3","Reference","Africa_Eastern","groundwater grade10",2055,0,2024-02-25 19:37:56
"58","km^3","Reference","Africa_Eastern","groundwater grade10",2060,0,2024-02-25 19:37:56
"59","km^3","Reference","Africa_Eastern","groundwater grade10",2065,0,2024-02-25 19:37:56
"60","km^3","Reference","Africa_Eastern","groundwater grade10",2070,0,2024-02-25 19:37:56
"61","km^3","Reference","Africa_Eastern","groundwater grade10",2075,0,2024-02-25 19:37:56
"62","km^3","Reference","Africa_Eastern","groundwater grade10",2080,0,2024-02-25 19:37:56
"63","km^3","Reference","Africa_Eastern","groundwater grade10",2085,0,2024-02-25 19:37:56
"64","km^3","Reference","Africa_Eastern","groundwater grade10",2090,0,2024-02-25 19:37:56
"65","km^3","Reference","Africa_Eastern","groundwater grade10",2095,7.32258,2024-02-25 19:37:56
"66","km^3","Reference","Africa_Eastern","groundwater grade10",2100,10.371,2024-02-25 19:37:56
"67","km^3","Reference","Africa_Eastern","groundwater grade11",1975,0,2024-02-25 19:37:56
"68","km^3","Reference","Africa_Eastern","groundwater grade11",1990,0,2024-02-25 19:37:56
"69","km^3","Reference","Africa_Eastern","groundwater grade11",2005,0,2024-02-25 19:37:56
"70","km^3","Reference","Africa_Eastern","groundwater grade11",2010,0,2024-02-25 19:37:56
"71","km^3","Reference","Africa_Eastern","groundwater grade11",2015,0,2024-02-25 19:37:56
"72","km^3","Reference","Africa_Eastern","groundwater grade11",2020,0,2024-02-25 19:37:56
"73","km^3","Reference","Africa_Eastern","groundwater grade11",2025,0,2024-02-25 19:37:56
"74","km^3","Reference","Africa_Eastern","groundwater grade11",2030,0,2024-02-25 19:37:56
"75","km^3","Reference","Africa_Eastern","groundwater grade11",2035,0,2024-02-25 19:37:56
"76","km^3","Reference","Africa_Eastern","groundwater grade11",2040,0,2024-02-25 19:37:56
"77","km^3","Reference","Africa_Eastern","groundwater grade11",2045,0,2024-02-25 19:37:56
"78","km^3","Reference","Africa_Eastern","groundwater grade11",2050,0,2024-02-25 19:37:56
"79","km^3","Reference","Africa_Eastern","groundwater grade11",2055,0,2024-02-25 19:37:56
"80","km^3","Reference","Africa_Eastern","groundwater grade11",2060,0,2024-02-25 19:37:56
"81","km^3","Reference","Africa_Eastern","groundwater grade11",2065,0,2024-02-25 19:37:56
"82","km^3","Reference","Africa_Eastern","groundwater grade11",2070,0,2024-02-25 19:37:56
"83","km^3","Reference","Africa_Eastern","groundwater grade11",2075,0,2024-02-25 19:37:56
"84","km^3","Reference","Africa_Eastern","groundwater grade11",2080,0,2024-02-25 19:37:56
"85","km^3","Reference","Africa_Eastern","groundwater grade11",2085,0,2024-02-25 19:37:56
"86","km^3","Reference","Africa_Eastern","groundwater grade11",2090,0,2024-02-25 19:37:56
"87","km^3","Reference","Africa_Eastern","groundwater grade11",2095,0,2024-02-25 19:37:56
"88","km^3","Reference","Africa_Eastern","groundwater grade11",2100,8.99031,2024-02-25 19:37:56
"89","km^3","Reference","Africa_Eastern","groundwater grade12",1975,0,2024-02-25 19:37:56
"90","km^3","Reference","Africa_Eastern","groundwater grade12",1990,0,2024-02-25 19:37:56
"91","km^3","Reference","Africa_Eastern","groundwater grade12",2005,0,2024-02-25 19:37:56
"92","km^3","Reference","Africa_Eastern","groundwater grade12",2010,0,2024-02-25 19:37:56
"93","km^3","Reference","Africa_Eastern","groundwater grade12",2015,0,2024-02-25 19:37:56
"94","km^3","Reference","Africa_Eastern","groundwater grade12",2020,0,2024-02-25 19:37:56
"95","km^3","Reference","Africa_Eastern","groundwater grade12",2025,0,2024-02-25 19:37:56
"96","km^3","Reference","Africa_Eastern","groundwater grade12",2030,0,2024-02-25 19:37:56
"97","km^3","Reference","Africa_Eastern","groundwater grade12",2035,0,2024-02-25 19:37:56
"98","km^3","Reference","Africa_Eastern","groundwater grade12",2040,0,2024-02-25 19:37:56
"99","km^3","Reference","Africa_Eastern","groundwater grade12",2045,0,2024-02-25 19:37:56
"100","km^3","Reference","Africa_Eastern","groundwater grade12",2050,0,2024-02-25 19:37:56
"101","km^3","Reference","Africa_Eastern","groundwater grade12",2055,0,2024-02-25 19:37:56
"102","km^3","Reference","Africa_Eastern","groundwater grade12",2060,0,2024-02-25 19:37:56
"103","km^3","Reference","Africa_Eastern","groundwater grade12",2065,0,2024-02-25 19:37:56
"104","km^3","Reference","Africa_Eastern","groundwater grade12",2070,0,2024-02-25 19:37:56
"105","km^3","Reference","Africa_Eastern","groundwater grade12",2075,0,2024-02-25 19:37:56
"106","km^3","Reference","Africa_Eastern","groundwater grade12",2080,0,2024-02-25 19:37:56
"107","km^3","Reference","Africa_Eastern","groundwater grade12",2085,0,2024-02-25 19:37:56
"108","km^3","Reference","Africa_Eastern","groundwater grade12",2090,0,2024-02-25 19:37:56
"109","km^3","Reference","Africa_Eastern","groundwater grade12",2095,0,2024-02-25 19:37:56
"110","km^3","Reference","Africa_Eastern","groundwater grade12",2100,4.51127,2024-02-25 19:37:56
"111","km^3","Reference","Africa_Eastern","groundwater grade13",1975,0,2024-02-25 19:37:56
"112","km^3","Reference","Africa_Eastern","groundwater grade13",1990,0,2024-02-25 19:37:56
"113","km^3","Reference","Africa_Eastern","groundwater grade13",2005,0,2024-02-25 19:37:56
"114","km^3","Reference","Africa_Eastern","groundwater grade13",2010,0,2024-02-25 19:37:56
"115","km^3","Reference","Africa_Eastern","groundwater grade13",2015,0,2024-02-25 19:37:56
"116","km^3","Reference","Africa_Eastern","groundwater grade13",2020,0,2024-02-25 19:37:56
"117","km^3","Reference","Africa_Eastern","groundwater grade13",2025,0,2024-02-25 19:37:56
"118","km^3","Reference","Africa_Eastern","groundwater grade13",2030,0,2024-02-25 19:37:56
"119","km^3","Reference","Africa_Eastern","groundwater grade13",2035,0,2024-02-25 19:37:56
"120","km^3","Reference","Africa_Eastern","groundwater grade13",2040,0,2024-02-25 19:37:56
"121","km^3","Reference","Africa_Eastern","groundwater grade13",2045,0,2024-02-25 19:37:56
"122","km^3","Reference","Africa_Eastern","groundwater grade13",2050,0,2024-02-25 19:37:56
"123","km^3","Reference","Africa_Eastern","groundwater grade13",2055,0,2024-02-25 19:37:56
"124","km^3","Reference","Africa_Eastern","groundwater grade13",2060,0,2024-02-25 19:37:56
"125","km^3","Reference","Africa_Eastern","groundwater grade13",2065,0,2024-02-25 19:37:56
"126","km^3","Reference","Africa_Eastern","groundwater grade13",2070,0,2024-02-25 19:37:56
"127","km^3","Reference","Africa_Eastern","groundwater grade13",2075,0,2024-02-25 19:37:56
"128","km^3","Reference","Africa_Eastern","groundwater grade13",2080,0,2024-02-25 19:37:56
"129","km^3","Reference","Africa_Eastern","groundwater grade13",2085,0,2024-02-25 19:37:56
"130","km^3","Reference","Africa_Eastern","groundwater grade13",2090,0,2024-02-25 19:37:56
"131","km^3","Reference","Africa_Eastern","groundwater grade13",2095,0,2024-02-25 19:37:56
"132","km^3","Reference","Africa_Eastern","groundwater grade13",2100,0,2024-02-25 19:37:56
"133","km^3","Reference","Africa_Eastern","groundwater grade14",1975,0,2024-02-25 19:37:56
"134","km^3","Reference","Africa_Eastern","groundwater grade14",1990,0,2024-02-25 19:37:56
"135","km^3","Reference","Africa_Eastern","groundwater grade14",2005,0,2024-02-25 19:37:56
"136","km^3","Reference","Africa_Eastern","groundwater grade14",2010,0,2024-02-25 19:37:56
"137","km^3","Reference","Africa_Eastern","groundwater grade14",2015,0,2024-02-25 19:37:56
"138","km^3","Reference","Africa_Eastern","groundwater grade14",2020,0,2024-02-25 19:37:56
"139","km^3","Reference","Africa_Eastern","groundwater grade14",2025,0,2024-02-25 19:37:56
"140","km^3","Reference","Africa_Eastern","groundwater grade14",2030,0,2024-02-25 19:37:56
"141","km^3","Reference","Africa_Eastern","groundwater grade14",2035,0,2024-02-25 19:37:56
"142","km^3","Reference","Africa_Eastern","groundwater grade14",2040,0,2024-02-25 19:37:56
"143","km^3","Reference","Africa_Eastern","groundwater grade14",2045,0,2024-02-25 19:37:56
"144","km^3","Reference","Africa_Eastern","groundwater grade14",2050,0,2024-02-25 19:37:56
"145","km^3","Reference","Africa_Eastern","groundwater grade14",2055,0,2024-02-25 19:37:56
"146","km^3","Reference","Africa_Eastern","groundwater grade14",2060,0,2024-02-25 19:37:56
"147","km^3","Reference","Africa_Eastern","groundwater grade14",2065,0,2024-02-25 19:37:56
"148","km^3","Reference","Africa_Eastern","groundwater grade14",2070,0,2024-02-25 19:37:56
"149","km^3","Reference","Africa_Eastern","groundwater grade14",2075,0,2024-02-25 19:37:56
"150","km^3","Reference","Africa_Eastern","groundwater grade14",2080,0,2024-02-25 19:37:56
"151","km^3","Reference","Africa_Eastern","groundwater grade14",2085,0,2024-02-25 19:37:56
"152","km^3","Reference","Africa_Eastern","groundwater grade14",2090,0,2024-02-25 19:37:56
"153","km^3","Reference","Africa_Eastern","groundwater grade14",2095,0,2024-02-25 19:37:56
"154","km^3","Reference","Africa_Eastern","groundwater grade14",2100,0,2024-02-25 19:37:56
"155","km^3","Reference","Africa_Eastern","groundwater grade15",1975,0,2024-02-25 19:37:56
"156","km^3","Reference","Africa_Eastern","groundwater grade15",1990,0,2024-02-25 19:37:56
"157","km^3","Reference","Africa_Eastern","groundwater grade15",2005,0,2024-02-25 19:37:56
"158","km^3","Reference","Africa_Eastern","groundwater grade15",2010,0,2024-02-25 19:37:56
"159","km^3","Reference","Africa_Eastern","groundwater grade15",2015,0,2024-02-25 19:37:56
"160","km^3","Reference","Africa_Eastern","groundwater grade15",2020,0,2024-02-25 19:37:56
"161","km^3","Reference","Africa_Eastern","groundwater grade15",2025,0,2024-02-25 19:37:56
"162","km^3","Reference","Africa_Eastern","groundwater grade15",2030,0,2024-02-25 19:37:56
"163","km^3","Reference","Africa_Eastern","groundwater grade15",2035,0,2024-02-25 19:37:56
"164","km^3","Reference","Africa_Eastern","groundwater grade15",2040,0,2024-02-25 19:37:56
"165","km^3","Reference","Africa_Eastern","groundwater grade15",2045,0,2024-02-25 19:37:56
"166","km^3","Reference","Africa_Eastern","groundwater grade15",2050,0,2024-02-25 19:37:56
"167","km^3","Reference","Africa_Eastern","groundwater grade15",2055,0,2024-02-25 19:37:56
"168","km^3","Reference","Africa_Eastern","groundwater grade15",2060,0,2024-02-25 19:37:56
"169","km^3","Reference","Africa_Eastern","groundwater grade15",2065,0,2024-02-25 19:37:56
"170","km^3","Reference","Africa_Eastern","groundwater grade15",2070,0,2024-02-25 19:37:56
"171","km^3","Reference","Africa_Eastern","groundwater grade15",2075,0,2024-02-25 19:37:56
"172","km^3","Reference","Africa_Eastern","groundwater grade15",2080,0,2024-02-25 19:37:56
"173","km^3","Reference","Africa_Eastern","groundwater grade15",2085,0,2024-02-25 19:37:56
"174","km^3","Reference","Africa_Eastern","groundwater grade15",2090,0,2024-02-25 19:37:56
"175","km^3","Reference","Africa_Eastern","groundwater grade15",2095,0,2024-02-25 19:37:56
"176","km^3","Reference","Africa_Eastern","groundwater grade15",2100,0,2024-02-25 19:37:56
"177","km^3","Reference","Africa_Eastern","groundwater grade16",1975,0,2024-02-25 19:37:56
"178","km^3","Reference","Africa_Eastern","groundwater grade16",1990,0,2024-02-25 19:37:56
"179","km^3","Reference","Africa_Eastern","groundwater grade16",2005,0,2024-02-25 19:37:56
"180","km^3","Reference","Africa_Eastern","groundwater grade16",2010,0,2024-02-25 19:37:56
"181","km^3","Reference","Africa_Eastern","groundwater grade16",2015,0,2024-02-25 19:37:56
"182","km^3","Reference","Africa_Eastern","groundwater grade16",2020,0,2024-02-25 19:37:56
"183","km^3","Reference","Africa_Eastern","groundwater grade16",2025,0,2024-02-25 19:37:56
"184","km^3","Reference","Africa_Eastern","groundwater grade16",2030,0,2024-02-25 19:37:56
"185","km^3","Reference","Africa_Eastern","groundwater grade16",2035,0,2024-02-25 19:37:56
"186","km^3","Reference","Africa_Eastern","groundwater grade16",2040,0,2024-02-25 19:37:56
"187","km^3","Reference","Africa_Eastern","groundwater grade16",2045,0,2024-02-25 19:37:56
"188","km^3","Reference","Africa_Eastern","groundwater grade16",2050,0,2024-02-25 19:37:56
"189","km^3","Reference","Africa_Eastern","groundwater grade16",2055,0,2024-02-25 19:37:56
"190","km^3","Reference","Africa_Eastern","groundwater grade16",2060,0,2024-02-25 19:37:56
"191","km^3","Reference","Africa_Eastern","groundwater grade16",2065,0,2024-02-25 19:37:56
"192","km^3","Reference","Africa_Eastern","groundwater grade16",2070,0,2024-02-25 19:37:56
"193","km^3","Reference","Africa_Eastern","groundwater grade16",2075,0,2024-02-25 19:37:56
"194","km^3","Reference","Africa_Eastern","groundwater grade16",2080,0,2024-02-25 19:37:56
"195","km^3","Reference","Africa_Eastern","groundwater grade16",2085,0,2024-02-25 19:37:56
"196","km^3","Reference","Africa_Eastern","groundwater grade16",2090,0,2024-02-25 19:37:56
"197","km^3","Reference","Africa_Eastern","groundwater grade16",2095,0,2024-02-25 19:37:56
"198","km^3","Reference","Africa_Eastern","groundwater grade16",2100,0,2024-02-25 19:37:56
"199","km^3","Reference","Africa_Eastern","groundwater grade17",1975,0,2024-02-25 19:37:56
"200","km^3","Reference","Africa_Eastern","groundwater grade17",1990,0,2024-02-25 19:37:56
"201","km^3","Reference","Africa_Eastern","groundwater grade17",2005,0,2024-02-25 19:37:56
"202","km^3","Reference","Africa_Eastern","groundwater grade17",2010,0,2024-02-25 19:37:56
"203","km^3","Reference","Africa_Eastern","groundwater grade17",2015,0,2024-02-25 19:37:56
"204","km^3","Reference","Africa_Eastern","groundwater grade17",2020,0,2024-02-25 19:37:56
"205","km^3","Reference","Africa_Eastern","groundwater grade17",2025,0,2024-02-25 19:37:56
"206","km^3","Reference","Africa_Eastern","groundwater grade17",2030,0,2024-02-25 19:37:56
"207","km^3","Reference","Africa_Eastern","groundwater grade17",2035,0,2024-02-25 19:37:56
"208","km^3","Reference","Africa_Eastern","groundwater grade17",2040,0,2024-02-25 19:37:56
"209","km^3","Reference","Africa_Eastern","groundwater grade17",2045,0,2024-02-25 19:37:56
"210","km^3","Reference","Africa_Eastern","groundwater grade17",2050,0,2024-02-25 19:37:56
"211","km^3","Reference","Africa_Eastern","groundwater grade17",2055,0,2024-02-25 19:37:56
"212","km^3","Reference","Africa_Eastern","groundwater grade17",2060,0,2024-02-25 19:37:56
"213","km^3","Reference","Africa_Eastern","groundwater grade17",2065,0,2024-02-25 19:37:56
"214","km^3","Reference","Africa_Eastern","groundwater grade17",2070,0,2024-02-25 19:37:56
"215","km^3","Reference","Africa_Eastern","groundwater grade17",2075,0,2024-02-25 19:37:56
"216","km^3","Reference","Africa_Eastern","groundwater grade17",2080,0,2024-02-25 19:37:56
"217","km^3","Reference","Africa_Eastern","groundwater grade17",2085,0,2024-02-25 19:37:56
"218","km^3","Reference","Africa_Eastern","groundwater grade17",2090,0,2024-02-25 19:37:56
"219","km^3","Reference","Africa_Eastern","groundwater grade17",2095,0,2024-02-25 19:37:56
"220","km^3","Reference","Africa_Eastern","groundwater grade17",2100,0,2024-02-25 19:37:56
"221","km^3","Reference","Africa_Eastern","groundwater grade18",1975,0,2024-02-25 19:37:56
"222","km^3","Reference","Africa_Eastern","groundwater grade18",1990,0,2024-02-25 19:37:56
"223","km^3","Reference","Africa_Eastern","groundwater grade18",2005,0,2024-02-25 19:37:56
"224","km^3","Reference","Africa_Eastern","groundwater grade18",2010,0,2024-02-25 19:37:56
"225","km^3","Reference","Africa_Eastern","groundwater grade18",2015,0,2024-02-25 19:37:56
"226","km^3","Reference","Africa_Eastern","groundwater grade18",2020,0,2024-02-25 19:37:56
"227","km^3","Reference","Africa_Eastern","groundwater grade18",2025,0,2024-02-25 19:37:56
"228","km^3","Reference","Africa_Eastern","groundwater grade18",2030,0,2024-02-25 19:37:56
"229","km^3","Reference","Africa_Eastern","groundwater grade18",2035,0,2024-02-25 19:37:56
"230","km^3","Reference","Africa_Eastern","groundwater grade18",2040,0,2024-02-25 19:37:56
"231","km^3","Reference","Africa_Eastern","groundwater grade18",2045,0,2024-02-25 19:37:56
"232","km^3","Reference","Africa_Eastern","groundwater grade18",2050,0,2024-02-25 19:37:56
"233","km^3","Reference","Africa_Eastern","groundwater grade18",2055,0,2024-02-25 19:37:56
"234","km^3","Reference","Africa_Eastern","groundwater grade18",2060,0,2024-02-25 19:37:56
"235","km^3","Reference","Africa_Eastern","groundwater grade18",2065,0,2024-02-25 19:37:56
"236","km^3","Reference","Africa_Eastern","groundwater grade18",2070,0,2024-02-25 19:37:56
"237","km^3","Reference","Africa_Eastern","groundwater grade18",2075,0,2024-02-25 19:37:56
"238","km^3","Reference","Africa_Eastern","groundwater grade18",2080,0,2024-02-25 19:37:56
"239","km^3","Reference","Africa_Eastern","groundwater grade18",2085,0,2024-02-25 19:37:56
"240","km^3","Reference","Africa_Eastern","groundwater grade18",2090,0,2024-02-25 19:37:56
"241","km^3","Reference","Africa_Eastern","groundwater grade18",2095,0,2024-02-25 19:37:56
"242","km^3","Reference","Africa_Eastern","groundwater grade18",2100,0,2024-02-25 19:37:56
"243","km^3","Reference","Africa_Eastern","groundwater grade19",1975,0,2024-02-25 19:37:56
"244","km^3","Reference","Africa_Eastern","groundwater grade19",1990,0,2024-02-25 19:37:56
"245","km^3","Reference","Africa_Eastern","groundwater grade19",2005,0,2024-02-25 19:37:56
"246","km^3","Reference","Africa_Eastern","groundwater grade19",2010,0,2024-02-25 19:37:56
"247","km^3","Reference","Africa_Eastern","groundwater grade19",2015,0,2024-02-25 19:37:56
"248","km^3","Reference","Africa_Eastern","groundwater grade19",2020,0,2024-02-25 19:37:56
"249","km^3","Reference","Africa_Eastern","groundwater grade19",2025,0,2024-02-25 19:37:56
"250","km^3","Reference","Africa_Eastern","groundwater grade19",2030,0,2024-02-25 19:37:56
"251","km^3","Reference","Africa_Eastern","groundwater grade19",2035,0,2024-02-25 19:37:56
"252","km^3","Reference","Africa_Eastern","groundwater grade19",2040,0,2024-02-25 19:37:56
"253","km^3","Reference","Africa_Eastern","groundwater grade19",2045,0,2024-02-25 19:37:56
"254","km^3","Reference","Africa_Eastern","groundwater grade19",2050,0,2024-02-25 19:37:56
"255","km^3","Reference","Africa_Eastern","groundwater grade19",2055,0,2024-02-25 19:37:56
"256","km^3","Reference","Africa_Eastern","groundwater grade19",2060,0,2024-02-25 19:37:56
"257","km^3","Reference","Africa_Eastern","groundwater grade19",2065,0,2024-02-25 19:37:56
"258","km^3","Reference","Africa_Eastern","groundwater grade19",2070,0,2024-02-25 19:37:56
"259","km^3","Reference","Africa_Eastern","groundwater grade19",2075,0,2024-02-25 19:37:56
"260","km^3","Reference","Africa_Eastern","groundwater grade19",2080,0,2024-02-25 19:37:56
"261","km^3","Reference","Africa_Eastern","groundwater grade19",2085,0,2024-02-25 19:37:56
"262","km^3","Reference","Africa_Eastern","groundwater grade19",2090,0,2024-02-25 19:37:56
"263","km^3","Reference","Africa_Eastern","groundwater grade19",2095,0,2024-02-25 19:37:56
"264","km^3","Reference","Africa_Eastern","groundwater grade19",2100,0,2024-02-25 19:37:56
"265","km^3","Reference","Africa_Eastern","groundwater grade2",1975,0,2024-02-25 19:37:56
"266","km^3","Reference","Africa_Eastern","groundwater grade2",1990,0,2024-02-25 19:37:56
"267","km^3","Reference","Africa_Eastern","groundwater grade2",2005,0,2024-02-25 19:37:56
"268","km^3","Reference","Africa_Eastern","groundwater grade2",2010,0,2024-02-25 19:37:56
"269","km^3","Reference","Africa_Eastern","groundwater grade2",2015,0,2024-02-25 19:37:56
"270","km^3","Reference","Africa_Eastern","groundwater grade2",2020,0,2024-02-25 19:37:56
"271","km^3","Reference","Africa_Eastern","groundwater grade2",2025,0,2024-02-25 19:37:56
"272","km^3","Reference","Africa_Eastern","groundwater grade2",2030,0,2024-02-25 19:37:56
"273","km^3","Reference","Africa_Eastern","groundwater grade2",2035,0,2024-02-25 19:37:56
"274","km^3","Reference","Africa_Eastern","groundwater grade2",2040,7.17732,2024-02-25 19:37:56
"275","km^3","Reference","Africa_Eastern","groundwater grade2",2045,33.1814,2024-02-25 19:37:56
"276","km^3","Reference","Africa_Eastern","groundwater grade2",2050,39.7783,2024-02-25 19:37:56
"277","km^3","Reference","Africa_Eastern","groundwater grade2",2055,53.048,2024-02-25 19:37:56
"278","km^3","Reference","Africa_Eastern","groundwater grade2",2060,60.7629,2024-02-25 19:37:56
"279","km^3","Reference","Africa_Eastern","groundwater grade2",2065,43.875,2024-02-25 19:37:56
"280","km^3","Reference","Africa_Eastern","groundwater grade2",2070,45.832,2024-02-25 19:37:56
"281","km^3","Reference","Africa_Eastern","groundwater grade2",2075,4.16913,2024-02-25 19:37:56
"282","km^3","Reference","Africa_Eastern","groundwater grade2",2080,0,2024-02-25 19:37:56
"283","km^3","Reference","Africa_Eastern","groundwater grade2",2085,0,2024-02-25 19:37:56
"284","km^3","Reference","Africa_Eastern","groundwater grade2",2090,0,2024-02-25 19:37:56
"285","km^3","Reference","Africa_Eastern","groundwater grade2",2095,0,2024-02-25 19:37:56
"286","km^3","Reference","Africa_Eastern","groundwater grade2",2100,0,2024-02-25 19:37:56
"287","km^3","Reference","Africa_Eastern","groundwater grade20",1975,0,2024-02-25 19:37:56
"288","km^3","Reference","Africa_Eastern","groundwater grade20",1990,0,2024-02-25 19:37:56
"289","km^3","Reference","Africa_Eastern","groundwater grade20",2005,0,2024-02-25 19:37:56
"290","km^3","Reference","Africa_Eastern","groundwater grade20",2010,0,2024-02-25 19:37:56
"291","km^3","Reference","Africa_Eastern","groundwater grade20",2015,0,2024-02-25 19:37:56
"292","km^3","Reference","Africa_Eastern","groundwater grade20",2020,0,2024-02-25 19:37:56
"293","km^3","Reference","Africa_Eastern","groundwater grade20",2025,0,2024-02-25 19:37:56
"294","km^3","Reference","Africa_Eastern","groundwater grade20",2030,0,2024-02-25 19:37:56
"295","km^3","Reference","Africa_Eastern","groundwater grade20",2035,0,2024-02-25 19:37:56
"296","km^3","Reference","Africa_Eastern","groundwater grade20",2040,0,2024-02-25 19:37:56
"297","km^3","Reference","Africa_Eastern","groundwater grade20",2045,0,2024-02-25 19:37:56
"298","km^3","Reference","Africa_Eastern","groundwater grade20",2050,0,2024-02-25 19:37:56
"299","km^3","Reference","Africa_Eastern","groundwater grade20",2055,0,2024-02-25 19:37:56
"300","km^3","Reference","Africa_Eastern","groundwater grade20",2060,0,2024-02-25 19:37:56
