"","Units","scenario","region","year","value","rundate"
"79","thous","Reference","Africa_Western",2055,836044,2024-02-25 19:37:56
"80","thous","Reference","Africa_Western",2060,863325,2024-02-25 19:37:56
"81","thous","Reference","Africa_Western",2065,886413,2024-02-25 19:37:56
"82","thous","Reference","Africa_Western",2070,904965,2024-02-25 19:37:56
"83","thous","Reference","Africa_Western",2075,918760,2024-02-25 19:37:56
"84","thous","Reference","Africa_Western",2080,927833,2024-02-25 19:37:56
"85","thous","Reference","Africa_Western",2085,932458,2024-02-25 19:37:56
"86","thous","Reference","Africa_Western",2090,932871,2024-02-25 19:37:56
"87","thous","Reference","Africa_Western",2095,929311,2024-02-25 19:37:56
"88","thous","Reference","Africa_Western",2100,921993,2024-02-25 19:37:56
"89","thous","Reference","Argentina",1975,25866,2024-02-25 19:37:56
"90","thous","Reference","Argentina",1990,32619,2024-02-25 19:37:56
"91","thous","Reference","Argentina",2005,38893,2024-02-25 19:37:56
"92","thous","Reference","Argentina",2010,40896,2024-02-25 19:37:56
"93","thous","Reference","Argentina",2015,43075,2024-02-25 19:37:56
"94","thous","Reference","Argentina",2020,44208,2024-02-25 19:37:56
"95","thous","Reference","Argentina",2025,45024,2024-02-25 19:37:56
"96","thous","Reference","Argentina",2030,45570,2024-02-25 19:37:56
"97","thous","Reference","Argentina",2035,45939,2024-02-25 19:37:56
"98","thous","Reference","Argentina",2040,46089,2024-02-25 19:37:56
"99","thous","Reference","Argentina",2045,45987,2024-02-25 19:37:56
"100","thous","Reference","Argentina",2050,45641,2024-02-25 19:37:56
"101","thous","Reference","Argentina",2055,45101,2024-02-25 19:37:56
"102","thous","Reference","Argentina",2060,44386,2024-02-25 19:37:56
"103","thous","Reference","Argentina",2065,43536,2024-02-25 19:37:56
"104","thous","Reference","Argentina",2070,42548,2024-02-25 19:37:56
"105","thous","Reference","Argentina",2075,41426,2024-02-25 19:37:56
"106","thous","Reference","Argentina",2080,40176,2024-02-25 19:37:56
"107","thous","Reference","Argentina",2085,38694,2024-02-25 19:37:56
"108","thous","Reference","Argentina",2090,37032,2024-02-25 19:37:56
"109","thous","Reference","Argentina",2095,35246,2024-02-25 19:37:56
"110","thous","Reference","Argentina",2100,33379,2024-02-25 19:37:56
"111","thous","Reference","Australia_NZ",1975,16856,2024-02-25 19:37:56
"112","thous","Reference","Australia_NZ",1990,20359,2024-02-25 19:37:56
"113","thous","Reference","Australia_NZ",2005,24314,2024-02-25 19:37:56
"114","thous","Reference","Australia_NZ",2010,26525,2024-02-25 19:37:56
"115","thous","Reference","Australia_NZ",2015,28547,2024-02-25 19:37:56
"116","thous","Reference","Australia_NZ",2020,31215,2024-02-25 19:37:56
"117","thous","Reference","Australia_NZ",2025,34202,2024-02-25 19:37:56
"118","thous","Reference","Australia_NZ",2030,37248,2024-02-25 19:37:56
"119","thous","Reference","Australia_NZ",2035,40306,2024-02-25 19:37:56
"120","thous","Reference","Australia_NZ",2040,43464,2024-02-25 19:37:56
"121","thous","Reference","Australia_NZ",2045,46770,2024-02-25 19:37:56
"122","thous","Reference","Australia_NZ",2050,50213,2024-02-25 19:37:56
"123","thous","Reference","Australia_NZ",2055,53709,2024-02-25 19:37:56
"124","thous","Reference","Australia_NZ",2060,57215,2024-02-25 19:37:56
"125","thous","Reference","Australia_NZ",2065,60503,2024-02-25 19:37:56
"126","thous","Reference","Australia_NZ",2070,63539,2024-02-25 19:37:56
"127","thous","Reference","Australia_NZ",2075,66349,2024-02-25 19:37:56
"128","thous","Reference","Australia_NZ",2080,68828,2024-02-25 19:37:56
"129","thous","Reference","Australia_NZ",2085,70895,2024-02-25 19:37:56
"130","thous","Reference","Australia_NZ",2090,72546,2024-02-25 19:37:56
"131","thous","Reference","Australia_NZ",2095,73834,2024-02-25 19:37:56
"132","thous","Reference","Australia_NZ",2100,74831,2024-02-25 19:37:56
"133","thous","Reference","Brazil",1975,107216,2024-02-25 19:37:56
"134","thous","Reference","Brazil",1990,149003,2024-02-25 19:37:56
"135","thous","Reference","Brazil",2005,186127,2024-02-25 19:37:56
"136","thous","Reference","Brazil",2010,195714,2024-02-25 19:37:56
"137","thous","Reference","Brazil",2015,204472,2024-02-25 19:37:56
"138","thous","Reference","Brazil",2020,210322,2024-02-25 19:37:56
"139","thous","Reference","Brazil",2025,214687,2024-02-25 19:37:56
"140","thous","Reference","Brazil",2030,217430,2024-02-25 19:37:56
"141","thous","Reference","Brazil",2035,218905,2024-02-25 19:37:56
"142","thous","Reference","Brazil",2040,219053,2024-02-25 19:37:56
"143","thous","Reference","Brazil",2045,217944,2024-02-25 19:37:56
"144","thous","Reference","Brazil",2050,215464,2024-02-25 19:37:56
"145","thous","Reference","Brazil",2055,211751,2024-02-25 19:37:56
"146","thous","Reference","Brazil",2060,206881,2024-02-25 19:37:56
"147","thous","Reference","Brazil",2065,201032,2024-02-25 19:37:56
"148","thous","Reference","Brazil",2070,194359,2024-02-25 19:37:56
"149","thous","Reference","Brazil",2075,186966,2024-02-25 19:37:56
"150","thous","Reference","Brazil",2080,178993,2024-02-25 19:37:56
"151","thous","Reference","Brazil",2085,170490,2024-02-25 19:37:56
"152","thous","Reference","Brazil",2090,161057,2024-02-25 19:37:56
"153","thous","Reference","Brazil",2095,151022,2024-02-25 19:37:56
"154","thous","Reference","Brazil",2100,140661,2024-02-25 19:37:56
"155","thous","Reference","Canada",1975,23059,2024-02-25 19:37:56
"156","thous","Reference","Canada",1990,27541,2024-02-25 19:37:56
"157","thous","Reference","Canada",2005,32164,2024-02-25 19:37:56
"158","thous","Reference","Canada",2010,34148,2024-02-25 19:37:56
"159","thous","Reference","Canada",2015,36027,2024-02-25 19:37:56
"160","thous","Reference","Canada",2020,38681,2024-02-25 19:37:56
"161","thous","Reference","Canada",2025,41731,2024-02-25 19:37:56
"162","thous","Reference","Canada",2030,44880,2024-02-25 19:37:56
"163","thous","Reference","Canada",2035,48036,2024-02-25 19:37:56
"164","thous","Reference","Canada",2040,51317,2024-02-25 19:37:56
"165","thous","Reference","Canada",2045,54811,2024-02-25 19:37:56
"166","thous","Reference","Canada",2050,58522,2024-02-25 19:37:56
"167","thous","Reference","Canada",2055,62356,2024-02-25 19:37:56
"168","thous","Reference","Canada",2060,66262,2024-02-25 19:37:56
"169","thous","Reference","Canada",2065,70030,2024-02-25 19:37:56
"170","thous","Reference","Canada",2070,73555,2024-02-25 19:37:56
"171","thous","Reference","Canada",2075,76860,2024-02-25 19:37:56
"172","thous","Reference","Canada",2080,79931,2024-02-25 19:37:56
"173","thous","Reference","Canada",2085,82553,2024-02-25 19:37:56
"174","thous","Reference","Canada",2090,84673,2024-02-25 19:37:56
"175","thous","Reference","Canada",2095,86344,2024-02-25 19:37:56
"176","thous","Reference","Canada",2100,87658,2024-02-25 19:37:56
"177","thous","Reference","Central America and Caribbean",1975,45127,2024-02-25 19:37:56
"178","thous","Reference","Central America and Caribbean",1990,59989,2024-02-25 19:37:56
"179","thous","Reference","Central America and Caribbean",2005,75932,2024-02-25 19:37:56
"180","thous","Reference","Central America and Caribbean",2010,80984,2024-02-25 19:37:56
"181","thous","Reference","Central America and Caribbean",2015,86156,2024-02-25 19:37:56
"182","thous","Reference","Central America and Caribbean",2020,88799,2024-02-25 19:37:56
"183","thous","Reference","Central America and Caribbean",2025,90361,2024-02-25 19:37:56
"184","thous","Reference","Central America and Caribbean",2030,91104,2024-02-25 19:37:56
"185","thous","Reference","Central America and Caribbean",2035,91254,2024-02-25 19:37:56
"186","thous","Reference","Central America and Caribbean",2040,90760,2024-02-25 19:37:56
"187","thous","Reference","Central America and Caribbean",2045,89640,2024-02-25 19:37:56
"188","thous","Reference","Central America and Caribbean",2050,87951,2024-02-25 19:37:56
"189","thous","Reference","Central America and Caribbean",2055,85812,2024-02-25 19:37:56
"190","thous","Reference","Central America and Caribbean",2060,83283,2024-02-25 19:37:56
"191","thous","Reference","Central America and Caribbean",2065,80659,2024-02-25 19:37:56
"192","thous","Reference","Central America and Caribbean",2070,77963,2024-02-25 19:37:56
"193","thous","Reference","Central America and Caribbean",2075,75200,2024-02-25 19:37:56
"194","thous","Reference","Central America and Caribbean",2080,72344,2024-02-25 19:37:56
"195","thous","Reference","Central America and Caribbean",2085,69403,2024-02-25 19:37:56
"196","thous","Reference","Central America and Caribbean",2090,66384,2024-02-25 19:37:56
"197","thous","Reference","Central America and Caribbean",2095,63241,2024-02-25 19:37:56
"198","thous","Reference","Central America and Caribbean",2100,59990,2024-02-25 19:37:56
"199","thous","Reference","Central Asia",1975,51975,2024-02-25 19:37:56
"200","thous","Reference","Central Asia",1990,68498,2024-02-25 19:37:56
"201","thous","Reference","Central Asia",2005,76706,2024-02-25 19:37:56
"202","thous","Reference","Central Asia",2010,81534,2024-02-25 19:37:56
"203","thous","Reference","Central Asia",2015,88051,2024-02-25 19:37:56
"204","thous","Reference","Central Asia",2020,90238,2024-02-25 19:37:56
"205","thous","Reference","Central Asia",2025,91180,2024-02-25 19:37:56
"206","thous","Reference","Central Asia",2030,91279,2024-02-25 19:37:56
"207","thous","Reference","Central Asia",2035,90913,2024-02-25 19:37:56
"208","thous","Reference","Central Asia",2040,90051,2024-02-25 19:37:56
"209","thous","Reference","Central Asia",2045,88594,2024-02-25 19:37:56
"210","thous","Reference","Central Asia",2050,86537,2024-02-25 19:37:56
"211","thous","Reference","Central Asia",2055,84048,2024-02-25 19:37:56
"212","thous","Reference","Central Asia",2060,81253,2024-02-25 19:37:56
"213","thous","Reference","Central Asia",2065,78367,2024-02-25 19:37:56
"214","thous","Reference","Central Asia",2070,75392,2024-02-25 19:37:56
"215","thous","Reference","Central Asia",2075,72304,2024-02-25 19:37:56
"216","thous","Reference","Central Asia",2080,69118,2024-02-25 19:37:56
"217","thous","Reference","Central Asia",2085,65897,2024-02-25 19:37:56
"218","thous","Reference","Central Asia",2090,62726,2024-02-25 19:37:56
"219","thous","Reference","Central Asia",2095,59674,2024-02-25 19:37:56
"220","thous","Reference","Central Asia",2100,56751,2024-02-25 19:37:56
"221","thous","Reference","China",1975,930691,2024-02-25 19:37:56
"222","thous","Reference","China",1990,1182960,2024-02-25 19:37:56
"223","thous","Reference","China",2005,1338030,2024-02-25 19:37:56
"224","thous","Reference","China",2010,1376320,2024-02-25 19:37:56
"225","thous","Reference","China",2015,1414640,2024-02-25 19:37:56
"226","thous","Reference","China",2020,1425970,2024-02-25 19:37:56
"227","thous","Reference","China",2025,1425980,2024-02-25 19:37:56
"228","thous","Reference","China",2030,1414750,2024-02-25 19:37:56
"229","thous","Reference","China",2035,1394030,2024-02-25 19:37:56
"230","thous","Reference","China",2040,1363520,2024-02-25 19:37:56
"231","thous","Reference","China",2045,1324170,2024-02-25 19:37:56
"232","thous","Reference","China",2050,1277210,2024-02-25 19:37:56
"233","thous","Reference","China",2055,1224350,2024-02-25 19:37:56
"234","thous","Reference","China",2060,1167000,2024-02-25 19:37:56
"235","thous","Reference","China",2065,1106610,2024-02-25 19:37:56
"236","thous","Reference","China",2070,1045000,2024-02-25 19:37:56
"237","thous","Reference","China",2075,983392,2024-02-25 19:37:56
"238","thous","Reference","China",2080,921626,2024-02-25 19:37:56
"239","thous","Reference","China",2085,859510,2024-02-25 19:37:56
"240","thous","Reference","China",2090,797955,2024-02-25 19:37:56
"241","thous","Reference","China",2095,736564,2024-02-25 19:37:56
"242","thous","Reference","China",2100,674796,2024-02-25 19:37:56
"243","thous","Reference","Colombia",1975,24066,2024-02-25 19:37:56
"244","thous","Reference","Colombia",1990,33103,2024-02-25 19:37:56
"245","thous","Reference","Colombia",2005,42648,2024-02-25 19:37:56
"246","thous","Reference","Colombia",2010,45223,2024-02-25 19:37:56
"247","thous","Reference","Colombia",2015,47521,2024-02-25 19:37:56
"248","thous","Reference","Colombia",2020,49793,2024-02-25 19:37:56
"249","thous","Reference","Colombia",2025,51677,2024-02-25 19:37:56
"250","thous","Reference","Colombia",2030,53170,2024-02-25 19:37:56
"251","thous","Reference","Colombia",2035,54356,2024-02-25 19:37:56
"252","thous","Reference","Colombia",2040,55188,2024-02-25 19:37:56
"253","thous","Reference","Colombia",2045,55643,2024-02-25 19:37:56
"254","thous","Reference","Colombia",2050,55729,2024-02-25 19:37:56
"255","thous","Reference","Colombia",2055,55502,2024-02-25 19:37:56
"256","thous","Reference","Colombia",2060,54987,2024-02-25 19:37:56
"257","thous","Reference","Colombia",2065,54228,2024-02-25 19:37:56
"258","thous","Reference","Colombia",2070,53244,2024-02-25 19:37:56
"259","thous","Reference","Colombia",2075,52052,2024-02-25 19:37:56
"260","thous","Reference","Colombia",2080,50665,2024-02-25 19:37:56
"261","thous","Reference","Colombia",2085,49074,2024-02-25 19:37:56
"262","thous","Reference","Colombia",2090,47168,2024-02-25 19:37:56
"263","thous","Reference","Colombia",2095,45014,2024-02-25 19:37:56
"264","thous","Reference","Colombia",2100,42682,2024-02-25 19:37:56
"265","thous","Reference","EU-12",1975,99629,2024-02-25 19:37:56
"266","thous","Reference","EU-12",1990,107358,2024-02-25 19:37:56
"267","thous","Reference","EU-12",2005,103595,2024-02-25 19:37:56
"268","thous","Reference","EU-12",2010,102240,2024-02-25 19:37:56
"269","thous","Reference","EU-12",2015,100885,2024-02-25 19:37:56
"270","thous","Reference","EU-12",2020,101050,2024-02-25 19:37:56
"271","thous","Reference","EU-12",2025,101269,2024-02-25 19:37:56
"272","thous","Reference","EU-12",2030,101338,2024-02-25 19:37:56
"273","thous","Reference","EU-12",2035,101191,2024-02-25 19:37:56
"274","thous","Reference","EU-12",2040,101038,2024-02-25 19:37:56
"275","thous","Reference","EU-12",2045,100975,2024-02-25 19:37:56
"276","thous","Reference","EU-12",2050,100963,2024-02-25 19:37:56
"277","thous","Reference","EU-12",2055,100882,2024-02-25 19:37:56
"278","thous","Reference","EU-12",2060,100667,2024-02-25 19:37:56
"279","thous","Reference","EU-12",2065,100140,2024-02-25 19:37:56
"280","thous","Reference","EU-12",2070,99357,2024-02-25 19:37:56
"281","thous","Reference","EU-12",2075,98399,2024-02-25 19:37:56
"282","thous","Reference","EU-12",2080,97274,2024-02-25 19:37:56
"283","thous","Reference","EU-12",2085,95965,2024-02-25 19:37:56
"284","thous","Reference","EU-12",2090,94473,2024-02-25 19:37:56
"285","thous","Reference","EU-12",2095,92933,2024-02-25 19:37:56
"286","thous","Reference","EU-12",2100,91400,2024-02-25 19:37:56
"287","thous","Reference","EU-15",1975,350014,2024-02-25 19:37:56
"288","thous","Reference","EU-15",1990,365030,2024-02-25 19:37:56
"289","thous","Reference","EU-15",2005,387123,2024-02-25 19:37:56
"290","thous","Reference","EU-15",2010,396932,2024-02-25 19:37:56
"291","thous","Reference","EU-15",2015,404066,2024-02-25 19:37:56
"292","thous","Reference","EU-15",2020,415810,2024-02-25 19:37:56
"293","thous","Reference","EU-15",2025,429565,2024-02-25 19:37:56
"294","thous","Reference","EU-15",2030,444325,2024-02-25 19:37:56
"295","thous","Reference","EU-15",2035,459541,2024-02-25 19:37:56
"296","thous","Reference","EU-15",2040,475582,2024-02-25 19:37:56
"297","thous","Reference","EU-15",2045,492481,2024-02-25 19:37:56
"298","thous","Reference","EU-15",2050,510082,2024-02-25 19:37:56
"299","thous","Reference","EU-15",2055,527909,2024-02-25 19:37:56
"300","thous","Reference","EU-15",2060,545917,2024-02-25 19:37:56
"301","thous","Reference","EU-15",2065,562657,2024-02-25 19:37:56
"302","thous","Reference","EU-15",2070,577951,2024-02-25 19:37:56
"303","thous","Reference","EU-15",2075,591907,2024-02-25 19:37:56
"304","thous","Reference","EU-15",2080,604831,2024-02-25 19:37:56
"305","thous","Reference","EU-15",2085,615888,2024-02-25 19:37:56
"306","thous","Reference","EU-15",2090,625053,2024-02-25 19:37:56
"307","thous","Reference","EU-15",2095,632748,2024-02-25 19:37:56
"308","thous","Reference","EU-15",2100,639288,2024-02-25 19:37:56
"309","thous","Reference","Europe_Eastern",1975,61848,2024-02-25 19:37:56
"310","thous","Reference","Europe_Eastern",1990,65980,2024-02-25 19:37:56
"311","thous","Reference","Europe_Eastern",2005,60612,2024-02-25 19:37:56
"312","thous","Reference","Europe_Eastern",2010,59299,2024-02-25 19:37:56
"313","thous","Reference","Europe_Eastern",2015,58432,2024-02-25 19:37:56
"314","thous","Reference","Europe_Eastern",2020,56716,2024-02-25 19:37:56
"315","thous","Reference","Europe_Eastern",2025,55259,2024-02-25 19:37:56
"316","thous","Reference","Europe_Eastern",2030,54043,2024-02-25 19:37:56
"317","thous","Reference","Europe_Eastern",2035,53026,2024-02-25 19:37:56
"318","thous","Reference","Europe_Eastern",2040,52117,2024-02-25 19:37:56
"319","thous","Reference","Europe_Eastern",2045,51177,2024-02-25 19:37:56
"320","thous","Reference","Europe_Eastern",2050,50152,2024-02-25 19:37:56
"321","thous","Reference","Europe_Eastern",2055,49064,2024-02-25 19:37:56
"322","thous","Reference","Europe_Eastern",2060,47943,2024-02-25 19:37:56
"323","thous","Reference","Europe_Eastern",2065,46655,2024-02-25 19:37:56
"324","thous","Reference","Europe_Eastern",2070,45196,2024-02-25 19:37:56
"325","thous","Reference","Europe_Eastern",2075,43553,2024-02-25 19:37:56
"326","thous","Reference","Europe_Eastern",2080,41745,2024-02-25 19:37:56
"327","thous","Reference","Europe_Eastern",2085,39833,2024-02-25 19:37:56
"328","thous","Reference","Europe_Eastern",2090,37876,2024-02-25 19:37:56
"329","thous","Reference","Europe_Eastern",2095,35906,2024-02-25 19:37:56
"330","thous","Reference","Europe_Eastern",2100,33816,2024-02-25 19:37:56
"331","thous","Reference","Europe_Non_EU",1975,61029,2024-02-25 19:37:56
"332","thous","Reference","Europe_Non_EU",1990,78577,2024-02-25 19:37:56
"333","thous","Reference","Europe_Non_EU",2005,91004,2024-02-25 19:37:56
"334","thous","Reference","Europe_Non_EU",2010,94995,2024-02-25 19:37:56
"335","thous","Reference","Europe_Non_EU",2015,100665,2024-02-25 19:37:56
"336","thous","Reference","Europe_Non_EU",2020,103834,2024-02-25 19:37:56
"337","thous","Reference","Europe_Non_EU",2025,106395,2024-02-25 19:37:56
"338","thous","Reference","Europe_Non_EU",2030,108327,2024-02-25 19:37:56
"339","thous","Reference","Europe_Non_EU",2035,109845,2024-02-25 19:37:56
"340","thous","Reference","Europe_Non_EU",2040,110863,2024-02-25 19:37:56
"341","thous","Reference","Europe_Non_EU",2045,111238,2024-02-25 19:37:56
"342","thous","Reference","Europe_Non_EU",2050,110914,2024-02-25 19:37:56
"343","thous","Reference","Europe_Non_EU",2055,109977,2024-02-25 19:37:56
"344","thous","Reference","Europe_Non_EU",2060,108513,2024-02-25 19:37:56
"345","thous","Reference","Europe_Non_EU",2065,106523,2024-02-25 19:37:56
"346","thous","Reference","Europe_Non_EU",2070,104052,2024-02-25 19:37:56
"347","thous","Reference","Europe_Non_EU",2075,101118,2024-02-25 19:37:56
"348","thous","Reference","Europe_Non_EU",2080,97757,2024-02-25 19:37:56
"349","thous","Reference","Europe_Non_EU",2085,94052,2024-02-25 19:37:56
"350","thous","Reference","Europe_Non_EU",2090,90085,2024-02-25 19:37:56
"351","thous","Reference","Europe_Non_EU",2095,85928,2024-02-25 19:37:56
"352","thous","Reference","Europe_Non_EU",2100,81324,2024-02-25 19:37:56
"353","thous","Reference","European Free Trade Association",1975,10587,2024-02-25 19:37:56
"354","thous","Reference","European Free Trade Association",1990,11184,2024-02-25 19:37:56
"355","thous","Reference","European Free Trade Association",2005,12349,2024-02-25 19:37:56
"356","thous","Reference","European Free Trade Association",2010,13051,2024-02-25 19:37:56
"357","thous","Reference","European Free Trade Association",2015,13864,2024-02-25 19:37:56
"358","thous","Reference","European Free Trade Association",2020,14593,2024-02-25 19:37:56
"359","thous","Reference","European Free Trade Association",2025,15469,2024-02-25 19:37:56
"360","thous","Reference","European Free Trade Association",2030,16412,2024-02-25 19:37:56
"361","thous","Reference","European Free Trade Association",2035,17370,2024-02-25 19:37:56
"362","thous","Reference","European Free Trade Association",2040,18357,2024-02-25 19:37:56
"363","thous","Reference","European Free Trade Association",2045,19396,2024-02-25 19:37:56
"364","thous","Reference","European Free Trade Association",2050,20496,2024-02-25 19:37:56
"365","thous","Reference","European Free Trade Association",2055,21634,2024-02-25 19:37:56
"366","thous","Reference","European Free Trade Association",2060,22787,2024-02-25 19:37:56
"367","thous","Reference","European Free Trade Association",2065,23857,2024-02-25 19:37:56
"368","thous","Reference","European Free Trade Association",2070,24831,2024-02-25 19:37:56
"369","thous","Reference","European Free Trade Association",2075,25729,2024-02-25 19:37:56
"370","thous","Reference","European Free Trade Association",2080,26543,2024-02-25 19:37:56
"371","thous","Reference","European Free Trade Association",2085,27258,2024-02-25 19:37:56
"372","thous","Reference","European Free Trade Association",2090,27870,2024-02-25 19:37:56
"373","thous","Reference","European Free Trade Association",2095,28383,2024-02-25 19:37:56
"374","thous","Reference","European Free Trade Association",2100,28811,2024-02-25 19:37:56
"375","thous","Reference","India",1975,623103,2024-02-25 19:37:56
"376","thous","Reference","India",1990,873278,2024-02-25 19:37:56
"377","thous","Reference","India",2005,1147610,2024-02-25 19:37:56
"378","thous","Reference","India",2010,1234280,2024-02-25 19:37:56
"379","thous","Reference","India",2015,1310150,2024-02-25 19:37:56
"380","thous","Reference","India",2020,1373800,2024-02-25 19:37:56
"381","thous","Reference","India",2025,1427760,2024-02-25 19:37:56
"382","thous","Reference","India",2030,1471450,2024-02-25 19:37:56
"383","thous","Reference","India",2035,1508070,2024-02-25 19:37:56
"384","thous","Reference","India",2040,1535820,2024-02-25 19:37:56
"385","thous","Reference","India",2045,1554090,2024-02-25 19:37:56
"386","thous","Reference","India",2050,1561890,2024-02-25 19:37:56
"387","thous","Reference","India",2055,1559580,2024-02-25 19:37:56
"388","thous","Reference","India",2060,1546810,2024-02-25 19:37:56
"389","thous","Reference","India",2065,1523720,2024-02-25 19:37:56
"390","thous","Reference","India",2070,1490980,2024-02-25 19:37:56
"391","thous","Reference","India",2075,1449190,2024-02-25 19:37:56
