"","Units","scenario","region","fuel","year","value","rundate"
"117","EJ","Reference","Africa_Eastern","f hydro",2075,0.430678,2024-02-25 19:37:56
"118","EJ","Reference","Africa_Eastern","f hydro",2080,0.458508,2024-02-25 19:37:56
"119","EJ","Reference","Africa_Eastern","f hydro",2085,0.486338,2024-02-25 19:37:56
"120","EJ","Reference","Africa_Eastern","f hydro",2090,0.514169,2024-02-25 19:37:56
"121","EJ","Reference","Africa_Eastern","f hydro",2095,0.541999,2024-02-25 19:37:56
"122","EJ","Reference","Africa_Eastern","f hydro",2100,0.569829,2024-02-25 19:37:56
"123","EJ","Reference","Africa_Eastern","g wind",2005,1.03005e-05,2024-02-25 19:37:56
"124","EJ","Reference","Africa_Eastern","g wind",2010,0.000108405,2024-02-25 19:37:56
"125","EJ","Reference","Africa_Eastern","g wind",2015,0.00327894,2024-02-25 19:37:56
"126","EJ","Reference","Africa_Eastern","g wind",2020,0.0400489693,2024-02-25 19:37:56
"127","EJ","Reference","Africa_Eastern","g wind",2025,0.1212502752,2024-02-25 19:37:56
"128","EJ","Reference","Africa_Eastern","g wind",2030,0.3763398153,2024-02-25 19:37:56
"129","EJ","Reference","Africa_Eastern","g wind",2035,0.8620263385,2024-02-25 19:37:56
"130","EJ","Reference","Africa_Eastern","g wind",2040,1.6793917084,2024-02-25 19:37:56
"131","EJ","Reference","Africa_Eastern","g wind",2045,2.8682994939,2024-02-25 19:37:56
"132","EJ","Reference","Africa_Eastern","g wind",2050,4.378099905,2024-02-25 19:37:56
"133","EJ","Reference","Africa_Eastern","g wind",2055,6.2478075603,2024-02-25 19:37:56
"134","EJ","Reference","Africa_Eastern","g wind",2060,8.3013748856,2024-02-25 19:37:56
"135","EJ","Reference","Africa_Eastern","g wind",2065,10.378677114,2024-02-25 19:37:56
"136","EJ","Reference","Africa_Eastern","g wind",2070,12.251595176,2024-02-25 19:37:56
"137","EJ","Reference","Africa_Eastern","g wind",2075,13.78448685,2024-02-25 19:37:56
"138","EJ","Reference","Africa_Eastern","g wind",2080,14.92589782,2024-02-25 19:37:56
"139","EJ","Reference","Africa_Eastern","g wind",2085,15.68736519,2024-02-25 19:37:56
"140","EJ","Reference","Africa_Eastern","g wind",2090,16.13792265,2024-02-25 19:37:56
"141","EJ","Reference","Africa_Eastern","g wind",2095,16.27146143,2024-02-25 19:37:56
"142","EJ","Reference","Africa_Eastern","g wind",2100,16.3541834,2024-02-25 19:37:56
"143","EJ","Reference","Africa_Eastern","h solar",2005,5.21026e-05,2024-02-25 19:37:56
"144","EJ","Reference","Africa_Eastern","h solar",2010,0.000240812,2024-02-25 19:37:56
"145","EJ","Reference","Africa_Eastern","h solar",2015,0.00067574,2024-02-25 19:37:56
"146","EJ","Reference","Africa_Eastern","h solar",2020,0.03428146221329,2024-02-25 19:37:56
"147","EJ","Reference","Africa_Eastern","h solar",2025,0.09749752531639,2024-02-25 19:37:56
"148","EJ","Reference","Africa_Eastern","h solar",2030,0.29438197604139,2024-02-25 19:37:56
"149","EJ","Reference","Africa_Eastern","h solar",2035,0.71356353574139,2024-02-25 19:37:56
"150","EJ","Reference","Africa_Eastern","h solar",2040,1.44372779479139,2024-02-25 19:37:56
"151","EJ","Reference","Africa_Eastern","h solar",2045,2.52112532769139,2024-02-25 19:37:56
"152","EJ","Reference","Africa_Eastern","h solar",2050,3.8971098477781,2024-02-25 19:37:56
"153","EJ","Reference","Africa_Eastern","h solar",2055,5.536117981775,2024-02-25 19:37:56
"154","EJ","Reference","Africa_Eastern","h solar",2060,7.33615111785,2024-02-25 19:37:56
"155","EJ","Reference","Africa_Eastern","h solar",2065,9.19455013125,2024-02-25 19:37:56
"156","EJ","Reference","Africa_Eastern","h solar",2070,10.8616697654,2024-02-25 19:37:56
"157","EJ","Reference","Africa_Eastern","h solar",2075,12.3124575062,2024-02-25 19:37:56
"158","EJ","Reference","Africa_Eastern","h solar",2080,13.4462208462,2024-02-25 19:37:56
"159","EJ","Reference","Africa_Eastern","h solar",2085,14.238511505,2024-02-25 19:37:56
"160","EJ","Reference","Africa_Eastern","h solar",2090,14.759806615,2024-02-25 19:37:56
"161","EJ","Reference","Africa_Eastern","h solar",2095,14.973104177,2024-02-25 19:37:56
"162","EJ","Reference","Africa_Eastern","h solar",2100,15.099136112,2024-02-25 19:37:56
"163","EJ","Reference","Africa_Eastern","i geothermal",1990,0.001173757,2024-02-25 19:37:56
"164","EJ","Reference","Africa_Eastern","i geothermal",2005,0.00361098,2024-02-25 19:37:56
"165","EJ","Reference","Africa_Eastern","i geothermal",2010,0.00529587,2024-02-25 19:37:56
"166","EJ","Reference","Africa_Eastern","i geothermal",2015,0.01613492,2024-02-25 19:37:56
"167","EJ","Reference","Africa_Eastern","i geothermal",2020,0.02909415,2024-02-25 19:37:56
"168","EJ","Reference","Africa_Eastern","i geothermal",2025,0.04705699,2024-02-25 19:37:56
"169","EJ","Reference","Africa_Eastern","i geothermal",2030,0.07270164,2024-02-25 19:37:56
"170","EJ","Reference","Africa_Eastern","i geothermal",2035,0.07273415,2024-02-25 19:37:56
"171","EJ","Reference","Africa_Eastern","i geothermal",2040,0.072721721,2024-02-25 19:37:56
"172","EJ","Reference","Africa_Eastern","i geothermal",2045,0.072704869,2024-02-25 19:37:56
"173","EJ","Reference","Africa_Eastern","i geothermal",2050,0.072681722,2024-02-25 19:37:56
"174","EJ","Reference","Africa_Eastern","i geothermal",2055,0.07266415,2024-02-25 19:37:56
"175","EJ","Reference","Africa_Eastern","i geothermal",2060,0.072652501,2024-02-25 19:37:56
"176","EJ","Reference","Africa_Eastern","i geothermal",2065,0.072645867,2024-02-25 19:37:56
"177","EJ","Reference","Africa_Eastern","i geothermal",2070,0.072642685,2024-02-25 19:37:56
"178","EJ","Reference","Africa_Eastern","i geothermal",2075,0.072639087,2024-02-25 19:37:56
"179","EJ","Reference","Africa_Eastern","i geothermal",2080,0.072640477,2024-02-25 19:37:56
"180","EJ","Reference","Africa_Eastern","i geothermal",2085,0.072639358,2024-02-25 19:37:56
"181","EJ","Reference","Africa_Eastern","i geothermal",2090,0.072637141,2024-02-25 19:37:56
"182","EJ","Reference","Africa_Eastern","i geothermal",2095,0.072633375,2024-02-25 19:37:56
"183","EJ","Reference","Africa_Eastern","i geothermal",2100,0.072626168,2024-02-25 19:37:56
"184","EJ","Reference","Africa_Eastern","j traditional biomass",1990,1.502818,2024-02-25 19:37:56
"185","EJ","Reference","Africa_Eastern","j traditional biomass",2005,2.173442,2024-02-25 19:37:56
"186","EJ","Reference","Africa_Eastern","j traditional biomass",2010,2.45436,2024-02-25 19:37:56
"187","EJ","Reference","Africa_Eastern","j traditional biomass",2015,2.699288,2024-02-25 19:37:56
"188","EJ","Reference","Africa_Eastern","j traditional biomass",2020,2.586302,2024-02-25 19:37:56
"189","EJ","Reference","Africa_Eastern","j traditional biomass",2025,2.622047,2024-02-25 19:37:56
"190","EJ","Reference","Africa_Eastern","j traditional biomass",2030,2.74176,2024-02-25 19:37:56
"191","EJ","Reference","Africa_Eastern","j traditional biomass",2035,2.702453,2024-02-25 19:37:56
"192","EJ","Reference","Africa_Eastern","j traditional biomass",2040,2.457703,2024-02-25 19:37:56
"193","EJ","Reference","Africa_Eastern","j traditional biomass",2045,2.120794,2024-02-25 19:37:56
"194","EJ","Reference","Africa_Eastern","j traditional biomass",2050,1.782723,2024-02-25 19:37:56
"195","EJ","Reference","Africa_Eastern","j traditional biomass",2055,1.502636,2024-02-25 19:37:56
"196","EJ","Reference","Africa_Eastern","j traditional biomass",2060,1.292836,2024-02-25 19:37:56
"197","EJ","Reference","Africa_Eastern","j traditional biomass",2065,1.152924,2024-02-25 19:37:56
"198","EJ","Reference","Africa_Eastern","j traditional biomass",2070,1.060304,2024-02-25 19:37:56
"199","EJ","Reference","Africa_Eastern","j traditional biomass",2075,0.991633,2024-02-25 19:37:56
"200","EJ","Reference","Africa_Eastern","j traditional biomass",2080,0.9397598,2024-02-25 19:37:56
"201","EJ","Reference","Africa_Eastern","j traditional biomass",2085,0.8971976,2024-02-25 19:37:56
"202","EJ","Reference","Africa_Eastern","j traditional biomass",2090,0.8566831,2024-02-25 19:37:56
"203","EJ","Reference","Africa_Eastern","j traditional biomass",2095,0.8153409,2024-02-25 19:37:56
"204","EJ","Reference","Africa_Eastern","j traditional biomass",2100,0.7893873,2024-02-25 19:37:56
"205","EJ","Reference","Africa_Northern","a oil",1990,2.20448,2024-02-25 19:37:56
"206","EJ","Reference","Africa_Northern","a oil",2005,2.99708,2024-02-25 19:37:56
"207","EJ","Reference","Africa_Northern","a oil",2010,3.68123,2024-02-25 19:37:56
"208","EJ","Reference","Africa_Northern","a oil",2015,3.72899,2024-02-25 19:37:56
"209","EJ","Reference","Africa_Northern","a oil",2020,3.98841,2024-02-25 19:37:56
"210","EJ","Reference","Africa_Northern","a oil",2025,4.25437,2024-02-25 19:37:56
"211","EJ","Reference","Africa_Northern","a oil",2030,4.87869,2024-02-25 19:37:56
"212","EJ","Reference","Africa_Northern","a oil",2035,5.51778,2024-02-25 19:37:56
"213","EJ","Reference","Africa_Northern","a oil",2040,6.15805,2024-02-25 19:37:56
"214","EJ","Reference","Africa_Northern","a oil",2045,6.79027,2024-02-25 19:37:56
"215","EJ","Reference","Africa_Northern","a oil",2050,7.15194,2024-02-25 19:37:56
"216","EJ","Reference","Africa_Northern","a oil",2055,7.49121,2024-02-25 19:37:56
"217","EJ","Reference","Africa_Northern","a oil",2060,7.73266,2024-02-25 19:37:56
"218","EJ","Reference","Africa_Northern","a oil",2065,7.84144,2024-02-25 19:37:56
"219","EJ","Reference","Africa_Northern","a oil",2070,7.78299,2024-02-25 19:37:56
"220","EJ","Reference","Africa_Northern","a oil",2075,7.73398,2024-02-25 19:37:56
"221","EJ","Reference","Africa_Northern","a oil",2080,7.55814,2024-02-25 19:37:56
"222","EJ","Reference","Africa_Northern","a oil",2085,7.27064,2024-02-25 19:37:56
"223","EJ","Reference","Africa_Northern","a oil",2090,6.92647,2024-02-25 19:37:56
"224","EJ","Reference","Africa_Northern","a oil",2095,6.60969,2024-02-25 19:37:56
"225","EJ","Reference","Africa_Northern","a oil",2100,6.23217,2024-02-25 19:37:56
"226","EJ","Reference","Africa_Northern","b natural gas",1975,0.101221,2024-02-25 19:37:56
"227","EJ","Reference","Africa_Northern","b natural gas",1990,1.01289,2024-02-25 19:37:56
"228","EJ","Reference","Africa_Northern","b natural gas",2005,2.46811,2024-02-25 19:37:56
"229","EJ","Reference","Africa_Northern","b natural gas",2010,2.95026,2024-02-25 19:37:56
"230","EJ","Reference","Africa_Northern","b natural gas",2015,3.3084,2024-02-25 19:37:56
"231","EJ","Reference","Africa_Northern","b natural gas",2020,4.027603,2024-02-25 19:37:56
"232","EJ","Reference","Africa_Northern","b natural gas",2025,4.702588,2024-02-25 19:37:56
"233","EJ","Reference","Africa_Northern","b natural gas",2030,5.830268,2024-02-25 19:37:56
"234","EJ","Reference","Africa_Northern","b natural gas",2035,7.050473,2024-02-25 19:37:56
"235","EJ","Reference","Africa_Northern","b natural gas",2040,8.096707,2024-02-25 19:37:56
"236","EJ","Reference","Africa_Northern","b natural gas",2045,8.991697,2024-02-25 19:37:56
"237","EJ","Reference","Africa_Northern","b natural gas",2050,9.713605,2024-02-25 19:37:56
"238","EJ","Reference","Africa_Northern","b natural gas",2055,10.246772,2024-02-25 19:37:56
"239","EJ","Reference","Africa_Northern","b natural gas",2060,10.709147,2024-02-25 19:37:56
"240","EJ","Reference","Africa_Northern","b natural gas",2065,10.759792,2024-02-25 19:37:56
"241","EJ","Reference","Africa_Northern","b natural gas",2070,10.706489,2024-02-25 19:37:56
"242","EJ","Reference","Africa_Northern","b natural gas",2075,10.164453,2024-02-25 19:37:56
"243","EJ","Reference","Africa_Northern","b natural gas",2080,9.366692,2024-02-25 19:37:56
"244","EJ","Reference","Africa_Northern","b natural gas",2085,8.530907,2024-02-25 19:37:56
"245","EJ","Reference","Africa_Northern","b natural gas",2090,7.785117,2024-02-25 19:37:56
"246","EJ","Reference","Africa_Northern","b natural gas",2095,7.197544,2024-02-25 19:37:56
"247","EJ","Reference","Africa_Northern","b natural gas",2100,6.708393,2024-02-25 19:37:56
"248","EJ","Reference","Africa_Northern","c coal",1975,0.0152104,2024-02-25 19:37:56
"249","EJ","Reference","Africa_Northern","c coal",1990,0.0122116,2024-02-25 19:37:56
"250","EJ","Reference","Africa_Northern","c coal",2005,0.000957438,2024-02-25 19:37:56
"251","EJ","Reference","Africa_Northern","c coal",2010,1.27993e-05,2024-02-25 19:37:56
"252","EJ","Reference","Africa_Northern","c coal",2015,6.00053e-07,2024-02-25 19:37:56
"253","EJ","Reference","Africa_Northern","c coal",2020,0.0147483,2024-02-25 19:37:56
"254","EJ","Reference","Africa_Northern","c coal",2025,0.0132813,2024-02-25 19:37:56
"255","EJ","Reference","Africa_Northern","c coal",2030,0.0125725,2024-02-25 19:37:56
"256","EJ","Reference","Africa_Northern","c coal",2035,0.0151735,2024-02-25 19:37:56
"257","EJ","Reference","Africa_Northern","c coal",2040,0.0187539,2024-02-25 19:37:56
"258","EJ","Reference","Africa_Northern","c coal",2045,0.0234908,2024-02-25 19:37:56
"259","EJ","Reference","Africa_Northern","c coal",2050,0.0293071,2024-02-25 19:37:56
"260","EJ","Reference","Africa_Northern","c coal",2055,0.0363559,2024-02-25 19:37:56
"261","EJ","Reference","Africa_Northern","c coal",2060,0.0439071,2024-02-25 19:37:56
"262","EJ","Reference","Africa_Northern","c coal",2065,0.0521972,2024-02-25 19:37:56
"263","EJ","Reference","Africa_Northern","c coal",2070,0.0603447,2024-02-25 19:37:56
"264","EJ","Reference","Africa_Northern","c coal",2075,0.0692179,2024-02-25 19:37:56
"265","EJ","Reference","Africa_Northern","c coal",2080,0.0830797,2024-02-25 19:37:56
"266","EJ","Reference","Africa_Northern","c coal",2085,0.100601,2024-02-25 19:37:56
"267","EJ","Reference","Africa_Northern","c coal",2090,0.117687,2024-02-25 19:37:56
"268","EJ","Reference","Africa_Northern","c coal",2095,0.138563,2024-02-25 19:37:56
"269","EJ","Reference","Africa_Northern","c coal",2100,0.159128,2024-02-25 19:37:56
"270","EJ","Reference","Africa_Northern","d biomass",1975,0.00395079,2024-02-25 19:37:56
"271","EJ","Reference","Africa_Northern","d biomass",1990,0.0520267,2024-02-25 19:37:56
"272","EJ","Reference","Africa_Northern","d biomass",2005,0.0941071,2024-02-25 19:37:56
"273","EJ","Reference","Africa_Northern","d biomass",2010,0.145376,2024-02-25 19:37:56
"274","EJ","Reference","Africa_Northern","d biomass",2015,0.163185,2024-02-25 19:37:56
"275","EJ","Reference","Africa_Northern","d biomass",2020,0.181383038,2024-02-25 19:37:56
"276","EJ","Reference","Africa_Northern","d biomass",2025,0.230419081,2024-02-25 19:37:56
"277","EJ","Reference","Africa_Northern","d biomass",2030,0.317243929,2024-02-25 19:37:56
"278","EJ","Reference","Africa_Northern","d biomass",2035,0.418997792,2024-02-25 19:37:56
"279","EJ","Reference","Africa_Northern","d biomass",2040,0.513394339,2024-02-25 19:37:56
"280","EJ","Reference","Africa_Northern","d biomass",2045,0.596028827,2024-02-25 19:37:56
"281","EJ","Reference","Africa_Northern","d biomass",2050,0.6744084881,2024-02-25 19:37:56
"282","EJ","Reference","Africa_Northern","d biomass",2055,0.7183947225,2024-02-25 19:37:56
"283","EJ","Reference","Africa_Northern","d biomass",2060,0.74037976218,2024-02-25 19:37:56
"284","EJ","Reference","Africa_Northern","d biomass",2065,0.7754527835,2024-02-25 19:37:56
"285","EJ","Reference","Africa_Northern","d biomass",2070,0.828039799,2024-02-25 19:37:56
"286","EJ","Reference","Africa_Northern","d biomass",2075,0.9197173754,2024-02-25 19:37:56
"287","EJ","Reference","Africa_Northern","d biomass",2080,1.0297982177,2024-02-25 19:37:56
"288","EJ","Reference","Africa_Northern","d biomass",2085,1.1512462492,2024-02-25 19:37:56
"289","EJ","Reference","Africa_Northern","d biomass",2090,1.2800606518,2024-02-25 19:37:56
"290","EJ","Reference","Africa_Northern","d biomass",2095,1.414281551,2024-02-25 19:37:56
"291","EJ","Reference","Africa_Northern","d biomass",2100,1.5395960534,2024-02-25 19:37:56
"292","EJ","Reference","Africa_Northern","e nuclear",2020,0.000975374469,2024-02-25 19:37:56
"293","EJ","Reference","Africa_Northern","e nuclear",2025,0.006719729593,2024-02-25 19:37:56
"294","EJ","Reference","Africa_Northern","e nuclear",2030,0.023058286591,2024-02-25 19:37:56
"295","EJ","Reference","Africa_Northern","e nuclear",2035,0.050257774985,2024-02-25 19:37:56
"296","EJ","Reference","Africa_Northern","e nuclear",2040,0.080826847003,2024-02-25 19:37:56
"297","EJ","Reference","Africa_Northern","e nuclear",2045,0.112069245812,2024-02-25 19:37:56
"298","EJ","Reference","Africa_Northern","e nuclear",2050,0.145008232876,2024-02-25 19:37:56
