"","Units","scenario","region","fuel","year","value","rundate"
"50","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2020,15.0468,2024-03-11 09:44:58
"51","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2025,12.9146,2024-03-11 09:44:58
"52","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2030,14.2957,2024-03-11 09:44:58
"53","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2035,14.5804,2024-03-11 09:44:58
"54","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2040,14.605,2024-03-11 09:44:58
"55","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2045,14.484,2024-03-11 09:44:58
"56","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2050,14.2784,2024-03-11 09:44:58
"57","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2055,14.0924,2024-03-11 09:44:58
"58","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2060,13.8649,2024-03-11 09:44:58
"59","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2065,13.777,2024-03-11 09:44:58
"60","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2070,13.5209,2024-03-11 09:44:58
"61","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2075,13.3557,2024-03-11 09:44:58
"62","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2080,13.1567,2024-03-11 09:44:58
"63","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2085,12.9832,2024-03-11 09:44:58
"64","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2090,12.7932,2024-03-11 09:44:58
"65","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2095,12.6284,2024-03-11 09:44:58
"66","1975$/GJ","PolicyReference","Africa_Eastern","elect_td_trn",2100,12.5,2024-03-11 09:44:58
"67","1975$/GJ","PolicyReference","Africa_Eastern","electricity",1975,4.29497,2024-03-11 09:44:58
"68","1975$/GJ","PolicyReference","Africa_Eastern","electricity",1990,10.3779,2024-03-11 09:44:58
"69","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2005,9.64905,2024-03-11 09:44:58
"70","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2010,14.0929,2024-03-11 09:44:58
"71","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2015,14.5964,2024-03-11 09:44:58
"72","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2020,9.69831,2024-03-11 09:44:58
"73","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2025,8.08246,2024-03-11 09:44:58
"74","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2030,9.21766,2024-03-11 09:44:58
"75","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2035,9.49495,2024-03-11 09:44:58
"76","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2040,9.56837,2024-03-11 09:44:58
"77","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2045,9.52736,2024-03-11 09:44:58
"78","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2050,9.41958,2024-03-11 09:44:58
"79","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2055,9.32684,2024-03-11 09:44:58
"80","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2060,9.20121,2024-03-11 09:44:58
"81","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2065,9.18569,2024-03-11 09:44:58
"82","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2070,9.03687,2024-03-11 09:44:58
"83","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2075,8.95968,2024-03-11 09:44:58
"84","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2080,8.85557,2024-03-11 09:44:58
"85","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2085,8.77128,2024-03-11 09:44:58
"86","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2090,8.67379,2024-03-11 09:44:58
"87","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2095,8.59603,2024-03-11 09:44:58
"88","1975$/GJ","PolicyReference","Africa_Eastern","electricity",2100,8.5472,2024-03-11 09:44:58
"89","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",1975,4.24075,2024-03-11 09:44:58
"90","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",1990,11.5037,2024-03-11 09:44:58
"91","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2005,10.5253,2024-03-11 09:44:58
"92","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2010,13.1181,2024-03-11 09:44:58
"93","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2015,13.4505,2024-03-11 09:44:58
"94","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2020,12.8009,2024-03-11 09:44:58
"95","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2025,14.1423,2024-03-11 09:44:58
"96","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2030,13.3735,2024-03-11 09:44:58
"97","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2035,13.0723,2024-03-11 09:44:58
"98","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2040,12.8335,2024-03-11 09:44:58
"99","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2045,12.8855,2024-03-11 09:44:58
"100","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2050,12.8926,2024-03-11 09:44:58
"101","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2055,12.9533,2024-03-11 09:44:58
"102","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2060,12.9736,2024-03-11 09:44:58
"103","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2065,12.9914,2024-03-11 09:44:58
"104","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2070,13.0156,2024-03-11 09:44:58
"105","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2075,13.0532,2024-03-11 09:44:58
"106","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2080,13.0649,2024-03-11 09:44:58
"107","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2085,12.9972,2024-03-11 09:44:58
"108","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2090,12.8949,2024-03-11 09:44:58
"109","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2095,12.8316,2024-03-11 09:44:58
"110","1975$/GJ","PolicyReference","Africa_Northern","elect_td_bld",2100,12.7715,2024-03-11 09:44:58
"111","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",1975,1.96075,2024-03-11 09:44:58
"112","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",1990,9.30867,2024-03-11 09:44:58
"113","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2005,8.41533,2024-03-11 09:44:58
"114","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2010,11.0481,2024-03-11 09:44:58
"115","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2015,11.4205,2024-03-11 09:44:58
"116","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2020,10.7844,2024-03-11 09:44:58
"117","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2025,12.4265,2024-03-11 09:44:58
"118","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2030,11.6207,2024-03-11 09:44:58
"119","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2035,11.3098,2024-03-11 09:44:58
"120","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2040,11.0646,2024-03-11 09:44:58
"121","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2045,11.1411,2024-03-11 09:44:58
"122","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2050,11.1775,2024-03-11 09:44:58
"123","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2055,11.2692,2024-03-11 09:44:58
"124","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2060,11.322,2024-03-11 09:44:58
"125","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2065,11.3771,2024-03-11 09:44:58
"126","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2070,11.4068,2024-03-11 09:44:58
"127","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2075,11.4515,2024-03-11 09:44:58
"128","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2080,11.47,2024-03-11 09:44:58
"129","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2085,11.3975,2024-03-11 09:44:58
"130","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2090,11.295,2024-03-11 09:44:58
"131","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2095,11.238,2024-03-11 09:44:58
"132","1975$/GJ","PolicyReference","Africa_Northern","elect_td_ind",2100,11.1852,2024-03-11 09:44:58
"133","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",1975,4.24075,2024-03-11 09:44:58
"134","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",1990,11.5037,2024-03-11 09:44:58
"135","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2005,10.5253,2024-03-11 09:44:58
"136","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2010,13.1181,2024-03-11 09:44:58
"137","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2015,13.4505,2024-03-11 09:44:58
"138","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2020,12.7744,2024-03-11 09:44:58
"139","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2025,14.3765,2024-03-11 09:44:58
"140","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2030,13.5307,2024-03-11 09:44:58
"141","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2035,13.1798,2024-03-11 09:44:58
"142","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2040,12.8946,2024-03-11 09:44:58
"143","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2045,12.9311,2024-03-11 09:44:58
"144","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2050,12.9275,2024-03-11 09:44:58
"145","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2055,12.9792,2024-03-11 09:44:58
"146","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2060,12.992,2024-03-11 09:44:58
"147","1975$/GJ","PolicyReference","Africa_Northern","elect_td_trn",2065,13.0071,2024-03-11 09:44:58
