"","Units","scenario","region","sector","year","value","rundate"
"70","MTC","Reference","Africa_Eastern","agricultural energy use",2080,2.93363876,2024-02-05 14:02:39
"71","MTC","Reference","Africa_Eastern","agricultural energy use",2085,3.05963482,2024-02-05 14:02:39
"72","MTC","Reference","Africa_Eastern","agricultural energy use",2090,3.17929587,2024-02-05 14:02:39
"73","MTC","Reference","Africa_Eastern","agricultural energy use",2095,3.29241179,2024-02-05 14:02:39
"74","MTC","Reference","Africa_Eastern","agricultural energy use",2100,3.40012634,2024-02-05 14:02:39
"75","MTC","Reference","Africa_Eastern","backup_electricity",2020,0.0206074,2024-02-05 14:02:39
"76","MTC","Reference","Africa_Eastern","backup_electricity",2025,0.128906,2024-02-05 14:02:39
"77","MTC","Reference","Africa_Eastern","backup_electricity",2030,0.419876,2024-02-05 14:02:39
"78","MTC","Reference","Africa_Eastern","backup_electricity",2035,0.897035,2024-02-05 14:02:39
"79","MTC","Reference","Africa_Eastern","backup_electricity",2040,1.63842,2024-02-05 14:02:39
"80","MTC","Reference","Africa_Eastern","backup_electricity",2045,2.57582,2024-02-05 14:02:39
"81","MTC","Reference","Africa_Eastern","backup_electricity",2050,3.55736,2024-02-05 14:02:39
"82","MTC","Reference","Africa_Eastern","backup_electricity",2055,4.55688,2024-02-05 14:02:39
"83","MTC","Reference","Africa_Eastern","backup_electricity",2060,5.66071,2024-02-05 14:02:39
"84","MTC","Reference","Africa_Eastern","backup_electricity",2065,6.98989,2024-02-05 14:02:39
"85","MTC","Reference","Africa_Eastern","backup_electricity",2070,8.09695,2024-02-05 14:02:39
"86","MTC","Reference","Africa_Eastern","backup_electricity",2075,9.26199,2024-02-05 14:02:39
"87","MTC","Reference","Africa_Eastern","backup_electricity",2080,10.3791,2024-02-05 14:02:39
"88","MTC","Reference","Africa_Eastern","backup_electricity",2085,11.2456,2024-02-05 14:02:39
"89","MTC","Reference","Africa_Eastern","backup_electricity",2090,11.9169,2024-02-05 14:02:39
"90","MTC","Reference","Africa_Eastern","backup_electricity",2095,12.4601,2024-02-05 14:02:39
"91","MTC","Reference","Africa_Eastern","backup_electricity",2100,13.0414,2024-02-05 14:02:39
"92","MTC","Reference","Africa_Eastern","cement",1975,0.192,2024-02-05 14:02:39
"93","MTC","Reference","Africa_Eastern","cement",1990,0.299,2024-02-05 14:02:39
"94","MTC","Reference","Africa_Eastern","cement",2005,0.725,2024-02-05 14:02:39
"95","MTC","Reference","Africa_Eastern","cement",2010,1.093,2024-02-05 14:02:39
"96","MTC","Reference","Africa_Eastern","cement",2015,1.093,2024-02-05 14:02:39
"97","MTC","Reference","Africa_Eastern","cement",2020,1.320347,2024-02-05 14:02:39
"98","MTC","Reference","Africa_Eastern","cement",2025,1.719331,2024-02-05 14:02:39
"99","MTC","Reference","Africa_Eastern","cement",2030,2.221577,2024-02-05 14:02:39
"100","MTC","Reference","Africa_Eastern","cement",2035,2.781363,2024-02-05 14:02:39
"101","MTC","Reference","Africa_Eastern","cement",2040,3.459432,2024-02-05 14:02:39
"102","MTC","Reference","Africa_Eastern","cement",2045,4.2764023,2024-02-05 14:02:39
"103","MTC","Reference","Africa_Eastern","cement",2050,5.2625964,2024-02-05 14:02:39
"104","MTC","Reference","Africa_Eastern","cement",2055,6.48039969,2024-02-05 14:02:39
"105","MTC","Reference","Africa_Eastern","cement",2060,7.7897391,2024-02-05 14:02:39
"106","MTC","Reference","Africa_Eastern","cement",2065,9.02947489,2024-02-05 14:02:39
"107","MTC","Reference","Africa_Eastern","cement",2070,10.2384654,2024-02-05 14:02:39
"108","MTC","Reference","Africa_Eastern","cement",2075,11.4278943,2024-02-05 14:02:39
"109","MTC","Reference","Africa_Eastern","cement",2080,12.5723549,2024-02-05 14:02:39
"110","MTC","Reference","Africa_Eastern","cement",2085,13.690444,2024-02-05 14:02:39
"111","MTC","Reference","Africa_Eastern","cement",2090,14.7758482,2024-02-05 14:02:39
"112","MTC","Reference","Africa_Eastern","cement",2095,15.8270021,2024-02-05 14:02:39
"113","MTC","Reference","Africa_Eastern","cement",2100,16.8278606,2024-02-05 14:02:39
"114","MTC","Reference","Africa_Eastern","comm heating",1990,0.0113065,2024-02-05 14:02:39
"115","MTC","Reference","Africa_Eastern","comm heating",2005,0.024432354,2024-02-05 14:02:39
"116","MTC","Reference","Africa_Eastern","comm heating",2010,0.026970351,2024-02-05 14:02:39
"117","MTC","Reference","Africa_Eastern","comm heating",2015,0.02985365,2024-02-05 14:02:39
"118","MTC","Reference","Africa_Eastern","comm heating",2020,0.038651853,2024-02-05 14:02:39
"119","MTC","Reference","Africa_Eastern","comm heating",2025,0.042883122,2024-02-05 14:02:39
"120","MTC","Reference","Africa_Eastern","comm heating",2030,0.049354401,2024-02-05 14:02:39
"121","MTC","Reference","Africa_Eastern","comm heating",2035,0.058317492,2024-02-05 14:02:39
"122","MTC","Reference","Africa_Eastern","comm heating",2040,0.068182695,2024-02-05 14:02:39
"123","MTC","Reference","Africa_Eastern","comm heating",2045,0.080394837,2024-02-05 14:02:39
"124","MTC","Reference","Africa_Eastern","comm heating",2050,0.096201925,2024-02-05 14:02:39
"125","MTC","Reference","Africa_Eastern","comm heating",2055,0.11511408,2024-02-05 14:02:39
"126","MTC","Reference","Africa_Eastern","comm heating",2060,0.137041252,2024-02-05 14:02:39
"127","MTC","Reference","Africa_Eastern","comm heating",2065,0.162105589,2024-02-05 14:02:39
"128","MTC","Reference","Africa_Eastern","comm heating",2070,0.192031905,2024-02-05 14:02:39
"129","MTC","Reference","Africa_Eastern","comm heating",2075,0.225152116,2024-02-05 14:02:39
"130","MTC","Reference","Africa_Eastern","comm heating",2080,0.263897552,2024-02-05 14:02:39
"131","MTC","Reference","Africa_Eastern","comm heating",2085,0.3078268,2024-02-05 14:02:39
"132","MTC","Reference","Africa_Eastern","comm heating",2090,0.355781477,2024-02-05 14:02:39
"133","MTC","Reference","Africa_Eastern","comm heating",2095,0.408180367,2024-02-05 14:02:39
"134","MTC","Reference","Africa_Eastern","comm heating",2100,0.468675127,2024-02-05 14:02:39
"135","MTC","Reference","Africa_Eastern","comm others",1990,0.806815,2024-02-05 14:02:39
"136","MTC","Reference","Africa_Eastern","comm others",2005,2.149498769,2024-02-05 14:02:39
"137","MTC","Reference","Africa_Eastern","comm others",2010,2.633042991,2024-02-05 14:02:39
"138","MTC","Reference","Africa_Eastern","comm others",2015,2.861201189,2024-02-05 14:02:39
"139","MTC","Reference","Africa_Eastern","comm others",2020,2.486138878,2024-02-05 14:02:39
"140","MTC","Reference","Africa_Eastern","comm others",2025,3.339066606,2024-02-05 14:02:39
"141","MTC","Reference","Africa_Eastern","comm others",2030,4.055866663,2024-02-05 14:02:39
"142","MTC","Reference","Africa_Eastern","comm others",2035,4.733630422,2024-02-05 14:02:39
"143","MTC","Reference","Africa_Eastern","comm others",2040,5.14173797,2024-02-05 14:02:39
"144","MTC","Reference","Africa_Eastern","comm others",2045,5.44476672,2024-02-05 14:02:39
"145","MTC","Reference","Africa_Eastern","comm others",2050,5.745068013,2024-02-05 14:02:39
"146","MTC","Reference","Africa_Eastern","comm others",2055,6.012662605,2024-02-05 14:02:39
"147","MTC","Reference","Africa_Eastern","comm others",2060,6.33606341,2024-02-05 14:02:39
"148","MTC","Reference","Africa_Eastern","comm others",2065,6.66886915,2024-02-05 14:02:39
"149","MTC","Reference","Africa_Eastern","comm others",2070,7.05316905,2024-02-05 14:02:39
"150","MTC","Reference","Africa_Eastern","comm others",2075,7.41363934,2024-02-05 14:02:39
"151","MTC","Reference","Africa_Eastern","comm others",2080,7.75490932,2024-02-05 14:02:39
"152","MTC","Reference","Africa_Eastern","comm others",2085,8.07202728,2024-02-05 14:02:39
"153","MTC","Reference","Africa_Eastern","comm others",2090,8.34502754,2024-02-05 14:02:39
"154","MTC","Reference","Africa_Eastern","comm others",2095,8.56513102,2024-02-05 14:02:39
"155","MTC","Reference","Africa_Eastern","comm others",2100,8.80985294,2024-02-05 14:02:39
"156","MTC","Reference","Africa_Eastern","construction energy use",2005,0.02379349,2024-02-05 14:02:39
"157","MTC","Reference","Africa_Eastern","construction energy use",2010,0.0795844,2024-02-05 14:02:39
"158","MTC","Reference","Africa_Eastern","construction energy use",2015,0.03774037,2024-02-05 14:02:39
"159","MTC","Reference","Africa_Eastern","construction energy use",2020,0.04369694,2024-02-05 14:02:39
"160","MTC","Reference","Africa_Eastern","construction energy use",2025,0.04815555,2024-02-05 14:02:39
"161","MTC","Reference","Africa_Eastern","construction energy use",2030,0.05168586,2024-02-05 14:02:39
"162","MTC","Reference","Africa_Eastern","construction energy use",2035,0.054457575,2024-02-05 14:02:39
"163","MTC","Reference","Africa_Eastern","construction energy use",2040,0.056815936,2024-02-05 14:02:39
"164","MTC","Reference","Africa_Eastern","construction energy use",2045,0.05804159,2024-02-05 14:02:39
"165","MTC","Reference","Africa_Eastern","construction energy use",2050,0.058779,2024-02-05 14:02:39
"166","MTC","Reference","Africa_Eastern","construction energy use",2055,0.06161369,2024-02-05 14:02:39
"167","MTC","Reference","Africa_Eastern","construction energy use",2060,0.06656407,2024-02-05 14:02:39
"168","MTC","Reference","Africa_Eastern","construction energy use",2065,0.07258393,2024-02-05 14:02:39
"169","MTC","Reference","Africa_Eastern","construction energy use",2070,0.07913861,2024-02-05 14:02:39
"170","MTC","Reference","Africa_Eastern","construction energy use",2075,0.08556871,2024-02-05 14:02:39
"171","MTC","Reference","Africa_Eastern","construction energy use",2080,0.09212034,2024-02-05 14:02:39
"172","MTC","Reference","Africa_Eastern","construction energy use",2085,0.09884778,2024-02-05 14:02:39
"173","MTC","Reference","Africa_Eastern","construction energy use",2090,0.10570219,2024-02-05 14:02:39
"174","MTC","Reference","Africa_Eastern","construction energy use",2095,0.11269446,2024-02-05 14:02:39
"175","MTC","Reference","Africa_Eastern","construction energy use",2100,0.11995171,2024-02-05 14:02:39
"176","MTC","Reference","Africa_Eastern","desalinated water",1990,0.000533494,2024-02-05 14:02:39
"177","MTC","Reference","Africa_Eastern","desalinated water",2005,0.0005082416,2024-02-05 14:02:39
"178","MTC","Reference","Africa_Eastern","desalinated water",2010,0.0005119758,2024-02-05 14:02:39
"179","MTC","Reference","Africa_Eastern","desalinated water",2015,0.0005211482,2024-02-05 14:02:39
"180","MTC","Reference","Africa_Eastern","desalinated water",2020,0.0005317077,2024-02-05 14:02:39
"181","MTC","Reference","Africa_Eastern","desalinated water",2025,0.0005683678,2024-02-05 14:02:39
"182","MTC","Reference","Africa_Eastern","desalinated water",2030,0.0006672777,2024-02-05 14:02:39
"183","MTC","Reference","Africa_Eastern","desalinated water",2035,0.0008200466,2024-02-05 14:02:39
"184","MTC","Reference","Africa_Eastern","desalinated water",2040,0.0009846464,2024-02-05 14:02:39
"185","MTC","Reference","Africa_Eastern","desalinated water",2045,0.00117225,2024-02-05 14:02:39
"186","MTC","Reference","Africa_Eastern","desalinated water",2050,0.0014082917,2024-02-05 14:02:39
"187","MTC","Reference","Africa_Eastern","desalinated water",2055,0.0016709691,2024-02-05 14:02:39
"188","MTC","Reference","Africa_Eastern","desalinated water",2060,0.0019502218,2024-02-05 14:02:39
"189","MTC","Reference","Africa_Eastern","desalinated water",2065,0.002146655,2024-02-05 14:02:39
"190","MTC","Reference","Africa_Eastern","desalinated water",2070,0.002370175,2024-02-05 14:02:39
"191","MTC","Reference","Africa_Eastern","desalinated water",2075,0.002593581,2024-02-05 14:02:39
"192","MTC","Reference","Africa_Eastern","desalinated water",2080,0.002845694,2024-02-05 14:02:39
"193","MTC","Reference","Africa_Eastern","desalinated water",2085,0.003096806,2024-02-05 14:02:39
"194","MTC","Reference","Africa_Eastern","desalinated water",2090,0.003310208,2024-02-05 14:02:39
"195","MTC","Reference","Africa_Eastern","desalinated water",2095,0.003489515,2024-02-05 14:02:39
"196","MTC","Reference","Africa_Eastern","desalinated water",2100,0.003654082,2024-02-05 14:02:39
"197","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2025,0.09683377,2024-02-05 14:02:39
"198","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2030,0.2762318,2024-02-05 14:02:39
"199","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2035,0.51385686,2024-02-05 14:02:39
"200","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2040,0.91357275,2024-02-05 14:02:39
"201","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2045,1.43773839,2024-02-05 14:02:39
"202","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2050,2.11529059,2024-02-05 14:02:39
"203","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2055,3.01484347,2024-02-05 14:02:39
"204","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2060,4.20695327,2024-02-05 14:02:39
"205","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2065,5.67075582,2024-02-05 14:02:39
"206","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2070,7.37431837,2024-02-05 14:02:39
"207","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2075,9.3235425,2024-02-05 14:02:39
"208","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2080,11.47603894,2024-02-05 14:02:39
"209","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2085,13.65543542,2024-02-05 14:02:39
"210","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2090,15.74567493,2024-02-05 14:02:39
"211","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2095,18.0924379,2024-02-05 14:02:39
"212","MTC","Reference","Africa_Eastern","elec_biomass (IGCC)",2100,20.683955929,2024-02-05 14:02:39
"213","MTC","Reference","Africa_Eastern","elec_biomass (conv)",1990,0.1145861,2024-02-05 14:02:39
"214","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2005,0.19930559,2024-02-05 14:02:39
"215","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2010,0.23300402,2024-02-05 14:02:39
"216","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2015,0.26121381,2024-02-05 14:02:39
"217","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2020,0.40301869,2024-02-05 14:02:39
"218","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2025,0.91350207,2024-02-05 14:02:39
"219","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2030,1.81594914,2024-02-05 14:02:39
"220","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2035,2.93810956,2024-02-05 14:02:39
"221","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2040,4.62461411,2024-02-05 14:02:39
"222","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2045,6.5896098,2024-02-05 14:02:39
"223","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2050,8.90883525,2024-02-05 14:02:39
"224","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2055,11.70751105,2024-02-05 14:02:39
"225","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2060,15.24412931,2024-02-05 14:02:39
"226","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2065,19.376666744,2024-02-05 14:02:39
"227","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2070,23.965162754,2024-02-05 14:02:39
"228","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2075,28.99821859,2024-02-05 14:02:39
"229","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2080,34.14630766,2024-02-05 14:02:39
"230","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2085,39.12849826,2024-02-05 14:02:39
"231","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2090,43.46242881,2024-02-05 14:02:39
"232","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2095,48.09383449,2024-02-05 14:02:39
"233","MTC","Reference","Africa_Eastern","elec_biomass (conv)",2100,52.835161055,2024-02-05 14:02:39
"234","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2025,0.091753087,2024-02-05 14:02:39
"235","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2030,0.223676596,2024-02-05 14:02:39
"236","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2035,0.369188164,2024-02-05 14:02:39
"237","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2040,0.586225376,2024-02-05 14:02:39
"238","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2045,0.851540428,2024-02-05 14:02:39
"239","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2050,1.179925774,2024-02-05 14:02:39
"240","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2055,1.601415897,2024-02-05 14:02:39
"241","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2060,2.153973594,2024-02-05 14:02:39
"242","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2065,2.833825149,2024-02-05 14:02:39
"243","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2070,3.638648014,2024-02-05 14:02:39
"244","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2075,4.583467635,2024-02-05 14:02:39
"245","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2080,5.674002098,2024-02-05 14:02:39
"246","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2085,6.800137182,2024-02-05 14:02:39
"247","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2090,7.961033324,2024-02-05 14:02:39
"248","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2095,9.3888561482,2024-02-05 14:02:39
"249","MTC","Reference","Africa_Eastern","elec_coal (IGCC)",2100,11.08790158781,2024-02-05 14:02:39
"250","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",1990,0.06314598,2024-02-05 14:02:39
"251","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2005,0.433902,2024-02-05 14:02:39
"252","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2010,0.7183685,2024-02-05 14:02:39
"253","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2015,0.4863912,2024-02-05 14:02:39
"254","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2020,0.77052341,2024-02-05 14:02:39
"255","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2025,1.04091264,2024-02-05 14:02:39
"256","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2030,1.39108892,2024-02-05 14:02:39
"257","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2035,1.73764488,2024-02-05 14:02:39
"258","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2040,2.23170777,2024-02-05 14:02:39
"259","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2045,2.8048339,2024-02-05 14:02:39
"260","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2050,3.49813197,2024-02-05 14:02:39
"261","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2055,4.38003579,2024-02-05 14:02:39
"262","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2060,5.52999804,2024-02-05 14:02:39
"263","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2065,6.93571638,2024-02-05 14:02:39
"264","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2070,8.581797,2024-02-05 14:02:39
"265","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2075,10.49012301,2024-02-05 14:02:39
"266","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2080,12.39779465,2024-02-05 14:02:39
"267","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2085,14.551113845,2024-02-05 14:02:39
"268","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2090,16.716470016,2024-02-05 14:02:39
"269","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2095,19.2930586638,2024-02-05 14:02:39
"270","MTC","Reference","Africa_Eastern","elec_coal (conv pul)",2100,22.2384572966,2024-02-05 14:02:39
"271","MTC","Reference","Africa_Eastern","elec_gas (CC)",2010,0.0015302737,2024-02-05 14:02:39
"272","MTC","Reference","Africa_Eastern","elec_gas (CC)",2015,0.002929048,2024-02-05 14:02:39
"273","MTC","Reference","Africa_Eastern","elec_gas (CC)",2020,0.0238333749,2024-02-05 14:02:39
"274","MTC","Reference","Africa_Eastern","elec_gas (CC)",2025,0.0587444923,2024-02-05 14:02:39
"275","MTC","Reference","Africa_Eastern","elec_gas (CC)",2030,0.1207995565,2024-02-05 14:02:39
"276","MTC","Reference","Africa_Eastern","elec_gas (CC)",2035,0.2047161232,2024-02-05 14:02:39
"277","MTC","Reference","Africa_Eastern","elec_gas (CC)",2040,0.3488953109,2024-02-05 14:02:39
"278","MTC","Reference","Africa_Eastern","elec_gas (CC)",2045,0.53236138,2024-02-05 14:02:39
"279","MTC","Reference","Africa_Eastern","elec_gas (CC)",2050,0.7742998269,2024-02-05 14:02:39
"280","MTC","Reference","Africa_Eastern","elec_gas (CC)",2055,1.1303031964,2024-02-05 14:02:39
