"","Units","scenario","region","fuel","year","value","rundate"
"109","EJ","Reference","Africa_Eastern","f hydro",2035,0.208035,2024-02-05 15:57:01
"110","EJ","Reference","Africa_Eastern","f hydro",2040,0.235866,2024-02-05 15:57:01
"111","EJ","Reference","Africa_Eastern","f hydro",2045,0.263696,2024-02-05 15:57:01
"112","EJ","Reference","Africa_Eastern","f hydro",2050,0.291526,2024-02-05 15:57:01
"113","EJ","Reference","Africa_Eastern","f hydro",2055,0.319356,2024-02-05 15:57:01
"114","EJ","Reference","Africa_Eastern","f hydro",2060,0.347187,2024-02-05 15:57:01
"115","EJ","Reference","Africa_Eastern","f hydro",2065,0.375017,2024-02-05 15:57:01
"116","EJ","Reference","Africa_Eastern","f hydro",2070,0.402847,2024-02-05 15:57:01
"117","EJ","Reference","Africa_Eastern","f hydro",2075,0.430678,2024-02-05 15:57:01
"118","EJ","Reference","Africa_Eastern","f hydro",2080,0.458508,2024-02-05 15:57:01
"119","EJ","Reference","Africa_Eastern","f hydro",2085,0.486338,2024-02-05 15:57:01
"120","EJ","Reference","Africa_Eastern","f hydro",2090,0.514169,2024-02-05 15:57:01
"121","EJ","Reference","Africa_Eastern","f hydro",2095,0.541999,2024-02-05 15:57:01
"122","EJ","Reference","Africa_Eastern","f hydro",2100,0.569829,2024-02-05 15:57:01
"123","EJ","Reference","Africa_Eastern","g wind",2005,1.03005e-05,2024-02-05 15:57:01
"124","EJ","Reference","Africa_Eastern","g wind",2010,0.000108405,2024-02-05 15:57:01
"125","EJ","Reference","Africa_Eastern","g wind",2015,0.00327894,2024-02-05 15:57:01
"126","EJ","Reference","Africa_Eastern","g wind",2020,0.0375962557,2024-02-05 15:57:01
"127","EJ","Reference","Africa_Eastern","g wind",2025,0.1092688803,2024-02-05 15:57:01
"128","EJ","Reference","Africa_Eastern","g wind",2030,0.2187678387,2024-02-05 15:57:01
"129","EJ","Reference","Africa_Eastern","g wind",2035,0.329484584,2024-02-05 15:57:01
"130","EJ","Reference","Africa_Eastern","g wind",2040,0.4756638759,2024-02-05 15:57:01
"131","EJ","Reference","Africa_Eastern","g wind",2045,0.6526585671,2024-02-05 15:57:01
"132","EJ","Reference","Africa_Eastern","g wind",2050,0.8242944011,2024-02-05 15:57:01
"133","EJ","Reference","Africa_Eastern","g wind",2055,1.0157262593,2024-02-05 15:57:01
"134","EJ","Reference","Africa_Eastern","g wind",2060,1.2227977145,2024-02-05 15:57:01
"135","EJ","Reference","Africa_Eastern","g wind",2065,1.47179682,2024-02-05 15:57:01
"136","EJ","Reference","Africa_Eastern","g wind",2070,1.749092015,2024-02-05 15:57:01
"137","EJ","Reference","Africa_Eastern","g wind",2075,2.00653318,2024-02-05 15:57:01
"138","EJ","Reference","Africa_Eastern","g wind",2080,2.264726851,2024-02-05 15:57:01
"139","EJ","Reference","Africa_Eastern","g wind",2085,2.52281903,2024-02-05 15:57:01
"140","EJ","Reference","Africa_Eastern","g wind",2090,2.77443707,2024-02-05 15:57:01
"141","EJ","Reference","Africa_Eastern","g wind",2095,3.0203352,2024-02-05 15:57:01
"142","EJ","Reference","Africa_Eastern","g wind",2100,3.27967042,2024-02-05 15:57:01
"143","EJ","Reference","Africa_Eastern","h solar",2005,5.21026e-05,2024-02-05 15:57:01
"144","EJ","Reference","Africa_Eastern","h solar",2010,0.000240812,2024-02-05 15:57:01
"145","EJ","Reference","Africa_Eastern","h solar",2015,0.00067574,2024-02-05 15:57:01
"146","EJ","Reference","Africa_Eastern","h solar",2020,0.0329297088168,2024-02-05 15:57:01
"147","EJ","Reference","Africa_Eastern","h solar",2025,0.089881498757,2024-02-05 15:57:01
"148","EJ","Reference","Africa_Eastern","h solar",2030,0.179157791098,2024-02-05 15:57:01
"149","EJ","Reference","Africa_Eastern","h solar",2035,0.284889751132,2024-02-05 15:57:01
"150","EJ","Reference","Africa_Eastern","h solar",2040,0.427853781412,2024-02-05 15:57:01
"151","EJ","Reference","Africa_Eastern","h solar",2045,0.603517852092,2024-02-05 15:57:01
"152","EJ","Reference","Africa_Eastern","h solar",2050,0.7843819169552,2024-02-05 15:57:01
"153","EJ","Reference","Africa_Eastern","h solar",2055,0.974797162305,2024-02-05 15:57:01
"154","EJ","Reference","Africa_Eastern","h solar",2060,1.180998477964,2024-02-05 15:57:01
"155","EJ","Reference","Africa_Eastern","h solar",2065,1.42658722953,2024-02-05 15:57:01
"156","EJ","Reference","Africa_Eastern","h solar",2070,1.67957246625,2024-02-05 15:57:01
"157","EJ","Reference","Africa_Eastern","h solar",2075,1.93162917297,2024-02-05 15:57:01
"158","EJ","Reference","Africa_Eastern","h solar",2080,2.18852684549,2024-02-05 15:57:01
"159","EJ","Reference","Africa_Eastern","h solar",2085,2.4376744393,2024-02-05 15:57:01
"160","EJ","Reference","Africa_Eastern","h solar",2090,2.6870770179,2024-02-05 15:57:01
"161","EJ","Reference","Africa_Eastern","h solar",2095,2.9257008371,2024-02-05 15:57:01
"162","EJ","Reference","Africa_Eastern","h solar",2100,3.1710372141,2024-02-05 15:57:01
"163","EJ","Reference","Africa_Eastern","i geothermal",1990,0.001173757,2024-02-05 15:57:01
"164","EJ","Reference","Africa_Eastern","i geothermal",2005,0.00361098,2024-02-05 15:57:01
"165","EJ","Reference","Africa_Eastern","i geothermal",2010,0.00529587,2024-02-05 15:57:01
"166","EJ","Reference","Africa_Eastern","i geothermal",2015,0.01613492,2024-02-05 15:57:01
"167","EJ","Reference","Africa_Eastern","i geothermal",2020,0.02832616,2024-02-05 15:57:01
"168","EJ","Reference","Africa_Eastern","i geothermal",2025,0.04441495,2024-02-05 15:57:01
"169","EJ","Reference","Africa_Eastern","i geothermal",2030,0.0630169,2024-02-05 15:57:01
"170","EJ","Reference","Africa_Eastern","i geothermal",2035,0.0727116,2024-02-05 15:57:01
"171","EJ","Reference","Africa_Eastern","i geothermal",2040,0.07273911,2024-02-05 15:57:01
"172","EJ","Reference","Africa_Eastern","i geothermal",2045,0.07278915,2024-02-05 15:57:01
"173","EJ","Reference","Africa_Eastern","i geothermal",2050,0.07276739,2024-02-05 15:57:01
"174","EJ","Reference","Africa_Eastern","i geothermal",2055,0.07275151,2024-02-05 15:57:01
"175","EJ","Reference","Africa_Eastern","i geothermal",2060,0.07274117,2024-02-05 15:57:01
"176","EJ","Reference","Africa_Eastern","i geothermal",2065,0.07274147,2024-02-05 15:57:01
"177","EJ","Reference","Africa_Eastern","i geothermal",2070,0.07274189,2024-02-05 15:57:01
"178","EJ","Reference","Africa_Eastern","i geothermal",2075,0.07274269,2024-02-05 15:57:01
"179","EJ","Reference","Africa_Eastern","i geothermal",2080,0.07274129,2024-02-05 15:57:01
"180","EJ","Reference","Africa_Eastern","i geothermal",2085,0.07273642,2024-02-05 15:57:01
"181","EJ","Reference","Africa_Eastern","i geothermal",2090,0.07273141,2024-02-05 15:57:01
"182","EJ","Reference","Africa_Eastern","i geothermal",2095,0.07272665,2024-02-05 15:57:01
"183","EJ","Reference","Africa_Eastern","i geothermal",2100,0.07272003,2024-02-05 15:57:01
"184","EJ","Reference","Africa_Eastern","j traditional biomass",1990,1.502818,2024-02-05 15:57:01
"185","EJ","Reference","Africa_Eastern","j traditional biomass",2005,2.173442,2024-02-05 15:57:01
"186","EJ","Reference","Africa_Eastern","j traditional biomass",2010,2.45436,2024-02-05 15:57:01
"187","EJ","Reference","Africa_Eastern","j traditional biomass",2015,2.699288,2024-02-05 15:57:01
"188","EJ","Reference","Africa_Eastern","j traditional biomass",2020,2.614384,2024-02-05 15:57:01
"189","EJ","Reference","Africa_Eastern","j traditional biomass",2025,2.699474,2024-02-05 15:57:01
"190","EJ","Reference","Africa_Eastern","j traditional biomass",2030,2.78312,2024-02-05 15:57:01
"191","EJ","Reference","Africa_Eastern","j traditional biomass",2035,2.841884,2024-02-05 15:57:01
"192","EJ","Reference","Africa_Eastern","j traditional biomass",2040,2.902352,2024-02-05 15:57:01
"193","EJ","Reference","Africa_Eastern","j traditional biomass",2045,2.952261,2024-02-05 15:57:01
"194","EJ","Reference","Africa_Eastern","j traditional biomass",2050,2.983024,2024-02-05 15:57:01
"195","EJ","Reference","Africa_Eastern","j traditional biomass",2055,2.995785,2024-02-05 15:57:01
"196","EJ","Reference","Africa_Eastern","j traditional biomass",2060,2.992901,2024-02-05 15:57:01
"197","EJ","Reference","Africa_Eastern","j traditional biomass",2065,2.982719,2024-02-05 15:57:01
"198","EJ","Reference","Africa_Eastern","j traditional biomass",2070,2.963768,2024-02-05 15:57:01
"199","EJ","Reference","Africa_Eastern","j traditional biomass",2075,2.934964,2024-02-05 15:57:01
"200","EJ","Reference","Africa_Eastern","j traditional biomass",2080,2.898762,2024-02-05 15:57:01
"201","EJ","Reference","Africa_Eastern","j traditional biomass",2085,2.855722,2024-02-05 15:57:01
"202","EJ","Reference","Africa_Eastern","j traditional biomass",2090,2.804878,2024-02-05 15:57:01
"203","EJ","Reference","Africa_Eastern","j traditional biomass",2095,2.747715,2024-02-05 15:57:01
"204","EJ","Reference","Africa_Eastern","j traditional biomass",2100,2.694693,2024-02-05 15:57:01
"205","EJ","Reference","Africa_Northern","a oil",1990,2.20448,2024-02-05 15:57:01
"206","EJ","Reference","Africa_Northern","a oil",2005,2.99708,2024-02-05 15:57:01
"207","EJ","Reference","Africa_Northern","a oil",2010,3.68123,2024-02-05 15:57:01
"208","EJ","Reference","Africa_Northern","a oil",2015,3.72899,2024-02-05 15:57:01
"209","EJ","Reference","Africa_Northern","a oil",2020,3.99119,2024-02-05 15:57:01
"210","EJ","Reference","Africa_Northern","a oil",2025,4.2363,2024-02-05 15:57:01
"211","EJ","Reference","Africa_Northern","a oil",2030,4.55794,2024-02-05 15:57:01
"212","EJ","Reference","Africa_Northern","a oil",2035,4.79824,2024-02-05 15:57:01
"213","EJ","Reference","Africa_Northern","a oil",2040,5.02636,2024-02-05 15:57:01
"214","EJ","Reference","Africa_Northern","a oil",2045,5.2358,2024-02-05 15:57:01
"215","EJ","Reference","Africa_Northern","a oil",2050,5.45955,2024-02-05 15:57:01
"216","EJ","Reference","Africa_Northern","a oil",2055,5.78813,2024-02-05 15:57:01
"217","EJ","Reference","Africa_Northern","a oil",2060,6.03556,2024-02-05 15:57:01
"218","EJ","Reference","Africa_Northern","a oil",2065,6.16136,2024-02-05 15:57:01
"219","EJ","Reference","Africa_Northern","a oil",2070,6.15065,2024-02-05 15:57:01
"220","EJ","Reference","Africa_Northern","a oil",2075,6.03708,2024-02-05 15:57:01
"221","EJ","Reference","Africa_Northern","a oil",2080,5.78487,2024-02-05 15:57:01
"222","EJ","Reference","Africa_Northern","a oil",2085,5.41652,2024-02-05 15:57:01
"223","EJ","Reference","Africa_Northern","a oil",2090,4.96982,2024-02-05 15:57:01
"224","EJ","Reference","Africa_Northern","a oil",2095,4.66212,2024-02-05 15:57:01
"225","EJ","Reference","Africa_Northern","a oil",2100,4.36813,2024-02-05 15:57:01
"226","EJ","Reference","Africa_Northern","b natural gas",1975,0.101221,2024-02-05 15:57:01
"227","EJ","Reference","Africa_Northern","b natural gas",1990,1.01289,2024-02-05 15:57:01
"228","EJ","Reference","Africa_Northern","b natural gas",2005,2.46811,2024-02-05 15:57:01
"229","EJ","Reference","Africa_Northern","b natural gas",2010,2.95026,2024-02-05 15:57:01
"230","EJ","Reference","Africa_Northern","b natural gas",2015,3.3084,2024-02-05 15:57:01
"231","EJ","Reference","Africa_Northern","b natural gas",2020,4.027011,2024-02-05 15:57:01
"232","EJ","Reference","Africa_Northern","b natural gas",2025,4.670573,2024-02-05 15:57:01
"233","EJ","Reference","Africa_Northern","b natural gas",2030,5.442047,2024-02-05 15:57:01
"234","EJ","Reference","Africa_Northern","b natural gas",2035,6.161764,2024-02-05 15:57:01
"235","EJ","Reference","Africa_Northern","b natural gas",2040,6.746809,2024-02-05 15:57:01
"236","EJ","Reference","Africa_Northern","b natural gas",2045,7.276905,2024-02-05 15:57:01
"237","EJ","Reference","Africa_Northern","b natural gas",2050,7.705242,2024-02-05 15:57:01
"238","EJ","Reference","Africa_Northern","b natural gas",2055,8.056172,2024-02-05 15:57:01
"239","EJ","Reference","Africa_Northern","b natural gas",2060,8.327765,2024-02-05 15:57:01
"240","EJ","Reference","Africa_Northern","b natural gas",2065,8.238589,2024-02-05 15:57:01
"241","EJ","Reference","Africa_Northern","b natural gas",2070,8.189955,2024-02-05 15:57:01
"242","EJ","Reference","Africa_Northern","b natural gas",2075,7.976857,2024-02-05 15:57:01
"243","EJ","Reference","Africa_Northern","b natural gas",2080,7.737842,2024-02-05 15:57:01
"244","EJ","Reference","Africa_Northern","b natural gas",2085,7.531109,2024-02-05 15:57:01
"245","EJ","Reference","Africa_Northern","b natural gas",2090,7.412931,2024-02-05 15:57:01
"246","EJ","Reference","Africa_Northern","b natural gas",2095,7.441066,2024-02-05 15:57:01
"247","EJ","Reference","Africa_Northern","b natural gas",2100,7.50962,2024-02-05 15:57:01
"248","EJ","Reference","Africa_Northern","c coal",1975,0.0152104,2024-02-05 15:57:01
"249","EJ","Reference","Africa_Northern","c coal",1990,0.0122116,2024-02-05 15:57:01
"250","EJ","Reference","Africa_Northern","c coal",2005,0.000957438,2024-02-05 15:57:01
"251","EJ","Reference","Africa_Northern","c coal",2010,1.27993e-05,2024-02-05 15:57:01
"252","EJ","Reference","Africa_Northern","c coal",2015,6.00053e-07,2024-02-05 15:57:01
"253","EJ","Reference","Africa_Northern","c coal",2020,0.0147435,2024-02-05 15:57:01
"254","EJ","Reference","Africa_Northern","c coal",2025,0.0132624,2024-02-05 15:57:01
"255","EJ","Reference","Africa_Northern","c coal",2030,0.0117038,2024-02-05 15:57:01
"256","EJ","Reference","Africa_Northern","c coal",2035,0.0130786,2024-02-05 15:57:01
"257","EJ","Reference","Africa_Northern","c coal",2040,0.0151201,2024-02-05 15:57:01
"258","EJ","Reference","Africa_Northern","c coal",2045,0.0181105,2024-02-05 15:57:01
"259","EJ","Reference","Africa_Northern","c coal",2050,0.0216839,2024-02-05 15:57:01
"260","EJ","Reference","Africa_Northern","c coal",2055,0.0258417,2024-02-05 15:57:01
"261","EJ","Reference","Africa_Northern","c coal",2060,0.0301368,2024-02-05 15:57:01
"262","EJ","Reference","Africa_Northern","c coal",2065,0.0343311,2024-02-05 15:57:01
"263","EJ","Reference","Africa_Northern","c coal",2070,0.0377733,2024-02-05 15:57:01
"264","EJ","Reference","Africa_Northern","c coal",2075,0.0413913,2024-02-05 15:57:01
"265","EJ","Reference","Africa_Northern","c coal",2080,0.0435765,2024-02-05 15:57:01
"266","EJ","Reference","Africa_Northern","c coal",2085,0.0466957,2024-02-05 15:57:01
"267","EJ","Reference","Africa_Northern","c coal",2090,0.0500992,2024-02-05 15:57:01
"268","EJ","Reference","Africa_Northern","c coal",2095,0.0534002,2024-02-05 15:57:01
"269","EJ","Reference","Africa_Northern","c coal",2100,0.0582128,2024-02-05 15:57:01
"270","EJ","Reference","Africa_Northern","d biomass",1975,0.00395079,2024-02-05 15:57:01
"271","EJ","Reference","Africa_Northern","d biomass",1990,0.0520267,2024-02-05 15:57:01
"272","EJ","Reference","Africa_Northern","d biomass",2005,0.0941071,2024-02-05 15:57:01
"273","EJ","Reference","Africa_Northern","d biomass",2010,0.145376,2024-02-05 15:57:01
"274","EJ","Reference","Africa_Northern","d biomass",2015,0.163185,2024-02-05 15:57:01
"275","EJ","Reference","Africa_Northern","d biomass",2020,0.182529999,2024-02-05 15:57:01
"276","EJ","Reference","Africa_Northern","d biomass",2025,0.231598193,2024-02-05 15:57:01
"277","EJ","Reference","Africa_Northern","d biomass",2030,0.29781096,2024-02-05 15:57:01
"278","EJ","Reference","Africa_Northern","d biomass",2035,0.372241252,2024-02-05 15:57:01
"279","EJ","Reference","Africa_Northern","d biomass",2040,0.444942226,2024-02-05 15:57:01
"280","EJ","Reference","Africa_Northern","d biomass",2045,0.514383436,2024-02-05 15:57:01
"281","EJ","Reference","Africa_Northern","d biomass",2050,0.5709461211,2024-02-05 15:57:01
"282","EJ","Reference","Africa_Northern","d biomass",2055,0.6027914328,2024-02-05 15:57:01
"283","EJ","Reference","Africa_Northern","d biomass",2060,0.62124567127,2024-02-05 15:57:01
"284","EJ","Reference","Africa_Northern","d biomass",2065,0.6471893091,2024-02-05 15:57:01
"285","EJ","Reference","Africa_Northern","d biomass",2070,0.6683030376,2024-02-05 15:57:01
"286","EJ","Reference","Africa_Northern","d biomass",2075,0.7045756875,2024-02-05 15:57:01
"287","EJ","Reference","Africa_Northern","d biomass",2080,0.7499785893,2024-02-05 15:57:01
"288","EJ","Reference","Africa_Northern","d biomass",2085,0.7990388255,2024-02-05 15:57:01
"289","EJ","Reference","Africa_Northern","d biomass",2090,0.8476439388,2024-02-05 15:57:01
"290","EJ","Reference","Africa_Northern","d biomass",2095,0.8832687806,2024-02-05 15:57:01
"291","EJ","Reference","Africa_Northern","d biomass",2100,0.9101913467,2024-02-05 15:57:01
"292","EJ","Reference","Africa_Northern","e nuclear",2020,0.000974197501,2024-02-05 15:57:01
"293","EJ","Reference","Africa_Northern","e nuclear",2025,0.006511096667,2024-02-05 15:57:01
"294","EJ","Reference","Africa_Northern","e nuclear",2030,0.018732336045,2024-02-05 15:57:01
"295","EJ","Reference","Africa_Northern","e nuclear",2035,0.036631498584,2024-02-05 15:57:01
"296","EJ","Reference","Africa_Northern","e nuclear",2040,0.055380263526,2024-02-05 15:57:01
"297","EJ","Reference","Africa_Northern","e nuclear",2045,0.073553965876,2024-02-05 15:57:01
"298","EJ","Reference","Africa_Northern","e nuclear",2050,0.090237007488,2024-02-05 15:57:01
