"","Units","scenario","region","sector","input","year","value","rundate"
"69","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2045,0.00784380433,2024-02-05 14:02:39
"70","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2050,0.0112954417,2024-02-05 14:02:39
"71","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2055,0.0151283693,2024-02-05 14:02:39
"72","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2060,0.0199381836,2024-02-05 14:02:39
"73","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2065,0.026174633,2024-02-05 14:02:39
"74","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2070,0.033642707,2024-02-05 14:02:39
"75","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2075,0.042407928,2024-02-05 14:02:39
"76","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2080,0.051951925,2024-02-05 14:02:39
"77","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2085,0.062421424,2024-02-05 14:02:39
"78","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2090,0.073980916,2024-02-05 14:02:39
"79","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2095,0.086647975,2024-02-05 14:02:39
"80","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2100,0.100221564,2024-02-05 14:02:39
"81","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2025,4.6171e-05,2024-02-05 14:02:39
"82","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2030,0.0002097729,2024-02-05 14:02:39
"83","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2035,0.0005177318,2024-02-05 14:02:39
"84","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2040,0.00099492672,2024-02-05 14:02:39
"85","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2045,0.0018068557,2024-02-05 14:02:39
"86","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2050,0.0029362332,2024-02-05 14:02:39
"87","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2055,0.003823898,2024-02-05 14:02:39
"88","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2060,0.004469966,2024-02-05 14:02:39
"89","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2065,0.004906165,2024-02-05 14:02:39
"90","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2070,0.005222132,2024-02-05 14:02:39
"91","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2075,0.005497692,2024-02-05 14:02:39
"92","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2080,0.005727509,2024-02-05 14:02:39
"93","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2085,0.005907499,2024-02-05 14:02:39
"94","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2090,0.006050985,2024-02-05 14:02:39
"95","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2095,0.006169486,2024-02-05 14:02:39
"96","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2100,0.006284073,2024-02-05 14:02:39
"97","EJ","Reference","Africa_Eastern","cement","elect_td_ind",1975,0.000683078,2024-02-05 14:02:39
"98","EJ","Reference","Africa_Eastern","cement","elect_td_ind",1990,0.00106375,2024-02-05 14:02:39
"99","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2005,0.00247004,2024-02-05 14:02:39
"100","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2010,0.0037238,2024-02-05 14:02:39
"101","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2015,0.0037238,2024-02-05 14:02:39
"102","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2020,0.00468137,2024-02-05 14:02:39
"103","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2025,0.006374062,2024-02-05 14:02:39
"104","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2030,0.008578781,2024-02-05 14:02:39
"105","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2035,0.011174546,2024-02-05 14:02:39
"106","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2040,0.014263096,2024-02-05 14:02:39
"107","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2045,0.01777905,2024-02-05 14:02:39
"108","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2050,0.0219183955,2024-02-05 14:02:39
"109","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2055,0.0270016529,2024-02-05 14:02:39
"110","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2060,0.0324572658,2024-02-05 14:02:39
"111","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2065,0.0376228039,2024-02-05 14:02:39
"112","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2070,0.0426603051,2024-02-05 14:02:39
"113","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2075,0.0476162734,2024-02-05 14:02:39
"114","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2080,0.0523847017,2024-02-05 14:02:39
"115","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2085,0.0570435223,2024-02-05 14:02:39
"116","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2090,0.061565877,2024-02-05 14:02:39
"117","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2095,0.06594586,2024-02-05 14:02:39
"118","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2100,0.070116004,2024-02-05 14:02:39
"119","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",1990,0.000416804,2024-02-05 14:02:39
"120","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2005,0.00167116,2024-02-05 14:02:39
"121","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2010,0.00285979,2024-02-05 14:02:39
"122","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2015,0.00402922,2024-02-05 14:02:39
"123","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2020,0.00626976,2024-02-05 14:02:39
"124","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2025,0.00813559,2024-02-05 14:02:39
"125","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2030,0.0101503,2024-02-05 14:02:39
"126","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2035,0.0122954,2024-02-05 14:02:39
"127","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2040,0.0148473,2024-02-05 14:02:39
"128","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2045,0.017875,2024-02-05 14:02:39
"129","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2050,0.021408,2024-02-05 14:02:39
"130","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2055,0.0254593,2024-02-05 14:02:39
"131","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2060,0.0301113,2024-02-05 14:02:39
"132","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2065,0.0354296,2024-02-05 14:02:39
"133","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2070,0.0413947,2024-02-05 14:02:39
"134","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2075,0.0481223,2024-02-05 14:02:39
"135","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2080,0.0553886,2024-02-05 14:02:39
"136","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2085,0.0633554,2024-02-05 14:02:39
"137","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2090,0.0717932,2024-02-05 14:02:39
"138","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2095,0.0808058,2024-02-05 14:02:39
"139","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2100,0.0917637,2024-02-05 14:02:39
"140","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",1990,0.0016262,2024-02-05 14:02:39
"141","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2005,0.00652059,2024-02-05 14:02:39
"142","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2010,0.0111584,2024-02-05 14:02:39
"143","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2015,0.0157214,2024-02-05 14:02:39
"144","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2020,0.0385003,2024-02-05 14:02:39
"145","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2025,0.0572508,2024-02-05 14:02:39
"146","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2030,0.0790843,2024-02-05 14:02:39
"147","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2035,0.104015,2024-02-05 14:02:39
"148","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2040,0.137976,2024-02-05 14:02:39
"149","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2045,0.181723,2024-02-05 14:02:39
"150","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2050,0.236227,2024-02-05 14:02:39
"151","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2055,0.303788,2024-02-05 14:02:39
"152","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2060,0.386369,2024-02-05 14:02:39
"153","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2065,0.485869,2024-02-05 14:02:39
"154","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2070,0.603631,2024-02-05 14:02:39
"155","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2075,0.742935,2024-02-05 14:02:39
"156","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2080,0.903289,2024-02-05 14:02:39
"157","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2085,1.086,2024-02-05 14:02:39
"158","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2090,1.29209,2024-02-05 14:02:39
"159","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2095,1.52205,2024-02-05 14:02:39
"160","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2100,1.7812,2024-02-05 14:02:39
"161","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2025,4.69558e-06,2024-02-05 14:02:39
"162","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2030,2.028349e-05,2024-02-05 14:02:39
"163","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2035,4.958229e-05,2024-02-05 14:02:39
"164","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2040,9.5135264e-05,2024-02-05 14:02:39
"165","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2045,0.0001745063,2024-02-05 14:02:39
"166","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2050,0.00029116994,2024-02-05 14:02:39
"167","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2055,0.0003794661,2024-02-05 14:02:39
"168","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2060,0.0004374189,2024-02-05 14:02:39
"169","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2065,0.0004713491,2024-02-05 14:02:39
"170","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2070,0.0004932323,2024-02-05 14:02:39
"171","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2075,0.0005106449,2024-02-05 14:02:39
"172","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2080,0.0005240933,2024-02-05 14:02:39
"173","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2085,0.0005338471,2024-02-05 14:02:39
"174","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2090,0.0005399227,2024-02-05 14:02:39
"175","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2095,0.000542741,2024-02-05 14:02:39
"176","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2100,0.0005434162,2024-02-05 14:02:39
"177","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",1990,2.0232e-06,2024-02-05 14:02:39
"178","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2005,1.22627e-06,2024-02-05 14:02:39
"179","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2010,9.60619e-07,2024-02-05 14:02:39
"180","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2015,6.94977e-07,2024-02-05 14:02:39
"181","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2020,7.10739e-07,2024-02-05 14:02:39
"182","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2025,8.93222e-07,2024-02-05 14:02:39
"183","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2030,1.15409e-06,2024-02-05 14:02:39
"184","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2035,1.4367e-06,2024-02-05 14:02:39
"185","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2040,1.76329e-06,2024-02-05 14:02:39
"186","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2045,2.12473e-06,2024-02-05 14:02:39
"187","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2050,2.50449e-06,2024-02-05 14:02:39
"188","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2055,2.89662e-06,2024-02-05 14:02:39
"189","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2060,3.27572e-06,2024-02-05 14:02:39
"190","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2065,3.52399e-06,2024-02-05 14:02:39
"191","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2070,3.76679e-06,2024-02-05 14:02:39
"192","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2075,3.99172e-06,2024-02-05 14:02:39
"193","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2080,4.19408e-06,2024-02-05 14:02:39
"194","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2085,4.34807e-06,2024-02-05 14:02:39
"195","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2090,4.41236e-06,2024-02-05 14:02:39
"196","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2095,4.40704e-06,2024-02-05 14:02:39
"197","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2100,4.38073e-06,2024-02-05 14:02:39
"198","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",1975,9.87282e-06,2024-02-05 14:02:39
"199","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",1990,2.7197e-05,2024-02-05 14:02:39
"200","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2005,4.90021e-05,2024-02-05 14:02:39
"201","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2010,6.12942e-05,2024-02-05 14:02:39
"202","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2015,9.85398e-05,2024-02-05 14:02:39
"203","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2020,0.00013401,2024-02-05 14:02:39
"204","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2025,0.000196115,2024-02-05 14:02:39
"205","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2030,0.000286028,2024-02-05 14:02:39
"206","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2035,0.000402841,2024-02-05 14:02:39
"207","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2040,0.000563549,2024-02-05 14:02:39
"208","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2045,0.000781023,2024-02-05 14:02:39
"209","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2050,0.00107024,2024-02-05 14:02:39
"210","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2055,0.00144539,2024-02-05 14:02:39
"211","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2060,0.00192007,2024-02-05 14:02:39
"212","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2065,0.0024976,2024-02-05 14:02:39
"213","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2070,0.00317529,2024-02-05 14:02:39
"214","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2075,0.00393967,2024-02-05 14:02:39
"215","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2080,0.00477013,2024-02-05 14:02:39
"216","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2085,0.00564878,2024-02-05 14:02:39
"217","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2090,0.00657589,2024-02-05 14:02:39
"218","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2095,0.00753728,2024-02-05 14:02:39
"219","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2100,0.00850607,2024-02-05 14:02:39
"220","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",1975,2.03596e-05,2024-02-05 14:02:39
"221","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",1990,4.96286e-05,2024-02-05 14:02:39
"222","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2005,8.74874e-05,2024-02-05 14:02:39
"223","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2010,0.000110712,2024-02-05 14:02:39
"224","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2015,0.000168348,2024-02-05 14:02:39
"225","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2020,0.000206938,2024-02-05 14:02:39
"226","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2025,0.000273334,2024-02-05 14:02:39
"227","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2030,0.000356357,2024-02-05 14:02:39
"228","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2035,0.000446264,2024-02-05 14:02:39
"229","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2040,0.000549075,2024-02-05 14:02:39
"230","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2045,0.000664328,2024-02-05 14:02:39
"231","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2050,0.000792305,2024-02-05 14:02:39
"232","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2055,0.000931819,2024-02-05 14:02:39
"233","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2060,0.00108203,2024-02-05 14:02:39
"234","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2065,0.00123861,2024-02-05 14:02:39
"235","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2070,0.00139829,2024-02-05 14:02:39
"236","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2075,0.00155702,2024-02-05 14:02:39
"237","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2080,0.00171093,2024-02-05 14:02:39
"238","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2085,0.00185886,2024-02-05 14:02:39
"239","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2090,0.00200571,2024-02-05 14:02:39
"240","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2095,0.00215125,2024-02-05 14:02:39
"241","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2100,0.0022917,2024-02-05 14:02:39
