"","Units","scenario","region","sector","output","year","value","rundate"
"42","Pcal","Reference","Africa_Eastern","FoodDemand_Staples","FoodDemand_Staples",2100,442.2803,2024-02-05 15:57:01
"43","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,30.7199346,2024-02-05 15:57:01
"44","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,51.3505605,2024-02-05 15:57:01
"45","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,66.764819,2024-02-05 15:57:01
"46","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,80.742244,2024-02-05 15:57:01
"47","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,91.71608602,2024-02-05 15:57:01
"48","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,102.15655255,2024-02-05 15:57:01
"49","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,113.65841331,2024-02-05 15:57:01
"50","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,123.9903959,2024-02-05 15:57:01
"51","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,132.99655482,2024-02-05 15:57:01
"52","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,140.59208437,2024-02-05 15:57:01
"53","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,146.74046347,2024-02-05 15:57:01
"54","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,151.65257929,2024-02-05 15:57:01
"55","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,155.3615473,2024-02-05 15:57:01
"56","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,157.7791875,2024-02-05 15:57:01
"57","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,158.76065864,2024-02-05 15:57:01
"58","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,158.42087387,2024-02-05 15:57:01
"59","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,157.03962057,2024-02-05 15:57:01
"60","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,154.86217548,2024-02-05 15:57:01
"61","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,152.10081708,2024-02-05 15:57:01
"62","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,148.82076314,2024-02-05 15:57:01
"63","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,145.02336794,2024-02-05 15:57:01
"64","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",1990,98.0733,2024-02-05 15:57:01
"65","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2005,128.91114,2024-02-05 15:57:01
"66","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2010,132.97665,2024-02-05 15:57:01
"67","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2015,138.84579,2024-02-05 15:57:01
"68","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2020,145.24832,2024-02-05 15:57:01
"69","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2025,150.31659,2024-02-05 15:57:01
"70","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2030,153.69345,2024-02-05 15:57:01
"71","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2035,156.37794,2024-02-05 15:57:01
"72","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2040,158.33335,2024-02-05 15:57:01
"73","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2045,159.40033,2024-02-05 15:57:01
"74","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2050,159.39661,2024-02-05 15:57:01
"75","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2055,158.35496,2024-02-05 15:57:01
"76","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2060,156.27222,2024-02-05 15:57:01
"77","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2065,153.3289,2024-02-05 15:57:01
"78","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2070,149.63193,2024-02-05 15:57:01
"79","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2075,145.31226,2024-02-05 15:57:01
"80","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2080,140.55346,2024-02-05 15:57:01
"81","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2085,135.53617,2024-02-05 15:57:01
"82","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2090,130.38289,2024-02-05 15:57:01
"83","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2095,125.12719,2024-02-05 15:57:01
"84","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2100,119.79186,2024-02-05 15:57:01
"85","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,13.3899315,2024-02-05 15:57:01
"86","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,23.441071,2024-02-05 15:57:01
"87","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,34.829784,2024-02-05 15:57:01
"88","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,47.000777,2024-02-05 15:57:01
"89","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,52.921699,2024-02-05 15:57:01
"90","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,61.974238,2024-02-05 15:57:01
"91","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,72.29644,2024-02-05 15:57:01
"92","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,82.273231,2024-02-05 15:57:01
"93","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,93.039297,2024-02-05 15:57:01
"94","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,105.142447,2024-02-05 15:57:01
"95","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,118.875983,2024-02-05 15:57:01
"96","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,133.978142,2024-02-05 15:57:01
"97","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,150.424145,2024-02-05 15:57:01
"98","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,168.127895,2024-02-05 15:57:01
"99","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,187.083798,2024-02-05 15:57:01
"100","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,206.976286,2024-02-05 15:57:01
"101","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,227.631382,2024-02-05 15:57:01
"102","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,248.81581,2024-02-05 15:57:01
"103","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,270.23719,2024-02-05 15:57:01
"104","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,291.93931,2024-02-05 15:57:01
"105","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,313.68847,2024-02-05 15:57:01
"106","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",1990,45.00904,2024-02-05 15:57:01
"107","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2005,66.45398,2024-02-05 15:57:01
"108","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2010,75.91773,2024-02-05 15:57:01
"109","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2015,83.39731,2024-02-05 15:57:01
"110","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2020,94.80394,2024-02-05 15:57:01
"111","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2025,106.10614,2024-02-05 15:57:01
"112","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2030,118.07578,2024-02-05 15:57:01
"113","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2035,130.5506,2024-02-05 15:57:01
"114","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2040,143.23136,2024-02-05 15:57:01
"115","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2045,155.83337,2024-02-05 15:57:01
"116","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2050,168.12131,2024-02-05 15:57:01
"117","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2055,179.57355,2024-02-05 15:57:01
"118","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2060,190.11799,2024-02-05 15:57:01
"119","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2065,199.868,2024-02-05 15:57:01
"120","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2070,209.1371,2024-02-05 15:57:01
"121","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2075,217.8819,2024-02-05 15:57:01
"122","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2080,226.2799,2024-02-05 15:57:01
"123","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2085,234.2887,2024-02-05 15:57:01
"124","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2090,241.7586,2024-02-05 15:57:01
"125","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2095,248.8511,2024-02-05 15:57:01
"126","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2100,255.4191,2024-02-05 15:57:01
"127","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,46.92651,2024-02-05 15:57:01
"128","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,81.367324,2024-02-05 15:57:01
"129","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,113.35785,2024-02-05 15:57:01
"130","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,140.08913,2024-02-05 15:57:01
"131","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,158.66694,2024-02-05 15:57:01
"132","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,185.69448,2024-02-05 15:57:01
"133","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,222.57224,2024-02-05 15:57:01
"134","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,259.95519,2024-02-05 15:57:01
"135","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,299.75637,2024-02-05 15:57:01
"136","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,342.23309,2024-02-05 15:57:01
"137","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,387.78109,2024-02-05 15:57:01
"138","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,435.78874,2024-02-05 15:57:01
"139","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,486.42783,2024-02-05 15:57:01
"140","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,539.56372,2024-02-05 15:57:01
"141","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,594.84607,2024-02-05 15:57:01
"142","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,652.43559,2024-02-05 15:57:01
"143","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,711.20293,2024-02-05 15:57:01
"144","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,770.90136,2024-02-05 15:57:01
"145","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,830.45017,2024-02-05 15:57:01
"146","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,889.92468,2024-02-05 15:57:01
"147","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,949.0278,2024-02-05 15:57:01
"148","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",1990,135.69977,2024-02-05 15:57:01
"149","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2005,211.4679,2024-02-05 15:57:01
"150","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2010,253.5249,2024-02-05 15:57:01
"151","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2015,294.1859,2024-02-05 15:57:01
"152","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2020,335.3452,2024-02-05 15:57:01
"153","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2025,377.9937,2024-02-05 15:57:01
"154","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2030,422.0961,2024-02-05 15:57:01
"155","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2035,468.7096,2024-02-05 15:57:01
"156","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2040,517.1488,2024-02-05 15:57:01
"157","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2045,566.9779,2024-02-05 15:57:01
"158","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2050,617.4624,2024-02-05 15:57:01
"159","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2055,666.2966,2024-02-05 15:57:01
"160","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2060,712.5249,2024-02-05 15:57:01
"161","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2065,756.6132,2024-02-05 15:57:01
"162","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2070,798.1035,2024-02-05 15:57:01
"163","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2075,837.7188,2024-02-05 15:57:01
"164","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2080,874.8568,2024-02-05 15:57:01
"165","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2085,910.0243,2024-02-05 15:57:01
"166","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2090,942.2232,2024-02-05 15:57:01
"167","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2095,972.3527,2024-02-05 15:57:01
"168","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2100,999.8894,2024-02-05 15:57:01
"169","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,18.878114,2024-02-05 15:57:01
"170","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,22.4955285,2024-02-05 15:57:01
"171","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,25.9406438,2024-02-05 15:57:01
"172","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,29.401777,2024-02-05 15:57:01
"173","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,29.9051824,2024-02-05 15:57:01
"174","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,31.903155,2024-02-05 15:57:01
"175","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,33.5605832,2024-02-05 15:57:01
"176","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,34.963114,2024-02-05 15:57:01
"177","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,36.0502211,2024-02-05 15:57:01
"178","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,36.8070821,2024-02-05 15:57:01
"179","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,37.3188902,2024-02-05 15:57:01
"180","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,37.6081743,2024-02-05 15:57:01
"181","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,37.6845138,2024-02-05 15:57:01
"182","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,37.5465322,2024-02-05 15:57:01
"183","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,37.194604,2024-02-05 15:57:01
"184","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,36.6436438,2024-02-05 15:57:01
"185","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,35.9514617,2024-02-05 15:57:01
"186","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,35.1544926,2024-02-05 15:57:01
"187","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,34.2803071,2024-02-05 15:57:01
"188","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,33.3432863,2024-02-05 15:57:01
"189","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,32.3494131,2024-02-05 15:57:01
"190","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",1990,15.9662841,2024-02-05 15:57:01
"191","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2005,16.558437,2024-02-05 15:57:01
"192","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2010,20.962009,2024-02-05 15:57:01
"193","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2015,19.542953,2024-02-05 15:57:01
"194","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2020,20.20512,2024-02-05 15:57:01
"195","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2025,20.5124,2024-02-05 15:57:01
"196","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2030,20.71389,2024-02-05 15:57:01
"197","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2035,20.84747,2024-02-05 15:57:01
"198","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2040,20.89768,2024-02-05 15:57:01
"199","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2045,20.84453,2024-02-05 15:57:01
"200","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2050,20.67673,2024-02-05 15:57:01
"201","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2055,20.4147,2024-02-05 15:57:01
"202","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2060,20.06379,2024-02-05 15:57:01
"203","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2065,19.63618,2024-02-05 15:57:01
"204","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2070,19.13693,2024-02-05 15:57:01
"205","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2075,18.575594,2024-02-05 15:57:01
"206","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2080,17.968683,2024-02-05 15:57:01
"207","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2085,17.333138,2024-02-05 15:57:01
"208","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2090,16.679439,2024-02-05 15:57:01
"209","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2095,16.015454,2024-02-05 15:57:01
"210","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2100,15.348396,2024-02-05 15:57:01
"211","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,13.657997,2024-02-05 15:57:01
"212","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,15.97999,2024-02-05 15:57:01
"213","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,19.95988,2024-02-05 15:57:01
"214","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,22.608971,2024-02-05 15:57:01
"215","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,24.469061,2024-02-05 15:57:01
