"","Units","scenario","region","fuel","year","value","rundate"
"68","EJ","Reference","Africa_Eastern","d biomass",2020,1.3853491027537,2024-02-05 14:02:39
"69","EJ","Reference","Africa_Eastern","d biomass",2025,1.9214286605573,2024-02-05 14:02:39
"70","EJ","Reference","Africa_Eastern","d biomass",2030,2.5402457992327,2024-02-05 14:02:39
"71","EJ","Reference","Africa_Eastern","d biomass",2035,3.1769901352804,2024-02-05 14:02:39
"72","EJ","Reference","Africa_Eastern","d biomass",2040,3.8901194683697,2024-02-05 14:02:39
"73","EJ","Reference","Africa_Eastern","d biomass",2045,4.7243783093737,2024-02-05 14:02:39
"74","EJ","Reference","Africa_Eastern","d biomass",2050,5.6269360813162,2024-02-05 14:02:39
"75","EJ","Reference","Africa_Eastern","d biomass",2055,6.49709220396731,2024-02-05 14:02:39
"76","EJ","Reference","Africa_Eastern","d biomass",2060,7.3228066353213,2024-02-05 14:02:39
"77","EJ","Reference","Africa_Eastern","d biomass",2065,8.10155957577983,2024-02-05 14:02:39
"78","EJ","Reference","Africa_Eastern","d biomass",2070,8.8281691671291,2024-02-05 14:02:39
"79","EJ","Reference","Africa_Eastern","d biomass",2075,9.4840783641609,2024-02-05 14:02:39
"80","EJ","Reference","Africa_Eastern","d biomass",2080,10.0486876792745,2024-02-05 14:02:39
"81","EJ","Reference","Africa_Eastern","d biomass",2085,10.495925029807,2024-02-05 14:02:39
"82","EJ","Reference","Africa_Eastern","d biomass",2090,10.822986881535,2024-02-05 14:02:39
"83","EJ","Reference","Africa_Eastern","d biomass",2095,11.114464159068,2024-02-05 14:02:39
"84","EJ","Reference","Africa_Eastern","d biomass",2100,11.387085178361,2024-02-05 14:02:39
"85","EJ","Reference","Africa_Eastern","e nuclear",2020,0.00113596296,2024-02-05 14:02:39
"86","EJ","Reference","Africa_Eastern","e nuclear",2025,0.01176294189,2024-02-05 14:02:39
"87","EJ","Reference","Africa_Eastern","e nuclear",2030,0.03724583563,2024-02-05 14:02:39
"88","EJ","Reference","Africa_Eastern","e nuclear",2035,0.07365177533,2024-02-05 14:02:39
"89","EJ","Reference","Africa_Eastern","e nuclear",2040,0.12904031754,2024-02-05 14:02:39
"90","EJ","Reference","Africa_Eastern","e nuclear",2045,0.19675010298,2024-02-05 14:02:39
"91","EJ","Reference","Africa_Eastern","e nuclear",2050,0.27939126654,2024-02-05 14:02:39
"92","EJ","Reference","Africa_Eastern","e nuclear",2055,0.37441091765,2024-02-05 14:02:39
"93","EJ","Reference","Africa_Eastern","e nuclear",2060,0.48417276312,2024-02-05 14:02:39
"94","EJ","Reference","Africa_Eastern","e nuclear",2065,0.60306393009,2024-02-05 14:02:39
"95","EJ","Reference","Africa_Eastern","e nuclear",2070,0.72645599262,2024-02-05 14:02:39
"96","EJ","Reference","Africa_Eastern","e nuclear",2075,0.85430237846,2024-02-05 14:02:39
"97","EJ","Reference","Africa_Eastern","e nuclear",2080,0.9824874893,2024-02-05 14:02:39
"98","EJ","Reference","Africa_Eastern","e nuclear",2085,1.09762515486,2024-02-05 14:02:39
"99","EJ","Reference","Africa_Eastern","e nuclear",2090,1.18929710137,2024-02-05 14:02:39
"100","EJ","Reference","Africa_Eastern","e nuclear",2095,1.275929367082,2024-02-05 14:02:39
"101","EJ","Reference","Africa_Eastern","e nuclear",2100,1.3506703459854,2024-02-05 14:02:39
"102","EJ","Reference","Africa_Eastern","f hydro",1990,0.0220885,2024-02-05 14:02:39
"103","EJ","Reference","Africa_Eastern","f hydro",2005,0.0372506,2024-02-05 14:02:39
"104","EJ","Reference","Africa_Eastern","f hydro",2010,0.0651303,2024-02-05 14:02:39
"105","EJ","Reference","Africa_Eastern","f hydro",2015,0.0967141,2024-02-05 14:02:39
"106","EJ","Reference","Africa_Eastern","f hydro",2020,0.124544,2024-02-05 14:02:39
"107","EJ","Reference","Africa_Eastern","f hydro",2025,0.152375,2024-02-05 14:02:39
"108","EJ","Reference","Africa_Eastern","f hydro",2030,0.180205,2024-02-05 14:02:39
"109","EJ","Reference","Africa_Eastern","f hydro",2035,0.208035,2024-02-05 14:02:39
"110","EJ","Reference","Africa_Eastern","f hydro",2040,0.235866,2024-02-05 14:02:39
"111","EJ","Reference","Africa_Eastern","f hydro",2045,0.263696,2024-02-05 14:02:39
"112","EJ","Reference","Africa_Eastern","f hydro",2050,0.291526,2024-02-05 14:02:39
"113","EJ","Reference","Africa_Eastern","f hydro",2055,0.319356,2024-02-05 14:02:39
"114","EJ","Reference","Africa_Eastern","f hydro",2060,0.347187,2024-02-05 14:02:39
"115","EJ","Reference","Africa_Eastern","f hydro",2065,0.375017,2024-02-05 14:02:39
"116","EJ","Reference","Africa_Eastern","f hydro",2070,0.402847,2024-02-05 14:02:39
"117","EJ","Reference","Africa_Eastern","f hydro",2075,0.430678,2024-02-05 14:02:39
"118","EJ","Reference","Africa_Eastern","f hydro",2080,0.458508,2024-02-05 14:02:39
"119","EJ","Reference","Africa_Eastern","f hydro",2085,0.486338,2024-02-05 14:02:39
"120","EJ","Reference","Africa_Eastern","f hydro",2090,0.514169,2024-02-05 14:02:39
"121","EJ","Reference","Africa_Eastern","f hydro",2095,0.541999,2024-02-05 14:02:39
"122","EJ","Reference","Africa_Eastern","f hydro",2100,0.569829,2024-02-05 14:02:39
"123","EJ","Reference","Africa_Eastern","g wind",2005,1.03005e-05,2024-02-05 14:02:39
"124","EJ","Reference","Africa_Eastern","g wind",2010,0.000108405,2024-02-05 14:02:39
"125","EJ","Reference","Africa_Eastern","g wind",2015,0.00327894,2024-02-05 14:02:39
"126","EJ","Reference","Africa_Eastern","g wind",2020,0.0374701776,2024-02-05 14:02:39
"127","EJ","Reference","Africa_Eastern","g wind",2025,0.1131913837,2024-02-05 14:02:39
"128","EJ","Reference","Africa_Eastern","g wind",2030,0.2312372081,2024-02-05 14:02:39
"129","EJ","Reference","Africa_Eastern","g wind",2035,0.3659474753,2024-02-05 14:02:39
"130","EJ","Reference","Africa_Eastern","g wind",2040,0.5625078292,2024-02-05 14:02:39
"131","EJ","Reference","Africa_Eastern","g wind",2045,0.7950272462,2024-02-05 14:02:39
"132","EJ","Reference","Africa_Eastern","g wind",2050,1.0532011343,2024-02-05 14:02:39
"133","EJ","Reference","Africa_Eastern","g wind",2055,1.3557601561,2024-02-05 14:02:39
"134","EJ","Reference","Africa_Eastern","g wind",2060,1.7295688619,2024-02-05 14:02:39
"135","EJ","Reference","Africa_Eastern","g wind",2065,2.1718793,2024-02-05 14:02:39
"136","EJ","Reference","Africa_Eastern","g wind",2070,2.632458114,2024-02-05 14:02:39
"137","EJ","Reference","Africa_Eastern","g wind",2075,3.125949538,2024-02-05 14:02:39
"138","EJ","Reference","Africa_Eastern","g wind",2080,3.625578326,2024-02-05 14:02:39
"139","EJ","Reference","Africa_Eastern","g wind",2085,4.06955611,2024-02-05 14:02:39
"140","EJ","Reference","Africa_Eastern","g wind",2090,4.40819737,2024-02-05 14:02:39
"141","EJ","Reference","Africa_Eastern","g wind",2095,4.77574116,2024-02-05 14:02:39
"142","EJ","Reference","Africa_Eastern","g wind",2100,5.18997838,2024-02-05 14:02:39
"143","EJ","Reference","Africa_Eastern","h solar",2005,5.21026e-05,2024-02-05 14:02:39
"144","EJ","Reference","Africa_Eastern","h solar",2010,0.000240812,2024-02-05 14:02:39
"145","EJ","Reference","Africa_Eastern","h solar",2015,0.00067574,2024-02-05 14:02:39
"146","EJ","Reference","Africa_Eastern","h solar",2020,0.03286183927745,2024-02-05 14:02:39
"147","EJ","Reference","Africa_Eastern","h solar",2025,0.09215598883205,2024-02-05 14:02:39
"148","EJ","Reference","Africa_Eastern","h solar",2030,0.18804453941305,2024-02-05 14:02:39
"149","EJ","Reference","Africa_Eastern","h solar",2035,0.31425079584305,2024-02-05 14:02:39
"150","EJ","Reference","Africa_Eastern","h solar",2040,0.50094850349305,2024-02-05 14:02:39
"151","EJ","Reference","Africa_Eastern","h solar",2045,0.73283153723305,2024-02-05 14:02:39
"152","EJ","Reference","Africa_Eastern","h solar",2050,0.9995109160256,2024-02-05 14:02:39
"153","EJ","Reference","Africa_Eastern","h solar",2055,1.300458080171,2024-02-05 14:02:39
"154","EJ","Reference","Africa_Eastern","h solar",2060,1.66233440359,2024-02-05 14:02:39
"155","EJ","Reference","Africa_Eastern","h solar",2065,2.09580349736,2024-02-05 14:02:39
"156","EJ","Reference","Africa_Eastern","h solar",2070,2.52672067131,2024-02-05 14:02:39
"157","EJ","Reference","Africa_Eastern","h solar",2075,2.99774122367,2024-02-05 14:02:39
"158","EJ","Reference","Africa_Eastern","h solar",2080,3.4777716501,2024-02-05 14:02:39
"159","EJ","Reference","Africa_Eastern","h solar",2085,3.9143898009,2024-02-05 14:02:39
"160","EJ","Reference","Africa_Eastern","h solar",2090,4.2830714643,2024-02-05 14:02:39
"161","EJ","Reference","Africa_Eastern","h solar",2095,4.6417235879,2024-02-05 14:02:39
"162","EJ","Reference","Africa_Eastern","h solar",2100,5.029827389,2024-02-05 14:02:39
"163","EJ","Reference","Africa_Eastern","i geothermal",1990,0.001173757,2024-02-05 14:02:39
"164","EJ","Reference","Africa_Eastern","i geothermal",2005,0.00361098,2024-02-05 14:02:39
"165","EJ","Reference","Africa_Eastern","i geothermal",2010,0.00529587,2024-02-05 14:02:39
"166","EJ","Reference","Africa_Eastern","i geothermal",2015,0.01613492,2024-02-05 14:02:39
"167","EJ","Reference","Africa_Eastern","i geothermal",2020,0.02828158,2024-02-05 14:02:39
"168","EJ","Reference","Africa_Eastern","i geothermal",2025,0.04519832,2024-02-05 14:02:39
"169","EJ","Reference","Africa_Eastern","i geothermal",2030,0.06491248,2024-02-05 14:02:39
"170","EJ","Reference","Africa_Eastern","i geothermal",2035,0.07271778,2024-02-05 14:02:39
"171","EJ","Reference","Africa_Eastern","i geothermal",2040,0.07274438,2024-02-05 14:02:39
"172","EJ","Reference","Africa_Eastern","i geothermal",2045,0.07278789,2024-02-05 14:02:39
"173","EJ","Reference","Africa_Eastern","i geothermal",2050,0.07276733,2024-02-05 14:02:39
"174","EJ","Reference","Africa_Eastern","i geothermal",2055,0.07275036,2024-02-05 14:02:39
"175","EJ","Reference","Africa_Eastern","i geothermal",2060,0.07273682,2024-02-05 14:02:39
"176","EJ","Reference","Africa_Eastern","i geothermal",2065,0.07273247,2024-02-05 14:02:39
"177","EJ","Reference","Africa_Eastern","i geothermal",2070,0.07272842,2024-02-05 14:02:39
"178","EJ","Reference","Africa_Eastern","i geothermal",2075,0.0727312,2024-02-05 14:02:39
"179","EJ","Reference","Africa_Eastern","i geothermal",2080,0.07271442,2024-02-05 14:02:39
"180","EJ","Reference","Africa_Eastern","i geothermal",2085,0.07264029,2024-02-05 14:02:39
"181","EJ","Reference","Africa_Eastern","i geothermal",2090,0.07268764,2024-02-05 14:02:39
"182","EJ","Reference","Africa_Eastern","i geothermal",2095,0.07265022,2024-02-05 14:02:39
"183","EJ","Reference","Africa_Eastern","i geothermal",2100,0.07260655,2024-02-05 14:02:39
"184","EJ","Reference","Africa_Eastern","j traditional biomass",1990,1.502818,2024-02-05 14:02:39
"185","EJ","Reference","Africa_Eastern","j traditional biomass",2005,2.173442,2024-02-05 14:02:39
"186","EJ","Reference","Africa_Eastern","j traditional biomass",2010,2.45436,2024-02-05 14:02:39
"187","EJ","Reference","Africa_Eastern","j traditional biomass",2015,2.699288,2024-02-05 14:02:39
"188","EJ","Reference","Africa_Eastern","j traditional biomass",2020,2.614219,2024-02-05 14:02:39
"189","EJ","Reference","Africa_Eastern","j traditional biomass",2025,2.702397,2024-02-05 14:02:39
"190","EJ","Reference","Africa_Eastern","j traditional biomass",2030,2.789037,2024-02-05 14:02:39
"191","EJ","Reference","Africa_Eastern","j traditional biomass",2035,2.849685,2024-02-05 14:02:39
"192","EJ","Reference","Africa_Eastern","j traditional biomass",2040,2.904544,2024-02-05 14:02:39
"193","EJ","Reference","Africa_Eastern","j traditional biomass",2045,2.944694,2024-02-05 14:02:39
"194","EJ","Reference","Africa_Eastern","j traditional biomass",2050,2.962737,2024-02-05 14:02:39
"195","EJ","Reference","Africa_Eastern","j traditional biomass",2055,2.959346,2024-02-05 14:02:39
"196","EJ","Reference","Africa_Eastern","j traditional biomass",2060,2.936462,2024-02-05 14:02:39
"197","EJ","Reference","Africa_Eastern","j traditional biomass",2065,2.902751,2024-02-05 14:02:39
"198","EJ","Reference","Africa_Eastern","j traditional biomass",2070,2.858921,2024-02-05 14:02:39
"199","EJ","Reference","Africa_Eastern","j traditional biomass",2075,2.803307,2024-02-05 14:02:39
"200","EJ","Reference","Africa_Eastern","j traditional biomass",2080,2.739054,2024-02-05 14:02:39
"201","EJ","Reference","Africa_Eastern","j traditional biomass",2085,2.632889,2024-02-05 14:02:39
"202","EJ","Reference","Africa_Eastern","j traditional biomass",2090,2.471328,2024-02-05 14:02:39
"203","EJ","Reference","Africa_Eastern","j traditional biomass",2095,2.307225,2024-02-05 14:02:39
"204","EJ","Reference","Africa_Eastern","j traditional biomass",2100,2.17778,2024-02-05 14:02:39
"205","EJ","Reference","Africa_Northern","a oil",1990,2.20448,2024-02-05 14:02:39
"206","EJ","Reference","Africa_Northern","a oil",2005,2.99708,2024-02-05 14:02:39
"207","EJ","Reference","Africa_Northern","a oil",2010,3.68123,2024-02-05 14:02:39
"208","EJ","Reference","Africa_Northern","a oil",2015,3.72899,2024-02-05 14:02:39
"209","EJ","Reference","Africa_Northern","a oil",2020,4.00178,2024-02-05 14:02:39
"210","EJ","Reference","Africa_Northern","a oil",2025,4.26377,2024-02-05 14:02:39
"211","EJ","Reference","Africa_Northern","a oil",2030,4.53208,2024-02-05 14:02:39
"212","EJ","Reference","Africa_Northern","a oil",2035,4.68285,2024-02-05 14:02:39
"213","EJ","Reference","Africa_Northern","a oil",2040,4.83407,2024-02-05 14:02:39
"214","EJ","Reference","Africa_Northern","a oil",2045,4.99749,2024-02-05 14:02:39
"215","EJ","Reference","Africa_Northern","a oil",2050,5.19623,2024-02-05 14:02:39
"216","EJ","Reference","Africa_Northern","a oil",2055,5.53229,2024-02-05 14:02:39
"217","EJ","Reference","Africa_Northern","a oil",2060,5.95323,2024-02-05 14:02:39
"218","EJ","Reference","Africa_Northern","a oil",2065,6.13631,2024-02-05 14:02:39
"219","EJ","Reference","Africa_Northern","a oil",2070,6.25308,2024-02-05 14:02:39
"220","EJ","Reference","Africa_Northern","a oil",2075,6.29194,2024-02-05 14:02:39
"221","EJ","Reference","Africa_Northern","a oil",2080,6.19699,2024-02-05 14:02:39
"222","EJ","Reference","Africa_Northern","a oil",2085,5.996,2024-02-05 14:02:39
"223","EJ","Reference","Africa_Northern","a oil",2090,5.68009,2024-02-05 14:02:39
"224","EJ","Reference","Africa_Northern","a oil",2095,5.5465,2024-02-05 14:02:39
"225","EJ","Reference","Africa_Northern","a oil",2100,5.45709,2024-02-05 14:02:39
"226","EJ","Reference","Africa_Northern","b natural gas",1975,0.101221,2024-02-05 14:02:39
"227","EJ","Reference","Africa_Northern","b natural gas",1990,1.01289,2024-02-05 14:02:39
"228","EJ","Reference","Africa_Northern","b natural gas",2005,2.46811,2024-02-05 14:02:39
"229","EJ","Reference","Africa_Northern","b natural gas",2010,2.95026,2024-02-05 14:02:39
"230","EJ","Reference","Africa_Northern","b natural gas",2015,3.3084,2024-02-05 14:02:39
"231","EJ","Reference","Africa_Northern","b natural gas",2020,4.026786,2024-02-05 14:02:39
"232","EJ","Reference","Africa_Northern","b natural gas",2025,4.675146,2024-02-05 14:02:39
"233","EJ","Reference","Africa_Northern","b natural gas",2030,5.37198,2024-02-05 14:02:39
"234","EJ","Reference","Africa_Northern","b natural gas",2035,5.962581,2024-02-05 14:02:39
"235","EJ","Reference","Africa_Northern","b natural gas",2040,6.423251,2024-02-05 14:02:39
"236","EJ","Reference","Africa_Northern","b natural gas",2045,6.860393,2024-02-05 14:02:39
"237","EJ","Reference","Africa_Northern","b natural gas",2050,7.235747,2024-02-05 14:02:39
"238","EJ","Reference","Africa_Northern","b natural gas",2055,7.584267,2024-02-05 14:02:39
"239","EJ","Reference","Africa_Northern","b natural gas",2060,7.864013,2024-02-05 14:02:39
"240","EJ","Reference","Africa_Northern","b natural gas",2065,7.86194,2024-02-05 14:02:39
"241","EJ","Reference","Africa_Northern","b natural gas",2070,7.963604,2024-02-05 14:02:39
"242","EJ","Reference","Africa_Northern","b natural gas",2075,7.990772,2024-02-05 14:02:39
"243","EJ","Reference","Africa_Northern","b natural gas",2080,8.056114,2024-02-05 14:02:39
"244","EJ","Reference","Africa_Northern","b natural gas",2085,8.201817,2024-02-05 14:02:39
"245","EJ","Reference","Africa_Northern","b natural gas",2090,8.454279,2024-02-05 14:02:39
"246","EJ","Reference","Africa_Northern","b natural gas",2095,8.855549,2024-02-05 14:02:39
"247","EJ","Reference","Africa_Northern","b natural gas",2100,9.156362,2024-02-05 14:02:39
"248","EJ","Reference","Africa_Northern","c coal",1975,0.0152104,2024-02-05 14:02:39
"249","EJ","Reference","Africa_Northern","c coal",1990,0.0122116,2024-02-05 14:02:39
"250","EJ","Reference","Africa_Northern","c coal",2005,0.000957438,2024-02-05 14:02:39
"251","EJ","Reference","Africa_Northern","c coal",2010,1.27993e-05,2024-02-05 14:02:39
"252","EJ","Reference","Africa_Northern","c coal",2015,6.00053e-07,2024-02-05 14:02:39
"253","EJ","Reference","Africa_Northern","c coal",2020,0.0147444,2024-02-05 14:02:39
"254","EJ","Reference","Africa_Northern","c coal",2025,0.013265,2024-02-05 14:02:39
"255","EJ","Reference","Africa_Northern","c coal",2030,0.0115324,2024-02-05 14:02:39
"256","EJ","Reference","Africa_Northern","c coal",2035,0.0126133,2024-02-05 14:02:39
"257","EJ","Reference","Africa_Northern","c coal",2040,0.0142999,2024-02-05 14:02:39
"258","EJ","Reference","Africa_Northern","c coal",2045,0.0169554,2024-02-05 14:02:39
"259","EJ","Reference","Africa_Northern","c coal",2050,0.0202215,2024-02-05 14:02:39
"260","EJ","Reference","Africa_Northern","c coal",2055,0.02419,2024-02-05 14:02:39
"261","EJ","Reference","Africa_Northern","c coal",2060,0.0282782,2024-02-05 14:02:39
"262","EJ","Reference","Africa_Northern","c coal",2065,0.032427,2024-02-05 14:02:39
"263","EJ","Reference","Africa_Northern","c coal",2070,0.0360712,2024-02-05 14:02:39
"264","EJ","Reference","Africa_Northern","c coal",2075,0.0401387,2024-02-05 14:02:39
"265","EJ","Reference","Africa_Northern","c coal",2080,0.0431894,2024-02-05 14:02:39
"266","EJ","Reference","Africa_Northern","c coal",2085,0.0475494,2024-02-05 14:02:39
"267","EJ","Reference","Africa_Northern","c coal",2090,0.0527069,2024-02-05 14:02:39
"268","EJ","Reference","Africa_Northern","c coal",2095,0.0582642,2024-02-05 14:02:39
"269","EJ","Reference","Africa_Northern","c coal",2100,0.0689102,2024-02-05 14:02:39
"270","EJ","Reference","Africa_Northern","d biomass",1975,0.00395079,2024-02-05 14:02:39
"271","EJ","Reference","Africa_Northern","d biomass",1990,0.0520267,2024-02-05 14:02:39
"272","EJ","Reference","Africa_Northern","d biomass",2005,0.0941071,2024-02-05 14:02:39
"273","EJ","Reference","Africa_Northern","d biomass",2010,0.145376,2024-02-05 14:02:39
"274","EJ","Reference","Africa_Northern","d biomass",2015,0.163185,2024-02-05 14:02:39
"275","EJ","Reference","Africa_Northern","d biomass",2020,0.185435092,2024-02-05 14:02:39
"276","EJ","Reference","Africa_Northern","d biomass",2025,0.240416667,2024-02-05 14:02:39
"277","EJ","Reference","Africa_Northern","d biomass",2030,0.308358778,2024-02-05 14:02:39
"278","EJ","Reference","Africa_Northern","d biomass",2035,0.381179821,2024-02-05 14:02:39
"279","EJ","Reference","Africa_Northern","d biomass",2040,0.455058101,2024-02-05 14:02:39
"280","EJ","Reference","Africa_Northern","d biomass",2045,0.52753133,2024-02-05 14:02:39
"281","EJ","Reference","Africa_Northern","d biomass",2050,0.5897409232,2024-02-05 14:02:39
"282","EJ","Reference","Africa_Northern","d biomass",2055,0.6306133959,2024-02-05 14:02:39
"283","EJ","Reference","Africa_Northern","d biomass",2060,0.65559268756,2024-02-05 14:02:39
"284","EJ","Reference","Africa_Northern","d biomass",2065,0.6983657272,2024-02-05 14:02:39
"285","EJ","Reference","Africa_Northern","d biomass",2070,0.7446075827,2024-02-05 14:02:39
"286","EJ","Reference","Africa_Northern","d biomass",2075,0.8147090904,2024-02-05 14:02:39
"287","EJ","Reference","Africa_Northern","d biomass",2080,0.8978700511,2024-02-05 14:02:39
"288","EJ","Reference","Africa_Northern","d biomass",2085,0.9930638391,2024-02-05 14:02:39
"289","EJ","Reference","Africa_Northern","d biomass",2090,1.0950178429,2024-02-05 14:02:39
"290","EJ","Reference","Africa_Northern","d biomass",2095,1.1863650551,2024-02-05 14:02:39
"291","EJ","Reference","Africa_Northern","d biomass",2100,1.2845897143,2024-02-05 14:02:39
"292","EJ","Reference","Africa_Northern","e nuclear",2020,0.000971644736,2024-02-05 14:02:39
"293","EJ","Reference","Africa_Northern","e nuclear",2025,0.006512705749,2024-02-05 14:02:39
"294","EJ","Reference","Africa_Northern","e nuclear",2030,0.017894927271,2024-02-05 14:02:39
"295","EJ","Reference","Africa_Northern","e nuclear",2035,0.033613249536,2024-02-05 14:02:39
"296","EJ","Reference","Africa_Northern","e nuclear",2040,0.049679244107,2024-02-05 14:02:39
"297","EJ","Reference","Africa_Northern","e nuclear",2045,0.06548750783,2024-02-05 14:02:39
"298","EJ","Reference","Africa_Northern","e nuclear",2050,0.080394119229,2024-02-05 14:02:39
