"","Units","scenario","region","sector","output","year","value","rundate"
"38","Pcal","Reference","Africa_Eastern","FoodDemand_Staples","FoodDemand_Staples",2080,384.6322,2024-02-05 14:02:39
"39","Pcal","Reference","Africa_Eastern","FoodDemand_Staples","FoodDemand_Staples",2085,396.7694,2024-02-05 14:02:39
"40","Pcal","Reference","Africa_Eastern","FoodDemand_Staples","FoodDemand_Staples",2090,407.9644,2024-02-05 14:02:39
"41","Pcal","Reference","Africa_Eastern","FoodDemand_Staples","FoodDemand_Staples",2095,418.4209,2024-02-05 14:02:39
"42","Pcal","Reference","Africa_Eastern","FoodDemand_Staples","FoodDemand_Staples",2100,428.1254,2024-02-05 14:02:39
"43","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,30.7199346,2024-02-05 14:02:39
"44","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,51.3505605,2024-02-05 14:02:39
"45","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,66.764819,2024-02-05 14:02:39
"46","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,80.742244,2024-02-05 14:02:39
"47","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,92.67286985,2024-02-05 14:02:39
"48","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,104.77220695,2024-02-05 14:02:39
"49","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,117.72796103,2024-02-05 14:02:39
"50","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,129.4249597,2024-02-05 14:02:39
"51","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,140.39037858,2024-02-05 14:02:39
"52","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,150.87633435,2024-02-05 14:02:39
"53","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,161.0474318,2024-02-05 14:02:39
"54","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,171.0579581,2024-02-05 14:02:39
"55","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,180.9741854,2024-02-05 14:02:39
"56","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,190.7953786,2024-02-05 14:02:39
"57","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,200.4512889,2024-02-05 14:02:39
"58","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,210.0760751,2024-02-05 14:02:39
"59","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,219.7489179,2024-02-05 14:02:39
"60","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,229.4469841,2024-02-05 14:02:39
"61","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,239.1503711,2024-02-05 14:02:39
"62","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,248.7896093,2024-02-05 14:02:39
"63","Pcal","Reference","Africa_Northern","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,258.3350844,2024-02-05 14:02:39
"64","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",1990,98.0733,2024-02-05 14:02:39
"65","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2005,128.91114,2024-02-05 14:02:39
"66","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2010,132.97665,2024-02-05 14:02:39
"67","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2015,138.84579,2024-02-05 14:02:39
"68","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2020,148.20634,2024-02-05 14:02:39
"69","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2025,157.59385,2024-02-05 14:02:39
"70","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2030,166.43874,2024-02-05 14:02:39
"71","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2035,174.89449,2024-02-05 14:02:39
"72","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2040,183.15959,2024-02-05 14:02:39
"73","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2045,191.41782,2024-02-05 14:02:39
"74","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2050,199.54667,2024-02-05 14:02:39
"75","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2055,207.12665,2024-02-05 14:02:39
"76","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2060,213.94298,2024-02-05 14:02:39
"77","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2065,220.10424,2024-02-05 14:02:39
"78","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2070,225.87847,2024-02-05 14:02:39
"79","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2075,231.58799,2024-02-05 14:02:39
"80","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2080,237.45597,2024-02-05 14:02:39
"81","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2085,243.4763,2024-02-05 14:02:39
"82","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2090,249.521,2024-02-05 14:02:39
"83","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2095,255.4514,2024-02-05 14:02:39
"84","Pcal","Reference","Africa_Northern","FoodDemand_Staples","FoodDemand_Staples",2100,261.2195,2024-02-05 14:02:39
"85","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,13.3899315,2024-02-05 14:02:39
"86","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,23.441071,2024-02-05 14:02:39
"87","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,34.829784,2024-02-05 14:02:39
"88","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,47.000777,2024-02-05 14:02:39
"89","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,52.962177,2024-02-05 14:02:39
"90","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,62.117439,2024-02-05 14:02:39
"91","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,72.612983,2024-02-05 14:02:39
"92","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,82.982044,2024-02-05 14:02:39
"93","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,94.340395,2024-02-05 14:02:39
"94","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,107.239507,2024-02-05 14:02:39
"95","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,121.955659,2024-02-05 14:02:39
"96","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,138.1864,2024-02-05 14:02:39
"97","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,155.893317,2024-02-05 14:02:39
"98","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,174.922282,2024-02-05 14:02:39
"99","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,195.215042,2024-02-05 14:02:39
"100","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,216.41838,2024-02-05 14:02:39
"101","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,238.370758,2024-02-05 14:02:39
"102","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,260.83426,2024-02-05 14:02:39
"103","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,283.5436,2024-02-05 14:02:39
"104","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,306.5092,2024-02-05 14:02:39
"105","Pcal","Reference","Africa_Southern","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,329.48419,2024-02-05 14:02:39
"106","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",1990,45.00904,2024-02-05 14:02:39
"107","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2005,66.45398,2024-02-05 14:02:39
"108","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2010,75.91773,2024-02-05 14:02:39
"109","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2015,83.39731,2024-02-05 14:02:39
"110","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2020,94.98935,2024-02-05 14:02:39
"111","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2025,106.60773,2024-02-05 14:02:39
"112","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2030,118.94231,2024-02-05 14:02:39
"113","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2035,131.78607,2024-02-05 14:02:39
"114","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2040,144.82756,2024-02-05 14:02:39
"115","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2045,157.78271,2024-02-05 14:02:39
"116","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2050,170.44536,2024-02-05 14:02:39
"117","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2055,182.32234,2024-02-05 14:02:39
"118","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2060,193.36113,2024-02-05 14:02:39
"119","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2065,203.6106,2024-02-05 14:02:39
"120","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2070,213.381,2024-02-05 14:02:39
"121","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2075,222.6451,2024-02-05 14:02:39
"122","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2080,231.5843,2024-02-05 14:02:39
"123","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2085,240.1651,2024-02-05 14:02:39
"124","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2090,248.2318,2024-02-05 14:02:39
"125","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2095,255.9583,2024-02-05 14:02:39
"126","Pcal","Reference","Africa_Southern","FoodDemand_Staples","FoodDemand_Staples",2100,263.1986,2024-02-05 14:02:39
"127","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,46.92651,2024-02-05 14:02:39
"128","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,81.367324,2024-02-05 14:02:39
"129","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,113.35785,2024-02-05 14:02:39
"130","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,140.08913,2024-02-05 14:02:39
"131","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,158.72297,2024-02-05 14:02:39
"132","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,186.02913,2024-02-05 14:02:39
"133","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,224.78787,2024-02-05 14:02:39
"134","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,265.92837,2024-02-05 14:02:39
"135","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,310.95349,2024-02-05 14:02:39
"136","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,360.12178,2024-02-05 14:02:39
"137","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,413.86263,2024-02-05 14:02:39
"138","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,471.59494,2024-02-05 14:02:39
"139","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,533.57576,2024-02-05 14:02:39
"140","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,599.64543,2024-02-05 14:02:39
"141","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,669.1291,2024-02-05 14:02:39
"142","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,741.97758,2024-02-05 14:02:39
"143","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,816.711,2024-02-05 14:02:39
"144","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,892.75833,2024-02-05 14:02:39
"145","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,968.6464,2024-02-05 14:02:39
"146","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,1044.2314,2024-02-05 14:02:39
"147","Pcal","Reference","Africa_Western","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,1118.806,2024-02-05 14:02:39
"148","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",1990,135.69977,2024-02-05 14:02:39
"149","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2005,211.4679,2024-02-05 14:02:39
"150","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2010,253.5249,2024-02-05 14:02:39
"151","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2015,294.1859,2024-02-05 14:02:39
"152","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2020,335.6534,2024-02-05 14:02:39
"153","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2025,378.7942,2024-02-05 14:02:39
"154","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2030,422.9846,2024-02-05 14:02:39
"155","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2035,469.2778,2024-02-05 14:02:39
"156","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2040,517.1775,2024-02-05 14:02:39
"157","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2045,566.2832,2024-02-05 14:02:39
"158","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2050,615.9197,2024-02-05 14:02:39
"159","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2055,663.8589,2024-02-05 14:02:39
"160","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2060,709.2322,2024-02-05 14:02:39
"161","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2065,752.4017,2024-02-05 14:02:39
"162","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2070,793.0172,2024-02-05 14:02:39
"163","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2075,831.8795,2024-02-05 14:02:39
"164","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2080,868.478,2024-02-05 14:02:39
"165","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2085,903.4301,2024-02-05 14:02:39
"166","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2090,935.8027,2024-02-05 14:02:39
"167","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2095,966.5343,2024-02-05 14:02:39
"168","Pcal","Reference","Africa_Western","FoodDemand_Staples","FoodDemand_Staples",2100,995.1535,2024-02-05 14:02:39
"169","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,18.878114,2024-02-05 14:02:39
"170","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,22.4955285,2024-02-05 14:02:39
"171","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,25.9406438,2024-02-05 14:02:39
"172","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,29.401777,2024-02-05 14:02:39
"173","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,30.21105,2024-02-05 14:02:39
"174","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,32.7098677,2024-02-05 14:02:39
"175","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,34.8965691,2024-02-05 14:02:39
"176","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,36.8535694,2024-02-05 14:02:39
"177","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,38.6618979,2024-02-05 14:02:39
"178","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,40.3492183,2024-02-05 14:02:39
"179","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,42.0273918,2024-02-05 14:02:39
"180","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,43.667291,2024-02-05 14:02:39
"181","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,45.2943476,2024-02-05 14:02:39
"182","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,46.9252891,2024-02-05 14:02:39
"183","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,48.5664435,2024-02-05 14:02:39
"184","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,50.2161642,2024-02-05 14:02:39
"185","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,51.8788566,2024-02-05 14:02:39
"186","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,53.5585917,2024-02-05 14:02:39
"187","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,55.2761926,2024-02-05 14:02:39
"188","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,57.0339158,2024-02-05 14:02:39
"189","Pcal","Reference","Argentina","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,58.8353895,2024-02-05 14:02:39
"190","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",1990,15.9662841,2024-02-05 14:02:39
"191","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2005,16.558437,2024-02-05 14:02:39
"192","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2010,20.962009,2024-02-05 14:02:39
"193","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2015,19.542953,2024-02-05 14:02:39
"194","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2020,20.53247,2024-02-05 14:02:39
"195","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2025,21.31984,2024-02-05 14:02:39
"196","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2030,22.16409,2024-02-05 14:02:39
"197","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2035,22.99614,2024-02-05 14:02:39
"198","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2040,23.82388,2024-02-05 14:02:39
"199","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2045,24.65498,2024-02-05 14:02:39
"200","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2050,25.48633,2024-02-05 14:02:39
"201","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2055,26.28783,2024-02-05 14:02:39
"202","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2060,27.04812,2024-02-05 14:02:39
"203","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2065,27.77337,2024-02-05 14:02:39
"204","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2070,28.47733,2024-02-05 14:02:39
"205","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2075,29.18266,2024-02-05 14:02:39
"206","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2080,29.90926,2024-02-05 14:02:39
"207","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2085,30.66593,2024-02-05 14:02:39
"208","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2090,31.45637,2024-02-05 14:02:39
"209","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2095,32.27765,2024-02-05 14:02:39
"210","Pcal","Reference","Argentina","FoodDemand_Staples","FoodDemand_Staples",2100,33.12554,2024-02-05 14:02:39
"211","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,13.657997,2024-02-05 14:02:39
"212","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,15.97999,2024-02-05 14:02:39
"213","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,19.95988,2024-02-05 14:02:39
"214","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,22.608971,2024-02-05 14:02:39
"215","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,24.171075,2024-02-05 14:02:39
