"","Units","scenario","region","subresource","year","value","rundate"
"3508","km^3","PolicyReference","Canada","groundwater grade18",2040,0,2024-03-11 09:44:58
"3509","km^3","PolicyReference","Canada","groundwater grade18",2045,0,2024-03-11 09:44:58
"3510","km^3","PolicyReference","Canada","groundwater grade18",2050,0,2024-03-11 09:44:58
"3511","km^3","PolicyReference","Canada","groundwater grade18",2055,0,2024-03-11 09:44:58
"3512","km^3","PolicyReference","Canada","groundwater grade18",2060,0,2024-03-11 09:44:58
"3513","km^3","PolicyReference","Canada","groundwater grade18",2065,0,2024-03-11 09:44:58
"3514","km^3","PolicyReference","Canada","groundwater grade18",2070,0,2024-03-11 09:44:58
"3515","km^3","PolicyReference","Canada","groundwater grade18",2075,0,2024-03-11 09:44:58
"3516","km^3","PolicyReference","Canada","groundwater grade18",2080,0,2024-03-11 09:44:58
"3517","km^3","PolicyReference","Canada","groundwater grade18",2085,0,2024-03-11 09:44:58
"3518","km^3","PolicyReference","Canada","groundwater grade18",2090,0,2024-03-11 09:44:58
"3519","km^3","PolicyReference","Canada","groundwater grade18",2095,0,2024-03-11 09:44:58
"3520","km^3","PolicyReference","Canada","groundwater grade18",2100,0,2024-03-11 09:44:58
"3521","km^3","PolicyReference","Canada","groundwater grade19",1975,0,2024-03-11 09:44:58
"3522","km^3","PolicyReference","Canada","groundwater grade19",1990,0,2024-03-11 09:44:58
"3523","km^3","PolicyReference","Canada","groundwater grade19",2005,0,2024-03-11 09:44:58
"3524","km^3","PolicyReference","Canada","groundwater grade19",2010,0,2024-03-11 09:44:58
"3525","km^3","PolicyReference","Canada","groundwater grade19",2015,0,2024-03-11 09:44:58
"3526","km^3","PolicyReference","Canada","groundwater grade19",2020,0,2024-03-11 09:44:58
"3527","km^3","PolicyReference","Canada","groundwater grade19",2025,0,2024-03-11 09:44:58
"3528","km^3","PolicyReference","Canada","groundwater grade19",2030,0,2024-03-11 09:44:58
"3529","km^3","PolicyReference","Canada","groundwater grade19",2035,0,2024-03-11 09:44:58
"3530","km^3","PolicyReference","Canada","groundwater grade19",2040,0,2024-03-11 09:44:58
"3531","km^3","PolicyReference","Canada","groundwater grade19",2045,0,2024-03-11 09:44:58
"3532","km^3","PolicyReference","Canada","groundwater grade19",2050,0,2024-03-11 09:44:58
"3533","km^3","PolicyReference","Canada","groundwater grade19",2055,0,2024-03-11 09:44:58
"3534","km^3","PolicyReference","Canada","groundwater grade19",2060,0,2024-03-11 09:44:58
"3535","km^3","PolicyReference","Canada","groundwater grade19",2065,0,2024-03-11 09:44:58
"3536","km^3","PolicyReference","Canada","groundwater grade19",2070,0,2024-03-11 09:44:58
"3537","km^3","PolicyReference","Canada","groundwater grade19",2075,0,2024-03-11 09:44:58
"3538","km^3","PolicyReference","Canada","groundwater grade19",2080,0,2024-03-11 09:44:58
"3539","km^3","PolicyReference","Canada","groundwater grade19",2085,0,2024-03-11 09:44:58
"3540","km^3","PolicyReference","Canada","groundwater grade19",2090,0,2024-03-11 09:44:58
"3541","km^3","PolicyReference","Canada","groundwater grade19",2095,0,2024-03-11 09:44:58
"3542","km^3","PolicyReference","Canada","groundwater grade19",2100,0,2024-03-11 09:44:58
"3543","km^3","PolicyReference","Canada","groundwater grade2",1975,0,2024-03-11 09:44:58
"3544","km^3","PolicyReference","Canada","groundwater grade2",1990,0,2024-03-11 09:44:58
"3545","km^3","PolicyReference","Canada","groundwater grade2",2005,0,2024-03-11 09:44:58
"3546","km^3","PolicyReference","Canada","groundwater grade2",2010,0,2024-03-11 09:44:58
"3547","km^3","PolicyReference","Canada","groundwater grade2",2015,0,2024-03-11 09:44:58
"3548","km^3","PolicyReference","Canada","groundwater grade2",2020,0,2024-03-11 09:44:58
"3549","km^3","PolicyReference","Canada","groundwater grade2",2025,0,2024-03-11 09:44:58
"3550","km^3","PolicyReference","Canada","groundwater grade2",2030,0,2024-03-11 09:44:58
"3551","km^3","PolicyReference","Canada","groundwater grade2",2035,0,2024-03-11 09:44:58
"3552","km^3","PolicyReference","Canada","groundwater grade2",2040,0,2024-03-11 09:44:58
"3553","km^3","PolicyReference","Canada","groundwater grade2",2045,0,2024-03-11 09:44:58
"3554","km^3","PolicyReference","Canada","groundwater grade2",2050,0,2024-03-11 09:44:58
"3555","km^3","PolicyReference","Canada","groundwater grade2",2055,0,2024-03-11 09:44:58
"3556","km^3","PolicyReference","Canada","groundwater grade2",2060,0,2024-03-11 09:44:58
"3557","km^3","PolicyReference","Canada","groundwater grade2",2065,0,2024-03-11 09:44:58
"3558","km^3","PolicyReference","Canada","groundwater grade2",2070,0,2024-03-11 09:44:58
"3559","km^3","PolicyReference","Canada","groundwater grade2",2075,0,2024-03-11 09:44:58
"3560","km^3","PolicyReference","Canada","groundwater grade2",2080,0,2024-03-11 09:44:58
"3561","km^3","PolicyReference","Canada","groundwater grade2",2085,0,2024-03-11 09:44:58
"3562","km^3","PolicyReference","Canada","groundwater grade2",2090,0,2024-03-11 09:44:58
"3563","km^3","PolicyReference","Canada","groundwater grade2",2095,0,2024-03-11 09:44:58
"3564","km^3","PolicyReference","Canada","groundwater grade2",2100,0,2024-03-11 09:44:58
"3565","km^3","PolicyReference","Canada","groundwater grade20",1975,0,2024-03-11 09:44:58
"3566","km^3","PolicyReference","Canada","groundwater grade20",1990,0,2024-03-11 09:44:58
"3567","km^3","PolicyReference","Canada","groundwater grade20",2005,0,2024-03-11 09:44:58
"3568","km^3","PolicyReference","Canada","groundwater grade20",2010,0,2024-03-11 09:44:58
"3569","km^3","PolicyReference","Canada","groundwater grade20",2015,0,2024-03-11 09:44:58
"3570","km^3","PolicyReference","Canada","groundwater grade20",2020,0,2024-03-11 09:44:58
"3571","km^3","PolicyReference","Canada","groundwater grade20",2025,0,2024-03-11 09:44:58
"3572","km^3","PolicyReference","Canada","groundwater grade20",2030,0,2024-03-11 09:44:58
"3573","km^3","PolicyReference","Canada","groundwater grade20",2035,0,2024-03-11 09:44:58
"3574","km^3","PolicyReference","Canada","groundwater grade20",2040,0,2024-03-11 09:44:58
"3575","km^3","PolicyReference","Canada","groundwater grade20",2045,0,2024-03-11 09:44:58
"3576","km^3","PolicyReference","Canada","groundwater grade20",2050,0,2024-03-11 09:44:58
"3577","km^3","PolicyReference","Canada","groundwater grade20",2055,0,2024-03-11 09:44:58
"3578","km^3","PolicyReference","Canada","groundwater grade20",2060,0,2024-03-11 09:44:58
"3579","km^3","PolicyReference","Canada","groundwater grade20",2065,0,2024-03-11 09:44:58
"3580","km^3","PolicyReference","Canada","groundwater grade20",2070,0,2024-03-11 09:44:58
"3581","km^3","PolicyReference","Canada","groundwater grade20",2075,0,2024-03-11 09:44:58
"3582","km^3","PolicyReference","Canada","groundwater grade20",2080,0,2024-03-11 09:44:58
"3583","km^3","PolicyReference","Canada","groundwater grade20",2085,0,2024-03-11 09:44:58
"3584","km^3","PolicyReference","Canada","groundwater grade20",2090,0,2024-03-11 09:44:58
"3585","km^3","PolicyReference","Canada","groundwater grade20",2095,0,2024-03-11 09:44:58
"3586","km^3","PolicyReference","Canada","groundwater grade20",2100,0,2024-03-11 09:44:58
"3587","km^3","PolicyReference","Canada","groundwater grade3",1975,0,2024-03-11 09:44:58
"3588","km^3","PolicyReference","Canada","groundwater grade3",1990,0,2024-03-11 09:44:58
"3589","km^3","PolicyReference","Canada","groundwater grade3",2005,0,2024-03-11 09:44:58
"3590","km^3","PolicyReference","Canada","groundwater grade3",2010,0,2024-03-11 09:44:58
"3591","km^3","PolicyReference","Canada","groundwater grade3",2015,0,2024-03-11 09:44:58
"3592","km^3","PolicyReference","Canada","groundwater grade3",2020,0,2024-03-11 09:44:58
"3593","km^3","PolicyReference","Canada","groundwater grade3",2025,0,2024-03-11 09:44:58
"3594","km^3","PolicyReference","Canada","groundwater grade3",2030,0,2024-03-11 09:44:58
"3595","km^3","PolicyReference","Canada","groundwater grade3",2035,0,2024-03-11 09:44:58
"3596","km^3","PolicyReference","Canada","groundwater grade3",2040,0,2024-03-11 09:44:58
"3597","km^3","PolicyReference","Canada","groundwater grade3",2045,0,2024-03-11 09:44:58
"3598","km^3","PolicyReference","Canada","groundwater grade3",2050,0.00512355,2024-03-11 09:44:58
"3599","km^3","PolicyReference","Canada","groundwater grade3",2055,0.00172245,2024-03-11 09:44:58
"3600","km^3","PolicyReference","Canada","groundwater grade3",2060,0,2024-03-11 09:44:58
"3601","km^3","PolicyReference","Canada","groundwater grade3",2065,0,2024-03-11 09:44:58
"3602","km^3","PolicyReference","Canada","groundwater grade3",2070,0,2024-03-11 09:44:58
"3603","km^3","PolicyReference","Canada","groundwater grade3",2075,0,2024-03-11 09:44:58
"3604","km^3","PolicyReference","Canada","groundwater grade3",2080,0,2024-03-11 09:44:58
"3605","km^3","PolicyReference","Canada","groundwater grade3",2085,0,2024-03-11 09:44:58
"3606","km^3","PolicyReference","Canada","groundwater grade3",2090,0,2024-03-11 09:44:58
"3607","km^3","PolicyReference","Canada","groundwater grade3",2095,0,2024-03-11 09:44:58
"3608","km^3","PolicyReference","Canada","groundwater grade3",2100,0,2024-03-11 09:44:58
"3609","km^3","PolicyReference","Canada","groundwater grade4",1975,0,2024-03-11 09:44:58
"3610","km^3","PolicyReference","Canada","groundwater grade4",1990,0,2024-03-11 09:44:58
"3611","km^3","PolicyReference","Canada","groundwater grade4",2005,0,2024-03-11 09:44:58
"3612","km^3","PolicyReference","Canada","groundwater grade4",2010,0,2024-03-11 09:44:58
"3613","km^3","PolicyReference","Canada","groundwater grade4",2015,0,2024-03-11 09:44:58
"3614","km^3","PolicyReference","Canada","groundwater grade4",2020,0,2024-03-11 09:44:58
"3615","km^3","PolicyReference","Canada","groundwater grade4",2025,0,2024-03-11 09:44:58
"3616","km^3","PolicyReference","Canada","groundwater grade4",2030,0,2024-03-11 09:44:58
"3617","km^3","PolicyReference","Canada","groundwater grade4",2035,0,2024-03-11 09:44:58
"3618","km^3","PolicyReference","Canada","groundwater grade4",2040,0,2024-03-11 09:44:58
"3619","km^3","PolicyReference","Canada","groundwater grade4",2045,0,2024-03-11 09:44:58
"3620","km^3","PolicyReference","Canada","groundwater grade4",2050,0.151884,2024-03-11 09:44:58
"3621","km^3","PolicyReference","Canada","groundwater grade4",2055,0.257905,2024-03-11 09:44:58
"3622","km^3","PolicyReference","Canada","groundwater grade4",2060,0.121691,2024-03-11 09:44:58
"3623","km^3","PolicyReference","Canada","groundwater grade4",2065,0,2024-03-11 09:44:58
"3624","km^3","PolicyReference","Canada","groundwater grade4",2070,0,2024-03-11 09:44:58
"3625","km^3","PolicyReference","Canada","groundwater grade4",2075,0,2024-03-11 09:44:58
"3626","km^3","PolicyReference","Canada","groundwater grade4",2080,0,2024-03-11 09:44:58
"3627","km^3","PolicyReference","Canada","groundwater grade4",2085,0,2024-03-11 09:44:58
"3628","km^3","PolicyReference","Canada","groundwater grade4",2090,0,2024-03-11 09:44:58
"3629","km^3","PolicyReference","Canada","groundwater grade4",2095,0,2024-03-11 09:44:58
"3630","km^3","PolicyReference","Canada","groundwater grade4",2100,0,2024-03-11 09:44:58
"3631","km^3","PolicyReference","Canada","groundwater grade5",1975,0,2024-03-11 09:44:58
"3632","km^3","PolicyReference","Canada","groundwater grade5",1990,0,2024-03-11 09:44:58
"3633","km^3","PolicyReference","Canada","groundwater grade5",2005,0,2024-03-11 09:44:58
"3634","km^3","PolicyReference","Canada","groundwater grade5",2010,0,2024-03-11 09:44:58
"3635","km^3","PolicyReference","Canada","groundwater grade5",2015,0,2024-03-11 09:44:58
"3636","km^3","PolicyReference","Canada","groundwater grade5",2020,0,2024-03-11 09:44:58
"3637","km^3","PolicyReference","Canada","groundwater grade5",2025,0,2024-03-11 09:44:58
"3638","km^3","PolicyReference","Canada","groundwater grade5",2030,0,2024-03-11 09:44:58
"3639","km^3","PolicyReference","Canada","groundwater grade5",2035,0,2024-03-11 09:44:58
"3640","km^3","PolicyReference","Canada","groundwater grade5",2040,0,2024-03-11 09:44:58
"3641","km^3","PolicyReference","Canada","groundwater grade5",2045,0,2024-03-11 09:44:58
"3642","km^3","PolicyReference","Canada","groundwater grade5",2050,0.0573663,2024-03-11 09:44:58
"3643","km^3","PolicyReference","Canada","groundwater grade5",2055,0.883908,2024-03-11 09:44:58
"3644","km^3","PolicyReference","Canada","groundwater grade5",2060,0.906342,2024-03-11 09:44:58
"3645","km^3","PolicyReference","Canada","groundwater grade5",2065,0.244054,2024-03-11 09:44:58
"3646","km^3","PolicyReference","Canada","groundwater grade5",2070,0,2024-03-11 09:44:58
"3647","km^3","PolicyReference","Canada","groundwater grade5",2075,0,2024-03-11 09:44:58
"3648","km^3","PolicyReference","Canada","groundwater grade5",2080,0,2024-03-11 09:44:58
"3649","km^3","PolicyReference","Canada","groundwater grade5",2085,0,2024-03-11 09:44:58
"3650","km^3","PolicyReference","Canada","groundwater grade5",2090,0,2024-03-11 09:44:58
"3651","km^3","PolicyReference","Canada","groundwater grade5",2095,0,2024-03-11 09:44:58
"3652","km^3","PolicyReference","Canada","groundwater grade5",2100,0,2024-03-11 09:44:58
"3653","km^3","PolicyReference","Canada","groundwater grade6",1975,0,2024-03-11 09:44:58
"3654","km^3","PolicyReference","Canada","groundwater grade6",1990,0,2024-03-11 09:44:58
"3655","km^3","PolicyReference","Canada","groundwater grade6",2005,0,2024-03-11 09:44:58
"3656","km^3","PolicyReference","Canada","groundwater grade6",2010,0,2024-03-11 09:44:58
"3657","km^3","PolicyReference","Canada","groundwater grade6",2015,0,2024-03-11 09:44:58
"3658","km^3","PolicyReference","Canada","groundwater grade6",2020,0,2024-03-11 09:44:58
"3659","km^3","PolicyReference","Canada","groundwater grade6",2025,0,2024-03-11 09:44:58
"3660","km^3","PolicyReference","Canada","groundwater grade6",2030,0,2024-03-11 09:44:58
"3661","km^3","PolicyReference","Canada","groundwater grade6",2035,0,2024-03-11 09:44:58
"3662","km^3","PolicyReference","Canada","groundwater grade6",2040,0,2024-03-11 09:44:58
"3663","km^3","PolicyReference","Canada","groundwater grade6",2045,0,2024-03-11 09:44:58
"3664","km^3","PolicyReference","Canada","groundwater grade6",2050,0,2024-03-11 09:44:58
"3665","km^3","PolicyReference","Canada","groundwater grade6",2055,0.067738,2024-03-11 09:44:58
"3666","km^3","PolicyReference","Canada","groundwater grade6",2060,0.118417,2024-03-11 09:44:58
"3667","km^3","PolicyReference","Canada","groundwater grade6",2065,0.163259,2024-03-11 09:44:58
"3668","km^3","PolicyReference","Canada","groundwater grade6",2070,0.109984,2024-03-11 09:44:58
"3669","km^3","PolicyReference","Canada","groundwater grade6",2075,0,2024-03-11 09:44:58
"3670","km^3","PolicyReference","Canada","groundwater grade6",2080,0,2024-03-11 09:44:58
"3671","km^3","PolicyReference","Canada","groundwater grade6",2085,0,2024-03-11 09:44:58
"3672","km^3","PolicyReference","Canada","groundwater grade6",2090,0,2024-03-11 09:44:58
"3673","km^3","PolicyReference","Canada","groundwater grade6",2095,0,2024-03-11 09:44:58
"3674","km^3","PolicyReference","Canada","groundwater grade6",2100,0,2024-03-11 09:44:58
"3675","km^3","PolicyReference","Canada","groundwater grade7",1975,0,2024-03-11 09:44:58
"3676","km^3","PolicyReference","Canada","groundwater grade7",1990,0,2024-03-11 09:44:58
"3677","km^3","PolicyReference","Canada","groundwater grade7",2005,0,2024-03-11 09:44:58
"3678","km^3","PolicyReference","Canada","groundwater grade7",2010,0,2024-03-11 09:44:58
"3679","km^3","PolicyReference","Canada","groundwater grade7",2015,0,2024-03-11 09:44:58
"3680","km^3","PolicyReference","Canada","groundwater grade7",2020,0,2024-03-11 09:44:58
"3681","km^3","PolicyReference","Canada","groundwater grade7",2025,0,2024-03-11 09:44:58
"3682","km^3","PolicyReference","Canada","groundwater grade7",2030,0,2024-03-11 09:44:58
"3683","km^3","PolicyReference","Canada","groundwater grade7",2035,0,2024-03-11 09:44:58
"3684","km^3","PolicyReference","Canada","groundwater grade7",2040,0,2024-03-11 09:44:58
"3685","km^3","PolicyReference","Canada","groundwater grade7",2045,0,2024-03-11 09:44:58
"3686","km^3","PolicyReference","Canada","groundwater grade7",2050,0,2024-03-11 09:44:58
"3687","km^3","PolicyReference","Canada","groundwater grade7",2055,0,2024-03-11 09:44:58
"3688","km^3","PolicyReference","Canada","groundwater grade7",2060,0,2024-03-11 09:44:58
"3689","km^3","PolicyReference","Canada","groundwater grade7",2065,0,2024-03-11 09:44:58
"3690","km^3","PolicyReference","Canada","groundwater grade7",2070,0.0747849,2024-03-11 09:44:58
"3691","km^3","PolicyReference","Canada","groundwater grade7",2075,0.201655,2024-03-11 09:44:58
"3692","km^3","PolicyReference","Canada","groundwater grade7",2080,0,2024-03-11 09:44:58
"3693","km^3","PolicyReference","Canada","groundwater grade7",2085,0,2024-03-11 09:44:58
"3694","km^3","PolicyReference","Canada","groundwater grade7",2090,0,2024-03-11 09:44:58
"3695","km^3","PolicyReference","Canada","groundwater grade7",2095,0,2024-03-11 09:44:58
"3696","km^3","PolicyReference","Canada","groundwater grade7",2100,0,2024-03-11 09:44:58
"3697","km^3","PolicyReference","Canada","groundwater grade8",1975,0,2024-03-11 09:44:58
"3698","km^3","PolicyReference","Canada","groundwater grade8",1990,0,2024-03-11 09:44:58
"3699","km^3","PolicyReference","Canada","groundwater grade8",2005,0,2024-03-11 09:44:58
"3700","km^3","PolicyReference","Canada","groundwater grade8",2010,0,2024-03-11 09:44:58
"3701","km^3","PolicyReference","Canada","groundwater grade8",2015,0,2024-03-11 09:44:58
"3702","km^3","PolicyReference","Canada","groundwater grade8",2020,0,2024-03-11 09:44:58
"3703","km^3","PolicyReference","Canada","groundwater grade8",2025,0,2024-03-11 09:44:58
"3704","km^3","PolicyReference","Canada","groundwater grade8",2030,0,2024-03-11 09:44:58
"3705","km^3","PolicyReference","Canada","groundwater grade8",2035,0,2024-03-11 09:44:58
"3706","km^3","PolicyReference","Canada","groundwater grade8",2040,0,2024-03-11 09:44:58
"3707","km^3","PolicyReference","Canada","groundwater grade8",2045,0,2024-03-11 09:44:58
"3708","km^3","PolicyReference","Canada","groundwater grade8",2050,0,2024-03-11 09:44:58
"3709","km^3","PolicyReference","Canada","groundwater grade8",2055,0,2024-03-11 09:44:58
"3710","km^3","PolicyReference","Canada","groundwater grade8",2060,0,2024-03-11 09:44:58
"3711","km^3","PolicyReference","Canada","groundwater grade8",2065,0,2024-03-11 09:44:58
"3712","km^3","PolicyReference","Canada","groundwater grade8",2070,0.00527287,2024-03-11 09:44:58
"3713","km^3","PolicyReference","Canada","groundwater grade8",2075,0.362553,2024-03-11 09:44:58
"3714","km^3","PolicyReference","Canada","groundwater grade8",2080,0.426155,2024-03-11 09:44:58
"3715","km^3","PolicyReference","Canada","groundwater grade8",2085,0.179241,2024-03-11 09:44:58
"3716","km^3","PolicyReference","Canada","groundwater grade8",2090,0,2024-03-11 09:44:58
"3717","km^3","PolicyReference","Canada","groundwater grade8",2095,0,2024-03-11 09:44:58
"3718","km^3","PolicyReference","Canada","groundwater grade8",2100,0,2024-03-11 09:44:58
"3719","km^3","PolicyReference","Canada","groundwater grade9",1975,0,2024-03-11 09:44:58
"3720","km^3","PolicyReference","Canada","groundwater grade9",1990,0,2024-03-11 09:44:58
"3721","km^3","PolicyReference","Canada","groundwater grade9",2005,0,2024-03-11 09:44:58
"3722","km^3","PolicyReference","Canada","groundwater grade9",2010,0,2024-03-11 09:44:58
"3723","km^3","PolicyReference","Canada","groundwater grade9",2015,0,2024-03-11 09:44:58
"3724","km^3","PolicyReference","Canada","groundwater grade9",2020,0,2024-03-11 09:44:58
"3725","km^3","PolicyReference","Canada","groundwater grade9",2025,0,2024-03-11 09:44:58
"3726","km^3","PolicyReference","Canada","groundwater grade9",2030,0,2024-03-11 09:44:58
"3727","km^3","PolicyReference","Canada","groundwater grade9",2035,0,2024-03-11 09:44:58
"3728","km^3","PolicyReference","Canada","groundwater grade9",2040,0,2024-03-11 09:44:58
"3729","km^3","PolicyReference","Canada","groundwater grade9",2045,0,2024-03-11 09:44:58
"3730","km^3","PolicyReference","Canada","groundwater grade9",2050,0,2024-03-11 09:44:58
"3731","km^3","PolicyReference","Canada","groundwater grade9",2055,0,2024-03-11 09:44:58
"3732","km^3","PolicyReference","Canada","groundwater grade9",2060,0,2024-03-11 09:44:58
"3733","km^3","PolicyReference","Canada","groundwater grade9",2065,0,2024-03-11 09:44:58
"3734","km^3","PolicyReference","Canada","groundwater grade9",2070,0,2024-03-11 09:44:58
"3735","km^3","PolicyReference","Canada","groundwater grade9",2075,0.146516,2024-03-11 09:44:58
"3736","km^3","PolicyReference","Canada","groundwater grade9",2080,0.277373,2024-03-11 09:44:58
"3737","km^3","PolicyReference","Canada","groundwater grade9",2085,0.275809,2024-03-11 09:44:58
"3738","km^3","PolicyReference","Canada","groundwater grade9",2090,0.23716,2024-03-11 09:44:58
"3739","km^3","PolicyReference","Canada","groundwater grade9",2095,0,2024-03-11 09:44:58
"3740","km^3","PolicyReference","Canada","groundwater grade9",2100,0,2024-03-11 09:44:58
"3741","km^3","PolicyReference","Canada","runoff",1975,2112.71,2024-03-11 09:44:58
"3742","km^3","PolicyReference","Canada","runoff",1990,55.0146829,2024-03-11 09:44:58
"3743","km^3","PolicyReference","Canada","runoff",2005,69.4424384,2024-03-11 09:44:58
"3744","km^3","PolicyReference","Canada","runoff",2010,67.2796525,2024-03-11 09:44:58
"3745","km^3","PolicyReference","Canada","runoff",2015,64.9447772,2024-03-11 09:44:58
"3746","km^3","PolicyReference","Canada","runoff",2020,57.7478361,2024-03-11 09:44:58
"3747","km^3","PolicyReference","Canada","runoff",2025,54.2044467,2024-03-11 09:44:58
"3748","km^3","PolicyReference","Canada","runoff",2030,55.5181323,2024-03-11 09:44:58
"3749","km^3","PolicyReference","Canada","runoff",2035,54.4319156,2024-03-11 09:44:58
"3750","km^3","PolicyReference","Canada","runoff",2040,53.6432738,2024-03-11 09:44:58
"3751","km^3","PolicyReference","Canada","runoff",2045,51.7601351,2024-03-11 09:44:58
"3752","km^3","PolicyReference","Canada","runoff",2050,50.6356059,2024-03-11 09:44:58
"3753","km^3","PolicyReference","Canada","runoff",2055,50.7438262,2024-03-11 09:44:58
"3754","km^3","PolicyReference","Canada","runoff",2060,51.031148,2024-03-11 09:44:58
"3755","km^3","PolicyReference","Canada","runoff",2065,52.1455528,2024-03-11 09:44:58
"3756","km^3","PolicyReference","Canada","runoff",2070,53.5180746,2024-03-11 09:44:58
"3757","km^3","PolicyReference","Canada","runoff",2075,54.6640388,2024-03-11 09:44:58
"3758","km^3","PolicyReference","Canada","runoff",2080,55.8419956,2024-03-11 09:44:58
"3759","km^3","PolicyReference","Canada","runoff",2085,55.6226059,2024-03-11 09:44:58
"3760","km^3","PolicyReference","Canada","runoff",2090,55.4955891,2024-03-11 09:44:58
"3761","km^3","PolicyReference","Canada","runoff",2095,54.4030732,2024-03-11 09:44:58
"3762","km^3","PolicyReference","Canada","runoff",2100,53.3997396,2024-03-11 09:44:58
"3763","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",1975,0,2024-03-11 09:44:58
"3764","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",1990,0.0126135,2024-03-11 09:44:58
"3765","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2005,0,2024-03-11 09:44:58
"3766","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2010,0,2024-03-11 09:44:58
"3767","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2015,0.982462,2024-03-11 09:44:58
"3768","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2020,0.45866,2024-03-11 09:44:58
"3769","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2025,0,2024-03-11 09:44:58
"3770","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2030,0,2024-03-11 09:44:58
"3771","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2035,0,2024-03-11 09:44:58
"3772","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2040,0,2024-03-11 09:44:58
"3773","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2045,0,2024-03-11 09:44:58
"3774","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2050,0,2024-03-11 09:44:58
"3775","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2055,0,2024-03-11 09:44:58
"3776","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2060,0,2024-03-11 09:44:58
"3777","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2065,0,2024-03-11 09:44:58
"3778","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2070,0,2024-03-11 09:44:58
"3779","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2075,0,2024-03-11 09:44:58
"3780","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2080,0,2024-03-11 09:44:58
"3781","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2085,0,2024-03-11 09:44:58
"3782","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2090,0,2024-03-11 09:44:58
"3783","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2095,0,2024-03-11 09:44:58
"3784","km^3","PolicyReference","Central America and Caribbean","groundwater grade hist",2100,0,2024-03-11 09:44:58
"3785","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",1975,0,2024-03-11 09:44:58
"3786","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",1990,0,2024-03-11 09:44:58
"3787","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2005,0,2024-03-11 09:44:58
"3788","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2010,0,2024-03-11 09:44:58
"3789","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2015,0,2024-03-11 09:44:58
"3790","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2020,0,2024-03-11 09:44:58
"3791","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2025,0,2024-03-11 09:44:58
"3792","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2030,0,2024-03-11 09:44:58
"3793","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2035,0,2024-03-11 09:44:58
"3794","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2040,0,2024-03-11 09:44:58
"3795","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2045,0,2024-03-11 09:44:58
"3796","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2050,0,2024-03-11 09:44:58
"3797","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2055,0,2024-03-11 09:44:58
"3798","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2060,0,2024-03-11 09:44:58
"3799","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2065,0.131782,2024-03-11 09:44:58
"3800","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2070,0.379331,2024-03-11 09:44:58
"3801","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2075,0.359493,2024-03-11 09:44:58
"3802","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2080,0.294661,2024-03-11 09:44:58
"3803","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2085,0.210232,2024-03-11 09:44:58
"3804","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2090,0.215816,2024-03-11 09:44:58
"3805","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2095,0.181421,2024-03-11 09:44:58
"3806","km^3","PolicyReference","Central America and Caribbean","groundwater grade10",2100,0.135929,2024-03-11 09:44:58
"3807","km^3","PolicyReference","Central America and Caribbean","groundwater grade11",1975,0,2024-03-11 09:44:58
"3808","km^3","PolicyReference","Central America and Caribbean","groundwater grade11",1990,0,2024-03-11 09:44:58
