"","Units","scenario","region","year","value","rundate"
"392","thous","Reference","India",2080,1403840,2024-02-05 11:54:21
"393","thous","Reference","India",2085,1346900,2024-02-05 11:54:21
"394","thous","Reference","India",2090,1284370,2024-02-05 11:54:21
"395","thous","Reference","India",2095,1217890,2024-02-05 11:54:21
"396","thous","Reference","India",2100,1149140,2024-02-05 11:54:21
"397","thous","Reference","Indonesia",1975,130681,2024-02-05 11:54:21
"398","thous","Reference","Indonesia",1990,181413,2024-02-05 11:54:21
"399","thous","Reference","Indonesia",2005,226289,2024-02-05 11:54:21
"400","thous","Reference","Indonesia",2010,241834,2024-02-05 11:54:21
"401","thous","Reference","Indonesia",2015,258383,2024-02-05 11:54:21
"402","thous","Reference","Indonesia",2020,267453,2024-02-05 11:54:21
"403","thous","Reference","Indonesia",2025,274302,2024-02-05 11:54:21
"404","thous","Reference","Indonesia",2030,278972,2024-02-05 11:54:21
"405","thous","Reference","Indonesia",2035,281993,2024-02-05 11:54:21
"406","thous","Reference","Indonesia",2040,283154,2024-02-05 11:54:21
"407","thous","Reference","Indonesia",2045,282382,2024-02-05 11:54:21
"408","thous","Reference","Indonesia",2050,279596,2024-02-05 11:54:21
"409","thous","Reference","Indonesia",2055,275031,2024-02-05 11:54:21
"410","thous","Reference","Indonesia",2060,268852,2024-02-05 11:54:21
"411","thous","Reference","Indonesia",2065,261323,2024-02-05 11:54:21
"412","thous","Reference","Indonesia",2070,252714,2024-02-05 11:54:21
"413","thous","Reference","Indonesia",2075,243226,2024-02-05 11:54:21
"414","thous","Reference","Indonesia",2080,233099,2024-02-05 11:54:21
"415","thous","Reference","Indonesia",2085,222504,2024-02-05 11:54:21
"416","thous","Reference","Indonesia",2090,211612,2024-02-05 11:54:21
"417","thous","Reference","Indonesia",2095,200558,2024-02-05 11:54:21
"418","thous","Reference","Indonesia",2100,189435,2024-02-05 11:54:21
"419","thous","Reference","Japan",1975,112413,2024-02-05 11:54:21
"420","thous","Reference","Japan",1990,124505,2024-02-05 11:54:21
"421","thous","Reference","Japan",2005,128326,2024-02-05 11:54:21
"422","thous","Reference","Japan",2010,128542,2024-02-05 11:54:21
"423","thous","Reference","Japan",2015,127985,2024-02-05 11:54:21
"424","thous","Reference","Japan",2020,127116,2024-02-05 11:54:21
"425","thous","Reference","Japan",2025,125721,2024-02-05 11:54:21
"426","thous","Reference","Japan",2030,123966,2024-02-05 11:54:21
"427","thous","Reference","Japan",2035,121977,2024-02-05 11:54:21
"428","thous","Reference","Japan",2040,119834,2024-02-05 11:54:21
"429","thous","Reference","Japan",2045,117569,2024-02-05 11:54:21
"430","thous","Reference","Japan",2050,115194,2024-02-05 11:54:21
"431","thous","Reference","Japan",2055,112773,2024-02-05 11:54:21
"432","thous","Reference","Japan",2060,109973,2024-02-05 11:54:21
"433","thous","Reference","Japan",2065,106652,2024-02-05 11:54:21
"434","thous","Reference","Japan",2070,102921,2024-02-05 11:54:21
"435","thous","Reference","Japan",2075,98950,2024-02-05 11:54:21
"436","thous","Reference","Japan",2080,94869,2024-02-05 11:54:21
"437","thous","Reference","Japan",2085,90572,2024-02-05 11:54:21
"438","thous","Reference","Japan",2090,86264,2024-02-05 11:54:21
"439","thous","Reference","Japan",2095,82043,2024-02-05 11:54:21
"440","thous","Reference","Japan",2100,77938,2024-02-05 11:54:21
"441","thous","Reference","Mexico",1975,59608,2024-02-05 11:54:21
"442","thous","Reference","Mexico",1990,83943,2024-02-05 11:54:21
"443","thous","Reference","Mexico",2005,106005,2024-02-05 11:54:21
"444","thous","Reference","Mexico",2010,114093,2024-02-05 11:54:21
"445","thous","Reference","Mexico",2015,121858,2024-02-05 11:54:21
"446","thous","Reference","Mexico",2020,126903,2024-02-05 11:54:21
"447","thous","Reference","Mexico",2025,130913,2024-02-05 11:54:21
"448","thous","Reference","Mexico",2030,133823,2024-02-05 11:54:21
"449","thous","Reference","Mexico",2035,135886,2024-02-05 11:54:21
"450","thous","Reference","Mexico",2040,137012,2024-02-05 11:54:21
"451","thous","Reference","Mexico",2045,137169,2024-02-05 11:54:21
"452","thous","Reference","Mexico",2050,136394,2024-02-05 11:54:21
"453","thous","Reference","Mexico",2055,134867,2024-02-05 11:54:21
"454","thous","Reference","Mexico",2060,132678,2024-02-05 11:54:21
"455","thous","Reference","Mexico",2065,130138,2024-02-05 11:54:21
"456","thous","Reference","Mexico",2070,127285,2024-02-05 11:54:21
"457","thous","Reference","Mexico",2075,124163,2024-02-05 11:54:21
"458","thous","Reference","Mexico",2080,120807,2024-02-05 11:54:21
"459","thous","Reference","Mexico",2085,116868,2024-02-05 11:54:21
"460","thous","Reference","Mexico",2090,112422,2024-02-05 11:54:21
"461","thous","Reference","Mexico",2095,107495,2024-02-05 11:54:21
"462","thous","Reference","Mexico",2100,101891,2024-02-05 11:54:21
"463","thous","Reference","Middle East",1975,78298,2024-02-05 11:54:21
"464","thous","Reference","Middle East",1990,133782,2024-02-05 11:54:21
"465","thous","Reference","Middle East",2005,190643,2024-02-05 11:54:21
"466","thous","Reference","Middle East",2010,216724,2024-02-05 11:54:21
"467","thous","Reference","Middle East",2015,240169,2024-02-05 11:54:21
"468","thous","Reference","Middle East",2020,260334,2024-02-05 11:54:21
"469","thous","Reference","Middle East",2025,278468,2024-02-05 11:54:21
"470","thous","Reference","Middle East",2030,294584,2024-02-05 11:54:21
"471","thous","Reference","Middle East",2035,309553,2024-02-05 11:54:21
"472","thous","Reference","Middle East",2040,322921,2024-02-05 11:54:21
"473","thous","Reference","Middle East",2045,334005,2024-02-05 11:54:21
"474","thous","Reference","Middle East",2050,342390,2024-02-05 11:54:21
"475","thous","Reference","Middle East",2055,348292,2024-02-05 11:54:21
"476","thous","Reference","Middle East",2060,351881,2024-02-05 11:54:21
"477","thous","Reference","Middle East",2065,353297,2024-02-05 11:54:21
"478","thous","Reference","Middle East",2070,352535,2024-02-05 11:54:21
"479","thous","Reference","Middle East",2075,349587,2024-02-05 11:54:21
"480","thous","Reference","Middle East",2080,344618,2024-02-05 11:54:21
"481","thous","Reference","Middle East",2085,337622,2024-02-05 11:54:21
"482","thous","Reference","Middle East",2090,328942,2024-02-05 11:54:21
"483","thous","Reference","Middle East",2095,318616,2024-02-05 11:54:21
"484","thous","Reference","Middle East",2100,306566,2024-02-05 11:54:21
"485","thous","Reference","Pakistan",1975,66817,2024-02-05 11:54:21
"486","thous","Reference","Pakistan",1990,107648,2024-02-05 11:54:21
"487","thous","Reference","Pakistan",2005,160304,2024-02-05 11:54:21
"488","thous","Reference","Pakistan",2010,179425,2024-02-05 11:54:21
"489","thous","Reference","Pakistan",2015,199427,2024-02-05 11:54:21
"490","thous","Reference","Pakistan",2020,214338,2024-02-05 11:54:21
"491","thous","Reference","Pakistan",2025,227600,2024-02-05 11:54:21
"492","thous","Reference","Pakistan",2030,238665,2024-02-05 11:54:21
"493","thous","Reference","Pakistan",2035,248325,2024-02-05 11:54:21
"494","thous","Reference","Pakistan",2040,256486,2024-02-05 11:54:21
"495","thous","Reference","Pakistan",2045,262881,2024-02-05 11:54:21
"496","thous","Reference","Pakistan",2050,267272,2024-02-05 11:54:21
"497","thous","Reference","Pakistan",2055,269821,2024-02-05 11:54:21
"498","thous","Reference","Pakistan",2060,270593,2024-02-05 11:54:21
"499","thous","Reference","Pakistan",2065,269884,2024-02-05 11:54:21
"500","thous","Reference","Pakistan",2070,267731,2024-02-05 11:54:21
"501","thous","Reference","Pakistan",2075,264126,2024-02-05 11:54:21
"502","thous","Reference","Pakistan",2080,259137,2024-02-05 11:54:21
"503","thous","Reference","Pakistan",2085,252941,2024-02-05 11:54:21
"504","thous","Reference","Pakistan",2090,245794,2024-02-05 11:54:21
"505","thous","Reference","Pakistan",2095,237938,2024-02-05 11:54:21
"506","thous","Reference","Pakistan",2100,229565,2024-02-05 11:54:21
"507","thous","Reference","Russia",1975,133805,2024-02-05 11:54:21
"508","thous","Reference","Russia",1990,147532,2024-02-05 11:54:21
"509","thous","Reference","Russia",2005,143672,2024-02-05 11:54:21
"510","thous","Reference","Russia",2010,143479,2024-02-05 11:54:21
"511","thous","Reference","Russia",2015,144985,2024-02-05 11:54:21
"512","thous","Reference","Russia",2020,143848,2024-02-05 11:54:21
"513","thous","Reference","Russia",2025,142243,2024-02-05 11:54:21
"514","thous","Reference","Russia",2030,140348,2024-02-05 11:54:21
"515","thous","Reference","Russia",2035,138670,2024-02-05 11:54:21
"516","thous","Reference","Russia",2040,137113,2024-02-05 11:54:21
"517","thous","Reference","Russia",2045,135369,2024-02-05 11:54:21
"518","thous","Reference","Russia",2050,133200,2024-02-05 11:54:21
"519","thous","Reference","Russia",2055,130722,2024-02-05 11:54:21
"520","thous","Reference","Russia",2060,128052,2024-02-05 11:54:21
"521","thous","Reference","Russia",2065,125011,2024-02-05 11:54:21
"522","thous","Reference","Russia",2070,121584,2024-02-05 11:54:21
"523","thous","Reference","Russia",2075,117706,2024-02-05 11:54:21
"524","thous","Reference","Russia",2080,113369,2024-02-05 11:54:21
"525","thous","Reference","Russia",2085,108747,2024-02-05 11:54:21
"526","thous","Reference","Russia",2090,104042,2024-02-05 11:54:21
"527","thous","Reference","Russia",2095,99358,2024-02-05 11:54:21
"528","thous","Reference","Russia",2100,94241,2024-02-05 11:54:21
"529","thous","Reference","South Africa",1975,25195,2024-02-05 11:54:21
"530","thous","Reference","South Africa",1990,36801,2024-02-05 11:54:21
"531","thous","Reference","South Africa",2005,47881,2024-02-05 11:54:21
"532","thous","Reference","South Africa",2010,51217,2024-02-05 11:54:21
"533","thous","Reference","South Africa",2015,55386,2024-02-05 11:54:21
"534","thous","Reference","South Africa",2020,57832,2024-02-05 11:54:21
"535","thous","Reference","South Africa",2025,60026,2024-02-05 11:54:21
"536","thous","Reference","South Africa",2030,61806,2024-02-05 11:54:21
"537","thous","Reference","South Africa",2035,63312,2024-02-05 11:54:21
"538","thous","Reference","South Africa",2040,64519,2024-02-05 11:54:21
"539","thous","Reference","South Africa",2045,65386,2024-02-05 11:54:21
"540","thous","Reference","South Africa",2050,65903,2024-02-05 11:54:21
"541","thous","Reference","South Africa",2055,66037,2024-02-05 11:54:21
"542","thous","Reference","South Africa",2060,65766,2024-02-05 11:54:21
"543","thous","Reference","South Africa",2065,65103,2024-02-05 11:54:21
"544","thous","Reference","South Africa",2070,64038,2024-02-05 11:54:21
"545","thous","Reference","South Africa",2075,62593,2024-02-05 11:54:21
"546","thous","Reference","South Africa",2080,60824,2024-02-05 11:54:21
"547","thous","Reference","South Africa",2085,58799,2024-02-05 11:54:21
"548","thous","Reference","South Africa",2090,56582,2024-02-05 11:54:21
"549","thous","Reference","South Africa",2095,54212,2024-02-05 11:54:21
"550","thous","Reference","South Africa",2100,51729,2024-02-05 11:54:21
"551","thous","Reference","South America_Northern",1975,14351,2024-02-05 11:54:21
"552","thous","Reference","South America_Northern",1990,20897,2024-02-05 11:54:21
"553","thous","Reference","South America_Northern",2005,27881,2024-02-05 11:54:21
"554","thous","Reference","South America_Northern",2010,29952,2024-02-05 11:54:21
"555","thous","Reference","South America_Northern",2015,31669,2024-02-05 11:54:21
"556","thous","Reference","South America_Northern",2020,33383,2024-02-05 11:54:21
"557","thous","Reference","South America_Northern",2025,34850,2024-02-05 11:54:21
"558","thous","Reference","South America_Northern",2030,36050,2024-02-05 11:54:21
"559","thous","Reference","South America_Northern",2035,37028,2024-02-05 11:54:21
"560","thous","Reference","South America_Northern",2040,37746,2024-02-05 11:54:21
"561","thous","Reference","South America_Northern",2045,38197,2024-02-05 11:54:21
"562","thous","Reference","South America_Northern",2050,38390,2024-02-05 11:54:21
"563","thous","Reference","South America_Northern",2055,38362,2024-02-05 11:54:21
"564","thous","Reference","South America_Northern",2060,38128,2024-02-05 11:54:21
"565","thous","Reference","South America_Northern",2065,37698,2024-02-05 11:54:21
"566","thous","Reference","South America_Northern",2070,37079,2024-02-05 11:54:21
"567","thous","Reference","South America_Northern",2075,36285,2024-02-05 11:54:21
"568","thous","Reference","South America_Northern",2080,35327,2024-02-05 11:54:21
"569","thous","Reference","South America_Northern",2085,34199,2024-02-05 11:54:21
"570","thous","Reference","South America_Northern",2090,32829,2024-02-05 11:54:21
"571","thous","Reference","South America_Northern",2095,31263,2024-02-05 11:54:21
"572","thous","Reference","South America_Northern",2100,29555,2024-02-05 11:54:21
"573","thous","Reference","South America_Southern",1975,43634,2024-02-05 11:54:21
"574","thous","Reference","South America_Southern",1990,59775,2024-02-05 11:54:21
"575","thous","Reference","South America_Southern",2005,76253,2024-02-05 11:54:21
"576","thous","Reference","South America_Southern",2010,80757,2024-02-05 11:54:21
"577","thous","Reference","South America_Southern",2015,85623,2024-02-05 11:54:21
"578","thous","Reference","South America_Southern",2020,88740,2024-02-05 11:54:21
"579","thous","Reference","South America_Southern",2025,91173,2024-02-05 11:54:21
"580","thous","Reference","South America_Southern",2030,92876,2024-02-05 11:54:21
"581","thous","Reference","South America_Southern",2035,94026,2024-02-05 11:54:21
"582","thous","Reference","South America_Southern",2040,94574,2024-02-05 11:54:21
"583","thous","Reference","South America_Southern",2045,94499,2024-02-05 11:54:21
"584","thous","Reference","South America_Southern",2050,93823,2024-02-05 11:54:21
"585","thous","Reference","South America_Southern",2055,92653,2024-02-05 11:54:21
"586","thous","Reference","South America_Southern",2060,91035,2024-02-05 11:54:21
"587","thous","Reference","South America_Southern",2065,89136,2024-02-05 11:54:21
"588","thous","Reference","South America_Southern",2070,86962,2024-02-05 11:54:21
"589","thous","Reference","South America_Southern",2075,84495,2024-02-05 11:54:21
"590","thous","Reference","South America_Southern",2080,81751,2024-02-05 11:54:21
"591","thous","Reference","South America_Southern",2085,78714,2024-02-05 11:54:21
"592","thous","Reference","South America_Southern",2090,75395,2024-02-05 11:54:21
"593","thous","Reference","South America_Southern",2095,71764,2024-02-05 11:54:21
"594","thous","Reference","South America_Southern",2100,67874,2024-02-05 11:54:21
"595","thous","Reference","South Asia",1975,110416,2024-02-05 11:54:21
"596","thous","Reference","South Asia",1990,152569,2024-02-05 11:54:21
"597","thous","Reference","South Asia",2005,210948,2024-02-05 11:54:21
"598","thous","Reference","South Asia",2010,225087,2024-02-05 11:54:21
"599","thous","Reference","South Asia",2015,239776,2024-02-05 11:54:21
"600","thous","Reference","South Asia",2020,253655,2024-02-05 11:54:21
"601","thous","Reference","South Asia",2025,265830,2024-02-05 11:54:21
"602","thous","Reference","South Asia",2030,275774,2024-02-05 11:54:21
"603","thous","Reference","South Asia",2035,284000,2024-02-05 11:54:21
"604","thous","Reference","South Asia",2040,290227,2024-02-05 11:54:21
"605","thous","Reference","South Asia",2045,294256,2024-02-05 11:54:21
"606","thous","Reference","South Asia",2050,296007,2024-02-05 11:54:21
"607","thous","Reference","South Asia",2055,295791,2024-02-05 11:54:21
"608","thous","Reference","South Asia",2060,293732,2024-02-05 11:54:21
"609","thous","Reference","South Asia",2065,290279,2024-02-05 11:54:21
"610","thous","Reference","South Asia",2070,285503,2024-02-05 11:54:21
"611","thous","Reference","South Asia",2075,279470,2024-02-05 11:54:21
"612","thous","Reference","South Asia",2080,272280,2024-02-05 11:54:21
"613","thous","Reference","South Asia",2085,264083,2024-02-05 11:54:21
"614","thous","Reference","South Asia",2090,254967,2024-02-05 11:54:21
"615","thous","Reference","South Asia",2095,245122,2024-02-05 11:54:21
"616","thous","Reference","South Asia",2100,234685,2024-02-05 11:54:21
"617","thous","Reference","South Korea",1975,35379,2024-02-05 11:54:21
"618","thous","Reference","South Korea",1990,42918,2024-02-05 11:54:21
"619","thous","Reference","South Korea",2005,48701,2024-02-05 11:54:21
"620","thous","Reference","South Korea",2010,49546,2024-02-05 11:54:21
"621","thous","Reference","South Korea",2015,50823,2024-02-05 11:54:21
"622","thous","Reference","South Korea",2020,51468,2024-02-05 11:54:21
"623","thous","Reference","South Korea",2025,51937,2024-02-05 11:54:21
"624","thous","Reference","South Korea",2030,52186,2024-02-05 11:54:21
"625","thous","Reference","South Korea",2035,52150,2024-02-05 11:54:21
"626","thous","Reference","South Korea",2040,51794,2024-02-05 11:54:21
"627","thous","Reference","South Korea",2045,51129,2024-02-05 11:54:21
"628","thous","Reference","South Korea",2050,50181,2024-02-05 11:54:21
"629","thous","Reference","South Korea",2055,49003,2024-02-05 11:54:21
"630","thous","Reference","South Korea",2060,47655,2024-02-05 11:54:21
"631","thous","Reference","South Korea",2065,46189,2024-02-05 11:54:21
"632","thous","Reference","South Korea",2070,44542,2024-02-05 11:54:21
"633","thous","Reference","South Korea",2075,42704,2024-02-05 11:54:21
"634","thous","Reference","South Korea",2080,40797,2024-02-05 11:54:21
"635","thous","Reference","South Korea",2085,38903,2024-02-05 11:54:21
"636","thous","Reference","South Korea",2090,37014,2024-02-05 11:54:21
"637","thous","Reference","South Korea",2095,35064,2024-02-05 11:54:21
"638","thous","Reference","South Korea",2100,33146,2024-02-05 11:54:21
"639","thous","Reference","Southeast Asia",1975,209955,2024-02-05 11:54:21
"640","thous","Reference","Southeast Asia",1990,290435,2024-02-05 11:54:21
"641","thous","Reference","Southeast Asia",2005,368399,2024-02-05 11:54:21
"642","thous","Reference","Southeast Asia",2010,390297,2024-02-05 11:54:21
"643","thous","Reference","Southeast Asia",2015,412741,2024-02-05 11:54:21
"644","thous","Reference","Southeast Asia",2020,429680,2024-02-05 11:54:21
"645","thous","Reference","Southeast Asia",2025,443215,2024-02-05 11:54:21
"646","thous","Reference","Southeast Asia",2030,452932,2024-02-05 11:54:21
"647","thous","Reference","Southeast Asia",2035,459836,2024-02-05 11:54:21
"648","thous","Reference","Southeast Asia",2040,463627,2024-02-05 11:54:21
"649","thous","Reference","Southeast Asia",2045,464090,2024-02-05 11:54:21
"650","thous","Reference","Southeast Asia",2050,461380,2024-02-05 11:54:21
"651","thous","Reference","Southeast Asia",2055,456082,2024-02-05 11:54:21
"652","thous","Reference","Southeast Asia",2060,448607,2024-02-05 11:54:21
"653","thous","Reference","Southeast Asia",2065,439318,2024-02-05 11:54:21
"654","thous","Reference","Southeast Asia",2070,428398,2024-02-05 11:54:21
"655","thous","Reference","Southeast Asia",2075,415864,2024-02-05 11:54:21
"656","thous","Reference","Southeast Asia",2080,401822,2024-02-05 11:54:21
"657","thous","Reference","Southeast Asia",2085,386389,2024-02-05 11:54:21
"658","thous","Reference","Southeast Asia",2090,369556,2024-02-05 11:54:21
"659","thous","Reference","Southeast Asia",2095,351822,2024-02-05 11:54:21
"660","thous","Reference","Southeast Asia",2100,333364,2024-02-05 11:54:21
"661","thous","Reference","Taiwan",1975,16465,2024-02-05 11:54:21
"662","thous","Reference","Taiwan",1990,20479,2024-02-05 11:54:21
"663","thous","Reference","Taiwan",2005,22706,2024-02-05 11:54:21
"664","thous","Reference","Taiwan",2010,23188,2024-02-05 11:54:21
"665","thous","Reference","Taiwan",2015,23557,2024-02-05 11:54:21
"666","thous","Reference","Taiwan",2020,23557,2024-02-05 11:54:21
"667","thous","Reference","Taiwan",2025,23557,2024-02-05 11:54:21
"668","thous","Reference","Taiwan",2030,23557,2024-02-05 11:54:21
"669","thous","Reference","Taiwan",2035,23557,2024-02-05 11:54:21
"670","thous","Reference","Taiwan",2040,23557,2024-02-05 11:54:21
"671","thous","Reference","Taiwan",2045,23557,2024-02-05 11:54:21
"672","thous","Reference","Taiwan",2050,23557,2024-02-05 11:54:21
"673","thous","Reference","Taiwan",2055,23557,2024-02-05 11:54:21
"674","thous","Reference","Taiwan",2060,23557,2024-02-05 11:54:21
"675","thous","Reference","Taiwan",2065,23557,2024-02-05 11:54:21
"676","thous","Reference","Taiwan",2070,23557,2024-02-05 11:54:21
"677","thous","Reference","Taiwan",2075,23557,2024-02-05 11:54:21
"678","thous","Reference","Taiwan",2080,23557,2024-02-05 11:54:21
"679","thous","Reference","Taiwan",2085,23557,2024-02-05 11:54:21
"680","thous","Reference","Taiwan",2090,23557,2024-02-05 11:54:21
"681","thous","Reference","Taiwan",2095,23557,2024-02-05 11:54:21
"682","thous","Reference","Taiwan",2100,23557,2024-02-05 11:54:21
"683","thous","Reference","USA",1975,222013,2024-02-05 11:54:21
"684","thous","Reference","USA",1990,255627,2024-02-05 11:54:21
"685","thous","Reference","USA",2005,298733,2024-02-05 11:54:21
"686","thous","Reference","USA",2010,312697,2024-02-05 11:54:21
"687","thous","Reference","USA",2015,324365,2024-02-05 11:54:21
"688","thous","Reference","USA",2020,337706,2024-02-05 11:54:21
"689","thous","Reference","USA",2025,351216,2024-02-05 11:54:21
"690","thous","Reference","USA",2030,364286,2024-02-05 11:54:21
"691","thous","Reference","USA",2035,376907,2024-02-05 11:54:21
"692","thous","Reference","USA",2040,388978,2024-02-05 11:54:21
"693","thous","Reference","USA",2045,400203,2024-02-05 11:54:21
"694","thous","Reference","USA",2050,410794,2024-02-05 11:54:21
"695","thous","Reference","USA",2055,421061,2024-02-05 11:54:21
"696","thous","Reference","USA",2060,431245,2024-02-05 11:54:21
"697","thous","Reference","USA",2065,440902,2024-02-05 11:54:21
"698","thous","Reference","USA",2070,449828,2024-02-05 11:54:21
"699","thous","Reference","USA",2075,457799,2024-02-05 11:54:21
"700","thous","Reference","USA",2080,463731,2024-02-05 11:54:21
"701","thous","Reference","USA",2085,467273,2024-02-05 11:54:21
"702","thous","Reference","USA",2090,468766,2024-02-05 11:54:21
"703","thous","Reference","USA",2095,467846,2024-02-05 11:54:21
"704","thous","Reference","USA",2100,464436,2024-02-05 11:54:21
