"","Units","scenario","region","fuel","year","value","rundate"
"85","1975$/GJ","Reference","Africa_Eastern","electricity",2085,8.03653,2024-02-05 11:54:21
"86","1975$/GJ","Reference","Africa_Eastern","electricity",2090,7.88609,2024-02-05 11:54:21
"87","1975$/GJ","Reference","Africa_Eastern","electricity",2095,7.76005,2024-02-05 11:54:21
"88","1975$/GJ","Reference","Africa_Eastern","electricity",2100,7.64525,2024-02-05 11:54:21
"89","1975$/GJ","Reference","Africa_Northern","elect_td_bld",1975,4.24075,2024-02-05 11:54:21
"90","1975$/GJ","Reference","Africa_Northern","elect_td_bld",1990,11.5037,2024-02-05 11:54:21
"91","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2005,10.5253,2024-02-05 11:54:21
"92","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2010,13.1181,2024-02-05 11:54:21
"93","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2015,13.4505,2024-02-05 11:54:21
"94","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2020,12.8268,2024-02-05 11:54:21
"95","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2025,12.2223,2024-02-05 11:54:21
"96","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2030,11.6644,2024-02-05 11:54:21
"97","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2035,11.2826,2024-02-05 11:54:21
"98","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2040,11.0416,2024-02-05 11:54:21
"99","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2045,10.8381,2024-02-05 11:54:21
"100","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2050,10.7444,2024-02-05 11:54:21
"101","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2055,10.6752,2024-02-05 11:54:21
"102","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2060,10.595,2024-02-05 11:54:21
"103","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2065,10.4442,2024-02-05 11:54:21
"104","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2070,10.2982,2024-02-05 11:54:21
"105","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2075,10.1775,2024-02-05 11:54:21
"106","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2080,10.2206,2024-02-05 11:54:21
"107","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2085,10.2173,2024-02-05 11:54:21
"108","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2090,10.1847,2024-02-05 11:54:21
"109","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2095,10.149,2024-02-05 11:54:21
"110","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2100,10.1597,2024-02-05 11:54:21
"111","1975$/GJ","Reference","Africa_Northern","elect_td_ind",1975,1.96075,2024-02-05 11:54:21
"112","1975$/GJ","Reference","Africa_Northern","elect_td_ind",1990,9.30867,2024-02-05 11:54:21
"113","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2005,8.41533,2024-02-05 11:54:21
"114","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2010,11.0481,2024-02-05 11:54:21
"115","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2015,11.4205,2024-02-05 11:54:21
"116","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2020,10.8107,2024-02-05 11:54:21
"117","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2025,10.3054,2024-02-05 11:54:21
"118","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2030,9.78332,2024-02-05 11:54:21
"119","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2035,9.39874,2024-02-05 11:54:21
"120","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2040,9.15343,2024-02-05 11:54:21
"121","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2045,8.95123,2024-02-05 11:54:21
"122","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2050,8.8693,2024-02-05 11:54:21
"123","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2055,8.8151,2024-02-05 11:54:21
"124","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2060,8.75506,2024-02-05 11:54:21
"125","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2065,8.62207,2024-02-05 11:54:21
"126","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2070,8.49147,2024-02-05 11:54:21
"127","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2075,8.38651,2024-02-05 11:54:21
"128","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2080,8.44763,2024-02-05 11:54:21
"129","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2085,8.46157,2024-02-05 11:54:21
"130","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2090,8.44838,2024-02-05 11:54:21
"131","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2095,8.4354,2024-02-05 11:54:21
"132","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2100,8.47082,2024-02-05 11:54:21
"133","1975$/GJ","Reference","Africa_Northern","elect_td_trn",1975,4.24075,2024-02-05 11:54:21
"134","1975$/GJ","Reference","Africa_Northern","elect_td_trn",1990,11.5037,2024-02-05 11:54:21
"135","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2005,10.5253,2024-02-05 11:54:21
"136","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2010,13.1181,2024-02-05 11:54:21
"137","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2015,13.4505,2024-02-05 11:54:21
"138","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2020,12.8007,2024-02-05 11:54:21
"139","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2025,12.2554,2024-02-05 11:54:21
"140","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2030,11.6933,2024-02-05 11:54:21
"141","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2035,11.2687,2024-02-05 11:54:21
"142","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2040,10.9834,2024-02-05 11:54:21
"143","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2045,10.7412,2024-02-05 11:54:21
"144","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2050,10.6193,2024-02-05 11:54:21
"145","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2055,10.5251,2024-02-05 11:54:21
"146","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2060,10.4251,2024-02-05 11:54:21
"147","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2065,10.2521,2024-02-05 11:54:21
"148","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2070,10.0815,2024-02-05 11:54:21
"149","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2075,9.93651,2024-02-05 11:54:21
"150","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2080,9.95763,2024-02-05 11:54:21
"151","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2085,9.93157,2024-02-05 11:54:21
"152","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2090,9.87838,2024-02-05 11:54:21
"153","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2095,9.8254,2024-02-05 11:54:21
"154","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2100,9.82082,2024-02-05 11:54:21
"155","1975$/GJ","Reference","Africa_Northern","electricity",1975,5.56866,2024-02-05 11:54:21
"156","1975$/GJ","Reference","Africa_Northern","electricity",1990,6.93388,2024-02-05 11:54:21
"157","1975$/GJ","Reference","Africa_Northern","electricity",2005,6.51445,2024-02-05 11:54:21
"158","1975$/GJ","Reference","Africa_Northern","electricity",2010,8.3469,2024-02-05 11:54:21
"159","1975$/GJ","Reference","Africa_Northern","electricity",2015,8.76119,2024-02-05 11:54:21
"160","1975$/GJ","Reference","Africa_Northern","electricity",2020,8.28563,2024-02-05 11:54:21
"161","1975$/GJ","Reference","Africa_Northern","electricity",2025,7.89416,2024-02-05 11:54:21
"162","1975$/GJ","Reference","Africa_Northern","electricity",2030,7.48809,2024-02-05 11:54:21
"163","1975$/GJ","Reference","Africa_Northern","electricity",2035,7.19361,2024-02-05 11:54:21
"164","1975$/GJ","Reference","Africa_Northern","electricity",2040,7.01263,2024-02-05 11:54:21
"165","1975$/GJ","Reference","Africa_Northern","electricity",2045,6.86659,2024-02-05 11:54:21
"166","1975$/GJ","Reference","Africa_Northern","electricity",2050,6.81907,2024-02-05 11:54:21
"167","1975$/GJ","Reference","Africa_Northern","electricity",2055,6.79417,2024-02-05 11:54:21
"168","1975$/GJ","Reference","Africa_Northern","electricity",2060,6.76447,2024-02-05 11:54:21
"169","1975$/GJ","Reference","Africa_Northern","electricity",2065,6.67447,2024-02-05 11:54:21
"170","1975$/GJ","Reference","Africa_Northern","electricity",2070,6.58621,2024-02-05 11:54:21
"171","1975$/GJ","Reference","Africa_Northern","electricity",2075,6.51893,2024-02-05 11:54:21
"172","1975$/GJ","Reference","Africa_Northern","electricity",2080,6.58907,2024-02-05 11:54:21
"173","1975$/GJ","Reference","Africa_Northern","electricity",2085,6.62016,2024-02-05 11:54:21
"174","1975$/GJ","Reference","Africa_Northern","electricity",2090,6.62886,2024-02-05 11:54:21
"175","1975$/GJ","Reference","Africa_Northern","electricity",2095,6.63776,2024-02-05 11:54:21
"176","1975$/GJ","Reference","Africa_Northern","electricity",2100,6.68696,2024-02-05 11:54:21
"177","1975$/GJ","Reference","Africa_Southern","elect_td_bld",1975,4.15213,2024-02-05 11:54:21
"178","1975$/GJ","Reference","Africa_Southern","elect_td_bld",1990,11.9591,2024-02-05 11:54:21
"179","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2005,12.3177,2024-02-05 11:54:21
"180","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2010,18.5928,2024-02-05 11:54:21
"181","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2015,18.223,2024-02-05 11:54:21
"182","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2020,16.4779,2024-02-05 11:54:21
"183","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2025,15.8128,2024-02-05 11:54:21
"184","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2030,15.2917,2024-02-05 11:54:21
"185","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2035,14.7584,2024-02-05 11:54:21
"186","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2040,14.37,2024-02-05 11:54:21
"187","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2045,14.1198,2024-02-05 11:54:21
"188","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2050,13.8554,2024-02-05 11:54:21
"189","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2055,13.6009,2024-02-05 11:54:21
"190","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2060,13.3538,2024-02-05 11:54:21
"191","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2065,13.0829,2024-02-05 11:54:21
"192","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2070,12.7655,2024-02-05 11:54:21
"193","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2075,12.3845,2024-02-05 11:54:21
"194","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2080,11.9744,2024-02-05 11:54:21
"195","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2085,11.527,2024-02-05 11:54:21
"196","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2090,11.0682,2024-02-05 11:54:21
"197","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2095,10.6085,2024-02-05 11:54:21
"198","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2100,10.5405,2024-02-05 11:54:21
"199","1975$/GJ","Reference","Africa_Southern","elect_td_ind",1975,1.87213,2024-02-05 11:54:21
"200","1975$/GJ","Reference","Africa_Southern","elect_td_ind",1990,9.76407,2024-02-05 11:54:21
"201","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2005,10.2077,2024-02-05 11:54:21
"202","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2010,16.5228,2024-02-05 11:54:21
"203","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2015,16.193,2024-02-05 11:54:21
"204","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2020,15.0185,2024-02-05 11:54:21
"205","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2025,14.7221,2024-02-05 11:54:21
"206","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2030,14.3268,2024-02-05 11:54:21
"207","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2035,13.8941,2024-02-05 11:54:21
"208","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2040,13.5199,2024-02-05 11:54:21
"209","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2045,13.228,2024-02-05 11:54:21
"210","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2050,12.8535,2024-02-05 11:54:21
"211","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2055,12.4519,2024-02-05 11:54:21
"212","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2060,12.0665,2024-02-05 11:54:21
"213","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2065,11.6662,2024-02-05 11:54:21
"214","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2070,11.2184,2024-02-05 11:54:21
"215","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2075,10.7481,2024-02-05 11:54:21
"216","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2080,10.2868,2024-02-05 11:54:21
"217","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2085,9.81206,2024-02-05 11:54:21
"218","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2090,9.34558,2024-02-05 11:54:21
"219","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2095,8.89053,2024-02-05 11:54:21
"220","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2100,8.84221,2024-02-05 11:54:21
"221","1975$/GJ","Reference","Africa_Southern","elect_td_trn",1975,4.15213,2024-02-05 11:54:21
"222","1975$/GJ","Reference","Africa_Southern","elect_td_trn",1990,11.9591,2024-02-05 11:54:21
"223","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2005,12.3177,2024-02-05 11:54:21
"224","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2010,18.5928,2024-02-05 11:54:21
"225","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2015,18.223,2024-02-05 11:54:21
"226","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2020,17.0085,2024-02-05 11:54:21
"227","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2025,16.6721,2024-02-05 11:54:21
"228","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2030,16.2368,2024-02-05 11:54:21
"229","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2035,15.7641,2024-02-05 11:54:21
"230","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2040,15.3499,2024-02-05 11:54:21
"231","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2045,15.018,2024-02-05 11:54:21
"232","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2050,14.6035,2024-02-05 11:54:21
"233","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2055,14.1619,2024-02-05 11:54:21
"234","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2060,13.7365,2024-02-05 11:54:21
"235","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2065,13.2962,2024-02-05 11:54:21
"236","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2070,12.8084,2024-02-05 11:54:21
"237","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2075,12.2981,2024-02-05 11:54:21
"238","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2080,11.7968,2024-02-05 11:54:21
"239","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2085,11.2821,2024-02-05 11:54:21
"240","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2090,10.7756,2024-02-05 11:54:21
"241","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2095,10.2805,2024-02-05 11:54:21
"242","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2100,10.1922,2024-02-05 11:54:21
"243","1975$/GJ","Reference","Africa_Southern","electricity",1975,6.58068,2024-02-05 11:54:21
"244","1975$/GJ","Reference","Africa_Southern","electricity",1990,8.23158,2024-02-05 11:54:21
"245","1975$/GJ","Reference","Africa_Southern","electricity",2005,7.96573,2024-02-05 11:54:21
"246","1975$/GJ","Reference","Africa_Southern","electricity",2010,12.8124,2024-02-05 11:54:21
"247","1975$/GJ","Reference","Africa_Southern","electricity",2015,13.1758,2024-02-05 11:54:21
"248","1975$/GJ","Reference","Africa_Southern","electricity",2020,12.2056,2024-02-05 11:54:21
"249","1975$/GJ","Reference","Africa_Southern","electricity",2025,11.9802,2024-02-05 11:54:21
"250","1975$/GJ","Reference","Africa_Southern","electricity",2030,11.67,2024-02-05 11:54:21
"251","1975$/GJ","Reference","Africa_Southern","electricity",2035,11.3271,2024-02-05 11:54:21
"252","1975$/GJ","Reference","Africa_Southern","electricity",2040,11.0333,2024-02-05 11:54:21
"253","1975$/GJ","Reference","Africa_Southern","electricity",2045,10.8092,2024-02-05 11:54:21
"254","1975$/GJ","Reference","Africa_Southern","electricity",2050,10.5137,2024-02-05 11:54:21
"255","1975$/GJ","Reference","Africa_Southern","electricity",2055,10.1942,2024-02-05 11:54:21
"256","1975$/GJ","Reference","Africa_Southern","electricity",2060,9.88777,2024-02-05 11:54:21
"257","1975$/GJ","Reference","Africa_Southern","electricity",2065,9.56787,2024-02-05 11:54:21
"258","1975$/GJ","Reference","Africa_Southern","electricity",2070,9.20618,2024-02-05 11:54:21
"259","1975$/GJ","Reference","Africa_Southern","electricity",2075,8.82419,2024-02-05 11:54:21
"260","1975$/GJ","Reference","Africa_Southern","electricity",2080,8.44906,2024-02-05 11:54:21
"261","1975$/GJ","Reference","Africa_Southern","electricity",2085,8.06124,2024-02-05 11:54:21
"262","1975$/GJ","Reference","Africa_Southern","electricity",2090,7.67966,2024-02-05 11:54:21
"263","1975$/GJ","Reference","Africa_Southern","electricity",2095,7.30702,2024-02-05 11:54:21
"264","1975$/GJ","Reference","Africa_Southern","electricity",2100,7.28615,2024-02-05 11:54:21
"265","1975$/GJ","Reference","Africa_Western","elect_td_bld",1975,4.15549,2024-02-05 11:54:21
"266","1975$/GJ","Reference","Africa_Western","elect_td_bld",1990,11.3993,2024-02-05 11:54:21
"267","1975$/GJ","Reference","Africa_Western","elect_td_bld",2005,11.286,2024-02-05 11:54:21
"268","1975$/GJ","Reference","Africa_Western","elect_td_bld",2010,15.1093,2024-02-05 11:54:21
"269","1975$/GJ","Reference","Africa_Western","elect_td_bld",2015,14.1476,2024-02-05 11:54:21
"270","1975$/GJ","Reference","Africa_Western","elect_td_bld",2020,13.0611,2024-02-05 11:54:21
"271","1975$/GJ","Reference","Africa_Western","elect_td_bld",2025,12.3369,2024-02-05 11:54:21
"272","1975$/GJ","Reference","Africa_Western","elect_td_bld",2030,11.9338,2024-02-05 11:54:21
