"","Units","scenario","region","input","year","value","rundate"
"1","km^3","Reference","Africa_Eastern","water_td_an_C",1975,0.062456024902,2024-02-25 19:37:56
"2","km^3","Reference","Africa_Eastern","water_td_an_C",1990,2.69706344,2024-02-25 19:37:56
"3","km^3","Reference","Africa_Eastern","water_td_an_C",2005,4.5409123,2024-02-25 19:37:56
"4","km^3","Reference","Africa_Eastern","water_td_an_C",2010,5.22457885,2024-02-25 19:37:56
"5","km^3","Reference","Africa_Eastern","water_td_an_C",2015,5.71423152,2024-02-25 19:37:56
"6","km^3","Reference","Africa_Eastern","water_td_an_C",2020,6.47055207,2024-02-25 19:37:56
"7","km^3","Reference","Africa_Eastern","water_td_an_C",2025,7.41196391,2024-02-25 19:37:56
"8","km^3","Reference","Africa_Eastern","water_td_an_C",2030,8.94299811,2024-02-25 19:37:56
"9","km^3","Reference","Africa_Eastern","water_td_an_C",2035,10.76594733,2024-02-25 19:37:56
"10","km^3","Reference","Africa_Eastern","water_td_an_C",2040,12.6625726,2024-02-25 19:37:56
"11","km^3","Reference","Africa_Eastern","water_td_an_C",2045,14.4610808,2024-02-25 19:37:56
"12","km^3","Reference","Africa_Eastern","water_td_an_C",2050,16.0377267,2024-02-25 19:37:56
"13","km^3","Reference","Africa_Eastern","water_td_an_C",2055,17.3286251,2024-02-25 19:37:56
"14","km^3","Reference","Africa_Eastern","water_td_an_C",2060,18.3670768,2024-02-25 19:37:56
"15","km^3","Reference","Africa_Eastern","water_td_an_C",2065,19.201226,2024-02-25 19:37:56
"16","km^3","Reference","Africa_Eastern","water_td_an_C",2070,19.8626981,2024-02-25 19:37:56
"17","km^3","Reference","Africa_Eastern","water_td_an_C",2075,20.3650494,2024-02-25 19:37:56
"18","km^3","Reference","Africa_Eastern","water_td_an_C",2080,20.7379377,2024-02-25 19:37:56
"19","km^3","Reference","Africa_Eastern","water_td_an_C",2085,20.9985195,2024-02-25 19:37:56
"20","km^3","Reference","Africa_Eastern","water_td_an_C",2090,21.1533523,2024-02-25 19:37:56
"21","km^3","Reference","Africa_Eastern","water_td_an_C",2095,21.1739128,2024-02-25 19:37:56
"22","km^3","Reference","Africa_Eastern","water_td_an_C",2100,21.1175284,2024-02-25 19:37:56
"23","km^3","Reference","Africa_Eastern","water_td_elec_C",1990,0.11315032025,2024-02-25 19:37:56
"24","km^3","Reference","Africa_Eastern","water_td_elec_C",2005,0.203678150461,2024-02-25 19:37:56
"25","km^3","Reference","Africa_Eastern","water_td_elec_C",2010,0.339703413126,2024-02-25 19:37:56
"26","km^3","Reference","Africa_Eastern","water_td_elec_C",2015,0.508277320074,2024-02-25 19:37:56
"27","km^3","Reference","Africa_Eastern","water_td_elec_C",2020,0.684844064666011,2024-02-25 19:37:56
"28","km^3","Reference","Africa_Eastern","water_td_elec_C",2025,0.864780625326761,2024-02-25 19:37:56
"29","km^3","Reference","Africa_Eastern","water_td_elec_C",2030,1.12354815625706,2024-02-25 19:37:56
"30","km^3","Reference","Africa_Eastern","water_td_elec_C",2035,1.46950375800906,2024-02-25 19:37:56
