"","Units","scenario","region","year","value","rundate"
"657","thous","Reference","Southeast Asia",2085,472604,2024-02-05 13:29:59
"658","thous","Reference","Southeast Asia",2090,463739,2024-02-05 13:29:59
"659","thous","Reference","Southeast Asia",2095,454455,2024-02-05 13:29:59
"660","thous","Reference","Southeast Asia",2100,444858,2024-02-05 13:29:59
"661","thous","Reference","Taiwan",1975,16465,2024-02-05 13:29:59
"662","thous","Reference","Taiwan",1990,20479,2024-02-05 13:29:59
"663","thous","Reference","Taiwan",2005,22706,2024-02-05 13:29:59
"664","thous","Reference","Taiwan",2010,23188,2024-02-05 13:29:59
"665","thous","Reference","Taiwan",2015,23557,2024-02-05 13:29:59
"666","thous","Reference","Taiwan",2020,23557,2024-02-05 13:29:59
"667","thous","Reference","Taiwan",2025,23557,2024-02-05 13:29:59
"668","thous","Reference","Taiwan",2030,23557,2024-02-05 13:29:59
"669","thous","Reference","Taiwan",2035,23557,2024-02-05 13:29:59
"670","thous","Reference","Taiwan",2040,23557,2024-02-05 13:29:59
"671","thous","Reference","Taiwan",2045,23557,2024-02-05 13:29:59
"672","thous","Reference","Taiwan",2050,23557,2024-02-05 13:29:59
"673","thous","Reference","Taiwan",2055,23557,2024-02-05 13:29:59
"674","thous","Reference","Taiwan",2060,23557,2024-02-05 13:29:59
"675","thous","Reference","Taiwan",2065,23557,2024-02-05 13:29:59
"676","thous","Reference","Taiwan",2070,23557,2024-02-05 13:29:59
"677","thous","Reference","Taiwan",2075,23557,2024-02-05 13:29:59
"678","thous","Reference","Taiwan",2080,23557,2024-02-05 13:29:59
"679","thous","Reference","Taiwan",2085,23557,2024-02-05 13:29:59
"680","thous","Reference","Taiwan",2090,23557,2024-02-05 13:29:59
"681","thous","Reference","Taiwan",2095,23557,2024-02-05 13:29:59
"682","thous","Reference","Taiwan",2100,23557,2024-02-05 13:29:59
"683","thous","Reference","USA",1975,222013,2024-02-05 13:29:59
"684","thous","Reference","USA",1990,255627,2024-02-05 13:29:59
"685","thous","Reference","USA",2005,298733,2024-02-05 13:29:59
"686","thous","Reference","USA",2010,312697,2024-02-05 13:29:59
"687","thous","Reference","USA",2015,324365,2024-02-05 13:29:59
"688","thous","Reference","USA",2020,337150,2024-02-05 13:29:59
"689","thous","Reference","USA",2025,349942,2024-02-05 13:29:59
"690","thous","Reference","USA",2030,362126,2024-02-05 13:29:59
"691","thous","Reference","USA",2035,373482,2024-02-05 13:29:59
"692","thous","Reference","USA",2040,383986,2024-02-05 13:29:59
"693","thous","Reference","USA",2045,393596,2024-02-05 13:29:59
"694","thous","Reference","USA",2050,402689,2024-02-05 13:29:59
"695","thous","Reference","USA",2055,411756,2024-02-05 13:29:59
"696","thous","Reference","USA",2060,420930,2024-02-05 13:29:59
"697","thous","Reference","USA",2065,429574,2024-02-05 13:29:59
"698","thous","Reference","USA",2070,437286,2024-02-05 13:29:59
"699","thous","Reference","USA",2075,443787,2024-02-05 13:29:59
"700","thous","Reference","USA",2080,448905,2024-02-05 13:29:59
"701","thous","Reference","USA",2085,452695,2024-02-05 13:29:59
"702","thous","Reference","USA",2090,455351,2024-02-05 13:29:59
"703","thous","Reference","USA",2095,456992,2024-02-05 13:29:59
"704","thous","Reference","USA",2100,457531,2024-02-05 13:29:59
