"","Units","scenario","region","input","year","value","rundate"
"1","km^3","Reference","Africa_Eastern","water_td_an_W",1975,0.062456024902,2024-02-25 19:37:56
"2","km^3","Reference","Africa_Eastern","water_td_an_W",1990,2.69706344,2024-02-25 19:37:56
"3","km^3","Reference","Africa_Eastern","water_td_an_W",2005,4.5409123,2024-02-25 19:37:56
"4","km^3","Reference","Africa_Eastern","water_td_an_W",2010,5.22457885,2024-02-25 19:37:56
"5","km^3","Reference","Africa_Eastern","water_td_an_W",2015,5.71423152,2024-02-25 19:37:56
"6","km^3","Reference","Africa_Eastern","water_td_an_W",2020,6.47055207,2024-02-25 19:37:56
"7","km^3","Reference","Africa_Eastern","water_td_an_W",2025,7.41196391,2024-02-25 19:37:56
"8","km^3","Reference","Africa_Eastern","water_td_an_W",2030,8.94299811,2024-02-25 19:37:56
"9","km^3","Reference","Africa_Eastern","water_td_an_W",2035,10.76594733,2024-02-25 19:37:56
"10","km^3","Reference","Africa_Eastern","water_td_an_W",2040,12.6625726,2024-02-25 19:37:56
"11","km^3","Reference","Africa_Eastern","water_td_an_W",2045,14.4610808,2024-02-25 19:37:56
"12","km^3","Reference","Africa_Eastern","water_td_an_W",2050,16.0377267,2024-02-25 19:37:56
"13","km^3","Reference","Africa_Eastern","water_td_an_W",2055,17.3286251,2024-02-25 19:37:56
"14","km^3","Reference","Africa_Eastern","water_td_an_W",2060,18.3670768,2024-02-25 19:37:56
"15","km^3","Reference","Africa_Eastern","water_td_an_W",2065,19.201226,2024-02-25 19:37:56
"16","km^3","Reference","Africa_Eastern","water_td_an_W",2070,19.8626981,2024-02-25 19:37:56
"17","km^3","Reference","Africa_Eastern","water_td_an_W",2075,20.3650494,2024-02-25 19:37:56
"18","km^3","Reference","Africa_Eastern","water_td_an_W",2080,20.7379377,2024-02-25 19:37:56
"19","km^3","Reference","Africa_Eastern","water_td_an_W",2085,20.9985195,2024-02-25 19:37:56
