"","Units","scenario","region","fuel","year","value","rundate"
"53","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2035,14.6588,2024-02-25 19:37:56
"54","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2040,14.5199,2024-02-25 19:37:56
"55","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2045,14.2795,2024-02-25 19:37:56
"56","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2050,14.0205,2024-02-25 19:37:56
"57","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2055,13.7572,2024-02-25 19:37:56
"58","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2060,13.4951,2024-02-25 19:37:56
"59","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2065,13.2407,2024-02-25 19:37:56
"60","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2070,12.9688,2024-02-25 19:37:56
"61","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2075,12.7091,2024-02-25 19:37:56
"62","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2080,12.4788,2024-02-25 19:37:56
"63","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2085,12.2508,2024-02-25 19:37:56
"64","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2090,12.0373,2024-02-25 19:37:56
"65","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2095,11.8251,2024-02-25 19:37:56
"66","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2100,11.6109,2024-02-25 19:37:56
"67","1975$/GJ","Reference","Africa_Eastern","electricity",1975,4.29497,2024-02-25 19:37:56
"68","1975$/GJ","Reference","Africa_Eastern","electricity",1990,10.3779,2024-02-25 19:37:56
"69","1975$/GJ","Reference","Africa_Eastern","electricity",2005,9.64905,2024-02-25 19:37:56
"70","1975$/GJ","Reference","Africa_Eastern","electricity",2010,14.0929,2024-02-25 19:37:56
"71","1975$/GJ","Reference","Africa_Eastern","electricity",2015,14.5964,2024-02-25 19:37:56
"72","1975$/GJ","Reference","Africa_Eastern","electricity",2020,9.71541,2024-02-25 19:37:56
"73","1975$/GJ","Reference","Africa_Eastern","electricity",2025,9.03431,2024-02-25 19:37:56
"74","1975$/GJ","Reference","Africa_Eastern","electricity",2030,9.45618,2024-02-25 19:37:56
"75","1975$/GJ","Reference","Africa_Eastern","electricity",2035,9.55647,2024-02-25 19:37:56
"76","1975$/GJ","Reference","Africa_Eastern","electricity",2040,9.50149,2024-02-25 19:37:56
"77","1975$/GJ","Reference","Africa_Eastern","electricity",2045,9.36635,2024-02-25 19:37:56
"78","1975$/GJ","Reference","Africa_Eastern","electricity",2050,9.21632,2024-02-25 19:37:56
"79","1975$/GJ","Reference","Africa_Eastern","electricity",2055,9.06237,2024-02-25 19:37:56
"80","1975$/GJ","Reference","Africa_Eastern","electricity",2060,8.90906,2024-02-25 19:37:56
"81","1975$/GJ","Reference","Africa_Eastern","electricity",2065,8.76139,2024-02-25 19:37:56
"82","1975$/GJ","Reference","Africa_Eastern","electricity",2070,8.59954,2024-02-25 19:37:56
"83","1975$/GJ","Reference","Africa_Eastern","electricity",2075,8.44692,2024-02-25 19:37:56
"84","1975$/GJ","Reference","Africa_Eastern","electricity",2080,8.31723,2024-02-25 19:37:56
"85","1975$/GJ","Reference","Africa_Eastern","electricity",2085,8.18898,2024-02-25 19:37:56
"86","1975$/GJ","Reference","Africa_Eastern","electricity",2090,8.07201,2024-02-25 19:37:56
"87","1975$/GJ","Reference","Africa_Eastern","electricity",2095,7.9558,2024-02-25 19:37:56
"88","1975$/GJ","Reference","Africa_Eastern","electricity",2100,7.83766,2024-02-25 19:37:56
"89","1975$/GJ","Reference","Africa_Northern","elect_td_bld",1975,4.24075,2024-02-25 19:37:56
"90","1975$/GJ","Reference","Africa_Northern","elect_td_bld",1990,11.5037,2024-02-25 19:37:56
"91","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2005,10.5253,2024-02-25 19:37:56
"92","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2010,13.1181,2024-02-25 19:37:56
"93","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2015,13.4505,2024-02-25 19:37:56
"94","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2020,12.8274,2024-02-25 19:37:56
"95","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2025,12.226,2024-02-25 19:37:56
"96","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2030,11.7007,2024-02-25 19:37:56
"97","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2035,11.3663,2024-02-25 19:37:56
"98","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2040,11.175,2024-02-25 19:37:56
"99","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2045,11.0194,2024-02-25 19:37:56
"100","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2050,10.9867,2024-02-25 19:37:56
"101","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2055,10.9782,2024-02-25 19:37:56
