"","Units","scenario","region","sector","input","year","value","rundate"
"70","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2050,0.0234578837,2024-02-25 19:37:56
"71","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2055,0.0365281548,2024-02-25 19:37:56
"72","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2060,0.055983084,2024-02-25 19:37:56
"73","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2065,0.083360001,2024-02-25 19:37:56
"74","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2070,0.117227241,2024-02-25 19:37:56
"75","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2075,0.154503104,2024-02-25 19:37:56
"76","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2080,0.18939222,2024-02-25 19:37:56
"77","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2085,0.21979478,2024-02-25 19:37:56
"78","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2090,0.2457341,2024-02-25 19:37:56
"79","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2095,0.26957938,2024-02-25 19:37:56
"80","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2100,0.29268311,2024-02-25 19:37:56
"81","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2025,4.21847e-05,2024-02-25 19:37:56
"82","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2030,0.0002059944,2024-02-25 19:37:56
"83","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2035,0.0005123505,2024-02-25 19:37:56
"84","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2040,0.00094784934,2024-02-25 19:37:56
"85","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2045,0.001642979,2024-02-25 19:37:56
"86","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2050,0.002531497,2024-02-25 19:37:56
"87","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2055,0.003169698,2024-02-25 19:37:56
"88","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2060,0.003591311,2024-02-25 19:37:56
"89","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2065,0.003773896,2024-02-25 19:37:56
"90","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2070,0.003811752,2024-02-25 19:37:56
"91","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2075,0.003790781,2024-02-25 19:37:56
"92","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2080,0.003734516,2024-02-25 19:37:56
"93","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2085,0.003651649,2024-02-25 19:37:56
"94","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2090,0.003556705,2024-02-25 19:37:56
"95","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2095,0.003451322,2024-02-25 19:37:56
"96","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2100,0.003341005,2024-02-25 19:37:56
"97","EJ","Reference","Africa_Eastern","cement","elect_td_ind",1975,0.000683078,2024-02-25 19:37:56
"98","EJ","Reference","Africa_Eastern","cement","elect_td_ind",1990,0.00106375,2024-02-25 19:37:56
"99","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2005,0.00247004,2024-02-25 19:37:56
"100","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2010,0.0037238,2024-02-25 19:37:56
"101","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2015,0.0037238,2024-02-25 19:37:56
"102","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2020,0.00471206,2024-02-25 19:37:56
"103","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2025,0.00658618,2024-02-25 19:37:56
"104","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2030,0.011141453,2024-02-25 19:37:56
"105","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2035,0.018959518,2024-02-25 19:37:56
"106","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2040,0.030643171,2024-02-25 19:37:56
"107","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2045,0.04718819,2024-02-25 19:37:56
"108","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2050,0.0700888446,2024-02-25 19:37:56
"109","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2055,0.101205785,2024-02-25 19:37:56
"110","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2060,0.1345718512,2024-02-25 19:37:56
"111","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2065,0.1626249949,2024-02-25 19:37:56
"112","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2070,0.186214708,2024-02-25 19:37:56
"113","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2075,0.20573298,2024-02-25 19:37:56
"114","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2080,0.220846903,2024-02-25 19:37:56
"115","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2085,0.232853636,2024-02-25 19:37:56
"116","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2090,0.242208288,2024-02-25 19:37:56
"117","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2095,0.249046602,2024-02-25 19:37:56
"118","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2100,0.25357462,2024-02-25 19:37:56
"119","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",1990,0.000416804,2024-02-25 19:37:56
"120","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2005,0.00167116,2024-02-25 19:37:56
"121","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2010,0.00285979,2024-02-25 19:37:56
"122","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2015,0.00402922,2024-02-25 19:37:56
"123","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2020,0.00628524,2024-02-25 19:37:56
"124","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2025,0.00831357,2024-02-25 19:37:56
"125","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2030,0.0126487,2024-02-25 19:37:56
"126","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2035,0.0205514,2024-02-25 19:37:56
"127","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2040,0.0332766,2024-02-25 19:37:56
"128","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2045,0.0527358,2024-02-25 19:37:56
"129","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2050,0.0806095,2024-02-25 19:37:56
"130","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2055,0.117785,2024-02-25 19:37:56
"131","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2060,0.163939,2024-02-25 19:37:56
"132","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2065,0.216767,2024-02-25 19:37:56
"133","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2070,0.271438,2024-02-25 19:37:56
"134","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2075,0.323256,2024-02-25 19:37:56
"135","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2080,0.366351,2024-02-25 19:37:56
"136","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2085,0.398675,2024-02-25 19:37:56
"137","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2090,0.416654,2024-02-25 19:37:56
"138","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2095,0.421282,2024-02-25 19:37:56
"139","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2100,0.422658,2024-02-25 19:37:56
"140","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",1990,0.0016262,2024-02-25 19:37:56
"141","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2005,0.00652059,2024-02-25 19:37:56
"142","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2010,0.0111584,2024-02-25 19:37:56
"143","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2015,0.0157214,2024-02-25 19:37:56
"144","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2020,0.0392292,2024-02-25 19:37:56
"145","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2025,0.0603017,2024-02-25 19:37:56
"146","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2030,0.107471,2024-02-25 19:37:56
"147","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2035,0.198636,2024-02-25 19:37:56
"148","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2040,0.356229,2024-02-25 19:37:56
"149","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2045,0.605281,2024-02-25 19:37:56
"150","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2050,0.967631,2024-02-25 19:37:56
"151","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2055,1.45606,2024-02-25 19:37:56
"152","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2060,2.05776,2024-02-25 19:37:56
"153","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2065,2.7303,2024-02-25 19:37:56
"154","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2070,3.41049,2024-02-25 19:37:56
"155","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2075,4.03488,2024-02-25 19:37:56
"156","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2080,4.55217,2024-02-25 19:37:56
"157","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2085,4.9438,2024-02-25 19:37:56
"158","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2090,5.19938,2024-02-25 19:37:56
"159","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2095,5.33061,2024-02-25 19:37:56
"160","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2100,5.41487,2024-02-25 19:37:56
"161","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2025,4.27337e-06,2024-02-25 19:37:56
"162","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2030,1.91661e-05,2024-02-25 19:37:56
"163","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2035,4.773419e-05,2024-02-25 19:37:56
"164","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2040,9.0400402e-05,2024-02-25 19:37:56
"165","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2045,0.00016262752,2024-02-25 19:37:56
"166","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2050,0.0002643241,2024-02-25 19:37:56
"167","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2055,0.0003374626,2024-02-25 19:37:56
"168","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2060,0.0003809187,2024-02-25 19:37:56
"169","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2065,0.0003993042,2024-02-25 19:37:56
"170","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2070,0.0004030316,2024-02-25 19:37:56
"171","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2075,0.0003999756,2024-02-25 19:37:56
"172","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2080,0.0003922898,2024-02-25 19:37:56
"173","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2085,0.0003819597,2024-02-25 19:37:56
"174","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2090,0.0003692114,2024-02-25 19:37:56
"175","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2095,0.000354258,2024-02-25 19:37:56
"176","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2100,0.0003378896,2024-02-25 19:37:56
"177","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",1990,2.0232e-06,2024-02-25 19:37:56
"178","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2005,1.22627e-06,2024-02-25 19:37:56
"179","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2010,9.60619e-07,2024-02-25 19:37:56
"180","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2015,6.94977e-07,2024-02-25 19:37:56
"181","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2020,6.92667e-07,2024-02-25 19:37:56
"182","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2025,8.46264e-07,2024-02-25 19:37:56
"183","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2030,1.21324e-06,2024-02-25 19:37:56
"184","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2035,1.75632e-06,2024-02-25 19:37:56
"185","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2040,2.50008e-06,2024-02-25 19:37:56
"186","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2045,3.34799e-06,2024-02-25 19:37:56
"187","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2050,4.2994e-06,2024-02-25 19:37:56
"188","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2055,4.97256e-06,2024-02-25 19:37:56
"189","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2060,5.63701e-06,2024-02-25 19:37:56
"190","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2065,6.26613e-06,2024-02-25 19:37:56
"191","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2070,6.81309e-06,2024-02-25 19:37:56
"192","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2075,7.24941e-06,2024-02-25 19:37:56
"193","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2080,7.57779e-06,2024-02-25 19:37:56
"194","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2085,7.79163e-06,2024-02-25 19:37:56
"195","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2090,7.91465e-06,2024-02-25 19:37:56
"196","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2095,7.91566e-06,2024-02-25 19:37:56
"197","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2100,7.82189e-06,2024-02-25 19:37:56
"198","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",1975,9.87282e-06,2024-02-25 19:37:56
"199","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",1990,2.7197e-05,2024-02-25 19:37:56
"200","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2005,4.90021e-05,2024-02-25 19:37:56
"201","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2010,6.12942e-05,2024-02-25 19:37:56
"202","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2015,9.85398e-05,2024-02-25 19:37:56
"203","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2020,0.00013499,2024-02-25 19:37:56
"204","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2025,0.000202889,2024-02-25 19:37:56
"205","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2030,0.000366508,2024-02-25 19:37:56
"206","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2035,0.000663687,2024-02-25 19:37:56
"207","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2040,0.00114704,2024-02-25 19:37:56
"208","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2045,0.00187883,2024-02-25 19:37:56
"209","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2050,0.00293069,2024-02-25 19:37:56
"210","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2055,0.00436128,2024-02-25 19:37:56
"211","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2060,0.00619957,2024-02-25 19:37:56
"212","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2065,0.00841051,2024-02-25 19:37:56
"213","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2070,0.010902,2024-02-25 19:37:56
"214","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2075,0.0135395,2024-02-25 19:37:56
"215","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2080,0.0161728,2024-02-25 19:37:56
"216","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2085,0.018706,2024-02-25 19:37:56
"217","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2090,0.0211487,2024-02-25 19:37:56
"218","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2095,0.0234297,2024-02-25 19:37:56
"219","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2100,0.0254608,2024-02-25 19:37:56
"220","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",1975,2.03596e-05,2024-02-25 19:37:56
"221","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",1990,4.96286e-05,2024-02-25 19:37:56
"222","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2005,8.74874e-05,2024-02-25 19:37:56
"223","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2010,0.000110712,2024-02-25 19:37:56
"224","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2015,0.000168348,2024-02-25 19:37:56
"225","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2020,0.000208452,2024-02-25 19:37:56
"226","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2025,0.000282775,2024-02-25 19:37:56
"227","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2030,0.000456625,2024-02-25 19:37:56
"228","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2035,0.000735228,2024-02-25 19:37:56
"229","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2040,0.00111758,2024-02-25 19:37:56
"230","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2045,0.00159809,2024-02-25 19:37:56
"231","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2050,0.00216959,2024-02-25 19:37:56
"232","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2055,0.00281165,2024-02-25 19:37:56
"233","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2060,0.00349369,2024-02-25 19:37:56
"234","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2065,0.00417096,2024-02-25 19:37:56
"235","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2070,0.0048009,2024-02-25 19:37:56
"236","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2075,0.00535102,2024-02-25 19:37:56
"237","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2080,0.00580077,2024-02-25 19:37:56
"238","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2085,0.00615564,2024-02-25 19:37:56
"239","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2090,0.00645057,2024-02-25 19:37:56
"240","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2095,0.00668717,2024-02-25 19:37:56
"241","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2100,0.00685962,2024-02-25 19:37:56
"242","EJ","Reference","Africa_Eastern","industrial water treatment","elect_td_ind",1975,2.85177e-05,2024-02-25 19:37:56
