"","Units","scenario","region","sector","input","year","value","rundate"
"32","EJ","Reference","Africa_Eastern","H2 industrial","elect_td_ind",2100,0.03243504,2024-02-05 15:57:01
"33","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2025,0.000195557,2024-02-05 15:57:01
"34","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2030,0.000482951,2024-02-05 15:57:01
"35","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2035,0.00119376,2024-02-05 15:57:01
"36","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2040,0.00200631,2024-02-05 15:57:01
"37","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2045,0.00287534,2024-02-05 15:57:01
"38","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2050,0.00388255,2024-02-05 15:57:01
"39","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2055,0.00492144,2024-02-05 15:57:01
"40","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2060,0.00610205,2024-02-05 15:57:01
"41","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2065,0.00749729,2024-02-05 15:57:01
"42","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2070,0.00899755,2024-02-05 15:57:01
"43","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2075,0.0105934,2024-02-05 15:57:01
"44","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2080,0.012247,2024-02-05 15:57:01
"45","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2085,0.0139976,2024-02-05 15:57:01
"46","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2090,0.0158998,2024-02-05 15:57:01
"47","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2095,0.017913,2024-02-05 15:57:01
"48","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2100,0.0200281,2024-02-05 15:57:01
"49","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2025,1.36558e-05,2024-02-05 15:57:01
"50","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2030,0.000107777,2024-02-05 15:57:01
"51","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2035,0.00024691,2024-02-05 15:57:01
"52","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2040,0.000420527,2024-02-05 15:57:01
"53","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2045,0.000614159,2024-02-05 15:57:01
"54","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2050,0.000840974,2024-02-05 15:57:01
"55","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2055,0.00108304,2024-02-05 15:57:01
"56","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2060,0.00136464,2024-02-05 15:57:01
"57","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2065,0.00167365,2024-02-05 15:57:01
"58","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2070,0.00200508,2024-02-05 15:57:01
"59","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2075,0.00236817,2024-02-05 15:57:01
"60","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2080,0.00275239,2024-02-05 15:57:01
"61","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2085,0.0031663,2024-02-05 15:57:01
"62","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2090,0.00362279,2024-02-05 15:57:01
"63","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2095,0.00409364,2024-02-05 15:57:01
"64","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2100,0.0045845,2024-02-05 15:57:01
"65","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2025,0.00010994496,2024-02-05 15:57:01
"66","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2030,0.00073173939,2024-02-05 15:57:01
"67","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2035,0.002383702048,2024-02-05 15:57:01
"68","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2040,0.004598134169,2024-02-05 15:57:01
"69","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2045,0.00708587801,2024-02-05 15:57:01
"70","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2050,0.0099289309,2024-02-05 15:57:01
"71","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2055,0.0128640939,2024-02-05 15:57:01
"72","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2060,0.0162674963,2024-02-05 15:57:01
"73","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2065,0.0202537018,2024-02-05 15:57:01
"74","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2070,0.024814263,2024-02-05 15:57:01
"75","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2075,0.029877574,2024-02-05 15:57:01
"76","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2080,0.035128686,2024-02-05 15:57:01
"77","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2085,0.040653263,2024-02-05 15:57:01
"78","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2090,0.046510433,2024-02-05 15:57:01
"79","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2095,0.052658765,2024-02-05 15:57:01
"80","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2100,0.059281423,2024-02-05 15:57:01
"81","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2025,4.58818e-05,2024-02-05 15:57:01
"82","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2030,0.0002067517,2024-02-05 15:57:01
"83","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2035,0.0005064424,2024-02-05 15:57:01
"84","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2040,0.00097040453,2024-02-05 15:57:01
"85","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2045,0.001769339,2024-02-05 15:57:01
"86","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2050,0.0028784138,2024-02-05 15:57:01
"87","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2055,0.003738574,2024-02-05 15:57:01
"88","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2060,0.004346022,2024-02-05 15:57:01
"89","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2065,0.004739456,2024-02-05 15:57:01
"90","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2070,0.00502444,2024-02-05 15:57:01
"91","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2075,0.005275444,2024-02-05 15:57:01
"92","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2080,0.005489727,2024-02-05 15:57:01
"93","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2085,0.005660799,2024-02-05 15:57:01
"94","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2090,0.005793285,2024-02-05 15:57:01
"95","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2095,0.005900304,2024-02-05 15:57:01
"96","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2100,0.006003237,2024-02-05 15:57:01
"97","EJ","Reference","Africa_Eastern","cement","elect_td_ind",1975,0.000683078,2024-02-05 15:57:01
"98","EJ","Reference","Africa_Eastern","cement","elect_td_ind",1990,0.00106375,2024-02-05 15:57:01
"99","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2005,0.00247004,2024-02-05 15:57:01
"100","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2010,0.0037238,2024-02-05 15:57:01
"101","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2015,0.0037238,2024-02-05 15:57:01
"102","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2020,0.00468201,2024-02-05 15:57:01
"103","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2025,0.006360799,2024-02-05 15:57:01
"104","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2030,0.008355115,2024-02-05 15:57:01
"105","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2035,0.010480146,2024-02-05 15:57:01
"106","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2040,0.012836067,2024-02-05 15:57:01
"107","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2045,0.015308985,2024-02-05 15:57:01
"108","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2050,0.0180240952,2024-02-05 15:57:01
"109","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2055,0.021200004,2024-02-05 15:57:01
"110","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2060,0.0244996766,2024-02-05 15:57:01
"111","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2065,0.0275882481,2024-02-05 15:57:01
"112","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2070,0.0306075159,2024-02-05 15:57:01
"113","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2075,0.0335795308,2024-02-05 15:57:01
"114","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2080,0.0364567302,2024-02-05 15:57:01
"115","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2085,0.0392728233,2024-02-05 15:57:01
"116","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2090,0.0420116046,2024-02-05 15:57:01
"117","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2095,0.0446636214,2024-02-05 15:57:01
"118","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2100,0.0472228216,2024-02-05 15:57:01
"119","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",1990,0.000416804,2024-02-05 15:57:01
"120","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2005,0.00167116,2024-02-05 15:57:01
"121","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2010,0.00285979,2024-02-05 15:57:01
"122","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2015,0.00402922,2024-02-05 15:57:01
"123","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2020,0.00627005,2024-02-05 15:57:01
"124","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2025,0.00813124,2024-02-05 15:57:01
"125","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2030,0.00993965,2024-02-05 15:57:01
"126","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2035,0.0116161,2024-02-05 15:57:01
"127","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2040,0.0134135,2024-02-05 15:57:01
"128","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2045,0.0153816,2024-02-05 15:57:01
"129","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2050,0.0175169,2024-02-05 15:57:01
"130","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2055,0.0197993,2024-02-05 15:57:01
"131","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2060,0.022239,2024-02-05 15:57:01
"132","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2065,0.0248364,2024-02-05 15:57:01
"133","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2070,0.0275792,2024-02-05 15:57:01
"134","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2075,0.0305134,2024-02-05 15:57:01
"135","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2080,0.0334999,2024-02-05 15:57:01
"136","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2085,0.0366585,2024-02-05 15:57:01
"137","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2090,0.0398675,2024-02-05 15:57:01
"138","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2095,0.043218,2024-02-05 15:57:01
"139","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2100,0.0474948,2024-02-05 15:57:01
"140","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",1990,0.0016262,2024-02-05 15:57:01
"141","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2005,0.00652059,2024-02-05 15:57:01
"142","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2010,0.0111584,2024-02-05 15:57:01
"143","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2015,0.0157214,2024-02-05 15:57:01
"144","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2020,0.0385404,2024-02-05 15:57:01
"145","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2025,0.057312,2024-02-05 15:57:01
"146","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2030,0.0773124,2024-02-05 15:57:01
"147","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2035,0.0975523,2024-02-05 15:57:01
"148","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2040,0.123092,2024-02-05 15:57:01
"149","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2045,0.153791,2024-02-05 15:57:01
"150","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2050,0.189402,2024-02-05 15:57:01
"151","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2055,0.231145,2024-02-05 15:57:01
"152","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2060,0.279142,2024-02-05 15:57:01
"153","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2065,0.333251,2024-02-05 15:57:01
"154","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2070,0.39447,2024-02-05 15:57:01
"155","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2075,0.463627,2024-02-05 15:57:01
"156","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2080,0.540091,2024-02-05 15:57:01
"157","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2085,0.624555,2024-02-05 15:57:01
"158","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2090,0.717591,2024-02-05 15:57:01
"159","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2095,0.819854,2024-02-05 15:57:01
"160","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2100,0.935541,2024-02-05 15:57:01
"161","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2025,4.67733e-06,2024-02-05 15:57:01
"162","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2030,2.007907e-05,2024-02-05 15:57:01
"163","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2035,4.873596e-05,2024-02-05 15:57:01
"164","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2040,9.2792454e-05,2024-02-05 15:57:01
"165","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2045,0.00016929542,2024-02-05 15:57:01
"166","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2050,0.00028098586,2024-02-05 15:57:01
"167","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2055,0.0003638796,2024-02-05 15:57:01
"168","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2060,0.0004161518,2024-02-05 15:57:01
"169","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2065,0.0004449691,2024-02-05 15:57:01
"170","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2070,0.0004620255,2024-02-05 15:57:01
"171","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2075,0.0004754547,2024-02-05 15:57:01
"172","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2080,0.0004854493,2024-02-05 15:57:01
"173","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2085,0.00049217,2024-02-05 15:57:01
"174","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2090,0.0004955193,2024-02-05 15:57:01
"175","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2095,0.0004959403,2024-02-05 15:57:01
"176","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2100,0.0004945239,2024-02-05 15:57:01
"177","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",1990,2.0232e-06,2024-02-05 15:57:01
"178","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2005,1.22627e-06,2024-02-05 15:57:01
"179","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2010,9.60619e-07,2024-02-05 15:57:01
"180","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2015,6.94977e-07,2024-02-05 15:57:01
"181","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2020,7.10507e-07,2024-02-05 15:57:01
"182","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2025,8.87784e-07,2024-02-05 15:57:01
"183","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2030,1.13079e-06,2024-02-05 15:57:01
"184","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2035,1.37464e-06,2024-02-05 15:57:01
"185","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2040,1.63915e-06,2024-02-05 15:57:01
"186","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2045,1.9306e-06,2024-02-05 15:57:01
"187","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2050,2.20744e-06,2024-02-05 15:57:01
"188","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2055,2.49219e-06,2024-02-05 15:57:01
"189","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2060,2.77795e-06,2024-02-05 15:57:01
"190","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2065,3.02113e-06,2024-02-05 15:57:01
"191","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2070,3.17015e-06,2024-02-05 15:57:01
"192","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2075,3.30836e-06,2024-02-05 15:57:01
"193","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2080,3.42749e-06,2024-02-05 15:57:01
"194","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2085,3.52117e-06,2024-02-05 15:57:01
"195","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2090,3.59607e-06,2024-02-05 15:57:01
"196","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2095,3.65386e-06,2024-02-05 15:57:01
"197","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2100,3.69453e-06,2024-02-05 15:57:01
"198","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",1975,9.87282e-06,2024-02-05 15:57:01
"199","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",1990,2.7197e-05,2024-02-05 15:57:01
"200","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2005,4.90021e-05,2024-02-05 15:57:01
"201","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2010,6.12942e-05,2024-02-05 15:57:01
"202","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2015,9.85398e-05,2024-02-05 15:57:01
"203","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2020,0.000134021,2024-02-05 15:57:01
"204","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2025,0.000195702,2024-02-05 15:57:01
"205","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2030,0.000279041,2024-02-05 15:57:01
"206","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2035,0.000379176,2024-02-05 15:57:01
"207","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2040,0.000510431,2024-02-05 15:57:01
"208","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2045,0.000681726,2024-02-05 15:57:01
"209","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2050,0.000902522,2024-02-05 15:57:01
"210","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2055,0.00118053,2024-02-05 15:57:01
"211","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2060,0.0015233,2024-02-05 15:57:01
"212","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2065,0.00193135,2024-02-05 15:57:01
"213","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2070,0.00240244,2024-02-05 15:57:01
"214","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2075,0.00292755,2024-02-05 15:57:01
"215","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2080,0.00349255,2024-02-05 15:57:01
"216","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2085,0.00408589,2024-02-05 15:57:01
"217","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2090,0.00470564,2024-02-05 15:57:01
"218","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2095,0.00534248,2024-02-05 15:57:01
"219","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2100,0.00598247,2024-02-05 15:57:01
"220","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",1975,2.03596e-05,2024-02-05 15:57:01
"221","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",1990,4.96286e-05,2024-02-05 15:57:01
"222","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2005,8.74874e-05,2024-02-05 15:57:01
"223","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2010,0.000110712,2024-02-05 15:57:01
"224","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2015,0.000168348,2024-02-05 15:57:01
"225","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2020,0.000206955,2024-02-05 15:57:01
"226","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2025,0.000272757,2024-02-05 15:57:01
"227","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2030,0.000347652,2024-02-05 15:57:01
"228","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2035,0.000420049,2024-02-05 15:57:01
"229","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2040,0.000497322,2024-02-05 15:57:01
"230","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2045,0.000579868,2024-02-05 15:57:01
"231","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2050,0.000668143,2024-02-05 15:57:01
"232","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2055,0.000761076,2024-02-05 15:57:01
"233","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2060,0.000858439,2024-02-05 15:57:01
"234","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2065,0.0009578,2024-02-05 15:57:01
"235","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2070,0.00105795,2024-02-05 15:57:01
"236","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2075,0.00115702,2024-02-05 15:57:01
"237","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2080,0.00125269,2024-02-05 15:57:01
"238","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2085,0.00134456,2024-02-05 15:57:01
"239","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2090,0.00143527,2024-02-05 15:57:01
"240","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2095,0.00152483,2024-02-05 15:57:01
"241","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2100,0.0016118,2024-02-05 15:57:01
