"","Units","scenario","region","sector","input","year","value","rundate"
"45","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2085,0.0395714,2024-02-05 13:29:59
"46","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2090,0.0447587,2024-02-05 13:29:59
"47","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2095,0.0494339,2024-02-05 13:29:59
"48","EJ","Reference","Africa_Eastern","H2 liquid truck","elect_td_ind",2100,0.0537203,2024-02-05 13:29:59
"49","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2025,1.39072e-05,2024-02-05 13:29:59
"50","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2030,0.000133187,2024-02-05 13:29:59
"51","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2035,0.000343346,2024-02-05 13:29:59
"52","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2040,0.000623866,2024-02-05 13:29:59
"53","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2045,0.00100215,2024-02-05 13:29:59
"54","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2050,0.00153548,2024-02-05 13:29:59
"55","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2055,0.00221387,2024-02-05 13:29:59
"56","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2060,0.00306091,2024-02-05 13:29:59
"57","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2065,0.00402971,2024-02-05 13:29:59
"58","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2070,0.00509177,2024-02-05 13:29:59
"59","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2075,0.00620841,2024-02-05 13:29:59
"60","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2080,0.00727407,2024-02-05 13:29:59
"61","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2085,0.00829419,2024-02-05 13:29:59
"62","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2090,0.00924324,2024-02-05 13:29:59
"63","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2095,0.01,2024-02-05 13:29:59
"64","EJ","Reference","Africa_Eastern","H2 pipeline","elect_td_ind",2100,0.0106318,2024-02-05 13:29:59
"65","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2025,0.00010964579,2024-02-05 13:29:59
"66","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2030,0.000810539102,2024-02-05 13:29:59
"67","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2035,0.002862581913,2024-02-05 13:29:59
"68","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2040,0.005833176027,2024-02-05 13:29:59
"69","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2045,0.0096055452,2024-02-05 13:29:59
"70","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2050,0.0147638791,2024-02-05 13:29:59
"71","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2055,0.0213472359,2024-02-05 13:29:59
"72","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2060,0.0307593857,2024-02-05 13:29:59
"73","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2065,0.044036646,2024-02-05 13:29:59
"74","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2070,0.06182895,2024-02-05 13:29:59
"75","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2075,0.084030127,2024-02-05 13:29:59
"76","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2080,0.108911967,2024-02-05 13:29:59
"77","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2085,0.136267928,2024-02-05 13:29:59
"78","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2090,0.165213206,2024-02-05 13:29:59
"79","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2095,0.19427091,2024-02-05 13:29:59
"80","EJ","Reference","Africa_Eastern","H2 wholesale dispensing","elect_td_trn",2100,0.22430487,2024-02-05 13:29:59
"81","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2025,4.40093e-05,2024-02-05 13:29:59
"82","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2030,0.0002045265,2024-02-05 13:29:59
"83","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2035,0.0005076178,2024-02-05 13:29:59
"84","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2040,0.00094914105,2024-02-05 13:29:59
"85","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2045,0.0016866089,2024-02-05 13:29:59
"86","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2050,0.0026835372,2024-02-05 13:29:59
"87","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2055,0.003443076,2024-02-05 13:29:59
"88","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2060,0.003981906,2024-02-05 13:29:59
"89","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2065,0.004283463,2024-02-05 13:29:59
"90","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2070,0.004440233,2024-02-05 13:29:59
"91","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2075,0.004535351,2024-02-05 13:29:59
"92","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2080,0.004579217,2024-02-05 13:29:59
"93","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2085,0.0045762,2024-02-05 13:29:59
"94","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2090,0.004546557,2024-02-05 13:29:59
"95","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2095,0.004506235,2024-02-05 13:29:59
"96","EJ","Reference","Africa_Eastern","agricultural energy use","elect_td_ind",2100,0.004468079,2024-02-05 13:29:59
"97","EJ","Reference","Africa_Eastern","cement","elect_td_ind",1975,0.000683078,2024-02-05 13:29:59
"98","EJ","Reference","Africa_Eastern","cement","elect_td_ind",1990,0.00106375,2024-02-05 13:29:59
"99","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2005,0.00247004,2024-02-05 13:29:59
"100","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2010,0.0037238,2024-02-05 13:29:59
"101","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2015,0.0037238,2024-02-05 13:29:59
"102","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2020,0.00469635,2024-02-05 13:29:59
"103","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2025,0.00645944,2024-02-05 13:29:59
"104","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2030,0.00933902,2024-02-05 13:29:59
"105","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2035,0.013274903,2024-02-05 13:29:59
"106","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2040,0.018474733,2024-02-05 13:29:59
"107","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2045,0.025204943,2024-02-05 13:29:59
"108","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2050,0.0340504846,2024-02-05 13:29:59
"109","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2055,0.045903614,2024-02-05 13:29:59
"110","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2060,0.058990597,2024-02-05 13:29:59
"111","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2065,0.0708991551,2024-02-05 13:29:59
"112","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2070,0.0819664862,2024-02-05 13:29:59
"113","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2075,0.0922118865,2024-02-05 13:29:59
"114","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2080,0.1013093964,2024-02-05 13:29:59
"115","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2085,0.109629225,2024-02-05 13:29:59
"116","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2090,0.117046475,2024-02-05 13:29:59
"117","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2095,0.123462127,2024-02-05 13:29:59
"118","EJ","Reference","Africa_Eastern","cement","elect_td_ind",2100,0.128970289,2024-02-05 13:29:59
"119","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",1990,0.000416804,2024-02-05 13:29:59
"120","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2005,0.00167116,2024-02-05 13:29:59
"121","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2010,0.00285979,2024-02-05 13:29:59
"122","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2015,0.00402922,2024-02-05 13:29:59
"123","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2020,0.00627728,2024-02-05 13:29:59
"124","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2025,0.00820535,2024-02-05 13:29:59
"125","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2030,0.0108728,2024-02-05 13:29:59
"126","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2035,0.0144101,2024-02-05 13:29:59
"127","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2040,0.0193022,2024-02-05 13:29:59
"128","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2045,0.0259572,2024-02-05 13:29:59
"129","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2050,0.0348173,2024-02-05 13:29:59
"130","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2055,0.0463843,2024-02-05 13:29:59
"131","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2060,0.0612011,2024-02-05 13:29:59
"132","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2065,0.0797965,2024-02-05 13:29:59
"133","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2070,0.102347,2024-02-05 13:29:59
"134","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2075,0.129093,2024-02-05 13:29:59
"135","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2080,0.159207,2024-02-05 13:29:59
"136","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2085,0.192544,2024-02-05 13:29:59
"137","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2090,0.227001,2024-02-05 13:29:59
"138","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2095,0.261164,2024-02-05 13:29:59
"139","EJ","Reference","Africa_Eastern","comm cooling","elect_td_bld",2100,0.298541,2024-02-05 13:29:59
"140","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",1990,0.0016262,2024-02-05 13:29:59
"141","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2005,0.00652059,2024-02-05 13:29:59
"142","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2010,0.0111584,2024-02-05 13:29:59
"143","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2015,0.0157214,2024-02-05 13:29:59
"144","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2020,0.0388553,2024-02-05 13:29:59
"145","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2025,0.0585874,2024-02-05 13:29:59
"146","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2030,0.0877961,2024-02-05 13:29:59
"147","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2035,0.129026,2024-02-05 13:29:59
"148","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2040,0.192043,2024-02-05 13:29:59
"149","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2045,0.283583,2024-02-05 13:29:59
"150","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2050,0.411095,2024-02-05 13:29:59
"151","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2055,0.585442,2024-02-05 13:29:59
"152","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2060,0.816644,2024-02-05 13:29:59
"153","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2065,1.11351,2024-02-05 13:29:59
"154","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2070,1.48188,2024-02-05 13:29:59
"155","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2075,1.92327,2024-02-05 13:29:59
"156","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2080,2.42714,2024-02-05 13:29:59
"157","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2085,2.98056,2024-02-05 13:29:59
"158","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2090,3.55475,2024-02-05 13:29:59
"159","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2095,4.11826,2024-02-05 13:29:59
"160","EJ","Reference","Africa_Eastern","comm others","elect_td_bld",2100,4.68203,2024-02-05 13:29:59
"161","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2025,4.47328e-06,2024-02-05 13:29:59
"162","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2030,1.948164e-05,2024-02-05 13:29:59
"163","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2035,4.777104e-05,2024-02-05 13:29:59
"164","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2040,9.0680721e-05,2024-02-05 13:29:59
"165","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2045,0.00016430147,2024-02-05 13:29:59
"166","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2050,0.00027074038,2024-02-05 13:29:59
"167","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2055,0.0003500678,2024-02-05 13:29:59
"168","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2060,0.0004006084,2024-02-05 13:29:59
"169","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2065,0.000427251,2024-02-05 13:29:59
"170","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2070,0.0004403066,2024-02-05 13:29:59
"171","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2075,0.0004472754,2024-02-05 13:29:59
"172","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2080,0.0004493537,2024-02-05 13:29:59
"173","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2085,0.0004479829,2024-02-05 13:29:59
"174","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2090,0.0004432525,2024-02-05 13:29:59
"175","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2095,0.0004357751,2024-02-05 13:29:59
"176","EJ","Reference","Africa_Eastern","construction energy use","elect_td_ind",2100,0.0004266836,2024-02-05 13:29:59
"177","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",1990,2.0232e-06,2024-02-05 13:29:59
"178","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2005,1.22627e-06,2024-02-05 13:29:59
"179","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2010,9.60619e-07,2024-02-05 13:29:59
"180","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2015,6.94977e-07,2024-02-05 13:29:59
"181","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2020,7.01831e-07,2024-02-05 13:29:59
"182","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2025,8.67472e-07,2024-02-05 13:29:59
"183","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2030,1.14595e-06,2024-02-05 13:29:59
"184","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2035,1.4807e-06,2024-02-05 13:29:59
"185","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2040,1.89289e-06,2024-02-05 13:29:59
"186","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2045,2.37455e-06,2024-02-05 13:29:59
"187","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2050,2.90013e-06,2024-02-05 13:29:59
"188","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2055,3.4958e-06,2024-02-05 13:29:59
"189","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2060,3.9348e-06,2024-02-05 13:29:59
"190","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2065,4.32381e-06,2024-02-05 13:29:59
"191","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2070,4.6977e-06,2024-02-05 13:29:59
"192","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2075,5.03364e-06,2024-02-05 13:29:59
"193","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2080,5.32408e-06,2024-02-05 13:29:59
"194","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2085,5.55669e-06,2024-02-05 13:29:59
"195","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2090,5.72348e-06,2024-02-05 13:29:59
"196","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2095,5.81078e-06,2024-02-05 13:29:59
"197","EJ","Reference","Africa_Eastern","desalinated water","elect_td_ind",2100,5.84481e-06,2024-02-05 13:29:59
"198","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",1975,9.87282e-06,2024-02-05 13:29:59
"199","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",1990,2.7197e-05,2024-02-05 13:29:59
"200","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2005,4.90021e-05,2024-02-05 13:29:59
"201","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2010,6.12942e-05,2024-02-05 13:29:59
"202","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2015,9.85398e-05,2024-02-05 13:29:59
"203","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2020,0.000134489,2024-02-05 13:29:59
"204","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2025,0.000198895,2024-02-05 13:29:59
"205","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2030,0.000310224,2024-02-05 13:29:59
"206","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2035,0.000474033,2024-02-05 13:29:59
"207","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2040,0.000716579,2024-02-05 13:29:59
"208","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2045,0.00106398,2024-02-05 13:29:59
"209","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2050,0.00154883,2024-02-05 13:29:59
"210","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2055,0.0022053,2024-02-05 13:29:59
"211","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2060,0.00305833,2024-02-05 13:29:59
"212","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2065,0.00411095,2024-02-05 13:29:59
"213","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2070,0.00534717,2024-02-05 13:29:59
"214","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2075,0.00672623,2024-02-05 13:29:59
"215","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2080,0.00819092,2024-02-05 13:29:59
"216","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2085,0.00969946,2024-02-05 13:29:59
"217","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2090,0.0112511,2024-02-05 13:29:59
"218","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2095,0.0127958,2024-02-05 13:29:59
"219","EJ","Reference","Africa_Eastern","industrial wastewater treatment","elect_td_ind",2100,0.0142873,2024-02-05 13:29:59
"220","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",1975,2.03596e-05,2024-02-05 13:29:59
"221","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",1990,4.96286e-05,2024-02-05 13:29:59
"222","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2005,8.74874e-05,2024-02-05 13:29:59
"223","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2010,0.000110712,2024-02-05 13:29:59
"224","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2015,0.000168348,2024-02-05 13:29:59
"225","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2020,0.000207677,2024-02-05 13:29:59
"226","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2025,0.000277207,2024-02-05 13:29:59
"227","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2030,0.000386502,2024-02-05 13:29:59
"228","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2035,0.000525132,2024-02-05 13:29:59
"229","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2040,0.000698175,2024-02-05 13:29:59
"230","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2045,0.000905005,2024-02-05 13:29:59
"231","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2050,0.00114661,2024-02-05 13:29:59
"232","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2055,0.00142172,2024-02-05 13:29:59
"233","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2060,0.00172348,2024-02-05 13:29:59
"234","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2065,0.00203871,2024-02-05 13:29:59
"235","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2070,0.00235471,2024-02-05 13:29:59
"236","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2075,0.00265831,2024-02-05 13:29:59
"237","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2080,0.00293787,2024-02-05 13:29:59
"238","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2085,0.00319184,2024-02-05 13:29:59
"239","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2090,0.0034317,2024-02-05 13:29:59
"240","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2095,0.00365212,2024-02-05 13:29:59
"241","EJ","Reference","Africa_Eastern","industrial water abstraction","elect_td_ind",2100,0.00384926,2024-02-05 13:29:59
