"","Units","scenario","region","input","year","value","rundate"
"1","km^3","Reference","Africa_Eastern","water_td_an_W",1975,0.062456024902,2024-02-05 14:02:39
"2","km^3","Reference","Africa_Eastern","water_td_an_W",1990,2.69706344,2024-02-05 14:02:39
"3","km^3","Reference","Africa_Eastern","water_td_an_W",2005,4.5409123,2024-02-05 14:02:39
"4","km^3","Reference","Africa_Eastern","water_td_an_W",2010,5.22457885,2024-02-05 14:02:39
"5","km^3","Reference","Africa_Eastern","water_td_an_W",2015,5.71423152,2024-02-05 14:02:39
"6","km^3","Reference","Africa_Eastern","water_td_an_W",2020,6.57681482,2024-02-05 14:02:39
"7","km^3","Reference","Africa_Eastern","water_td_an_W",2025,7.65042796,2024-02-05 14:02:39
"8","km^3","Reference","Africa_Eastern","water_td_an_W",2030,8.86550618,2024-02-05 14:02:39
"9","km^3","Reference","Africa_Eastern","water_td_an_W",2035,10.08455823,2024-02-05 14:02:39
"10","km^3","Reference","Africa_Eastern","water_td_an_W",2040,11.37096664,2024-02-05 14:02:39
"11","km^3","Reference","Africa_Eastern","water_td_an_W",2045,12.7031843,2024-02-05 14:02:39
"12","km^3","Reference","Africa_Eastern","water_td_an_W",2050,14.045658,2024-02-05 14:02:39
"13","km^3","Reference","Africa_Eastern","water_td_an_W",2055,15.3263552,2024-02-05 14:02:39
"14","km^3","Reference","Africa_Eastern","water_td_an_W",2060,16.5464365,2024-02-05 14:02:39
"15","km^3","Reference","Africa_Eastern","water_td_an_W",2065,17.6968939,2024-02-05 14:02:39
"16","km^3","Reference","Africa_Eastern","water_td_an_W",2070,18.7795609,2024-02-05 14:02:39
"17","km^3","Reference","Africa_Eastern","water_td_an_W",2075,19.7906359,2024-02-05 14:02:39
"18","km^3","Reference","Africa_Eastern","water_td_an_W",2080,20.7499952,2024-02-05 14:02:39
"19","km^3","Reference","Africa_Eastern","water_td_an_W",2085,21.6352538,2024-02-05 14:02:39
"20","km^3","Reference","Africa_Eastern","water_td_an_W",2090,22.3561146,2024-02-05 14:02:39
"21","km^3","Reference","Africa_Eastern","water_td_an_W",2095,22.9228437,2024-02-05 14:02:39
"22","km^3","Reference","Africa_Eastern","water_td_an_W",2100,23.4176866,2024-02-05 14:02:39
"23","km^3","Reference","Africa_Eastern","water_td_elec_W",1990,0.05197932264,2024-02-05 14:02:39
"24","km^3","Reference","Africa_Eastern","water_td_elec_W",2005,0.163323254761,2024-02-05 14:02:39
"25","km^3","Reference","Africa_Eastern","water_td_elec_W",2010,0.183498629917,2024-02-05 14:02:39
"26","km^3","Reference","Africa_Eastern","water_td_elec_W",2015,0.236535584312,2024-02-05 14:02:39
"27","km^3","Reference","Africa_Eastern","water_td_elec_W",2020,0.342882511214654,2024-02-05 14:02:39
"28","km^3","Reference","Africa_Eastern","water_td_elec_W",2025,0.411302411475434,2024-02-05 14:02:39
"29","km^3","Reference","Africa_Eastern","water_td_elec_W",2030,0.512153856071634,2024-02-05 14:02:39
"30","km^3","Reference","Africa_Eastern","water_td_elec_W",2035,0.625612396480234,2024-02-05 14:02:39
"31","km^3","Reference","Africa_Eastern","water_td_elec_W",2040,0.788547401518234,2024-02-05 14:02:39
"32","km^3","Reference","Africa_Eastern","water_td_elec_W",2045,0.955358152146234,2024-02-05 14:02:39
"33","km^3","Reference","Africa_Eastern","water_td_elec_W",2050,1.17577955462438,2024-02-05 14:02:39
"34","km^3","Reference","Africa_Eastern","water_td_elec_W",2055,1.4416836865426,2024-02-05 14:02:39
"35","km^3","Reference","Africa_Eastern","water_td_elec_W",2060,1.7719691167176,2024-02-05 14:02:39
"36","km^3","Reference","Africa_Eastern","water_td_elec_W",2065,2.104858889203,2024-02-05 14:02:39
"37","km^3","Reference","Africa_Eastern","water_td_elec_W",2070,2.468840512475,2024-02-05 14:02:39
"38","km^3","Reference","Africa_Eastern","water_td_elec_W",2075,2.83656319399,2024-02-05 14:02:39
"39","km^3","Reference","Africa_Eastern","water_td_elec_W",2080,3.21694698414,2024-02-05 14:02:39
"40","km^3","Reference","Africa_Eastern","water_td_elec_W",2085,3.52059415856,2024-02-05 14:02:39
"41","km^3","Reference","Africa_Eastern","water_td_elec_W",2090,3.63464744814,2024-02-05 14:02:39
"42","km^3","Reference","Africa_Eastern","water_td_elec_W",2095,3.76816065317,2024-02-05 14:02:39
"43","km^3","Reference","Africa_Eastern","water_td_elec_W",2100,3.9906294944,2024-02-05 14:02:39
"44","km^3","Reference","Africa_Eastern","water_td_ind_W",1975,0.0446287,2024-02-05 14:02:39
"45","km^3","Reference","Africa_Eastern","water_td_ind_W",1990,0.108716,2024-02-05 14:02:39
"46","km^3","Reference","Africa_Eastern","water_td_ind_W",2005,0.201548,2024-02-05 14:02:39
"47","km^3","Reference","Africa_Eastern","water_td_ind_W",2010,0.25629,2024-02-05 14:02:39
"48","km^3","Reference","Africa_Eastern","water_td_ind_W",2015,0.412025,2024-02-05 14:02:39
"49","km^3","Reference","Africa_Eastern","water_td_ind_W",2020,0.5064716,2024-02-05 14:02:39
"50","km^3","Reference","Africa_Eastern","water_td_ind_W",2025,0.668975173677,2024-02-05 14:02:39
"51","km^3","Reference","Africa_Eastern","water_td_ind_W",2030,0.8721756123224,2024-02-05 14:02:39
"52","km^3","Reference","Africa_Eastern","water_td_ind_W",2035,1.09222820190818,2024-02-05 14:02:39
"53","km^3","Reference","Africa_Eastern","water_td_ind_W",2040,1.34386486456939,2024-02-05 14:02:39
"54","km^3","Reference","Africa_Eastern","water_td_ind_W",2045,1.62595489622573,2024-02-05 14:02:39
"55","km^3","Reference","Africa_Eastern","water_td_ind_W",2050,1.93919216033137,2024-02-05 14:02:39
"56","km^3","Reference","Africa_Eastern","water_td_ind_W",2055,2.28067134934238,2024-02-05 14:02:39
"57","km^3","Reference","Africa_Eastern","water_td_ind_W",2060,2.64832651811805,2024-02-05 14:02:39
"58","km^3","Reference","Africa_Eastern","water_td_ind_W",2065,3.0315807376113,2024-02-05 14:02:39
"59","km^3","Reference","Africa_Eastern","water_td_ind_W",2070,3.4224066475588,2024-02-05 14:02:39
"60","km^3","Reference","Africa_Eastern","water_td_ind_W",2075,3.810912009451,2024-02-05 14:02:39
"61","km^3","Reference","Africa_Eastern","water_td_ind_W",2080,4.1876078260067,2024-02-05 14:02:39
"62","km^3","Reference","Africa_Eastern","water_td_ind_W",2085,4.5497039441978,2024-02-05 14:02:39
"63","km^3","Reference","Africa_Eastern","water_td_ind_W",2090,4.9091405816522,2024-02-05 14:02:39
"64","km^3","Reference","Africa_Eastern","water_td_ind_W",2095,5.2653588972071,2024-02-05 14:02:39
"65","km^3","Reference","Africa_Eastern","water_td_ind_W",2100,5.609128726137,2024-02-05 14:02:39
"66","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",1975,0.15342635476,2024-02-05 14:02:39
"67","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",1990,0.17801078567,2024-02-05 14:02:39
"68","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2005,0.2310146894,2024-02-05 14:02:39
"69","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2010,0.2659284843,2024-02-05 14:02:39
"70","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2015,0.3244634702,2024-02-05 14:02:39
"71","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2020,0.3291798928,2024-02-05 14:02:39
"72","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2025,0.363389688007,2024-02-05 14:02:39
"73","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2030,0.40678696847,2024-02-05 14:02:39
"74","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2035,0.413466120862,2024-02-05 14:02:39
"75","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2040,0.422249395398,2024-02-05 14:02:39
"76","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2045,0.433663413366,2024-02-05 14:02:39
"77","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2050,0.447730142485,2024-02-05 14:02:39
"78","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2055,0.48980467365,2024-02-05 14:02:39
"79","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2060,0.534364077442,2024-02-05 14:02:39
"80","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2065,0.579454408626,2024-02-05 14:02:39
"81","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2070,0.62614515764,2024-02-05 14:02:39
"82","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2075,0.676109858435,2024-02-05 14:02:39
"83","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2080,0.727755244168,2024-02-05 14:02:39
"84","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2085,0.781159073768,2024-02-05 14:02:39
"85","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2090,0.837125490067,2024-02-05 14:02:39
"86","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2095,0.895493462435,2024-02-05 14:02:39
"87","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstE_W",2100,0.952127810783,2024-02-05 14:02:39
"88","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",1975,0.1955842799,2024-02-05 14:02:39
"89","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",1990,0.2469713532,2024-02-05 14:02:39
"90","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2005,0.339322223616,2024-02-05 14:02:39
"91","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2010,0.355486562451,2024-02-05 14:02:39
"92","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2015,0.425294627275,2024-02-05 14:02:39
"93","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2020,0.465467428802,2024-02-05 14:02:39
"94","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2025,0.505851200464,2024-02-05 14:02:39
"95","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2030,0.540014821423,2024-02-05 14:02:39
"96","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2035,0.571275375355,2024-02-05 14:02:39
"97","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2040,0.596555799969,2024-02-05 14:02:39
"98","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2045,0.626718026614,2024-02-05 14:02:39
"99","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2050,0.666169930048,2024-02-05 14:02:39
"100","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2055,0.7074156147781,2024-02-05 14:02:39
"101","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2060,0.7604050012013,2024-02-05 14:02:39
"102","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2065,0.8528051804291,2024-02-05 14:02:39
"103","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2070,0.9472519677159,2024-02-05 14:02:39
"104","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2075,1.0453398587796,2024-02-05 14:02:39
"105","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2080,1.1450067322439,2024-02-05 14:02:39
"106","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2085,1.2494366915535,2024-02-05 14:02:39
"107","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2090,1.3672889652262,2024-02-05 14:02:39
"108","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2095,1.4899052915717,2024-02-05 14:02:39
"109","km^3","Reference","Africa_Eastern","water_td_irr_AfrCstNE_W",2100,1.6113754407545,2024-02-05 14:02:39
"110","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",1975,0.13655839974192,2024-02-05 14:02:39
"111","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",1990,0.16741526548384,2024-02-05 14:02:39
"112","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2005,0.23801898407518,2024-02-05 14:02:39
"113","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2010,0.318611182926,2024-02-05 14:02:39
"114","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2015,0.2882120807741,2024-02-05 14:02:39
"115","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2020,0.3046461030347,2024-02-05 14:02:39
"116","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2025,0.32220354817,2024-02-05 14:02:39
"117","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2030,0.3401347905265,2024-02-05 14:02:39
"118","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2035,0.3843065365741,2024-02-05 14:02:39
"119","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2040,0.42907323262799,2024-02-05 14:02:39
"120","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2045,0.47162224316894,2024-02-05 14:02:39
"121","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2050,0.51221020048707,2024-02-05 14:02:39
"122","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2055,0.51906959290081,2024-02-05 14:02:39
"123","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2060,0.51908116017794,2024-02-05 14:02:39
"124","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2065,0.51400040875852,2024-02-05 14:02:39
"125","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2070,0.50851924529366,2024-02-05 14:02:39
"126","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2075,0.50343402055793,2024-02-05 14:02:39
"127","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2080,0.49845720901319,2024-02-05 14:02:39
"128","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2085,0.49418150056382,2024-02-05 14:02:39
"129","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2090,0.49230918447435,2024-02-05 14:02:39
"130","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2095,0.49242951978966,2024-02-05 14:02:39
"131","km^3","Reference","Africa_Eastern","water_td_irr_CongoR_W",2100,0.4932828741882,2024-02-05 14:02:39
"132","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",1975,0.03164795898,2024-02-05 14:02:39
"133","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",1990,0.031123426,2024-02-05 14:02:39
"134","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2005,0.0399184255,2024-02-05 14:02:39
"135","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2010,0.0390208048,2024-02-05 14:02:39
"136","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2015,0.0471450712,2024-02-05 14:02:39
"137","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2020,0.0530062664,2024-02-05 14:02:39
"138","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2025,0.0622959608,2024-02-05 14:02:39
"139","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2030,0.0708315754,2024-02-05 14:02:39
"140","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2035,0.0788310177,2024-02-05 14:02:39
"141","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2040,0.0865779858,2024-02-05 14:02:39
"142","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2045,0.0947713203,2024-02-05 14:02:39
"143","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2050,0.1031610995,2024-02-05 14:02:39
"144","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2055,0.1137356403,2024-02-05 14:02:39
"145","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2060,0.1245751017,2024-02-05 14:02:39
"146","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2065,0.1358186003,2024-02-05 14:02:39
"147","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2070,0.1476679054,2024-02-05 14:02:39
"148","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2075,0.1602808676,2024-02-05 14:02:39
"149","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2080,0.1733750644,2024-02-05 14:02:39
"150","km^3","Reference","Africa_Eastern","water_td_irr_LChad_W",2085,0.18697189263,2024-02-05 14:02:39
