"","Units","scenario","region","fuel","year","value","rundate"
"49","EJ","Reference","Africa_Eastern","c coal",2035,0.0113036,2024-02-05 13:29:59
"50","EJ","Reference","Africa_Eastern","c coal",2040,0.013921,2024-02-05 13:29:59
"51","EJ","Reference","Africa_Eastern","c coal",2045,0.0176713,2024-02-05 13:29:59
"52","EJ","Reference","Africa_Eastern","c coal",2050,0.0222791,2024-02-05 13:29:59
"53","EJ","Reference","Africa_Eastern","c coal",2055,0.0273421,2024-02-05 13:29:59
"54","EJ","Reference","Africa_Eastern","c coal",2060,0.0343208,2024-02-05 13:29:59
"55","EJ","Reference","Africa_Eastern","c coal",2065,0.0431485,2024-02-05 13:29:59
"56","EJ","Reference","Africa_Eastern","c coal",2070,0.0531522,2024-02-05 13:29:59
"57","EJ","Reference","Africa_Eastern","c coal",2075,0.0638188,2024-02-05 13:29:59
"58","EJ","Reference","Africa_Eastern","c coal",2080,0.0739802,2024-02-05 13:29:59
"59","EJ","Reference","Africa_Eastern","c coal",2085,0.0843228,2024-02-05 13:29:59
"60","EJ","Reference","Africa_Eastern","c coal",2090,0.0841402,2024-02-05 13:29:59
"61","EJ","Reference","Africa_Eastern","c coal",2095,0.0771293,2024-02-05 13:29:59
"62","EJ","Reference","Africa_Eastern","c coal",2100,0.0678072,2024-02-05 13:29:59
"63","EJ","Reference","Africa_Eastern","d biomass",1975,0.282644,2024-02-05 13:29:59
"64","EJ","Reference","Africa_Eastern","d biomass",1990,0.650748,2024-02-05 13:29:59
"65","EJ","Reference","Africa_Eastern","d biomass",2005,0.982977,2024-02-05 13:29:59
"66","EJ","Reference","Africa_Eastern","d biomass",2010,1.078565593,2024-02-05 13:29:59
"67","EJ","Reference","Africa_Eastern","d biomass",2015,1.238177402,2024-02-05 13:29:59
"68","EJ","Reference","Africa_Eastern","d biomass",2020,1.3837448158463,2024-02-05 13:29:59
"69","EJ","Reference","Africa_Eastern","d biomass",2025,1.9313035543123,2024-02-05 13:29:59
"70","EJ","Reference","Africa_Eastern","d biomass",2030,2.7158299747732,2024-02-05 13:29:59
"71","EJ","Reference","Africa_Eastern","d biomass",2035,3.6525731628059,2024-02-05 13:29:59
"72","EJ","Reference","Africa_Eastern","d biomass",2040,4.7309676749046,2024-02-05 13:29:59
"73","EJ","Reference","Africa_Eastern","d biomass",2045,6.0000965050311,2024-02-05 13:29:59
"74","EJ","Reference","Africa_Eastern","d biomass",2050,7.3527584036351,2024-02-05 13:29:59
"75","EJ","Reference","Africa_Eastern","d biomass",2055,8.63261246781702,2024-02-05 13:29:59
"76","EJ","Reference","Africa_Eastern","d biomass",2060,9.79630413230305,2024-02-05 13:29:59
"77","EJ","Reference","Africa_Eastern","d biomass",2065,10.8580211221682,2024-02-05 13:29:59
"78","EJ","Reference","Africa_Eastern","d biomass",2070,11.7512857735204,2024-02-05 13:29:59
"79","EJ","Reference","Africa_Eastern","d biomass",2075,12.4904905736926,2024-02-05 13:29:59
"80","EJ","Reference","Africa_Eastern","d biomass",2080,13.0812334147105,2024-02-05 13:29:59
"81","EJ","Reference","Africa_Eastern","d biomass",2085,13.565095325078,2024-02-05 13:29:59
"82","EJ","Reference","Africa_Eastern","d biomass",2090,13.949829089366,2024-02-05 13:29:59
"83","EJ","Reference","Africa_Eastern","d biomass",2095,14.311300506588,2024-02-05 13:29:59
"84","EJ","Reference","Africa_Eastern","d biomass",2100,14.651104281505,2024-02-05 13:29:59
"85","EJ","Reference","Africa_Eastern","e nuclear",2020,0.00118261686,2024-02-05 13:29:59
"86","EJ","Reference","Africa_Eastern","e nuclear",2025,0.01213517463,2024-02-05 13:29:59
"87","EJ","Reference","Africa_Eastern","e nuclear",2030,0.0480436821,2024-02-05 13:29:59
"88","EJ","Reference","Africa_Eastern","e nuclear",2035,0.11365278079,2024-02-05 13:29:59
"89","EJ","Reference","Africa_Eastern","e nuclear",2040,0.21564822502,2024-02-05 13:29:59
"90","EJ","Reference","Africa_Eastern","e nuclear",2045,0.36146220246,2024-02-05 13:29:59
"91","EJ","Reference","Africa_Eastern","e nuclear",2050,0.54910283105,2024-02-05 13:29:59
"92","EJ","Reference","Africa_Eastern","e nuclear",2055,0.77304386522,2024-02-05 13:29:59
"93","EJ","Reference","Africa_Eastern","e nuclear",2060,1.02805075943,2024-02-05 13:29:59
"94","EJ","Reference","Africa_Eastern","e nuclear",2065,1.31067908853,2024-02-05 13:29:59
"95","EJ","Reference","Africa_Eastern","e nuclear",2070,1.60139594392,2024-02-05 13:29:59
"96","EJ","Reference","Africa_Eastern","e nuclear",2075,1.89469576617,2024-02-05 13:29:59
"97","EJ","Reference","Africa_Eastern","e nuclear",2080,2.17665873606,2024-02-05 13:29:59
"98","EJ","Reference","Africa_Eastern","e nuclear",2085,2.4441629166,2024-02-05 13:29:59
"99","EJ","Reference","Africa_Eastern","e nuclear",2090,2.6695058685,2024-02-05 13:29:59
"100","EJ","Reference","Africa_Eastern","e nuclear",2095,2.8575049389,2024-02-05 13:29:59
"101","EJ","Reference","Africa_Eastern","e nuclear",2100,3.01068122969,2024-02-05 13:29:59
"102","EJ","Reference","Africa_Eastern","f hydro",1990,0.0220885,2024-02-05 13:29:59
"103","EJ","Reference","Africa_Eastern","f hydro",2005,0.0372506,2024-02-05 13:29:59
"104","EJ","Reference","Africa_Eastern","f hydro",2010,0.0651303,2024-02-05 13:29:59
"105","EJ","Reference","Africa_Eastern","f hydro",2015,0.0967141,2024-02-05 13:29:59
"106","EJ","Reference","Africa_Eastern","f hydro",2020,0.124544,2024-02-05 13:29:59
"107","EJ","Reference","Africa_Eastern","f hydro",2025,0.152375,2024-02-05 13:29:59
"108","EJ","Reference","Africa_Eastern","f hydro",2030,0.180205,2024-02-05 13:29:59
"109","EJ","Reference","Africa_Eastern","f hydro",2035,0.208035,2024-02-05 13:29:59
"110","EJ","Reference","Africa_Eastern","f hydro",2040,0.235866,2024-02-05 13:29:59
"111","EJ","Reference","Africa_Eastern","f hydro",2045,0.263696,2024-02-05 13:29:59
"112","EJ","Reference","Africa_Eastern","f hydro",2050,0.291526,2024-02-05 13:29:59
"113","EJ","Reference","Africa_Eastern","f hydro",2055,0.319356,2024-02-05 13:29:59
"114","EJ","Reference","Africa_Eastern","f hydro",2060,0.347187,2024-02-05 13:29:59
"115","EJ","Reference","Africa_Eastern","f hydro",2065,0.375017,2024-02-05 13:29:59
"116","EJ","Reference","Africa_Eastern","f hydro",2070,0.402847,2024-02-05 13:29:59
"117","EJ","Reference","Africa_Eastern","f hydro",2075,0.430678,2024-02-05 13:29:59
"118","EJ","Reference","Africa_Eastern","f hydro",2080,0.458508,2024-02-05 13:29:59
"119","EJ","Reference","Africa_Eastern","f hydro",2085,0.486338,2024-02-05 13:29:59
"120","EJ","Reference","Africa_Eastern","f hydro",2090,0.514169,2024-02-05 13:29:59
"121","EJ","Reference","Africa_Eastern","f hydro",2095,0.541999,2024-02-05 13:29:59
"122","EJ","Reference","Africa_Eastern","f hydro",2100,0.569829,2024-02-05 13:29:59
"123","EJ","Reference","Africa_Eastern","g wind",2005,1.03005e-05,2024-02-05 13:29:59
"124","EJ","Reference","Africa_Eastern","g wind",2010,0.000108405,2024-02-05 13:29:59
"125","EJ","Reference","Africa_Eastern","g wind",2015,0.00327894,2024-02-05 13:29:59
"126","EJ","Reference","Africa_Eastern","g wind",2020,0.0387166125,2024-02-05 13:29:59
"127","EJ","Reference","Africa_Eastern","g wind",2025,0.1160086614,2024-02-05 13:29:59
"128","EJ","Reference","Africa_Eastern","g wind",2030,0.2718264461,2024-02-05 13:29:59
"129","EJ","Reference","Africa_Eastern","g wind",2035,0.4911097685,2024-02-05 13:29:59
"130","EJ","Reference","Africa_Eastern","g wind",2040,0.8202042613,2024-02-05 13:29:59
"131","EJ","Reference","Africa_Eastern","g wind",2045,1.2824692508,2024-02-05 13:29:59
"132","EJ","Reference","Africa_Eastern","g wind",2050,1.8548323842,2024-02-05 13:29:59
"133","EJ","Reference","Africa_Eastern","g wind",2055,2.5898972434,2024-02-05 13:29:59
"134","EJ","Reference","Africa_Eastern","g wind",2060,3.4704926027,2024-02-05 13:29:59
"135","EJ","Reference","Africa_Eastern","g wind",2065,4.506817661,2024-02-05 13:29:59
"136","EJ","Reference","Africa_Eastern","g wind",2070,5.578963626,2024-02-05 13:29:59
"137","EJ","Reference","Africa_Eastern","g wind",2075,6.643858766,2024-02-05 13:29:59
"138","EJ","Reference","Africa_Eastern","g wind",2080,7.63832358,2024-02-05 13:29:59
"139","EJ","Reference","Africa_Eastern","g wind",2085,8.54041734,2024-02-05 13:29:59
"140","EJ","Reference","Africa_Eastern","g wind",2090,9.24273127,2024-02-05 13:29:59
"141","EJ","Reference","Africa_Eastern","g wind",2095,9.82491892,2024-02-05 13:29:59
"142","EJ","Reference","Africa_Eastern","g wind",2100,10.39305051,2024-02-05 13:29:59
"143","EJ","Reference","Africa_Eastern","h solar",2005,5.21026e-05,2024-02-05 13:29:59
"144","EJ","Reference","Africa_Eastern","h solar",2010,0.000240812,2024-02-05 13:29:59
"145","EJ","Reference","Africa_Eastern","h solar",2015,0.00067574,2024-02-05 13:29:59
"146","EJ","Reference","Africa_Eastern","h solar",2020,0.0335481225553,2024-02-05 13:29:59
"147","EJ","Reference","Africa_Eastern","h solar",2025,0.0940898973258,2024-02-05 13:29:59
"148","EJ","Reference","Africa_Eastern","h solar",2030,0.2178615266038,2024-02-05 13:29:59
"149","EJ","Reference","Africa_Eastern","h solar",2035,0.4170122237548,2024-02-05 13:29:59
"150","EJ","Reference","Africa_Eastern","h solar",2040,0.7282786542148,2024-02-05 13:29:59
"151","EJ","Reference","Africa_Eastern","h solar",2045,1.1750374501548,2024-02-05 13:29:59
"152","EJ","Reference","Africa_Eastern","h solar",2050,1.7438307742995,2024-02-05 13:29:59
"153","EJ","Reference","Africa_Eastern","h solar",2055,2.447838283929,2024-02-05 13:29:59
"154","EJ","Reference","Africa_Eastern","h solar",2060,3.281814059451,2024-02-05 13:29:59
"155","EJ","Reference","Africa_Eastern","h solar",2065,4.2508272745,2024-02-05 13:29:59
"156","EJ","Reference","Africa_Eastern","h solar",2070,5.20878369794,2024-02-05 13:29:59
"157","EJ","Reference","Africa_Eastern","h solar",2075,6.1729855673,2024-02-05 13:29:59
"158","EJ","Reference","Africa_Eastern","h solar",2080,7.081825024,2024-02-05 13:29:59
"159","EJ","Reference","Africa_Eastern","h solar",2085,7.8995033625,2024-02-05 13:29:59
"160","EJ","Reference","Africa_Eastern","h solar",2090,8.5852320726,2024-02-05 13:29:59
"161","EJ","Reference","Africa_Eastern","h solar",2095,9.1547544952,2024-02-05 13:29:59
"162","EJ","Reference","Africa_Eastern","h solar",2100,9.701267292,2024-02-05 13:29:59
"163","EJ","Reference","Africa_Eastern","i geothermal",1990,0.001173757,2024-02-05 13:29:59
"164","EJ","Reference","Africa_Eastern","i geothermal",2005,0.00361098,2024-02-05 13:29:59
"165","EJ","Reference","Africa_Eastern","i geothermal",2010,0.00529587,2024-02-05 13:29:59
"166","EJ","Reference","Africa_Eastern","i geothermal",2015,0.01613492,2024-02-05 13:29:59
"167","EJ","Reference","Africa_Eastern","i geothermal",2020,0.02867571,2024-02-05 13:29:59
"168","EJ","Reference","Africa_Eastern","i geothermal",2025,0.04587812,2024-02-05 13:29:59
"169","EJ","Reference","Africa_Eastern","i geothermal",2030,0.07083198,2024-02-05 13:29:59
"170","EJ","Reference","Africa_Eastern","i geothermal",2035,0.07273575,2024-02-05 13:29:59
"171","EJ","Reference","Africa_Eastern","i geothermal",2040,0.07275285,2024-02-05 13:29:59
"172","EJ","Reference","Africa_Eastern","i geothermal",2045,0.07277305,2024-02-05 13:29:59
"173","EJ","Reference","Africa_Eastern","i geothermal",2050,0.07274984,2024-02-05 13:29:59
"174","EJ","Reference","Africa_Eastern","i geothermal",2055,0.07272633,2024-02-05 13:29:59
"175","EJ","Reference","Africa_Eastern","i geothermal",2060,0.072706198,2024-02-05 13:29:59
"176","EJ","Reference","Africa_Eastern","i geothermal",2065,0.072692654,2024-02-05 13:29:59
"177","EJ","Reference","Africa_Eastern","i geothermal",2070,0.072684981,2024-02-05 13:29:59
"178","EJ","Reference","Africa_Eastern","i geothermal",2075,0.072676711,2024-02-05 13:29:59
"179","EJ","Reference","Africa_Eastern","i geothermal",2080,0.072672269,2024-02-05 13:29:59
"180","EJ","Reference","Africa_Eastern","i geothermal",2085,0.07266554,2024-02-05 13:29:59
"181","EJ","Reference","Africa_Eastern","i geothermal",2090,0.072659606,2024-02-05 13:29:59
"182","EJ","Reference","Africa_Eastern","i geothermal",2095,0.07264635,2024-02-05 13:29:59
"183","EJ","Reference","Africa_Eastern","i geothermal",2100,0.072630088,2024-02-05 13:29:59
"184","EJ","Reference","Africa_Eastern","j traditional biomass",1990,1.502818,2024-02-05 13:29:59
"185","EJ","Reference","Africa_Eastern","j traditional biomass",2005,2.173442,2024-02-05 13:29:59
"186","EJ","Reference","Africa_Eastern","j traditional biomass",2010,2.45436,2024-02-05 13:29:59
"187","EJ","Reference","Africa_Eastern","j traditional biomass",2015,2.699288,2024-02-05 13:29:59
"188","EJ","Reference","Africa_Eastern","j traditional biomass",2020,2.600657,2024-02-05 13:29:59
"189","EJ","Reference","Africa_Eastern","j traditional biomass",2025,2.662088,2024-02-05 13:29:59
"190","EJ","Reference","Africa_Eastern","j traditional biomass",2030,2.763211,2024-02-05 13:29:59
"191","EJ","Reference","Africa_Eastern","j traditional biomass",2035,2.797593,2024-02-05 13:29:59
"192","EJ","Reference","Africa_Eastern","j traditional biomass",2040,2.798416,2024-02-05 13:29:59
"193","EJ","Reference","Africa_Eastern","j traditional biomass",2045,2.762059,2024-02-05 13:29:59
"194","EJ","Reference","Africa_Eastern","j traditional biomass",2050,2.673406,2024-02-05 13:29:59
"195","EJ","Reference","Africa_Eastern","j traditional biomass",2055,2.448376,2024-02-05 13:29:59
"196","EJ","Reference","Africa_Eastern","j traditional biomass",2060,2.196351,2024-02-05 13:29:59
"197","EJ","Reference","Africa_Eastern","j traditional biomass",2065,1.950156,2024-02-05 13:29:59
"198","EJ","Reference","Africa_Eastern","j traditional biomass",2070,1.725268,2024-02-05 13:29:59
"199","EJ","Reference","Africa_Eastern","j traditional biomass",2075,1.526921,2024-02-05 13:29:59
"200","EJ","Reference","Africa_Eastern","j traditional biomass",2080,1.365979,2024-02-05 13:29:59
"201","EJ","Reference","Africa_Eastern","j traditional biomass",2085,1.241377,2024-02-05 13:29:59
"202","EJ","Reference","Africa_Eastern","j traditional biomass",2090,1.145491,2024-02-05 13:29:59
"203","EJ","Reference","Africa_Eastern","j traditional biomass",2095,1.07086,2024-02-05 13:29:59
"204","EJ","Reference","Africa_Eastern","j traditional biomass",2100,1.030733,2024-02-05 13:29:59
"205","EJ","Reference","Africa_Northern","a oil",1990,2.20448,2024-02-05 13:29:59
"206","EJ","Reference","Africa_Northern","a oil",2005,2.99708,2024-02-05 13:29:59
"207","EJ","Reference","Africa_Northern","a oil",2010,3.68123,2024-02-05 13:29:59
"208","EJ","Reference","Africa_Northern","a oil",2015,3.72899,2024-02-05 13:29:59
"209","EJ","Reference","Africa_Northern","a oil",2020,3.99478,2024-02-05 13:29:59
"210","EJ","Reference","Africa_Northern","a oil",2025,4.25324,2024-02-05 13:29:59
"211","EJ","Reference","Africa_Northern","a oil",2030,4.62132,2024-02-05 13:29:59
"212","EJ","Reference","Africa_Northern","a oil",2035,4.92418,2024-02-05 13:29:59
"213","EJ","Reference","Africa_Northern","a oil",2040,5.25851,2024-02-05 13:29:59
"214","EJ","Reference","Africa_Northern","a oil",2045,5.61271,2024-02-05 13:29:59
"215","EJ","Reference","Africa_Northern","a oil",2050,6.0154,2024-02-05 13:29:59
"216","EJ","Reference","Africa_Northern","a oil",2055,6.45662,2024-02-05 13:29:59
"217","EJ","Reference","Africa_Northern","a oil",2060,6.77981,2024-02-05 13:29:59
"218","EJ","Reference","Africa_Northern","a oil",2065,7.03,2024-02-05 13:29:59
"219","EJ","Reference","Africa_Northern","a oil",2070,7.09147,2024-02-05 13:29:59
"220","EJ","Reference","Africa_Northern","a oil",2075,6.99171,2024-02-05 13:29:59
"221","EJ","Reference","Africa_Northern","a oil",2080,6.70998,2024-02-05 13:29:59
"222","EJ","Reference","Africa_Northern","a oil",2085,6.51973,2024-02-05 13:29:59
"223","EJ","Reference","Africa_Northern","a oil",2090,6.31613,2024-02-05 13:29:59
"224","EJ","Reference","Africa_Northern","a oil",2095,6.08654,2024-02-05 13:29:59
"225","EJ","Reference","Africa_Northern","a oil",2100,5.88543,2024-02-05 13:29:59
"226","EJ","Reference","Africa_Northern","b natural gas",1975,0.101221,2024-02-05 13:29:59
"227","EJ","Reference","Africa_Northern","b natural gas",1990,1.01289,2024-02-05 13:29:59
"228","EJ","Reference","Africa_Northern","b natural gas",2005,2.46811,2024-02-05 13:29:59
"229","EJ","Reference","Africa_Northern","b natural gas",2010,2.95026,2024-02-05 13:29:59
"230","EJ","Reference","Africa_Northern","b natural gas",2015,3.3084,2024-02-05 13:29:59
"231","EJ","Reference","Africa_Northern","b natural gas",2020,4.026929,2024-02-05 13:29:59
"232","EJ","Reference","Africa_Northern","b natural gas",2025,4.682047,2024-02-05 13:29:59
"233","EJ","Reference","Africa_Northern","b natural gas",2030,5.503227,2024-02-05 13:29:59
"234","EJ","Reference","Africa_Northern","b natural gas",2035,6.296051,2024-02-05 13:29:59
"235","EJ","Reference","Africa_Northern","b natural gas",2040,6.992548,2024-02-05 13:29:59
"236","EJ","Reference","Africa_Northern","b natural gas",2045,7.666801,2024-02-05 13:29:59
"237","EJ","Reference","Africa_Northern","b natural gas",2050,8.247082,2024-02-05 13:29:59
"238","EJ","Reference","Africa_Northern","b natural gas",2055,8.758808,2024-02-05 13:29:59
"239","EJ","Reference","Africa_Northern","b natural gas",2060,9.176585,2024-02-05 13:29:59
"240","EJ","Reference","Africa_Northern","b natural gas",2065,9.17924,2024-02-05 13:29:59
"241","EJ","Reference","Africa_Northern","b natural gas",2070,9.309302,2024-02-05 13:29:59
"242","EJ","Reference","Africa_Northern","b natural gas",2075,9.302837,2024-02-05 13:29:59
"243","EJ","Reference","Africa_Northern","b natural gas",2080,9.186805,2024-02-05 13:29:59
"244","EJ","Reference","Africa_Northern","b natural gas",2085,8.908886,2024-02-05 13:29:59
"245","EJ","Reference","Africa_Northern","b natural gas",2090,8.618448,2024-02-05 13:29:59
"246","EJ","Reference","Africa_Northern","b natural gas",2095,8.411498,2024-02-05 13:29:59
"247","EJ","Reference","Africa_Northern","b natural gas",2100,8.229539,2024-02-05 13:29:59
"248","EJ","Reference","Africa_Northern","c coal",1975,0.0152104,2024-02-05 13:29:59
"249","EJ","Reference","Africa_Northern","c coal",1990,0.0122116,2024-02-05 13:29:59
"250","EJ","Reference","Africa_Northern","c coal",2005,0.000957438,2024-02-05 13:29:59
"251","EJ","Reference","Africa_Northern","c coal",2010,1.27993e-05,2024-02-05 13:29:59
"252","EJ","Reference","Africa_Northern","c coal",2015,6.00053e-07,2024-02-05 13:29:59
"253","EJ","Reference","Africa_Northern","c coal",2020,0.0147459,2024-02-05 13:29:59
"254","EJ","Reference","Africa_Northern","c coal",2025,0.0132696,2024-02-05 13:29:59
"255","EJ","Reference","Africa_Northern","c coal",2030,0.01183,2024-02-05 13:29:59
"256","EJ","Reference","Africa_Northern","c coal",2035,0.013355,2024-02-05 13:29:59
"257","EJ","Reference","Africa_Northern","c coal",2040,0.0156826,2024-02-05 13:29:59
"258","EJ","Reference","Africa_Northern","c coal",2045,0.0191315,2024-02-05 13:29:59
"259","EJ","Reference","Africa_Northern","c coal",2050,0.0233462,2024-02-05 13:29:59
"260","EJ","Reference","Africa_Northern","c coal",2055,0.0283896,2024-02-05 13:29:59
"261","EJ","Reference","Africa_Northern","c coal",2060,0.0338537,2024-02-05 13:29:59
"262","EJ","Reference","Africa_Northern","c coal",2065,0.0394503,2024-02-05 13:29:59
"263","EJ","Reference","Africa_Northern","c coal",2070,0.0449285,2024-02-05 13:29:59
"264","EJ","Reference","Africa_Northern","c coal",2075,0.0504897,2024-02-05 13:29:59
"265","EJ","Reference","Africa_Northern","c coal",2080,0.0553193,2024-02-05 13:29:59
"266","EJ","Reference","Africa_Northern","c coal",2085,0.0618331,2024-02-05 13:29:59
"267","EJ","Reference","Africa_Northern","c coal",2090,0.0729776,2024-02-05 13:29:59
"268","EJ","Reference","Africa_Northern","c coal",2095,0.0874213,2024-02-05 13:29:59
"269","EJ","Reference","Africa_Northern","c coal",2100,0.103237,2024-02-05 13:29:59
"270","EJ","Reference","Africa_Northern","d biomass",1975,0.00395079,2024-02-05 13:29:59
"271","EJ","Reference","Africa_Northern","d biomass",1990,0.0520267,2024-02-05 13:29:59
"272","EJ","Reference","Africa_Northern","d biomass",2005,0.0941071,2024-02-05 13:29:59
"273","EJ","Reference","Africa_Northern","d biomass",2010,0.145376,2024-02-05 13:29:59
"274","EJ","Reference","Africa_Northern","d biomass",2015,0.163185,2024-02-05 13:29:59
"275","EJ","Reference","Africa_Northern","d biomass",2020,0.183386786,2024-02-05 13:29:59
"276","EJ","Reference","Africa_Northern","d biomass",2025,0.234877981,2024-02-05 13:29:59
"277","EJ","Reference","Africa_Northern","d biomass",2030,0.306482581,2024-02-05 13:29:59
"278","EJ","Reference","Africa_Northern","d biomass",2035,0.386790625,2024-02-05 13:29:59
"279","EJ","Reference","Africa_Northern","d biomass",2040,0.468429383,2024-02-05 13:29:59
"280","EJ","Reference","Africa_Northern","d biomass",2045,0.54845469,2024-02-05 13:29:59
"281","EJ","Reference","Africa_Northern","d biomass",2050,0.616953973,2024-02-05 13:29:59
"282","EJ","Reference","Africa_Northern","d biomass",2055,0.6657167674,2024-02-05 13:29:59
"283","EJ","Reference","Africa_Northern","d biomass",2060,0.706622333,2024-02-05 13:29:59
"284","EJ","Reference","Africa_Northern","d biomass",2065,0.761176038,2024-02-05 13:29:59
"285","EJ","Reference","Africa_Northern","d biomass",2070,0.8135520143,2024-02-05 13:29:59
"286","EJ","Reference","Africa_Northern","d biomass",2075,0.8867867499,2024-02-05 13:29:59
"287","EJ","Reference","Africa_Northern","d biomass",2080,0.9794922042,2024-02-05 13:29:59
"288","EJ","Reference","Africa_Northern","d biomass",2085,1.0948726561,2024-02-05 13:29:59
"289","EJ","Reference","Africa_Northern","d biomass",2090,1.2176786624,2024-02-05 13:29:59
"290","EJ","Reference","Africa_Northern","d biomass",2095,1.3360734182,2024-02-05 13:29:59
"291","EJ","Reference","Africa_Northern","d biomass",2100,1.4527791373,2024-02-05 13:29:59
"292","EJ","Reference","Africa_Northern","e nuclear",2020,0.000973231268,2024-02-05 13:29:59
"293","EJ","Reference","Africa_Northern","e nuclear",2025,0.00657622126,2024-02-05 13:29:59
"294","EJ","Reference","Africa_Northern","e nuclear",2030,0.019364967586,2024-02-05 13:29:59
"295","EJ","Reference","Africa_Northern","e nuclear",2035,0.038528231209,2024-02-05 13:29:59
"296","EJ","Reference","Africa_Northern","e nuclear",2040,0.059676733475,2024-02-05 13:29:59
"297","EJ","Reference","Africa_Northern","e nuclear",2045,0.081604079408,2024-02-05 13:29:59
"298","EJ","Reference","Africa_Northern","e nuclear",2050,0.103340432639,2024-02-05 13:29:59
