"","Units","scenario","region","subresource","year","value","rundate"
"3539","km^3","Reference","Canada","groundwater grade19",2085,0,2024-02-05 13:29:59
"3540","km^3","Reference","Canada","groundwater grade19",2090,0,2024-02-05 13:29:59
"3541","km^3","Reference","Canada","groundwater grade19",2095,0,2024-02-05 13:29:59
"3542","km^3","Reference","Canada","groundwater grade19",2100,0,2024-02-05 13:29:59
"3543","km^3","Reference","Canada","groundwater grade2",1975,0,2024-02-05 13:29:59
"3544","km^3","Reference","Canada","groundwater grade2",1990,0,2024-02-05 13:29:59
"3545","km^3","Reference","Canada","groundwater grade2",2005,0,2024-02-05 13:29:59
"3546","km^3","Reference","Canada","groundwater grade2",2010,0,2024-02-05 13:29:59
"3547","km^3","Reference","Canada","groundwater grade2",2015,0,2024-02-05 13:29:59
"3548","km^3","Reference","Canada","groundwater grade2",2020,0,2024-02-05 13:29:59
"3549","km^3","Reference","Canada","groundwater grade2",2025,0,2024-02-05 13:29:59
"3550","km^3","Reference","Canada","groundwater grade2",2030,0,2024-02-05 13:29:59
"3551","km^3","Reference","Canada","groundwater grade2",2035,0,2024-02-05 13:29:59
"3552","km^3","Reference","Canada","groundwater grade2",2040,0,2024-02-05 13:29:59
"3553","km^3","Reference","Canada","groundwater grade2",2045,0,2024-02-05 13:29:59
"3554","km^3","Reference","Canada","groundwater grade2",2050,0,2024-02-05 13:29:59
"3555","km^3","Reference","Canada","groundwater grade2",2055,0,2024-02-05 13:29:59
"3556","km^3","Reference","Canada","groundwater grade2",2060,0,2024-02-05 13:29:59
"3557","km^3","Reference","Canada","groundwater grade2",2065,0,2024-02-05 13:29:59
"3558","km^3","Reference","Canada","groundwater grade2",2070,0,2024-02-05 13:29:59
"3559","km^3","Reference","Canada","groundwater grade2",2075,0,2024-02-05 13:29:59
"3560","km^3","Reference","Canada","groundwater grade2",2080,0,2024-02-05 13:29:59
"3561","km^3","Reference","Canada","groundwater grade2",2085,0,2024-02-05 13:29:59
"3562","km^3","Reference","Canada","groundwater grade2",2090,0,2024-02-05 13:29:59
"3563","km^3","Reference","Canada","groundwater grade2",2095,0,2024-02-05 13:29:59
"3564","km^3","Reference","Canada","groundwater grade2",2100,0,2024-02-05 13:29:59
"3565","km^3","Reference","Canada","groundwater grade20",1975,0,2024-02-05 13:29:59
"3566","km^3","Reference","Canada","groundwater grade20",1990,0,2024-02-05 13:29:59
"3567","km^3","Reference","Canada","groundwater grade20",2005,0,2024-02-05 13:29:59
"3568","km^3","Reference","Canada","groundwater grade20",2010,0,2024-02-05 13:29:59
"3569","km^3","Reference","Canada","groundwater grade20",2015,0,2024-02-05 13:29:59
"3570","km^3","Reference","Canada","groundwater grade20",2020,0,2024-02-05 13:29:59
"3571","km^3","Reference","Canada","groundwater grade20",2025,0,2024-02-05 13:29:59
"3572","km^3","Reference","Canada","groundwater grade20",2030,0,2024-02-05 13:29:59
"3573","km^3","Reference","Canada","groundwater grade20",2035,0,2024-02-05 13:29:59
"3574","km^3","Reference","Canada","groundwater grade20",2040,0,2024-02-05 13:29:59
"3575","km^3","Reference","Canada","groundwater grade20",2045,0,2024-02-05 13:29:59
"3576","km^3","Reference","Canada","groundwater grade20",2050,0,2024-02-05 13:29:59
"3577","km^3","Reference","Canada","groundwater grade20",2055,0,2024-02-05 13:29:59
"3578","km^3","Reference","Canada","groundwater grade20",2060,0,2024-02-05 13:29:59
"3579","km^3","Reference","Canada","groundwater grade20",2065,0,2024-02-05 13:29:59
"3580","km^3","Reference","Canada","groundwater grade20",2070,0,2024-02-05 13:29:59
"3581","km^3","Reference","Canada","groundwater grade20",2075,0,2024-02-05 13:29:59
"3582","km^3","Reference","Canada","groundwater grade20",2080,0,2024-02-05 13:29:59
"3583","km^3","Reference","Canada","groundwater grade20",2085,0,2024-02-05 13:29:59
"3584","km^3","Reference","Canada","groundwater grade20",2090,0,2024-02-05 13:29:59
"3585","km^3","Reference","Canada","groundwater grade20",2095,0,2024-02-05 13:29:59
"3586","km^3","Reference","Canada","groundwater grade20",2100,0,2024-02-05 13:29:59
"3587","km^3","Reference","Canada","groundwater grade3",1975,0,2024-02-05 13:29:59
"3588","km^3","Reference","Canada","groundwater grade3",1990,0,2024-02-05 13:29:59
"3589","km^3","Reference","Canada","groundwater grade3",2005,0,2024-02-05 13:29:59
"3590","km^3","Reference","Canada","groundwater grade3",2010,0,2024-02-05 13:29:59
"3591","km^3","Reference","Canada","groundwater grade3",2015,0,2024-02-05 13:29:59
"3592","km^3","Reference","Canada","groundwater grade3",2020,0,2024-02-05 13:29:59
"3593","km^3","Reference","Canada","groundwater grade3",2025,0,2024-02-05 13:29:59
"3594","km^3","Reference","Canada","groundwater grade3",2030,0,2024-02-05 13:29:59
"3595","km^3","Reference","Canada","groundwater grade3",2035,0,2024-02-05 13:29:59
"3596","km^3","Reference","Canada","groundwater grade3",2040,0,2024-02-05 13:29:59
"3597","km^3","Reference","Canada","groundwater grade3",2045,0,2024-02-05 13:29:59
"3598","km^3","Reference","Canada","groundwater grade3",2050,0,2024-02-05 13:29:59
"3599","km^3","Reference","Canada","groundwater grade3",2055,0,2024-02-05 13:29:59
"3600","km^3","Reference","Canada","groundwater grade3",2060,0.00143215,2024-02-05 13:29:59
"3601","km^3","Reference","Canada","groundwater grade3",2065,0.00541385,2024-02-05 13:29:59
"3602","km^3","Reference","Canada","groundwater grade3",2070,0,2024-02-05 13:29:59
"3603","km^3","Reference","Canada","groundwater grade3",2075,0,2024-02-05 13:29:59
"3604","km^3","Reference","Canada","groundwater grade3",2080,0,2024-02-05 13:29:59
"3605","km^3","Reference","Canada","groundwater grade3",2085,0,2024-02-05 13:29:59
"3606","km^3","Reference","Canada","groundwater grade3",2090,0,2024-02-05 13:29:59
"3607","km^3","Reference","Canada","groundwater grade3",2095,0,2024-02-05 13:29:59
"3608","km^3","Reference","Canada","groundwater grade3",2100,0,2024-02-05 13:29:59
"3609","km^3","Reference","Canada","groundwater grade4",1975,0,2024-02-05 13:29:59
"3610","km^3","Reference","Canada","groundwater grade4",1990,0,2024-02-05 13:29:59
"3611","km^3","Reference","Canada","groundwater grade4",2005,0,2024-02-05 13:29:59
"3612","km^3","Reference","Canada","groundwater grade4",2010,0,2024-02-05 13:29:59
"3613","km^3","Reference","Canada","groundwater grade4",2015,0,2024-02-05 13:29:59
"3614","km^3","Reference","Canada","groundwater grade4",2020,0,2024-02-05 13:29:59
"3615","km^3","Reference","Canada","groundwater grade4",2025,0,2024-02-05 13:29:59
"3616","km^3","Reference","Canada","groundwater grade4",2030,0,2024-02-05 13:29:59
"3617","km^3","Reference","Canada","groundwater grade4",2035,0,2024-02-05 13:29:59
"3618","km^3","Reference","Canada","groundwater grade4",2040,0,2024-02-05 13:29:59
"3619","km^3","Reference","Canada","groundwater grade4",2045,0,2024-02-05 13:29:59
"3620","km^3","Reference","Canada","groundwater grade4",2050,0,2024-02-05 13:29:59
"3621","km^3","Reference","Canada","groundwater grade4",2055,0,2024-02-05 13:29:59
"3622","km^3","Reference","Canada","groundwater grade4",2060,0.0746282,2024-02-05 13:29:59
"3623","km^3","Reference","Canada","groundwater grade4",2065,0.184341,2024-02-05 13:29:59
"3624","km^3","Reference","Canada","groundwater grade4",2070,0.147893,2024-02-05 13:29:59
"3625","km^3","Reference","Canada","groundwater grade4",2075,0.120162,2024-02-05 13:29:59
"3626","km^3","Reference","Canada","groundwater grade4",2080,0.00445612,2024-02-05 13:29:59
"3627","km^3","Reference","Canada","groundwater grade4",2085,0,2024-02-05 13:29:59
"3628","km^3","Reference","Canada","groundwater grade4",2090,0,2024-02-05 13:29:59
"3629","km^3","Reference","Canada","groundwater grade4",2095,0,2024-02-05 13:29:59
"3630","km^3","Reference","Canada","groundwater grade4",2100,0,2024-02-05 13:29:59
"3631","km^3","Reference","Canada","groundwater grade5",1975,0,2024-02-05 13:29:59
"3632","km^3","Reference","Canada","groundwater grade5",1990,0,2024-02-05 13:29:59
"3633","km^3","Reference","Canada","groundwater grade5",2005,0,2024-02-05 13:29:59
"3634","km^3","Reference","Canada","groundwater grade5",2010,0,2024-02-05 13:29:59
"3635","km^3","Reference","Canada","groundwater grade5",2015,0,2024-02-05 13:29:59
"3636","km^3","Reference","Canada","groundwater grade5",2020,0,2024-02-05 13:29:59
"3637","km^3","Reference","Canada","groundwater grade5",2025,0,2024-02-05 13:29:59
"3638","km^3","Reference","Canada","groundwater grade5",2030,0,2024-02-05 13:29:59
"3639","km^3","Reference","Canada","groundwater grade5",2035,0,2024-02-05 13:29:59
"3640","km^3","Reference","Canada","groundwater grade5",2040,0,2024-02-05 13:29:59
"3641","km^3","Reference","Canada","groundwater grade5",2045,0,2024-02-05 13:29:59
"3642","km^3","Reference","Canada","groundwater grade5",2050,0,2024-02-05 13:29:59
"3643","km^3","Reference","Canada","groundwater grade5",2055,0,2024-02-05 13:29:59
"3644","km^3","Reference","Canada","groundwater grade5",2060,0,2024-02-05 13:29:59
"3645","km^3","Reference","Canada","groundwater grade5",2065,0.497817,2024-02-05 13:29:59
"3646","km^3","Reference","Canada","groundwater grade5",2070,0.510888,2024-02-05 13:29:59
"3647","km^3","Reference","Canada","groundwater grade5",2075,0.414908,2024-02-05 13:29:59
"3648","km^3","Reference","Canada","groundwater grade5",2080,0.445866,2024-02-05 13:29:59
"3649","km^3","Reference","Canada","groundwater grade5",2085,0.222191,2024-02-05 13:29:59
"3650","km^3","Reference","Canada","groundwater grade5",2090,0,2024-02-05 13:29:59
"3651","km^3","Reference","Canada","groundwater grade5",2095,0,2024-02-05 13:29:59
"3652","km^3","Reference","Canada","groundwater grade5",2100,0,2024-02-05 13:29:59
"3653","km^3","Reference","Canada","groundwater grade6",1975,0,2024-02-05 13:29:59
"3654","km^3","Reference","Canada","groundwater grade6",1990,0,2024-02-05 13:29:59
"3655","km^3","Reference","Canada","groundwater grade6",2005,0,2024-02-05 13:29:59
"3656","km^3","Reference","Canada","groundwater grade6",2010,0,2024-02-05 13:29:59
"3657","km^3","Reference","Canada","groundwater grade6",2015,0,2024-02-05 13:29:59
"3658","km^3","Reference","Canada","groundwater grade6",2020,0,2024-02-05 13:29:59
"3659","km^3","Reference","Canada","groundwater grade6",2025,0,2024-02-05 13:29:59
"3660","km^3","Reference","Canada","groundwater grade6",2030,0,2024-02-05 13:29:59
"3661","km^3","Reference","Canada","groundwater grade6",2035,0,2024-02-05 13:29:59
"3662","km^3","Reference","Canada","groundwater grade6",2040,0,2024-02-05 13:29:59
"3663","km^3","Reference","Canada","groundwater grade6",2045,0,2024-02-05 13:29:59
"3664","km^3","Reference","Canada","groundwater grade6",2050,0,2024-02-05 13:29:59
"3665","km^3","Reference","Canada","groundwater grade6",2055,0,2024-02-05 13:29:59
"3666","km^3","Reference","Canada","groundwater grade6",2060,0,2024-02-05 13:29:59
"3667","km^3","Reference","Canada","groundwater grade6",2065,0.0126815,2024-02-05 13:29:59
"3668","km^3","Reference","Canada","groundwater grade6",2070,0.0669347,2024-02-05 13:29:59
"3669","km^3","Reference","Canada","groundwater grade6",2075,0.0543526,2024-02-05 13:29:59
"3670","km^3","Reference","Canada","groundwater grade6",2080,0.0583026,2024-02-05 13:29:59
"3671","km^3","Reference","Canada","groundwater grade6",2085,0.0616577,2024-02-05 13:29:59
"3672","km^3","Reference","Canada","groundwater grade6",2090,0.0577524,2024-02-05 13:29:59
"3673","km^3","Reference","Canada","groundwater grade6",2095,0.0550778,2024-02-05 13:29:59
"3674","km^3","Reference","Canada","groundwater grade6",2100,0.067824,2024-02-05 13:29:59
"3675","km^3","Reference","Canada","groundwater grade7",1975,0,2024-02-05 13:29:59
"3676","km^3","Reference","Canada","groundwater grade7",1990,0,2024-02-05 13:29:59
"3677","km^3","Reference","Canada","groundwater grade7",2005,0,2024-02-05 13:29:59
"3678","km^3","Reference","Canada","groundwater grade7",2010,0,2024-02-05 13:29:59
"3679","km^3","Reference","Canada","groundwater grade7",2015,0,2024-02-05 13:29:59
"3680","km^3","Reference","Canada","groundwater grade7",2020,0,2024-02-05 13:29:59
"3681","km^3","Reference","Canada","groundwater grade7",2025,0,2024-02-05 13:29:59
"3682","km^3","Reference","Canada","groundwater grade7",2030,0,2024-02-05 13:29:59
"3683","km^3","Reference","Canada","groundwater grade7",2035,0,2024-02-05 13:29:59
"3684","km^3","Reference","Canada","groundwater grade7",2040,0,2024-02-05 13:29:59
"3685","km^3","Reference","Canada","groundwater grade7",2045,0,2024-02-05 13:29:59
"3686","km^3","Reference","Canada","groundwater grade7",2050,0,2024-02-05 13:29:59
"3687","km^3","Reference","Canada","groundwater grade7",2055,0,2024-02-05 13:29:59
"3688","km^3","Reference","Canada","groundwater grade7",2060,0,2024-02-05 13:29:59
"3689","km^3","Reference","Canada","groundwater grade7",2065,0,2024-02-05 13:29:59
"3690","km^3","Reference","Canada","groundwater grade7",2070,0,2024-02-05 13:29:59
"3691","km^3","Reference","Canada","groundwater grade7",2075,0,2024-02-05 13:29:59
"3692","km^3","Reference","Canada","groundwater grade7",2080,0,2024-02-05 13:29:59
"3693","km^3","Reference","Canada","groundwater grade7",2085,0,2024-02-05 13:29:59
"3694","km^3","Reference","Canada","groundwater grade7",2090,0,2024-02-05 13:29:59
"3695","km^3","Reference","Canada","groundwater grade7",2095,0,2024-02-05 13:29:59
"3696","km^3","Reference","Canada","groundwater grade7",2100,0,2024-02-05 13:29:59
"3697","km^3","Reference","Canada","groundwater grade8",1975,0,2024-02-05 13:29:59
"3698","km^3","Reference","Canada","groundwater grade8",1990,0,2024-02-05 13:29:59
"3699","km^3","Reference","Canada","groundwater grade8",2005,0,2024-02-05 13:29:59
"3700","km^3","Reference","Canada","groundwater grade8",2010,0,2024-02-05 13:29:59
"3701","km^3","Reference","Canada","groundwater grade8",2015,0,2024-02-05 13:29:59
"3702","km^3","Reference","Canada","groundwater grade8",2020,0,2024-02-05 13:29:59
"3703","km^3","Reference","Canada","groundwater grade8",2025,0,2024-02-05 13:29:59
"3704","km^3","Reference","Canada","groundwater grade8",2030,0,2024-02-05 13:29:59
"3705","km^3","Reference","Canada","groundwater grade8",2035,0,2024-02-05 13:29:59
"3706","km^3","Reference","Canada","groundwater grade8",2040,0,2024-02-05 13:29:59
"3707","km^3","Reference","Canada","groundwater grade8",2045,0,2024-02-05 13:29:59
"3708","km^3","Reference","Canada","groundwater grade8",2050,0,2024-02-05 13:29:59
"3709","km^3","Reference","Canada","groundwater grade8",2055,0,2024-02-05 13:29:59
"3710","km^3","Reference","Canada","groundwater grade8",2060,0,2024-02-05 13:29:59
"3711","km^3","Reference","Canada","groundwater grade8",2065,0,2024-02-05 13:29:59
"3712","km^3","Reference","Canada","groundwater grade8",2070,0,2024-02-05 13:29:59
"3713","km^3","Reference","Canada","groundwater grade8",2075,0,2024-02-05 13:29:59
"3714","km^3","Reference","Canada","groundwater grade8",2080,0,2024-02-05 13:29:59
"3715","km^3","Reference","Canada","groundwater grade8",2085,0,2024-02-05 13:29:59
"3716","km^3","Reference","Canada","groundwater grade8",2090,0,2024-02-05 13:29:59
"3717","km^3","Reference","Canada","groundwater grade8",2095,0,2024-02-05 13:29:59
"3718","km^3","Reference","Canada","groundwater grade8",2100,0,2024-02-05 13:29:59
"3719","km^3","Reference","Canada","groundwater grade9",1975,0,2024-02-05 13:29:59
"3720","km^3","Reference","Canada","groundwater grade9",1990,0,2024-02-05 13:29:59
"3721","km^3","Reference","Canada","groundwater grade9",2005,0,2024-02-05 13:29:59
"3722","km^3","Reference","Canada","groundwater grade9",2010,0,2024-02-05 13:29:59
"3723","km^3","Reference","Canada","groundwater grade9",2015,0,2024-02-05 13:29:59
"3724","km^3","Reference","Canada","groundwater grade9",2020,0,2024-02-05 13:29:59
"3725","km^3","Reference","Canada","groundwater grade9",2025,0,2024-02-05 13:29:59
"3726","km^3","Reference","Canada","groundwater grade9",2030,0,2024-02-05 13:29:59
"3727","km^3","Reference","Canada","groundwater grade9",2035,0,2024-02-05 13:29:59
"3728","km^3","Reference","Canada","groundwater grade9",2040,0,2024-02-05 13:29:59
"3729","km^3","Reference","Canada","groundwater grade9",2045,0,2024-02-05 13:29:59
"3730","km^3","Reference","Canada","groundwater grade9",2050,0,2024-02-05 13:29:59
"3731","km^3","Reference","Canada","groundwater grade9",2055,0,2024-02-05 13:29:59
"3732","km^3","Reference","Canada","groundwater grade9",2060,0,2024-02-05 13:29:59
"3733","km^3","Reference","Canada","groundwater grade9",2065,0,2024-02-05 13:29:59
"3734","km^3","Reference","Canada","groundwater grade9",2070,0,2024-02-05 13:29:59
"3735","km^3","Reference","Canada","groundwater grade9",2075,0,2024-02-05 13:29:59
"3736","km^3","Reference","Canada","groundwater grade9",2080,0,2024-02-05 13:29:59
"3737","km^3","Reference","Canada","groundwater grade9",2085,0,2024-02-05 13:29:59
"3738","km^3","Reference","Canada","groundwater grade9",2090,0,2024-02-05 13:29:59
"3739","km^3","Reference","Canada","groundwater grade9",2095,0,2024-02-05 13:29:59
"3740","km^3","Reference","Canada","groundwater grade9",2100,0,2024-02-05 13:29:59
"3741","km^3","Reference","Canada","runoff",1975,2112.71,2024-02-05 13:29:59
"3742","km^3","Reference","Canada","runoff",1990,55.0146829,2024-02-05 13:29:59
"3743","km^3","Reference","Canada","runoff",2005,69.4424384,2024-02-05 13:29:59
"3744","km^3","Reference","Canada","runoff",2010,67.2796525,2024-02-05 13:29:59
"3745","km^3","Reference","Canada","runoff",2015,64.9447772,2024-02-05 13:29:59
"3746","km^3","Reference","Canada","runoff",2020,62.1035092,2024-02-05 13:29:59
"3747","km^3","Reference","Canada","runoff",2025,61.819226,2024-02-05 13:29:59
"3748","km^3","Reference","Canada","runoff",2030,61.2270819,2024-02-05 13:29:59
"3749","km^3","Reference","Canada","runoff",2035,59.7305922,2024-02-05 13:29:59
"3750","km^3","Reference","Canada","runoff",2040,57.3081909,2024-02-05 13:29:59
"3751","km^3","Reference","Canada","runoff",2045,54.4964365,2024-02-05 13:29:59
"3752","km^3","Reference","Canada","runoff",2050,51.4151211,2024-02-05 13:29:59
"3753","km^3","Reference","Canada","runoff",2055,48.9568374,2024-02-05 13:29:59
"3754","km^3","Reference","Canada","runoff",2060,46.9620081,2024-02-05 13:29:59
"3755","km^3","Reference","Canada","runoff",2065,46.3660907,2024-02-05 13:29:59
"3756","km^3","Reference","Canada","runoff",2070,46.2340466,2024-02-05 13:29:59
"3757","km^3","Reference","Canada","runoff",2075,44.8665553,2024-02-05 13:29:59
"3758","km^3","Reference","Canada","runoff",2080,45.3568498,2024-02-05 13:29:59
"3759","km^3","Reference","Canada","runoff",2085,45.5407565,2024-02-05 13:29:59
"3760","km^3","Reference","Canada","runoff",2090,45.4061904,2024-02-05 13:29:59
"3761","km^3","Reference","Canada","runoff",2095,45.0556072,2024-02-05 13:29:59
"3762","km^3","Reference","Canada","runoff",2100,44.5567556,2024-02-05 13:29:59
"3763","km^3","Reference","Central America and Caribbean","groundwater grade hist",1975,0,2024-02-05 13:29:59
"3764","km^3","Reference","Central America and Caribbean","groundwater grade hist",1990,0.0126135,2024-02-05 13:29:59
"3765","km^3","Reference","Central America and Caribbean","groundwater grade hist",2005,0,2024-02-05 13:29:59
"3766","km^3","Reference","Central America and Caribbean","groundwater grade hist",2010,0,2024-02-05 13:29:59
"3767","km^3","Reference","Central America and Caribbean","groundwater grade hist",2015,0.982462,2024-02-05 13:29:59
"3768","km^3","Reference","Central America and Caribbean","groundwater grade hist",2020,0.45866,2024-02-05 13:29:59
"3769","km^3","Reference","Central America and Caribbean","groundwater grade hist",2025,0,2024-02-05 13:29:59
"3770","km^3","Reference","Central America and Caribbean","groundwater grade hist",2030,0,2024-02-05 13:29:59
"3771","km^3","Reference","Central America and Caribbean","groundwater grade hist",2035,0,2024-02-05 13:29:59
"3772","km^3","Reference","Central America and Caribbean","groundwater grade hist",2040,0,2024-02-05 13:29:59
"3773","km^3","Reference","Central America and Caribbean","groundwater grade hist",2045,0,2024-02-05 13:29:59
"3774","km^3","Reference","Central America and Caribbean","groundwater grade hist",2050,0,2024-02-05 13:29:59
"3775","km^3","Reference","Central America and Caribbean","groundwater grade hist",2055,0,2024-02-05 13:29:59
"3776","km^3","Reference","Central America and Caribbean","groundwater grade hist",2060,0,2024-02-05 13:29:59
"3777","km^3","Reference","Central America and Caribbean","groundwater grade hist",2065,0,2024-02-05 13:29:59
"3778","km^3","Reference","Central America and Caribbean","groundwater grade hist",2070,0,2024-02-05 13:29:59
"3779","km^3","Reference","Central America and Caribbean","groundwater grade hist",2075,0,2024-02-05 13:29:59
"3780","km^3","Reference","Central America and Caribbean","groundwater grade hist",2080,0,2024-02-05 13:29:59
"3781","km^3","Reference","Central America and Caribbean","groundwater grade hist",2085,0,2024-02-05 13:29:59
"3782","km^3","Reference","Central America and Caribbean","groundwater grade hist",2090,0,2024-02-05 13:29:59
"3783","km^3","Reference","Central America and Caribbean","groundwater grade hist",2095,0,2024-02-05 13:29:59
"3784","km^3","Reference","Central America and Caribbean","groundwater grade hist",2100,0,2024-02-05 13:29:59
"3785","km^3","Reference","Central America and Caribbean","groundwater grade10",1975,0,2024-02-05 13:29:59
"3786","km^3","Reference","Central America and Caribbean","groundwater grade10",1990,0,2024-02-05 13:29:59
"3787","km^3","Reference","Central America and Caribbean","groundwater grade10",2005,0,2024-02-05 13:29:59
"3788","km^3","Reference","Central America and Caribbean","groundwater grade10",2010,0,2024-02-05 13:29:59
"3789","km^3","Reference","Central America and Caribbean","groundwater grade10",2015,0,2024-02-05 13:29:59
"3790","km^3","Reference","Central America and Caribbean","groundwater grade10",2020,0,2024-02-05 13:29:59
"3791","km^3","Reference","Central America and Caribbean","groundwater grade10",2025,0,2024-02-05 13:29:59
"3792","km^3","Reference","Central America and Caribbean","groundwater grade10",2030,0,2024-02-05 13:29:59
"3793","km^3","Reference","Central America and Caribbean","groundwater grade10",2035,0,2024-02-05 13:29:59
"3794","km^3","Reference","Central America and Caribbean","groundwater grade10",2040,0,2024-02-05 13:29:59
"3795","km^3","Reference","Central America and Caribbean","groundwater grade10",2045,0,2024-02-05 13:29:59
"3796","km^3","Reference","Central America and Caribbean","groundwater grade10",2050,0,2024-02-05 13:29:59
"3797","km^3","Reference","Central America and Caribbean","groundwater grade10",2055,0,2024-02-05 13:29:59
"3798","km^3","Reference","Central America and Caribbean","groundwater grade10",2060,0,2024-02-05 13:29:59
"3799","km^3","Reference","Central America and Caribbean","groundwater grade10",2065,0,2024-02-05 13:29:59
"3800","km^3","Reference","Central America and Caribbean","groundwater grade10",2070,0,2024-02-05 13:29:59
"3801","km^3","Reference","Central America and Caribbean","groundwater grade10",2075,0.199719,2024-02-05 13:29:59
"3802","km^3","Reference","Central America and Caribbean","groundwater grade10",2080,0.284946,2024-02-05 13:29:59
"3803","km^3","Reference","Central America and Caribbean","groundwater grade10",2085,0.272473,2024-02-05 13:29:59
"3804","km^3","Reference","Central America and Caribbean","groundwater grade10",2090,0.246842,2024-02-05 13:29:59
"3805","km^3","Reference","Central America and Caribbean","groundwater grade10",2095,0.217756,2024-02-05 13:29:59
"3806","km^3","Reference","Central America and Caribbean","groundwater grade10",2100,0.179131,2024-02-05 13:29:59
"3807","km^3","Reference","Central America and Caribbean","groundwater grade11",1975,0,2024-02-05 13:29:59
"3808","km^3","Reference","Central America and Caribbean","groundwater grade11",1990,0,2024-02-05 13:29:59
"3809","km^3","Reference","Central America and Caribbean","groundwater grade11",2005,0,2024-02-05 13:29:59
"3810","km^3","Reference","Central America and Caribbean","groundwater grade11",2010,0,2024-02-05 13:29:59
"3811","km^3","Reference","Central America and Caribbean","groundwater grade11",2015,0,2024-02-05 13:29:59
"3812","km^3","Reference","Central America and Caribbean","groundwater grade11",2020,0,2024-02-05 13:29:59
"3813","km^3","Reference","Central America and Caribbean","groundwater grade11",2025,0,2024-02-05 13:29:59
"3814","km^3","Reference","Central America and Caribbean","groundwater grade11",2030,0,2024-02-05 13:29:59
"3815","km^3","Reference","Central America and Caribbean","groundwater grade11",2035,0,2024-02-05 13:29:59
"3816","km^3","Reference","Central America and Caribbean","groundwater grade11",2040,0,2024-02-05 13:29:59
"3817","km^3","Reference","Central America and Caribbean","groundwater grade11",2045,0,2024-02-05 13:29:59
"3818","km^3","Reference","Central America and Caribbean","groundwater grade11",2050,0,2024-02-05 13:29:59
"3819","km^3","Reference","Central America and Caribbean","groundwater grade11",2055,0,2024-02-05 13:29:59
"3820","km^3","Reference","Central America and Caribbean","groundwater grade11",2060,0,2024-02-05 13:29:59
"3821","km^3","Reference","Central America and Caribbean","groundwater grade11",2065,0,2024-02-05 13:29:59
"3822","km^3","Reference","Central America and Caribbean","groundwater grade11",2070,0,2024-02-05 13:29:59
"3823","km^3","Reference","Central America and Caribbean","groundwater grade11",2075,0,2024-02-05 13:29:59
"3824","km^3","Reference","Central America and Caribbean","groundwater grade11",2080,0,2024-02-05 13:29:59
"3825","km^3","Reference","Central America and Caribbean","groundwater grade11",2085,0.00457857,2024-02-05 13:29:59
"3826","km^3","Reference","Central America and Caribbean","groundwater grade11",2090,0.185065,2024-02-05 13:29:59
"3827","km^3","Reference","Central America and Caribbean","groundwater grade11",2095,0.16311,2024-02-05 13:29:59
"3828","km^3","Reference","Central America and Caribbean","groundwater grade11",2100,0.134118,2024-02-05 13:29:59
"3829","km^3","Reference","Central America and Caribbean","groundwater grade12",1975,0,2024-02-05 13:29:59
"3830","km^3","Reference","Central America and Caribbean","groundwater grade12",1990,0,2024-02-05 13:29:59
"3831","km^3","Reference","Central America and Caribbean","groundwater grade12",2005,0,2024-02-05 13:29:59
"3832","km^3","Reference","Central America and Caribbean","groundwater grade12",2010,0,2024-02-05 13:29:59
"3833","km^3","Reference","Central America and Caribbean","groundwater grade12",2015,0,2024-02-05 13:29:59
"3834","km^3","Reference","Central America and Caribbean","groundwater grade12",2020,0,2024-02-05 13:29:59
"3835","km^3","Reference","Central America and Caribbean","groundwater grade12",2025,0,2024-02-05 13:29:59
"3836","km^3","Reference","Central America and Caribbean","groundwater grade12",2030,0,2024-02-05 13:29:59
"3837","km^3","Reference","Central America and Caribbean","groundwater grade12",2035,0,2024-02-05 13:29:59
"3838","km^3","Reference","Central America and Caribbean","groundwater grade12",2040,0,2024-02-05 13:29:59
"3839","km^3","Reference","Central America and Caribbean","groundwater grade12",2045,0,2024-02-05 13:29:59
"3840","km^3","Reference","Central America and Caribbean","groundwater grade12",2050,0,2024-02-05 13:29:59
"3841","km^3","Reference","Central America and Caribbean","groundwater grade12",2055,0,2024-02-05 13:29:59
"3842","km^3","Reference","Central America and Caribbean","groundwater grade12",2060,0,2024-02-05 13:29:59
"3843","km^3","Reference","Central America and Caribbean","groundwater grade12",2065,0,2024-02-05 13:29:59
"3844","km^3","Reference","Central America and Caribbean","groundwater grade12",2070,0,2024-02-05 13:29:59
"3845","km^3","Reference","Central America and Caribbean","groundwater grade12",2075,0,2024-02-05 13:29:59
"3846","km^3","Reference","Central America and Caribbean","groundwater grade12",2080,0.0230218,2024-02-05 13:29:59
"3847","km^3","Reference","Central America and Caribbean","groundwater grade12",2085,0.115925,2024-02-05 13:29:59
"3848","km^3","Reference","Central America and Caribbean","groundwater grade12",2090,0.103,2024-02-05 13:29:59
"3849","km^3","Reference","Central America and Caribbean","groundwater grade12",2095,0.0912074,2024-02-05 13:29:59
"3850","km^3","Reference","Central America and Caribbean","groundwater grade12",2100,0.0751648,2024-02-05 13:29:59
"3851","km^3","Reference","Central America and Caribbean","groundwater grade13",1975,0,2024-02-05 13:29:59
"3852","km^3","Reference","Central America and Caribbean","groundwater grade13",1990,0,2024-02-05 13:29:59
"3853","km^3","Reference","Central America and Caribbean","groundwater grade13",2005,0,2024-02-05 13:29:59
"3854","km^3","Reference","Central America and Caribbean","groundwater grade13",2010,0,2024-02-05 13:29:59
