"","Units","scenario","region","fuel","year","value","rundate"
"23","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",1975,1.85533,2024-02-05 14:02:39
"24","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",1990,13.0679,2024-02-05 14:02:39
"25","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2005,12.4764,2024-02-05 14:02:39
"26","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2010,17.8035,2024-02-05 14:02:39
"27","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2015,19.3554,2024-02-05 14:02:39
"28","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2020,13.0411,2024-02-05 14:02:39
"29","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2025,12.0812,2024-02-05 14:02:39
"30","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2030,12.0568,2024-02-05 14:02:39
"31","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2035,12.0758,2024-02-05 14:02:39
"32","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2040,12.0714,2024-02-05 14:02:39
"33","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2045,12.0065,2024-02-05 14:02:39
"34","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2050,11.8345,2024-02-05 14:02:39
"35","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2055,11.5949,2024-02-05 14:02:39
"36","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2060,11.3671,2024-02-05 14:02:39
"37","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2065,11.2015,2024-02-05 14:02:39
"38","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2070,11.0258,2024-02-05 14:02:39
"39","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2075,10.8618,2024-02-05 14:02:39
"40","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2080,10.6946,2024-02-05 14:02:39
"41","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2085,10.5108,2024-02-05 14:02:39
"42","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2090,10.3237,2024-02-05 14:02:39
"43","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2095,10.1357,2024-02-05 14:02:39
"44","1975$/GJ","Reference","Africa_Eastern","elect_td_ind",2100,9.97637,2024-02-05 14:02:39
"45","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",1975,4.13533,2024-02-05 14:02:39
"46","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",1990,15.2629,2024-02-05 14:02:39
"47","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2005,14.5864,2024-02-05 14:02:39
"48","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2010,19.8735,2024-02-05 14:02:39
"49","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2015,21.3854,2024-02-05 14:02:39
"50","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2020,15.0311,2024-02-05 14:02:39
"51","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2025,14.0312,2024-02-05 14:02:39
"52","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2030,13.9668,2024-02-05 14:02:39
"53","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2035,13.9458,2024-02-05 14:02:39
"54","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2040,13.9014,2024-02-05 14:02:39
"55","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2045,13.7965,2024-02-05 14:02:39
"56","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2050,13.5845,2024-02-05 14:02:39
"57","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2055,13.3049,2024-02-05 14:02:39
"58","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2060,13.0371,2024-02-05 14:02:39
"59","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2065,12.8315,2024-02-05 14:02:39
"60","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2070,12.6158,2024-02-05 14:02:39
"61","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2075,12.4118,2024-02-05 14:02:39
"62","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2080,12.2046,2024-02-05 14:02:39
"63","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2085,11.9808,2024-02-05 14:02:39
"64","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2090,11.7537,2024-02-05 14:02:39
"65","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2095,11.5257,2024-02-05 14:02:39
"66","1975$/GJ","Reference","Africa_Eastern","elect_td_trn",2100,11.3264,2024-02-05 14:02:39
"67","1975$/GJ","Reference","Africa_Eastern","electricity",1975,4.29497,2024-02-05 14:02:39
"68","1975$/GJ","Reference","Africa_Eastern","electricity",1990,10.3779,2024-02-05 14:02:39
"69","1975$/GJ","Reference","Africa_Eastern","electricity",2005,9.64905,2024-02-05 14:02:39
"70","1975$/GJ","Reference","Africa_Eastern","electricity",2010,14.0929,2024-02-05 14:02:39
"71","1975$/GJ","Reference","Africa_Eastern","electricity",2015,14.5964,2024-02-05 14:02:39
"72","1975$/GJ","Reference","Africa_Eastern","electricity",2020,9.68598,2024-02-05 14:02:39
"73","1975$/GJ","Reference","Africa_Eastern","electricity",2025,8.95692,2024-02-05 14:02:39
"74","1975$/GJ","Reference","Africa_Eastern","electricity",2030,8.95978,2024-02-05 14:02:39
"75","1975$/GJ","Reference","Africa_Eastern","electricity",2035,8.99667,2024-02-05 14:02:39
"76","1975$/GJ","Reference","Africa_Eastern","electricity",2040,9.01519,2024-02-05 14:02:39
"77","1975$/GJ","Reference","Africa_Eastern","electricity",2045,8.98619,2024-02-05 14:02:39
"78","1975$/GJ","Reference","Africa_Eastern","electricity",2050,8.87268,2024-02-05 14:02:39
"79","1975$/GJ","Reference","Africa_Eastern","electricity",2055,8.70541,2024-02-05 14:02:39
"80","1975$/GJ","Reference","Africa_Eastern","electricity",2060,8.54712,2024-02-05 14:02:39
"81","1975$/GJ","Reference","Africa_Eastern","electricity",2065,8.43768,2024-02-05 14:02:39
"82","1975$/GJ","Reference","Africa_Eastern","electricity",2070,8.31992,2024-02-05 14:02:39
"83","1975$/GJ","Reference","Africa_Eastern","electricity",2075,8.21113,2024-02-05 14:02:39
"84","1975$/GJ","Reference","Africa_Eastern","electricity",2080,8.09954,2024-02-05 14:02:39
"85","1975$/GJ","Reference","Africa_Eastern","electricity",2085,7.97421,2024-02-05 14:02:39
"86","1975$/GJ","Reference","Africa_Eastern","electricity",2090,7.84628,2024-02-05 14:02:39
"87","1975$/GJ","Reference","Africa_Eastern","electricity",2095,7.71717,2024-02-05 14:02:39
"88","1975$/GJ","Reference","Africa_Eastern","electricity",2100,7.61057,2024-02-05 14:02:39
"89","1975$/GJ","Reference","Africa_Northern","elect_td_bld",1975,4.24075,2024-02-05 14:02:39
"90","1975$/GJ","Reference","Africa_Northern","elect_td_bld",1990,11.5037,2024-02-05 14:02:39
"91","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2005,10.5253,2024-02-05 14:02:39
"92","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2010,13.1181,2024-02-05 14:02:39
"93","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2015,13.4505,2024-02-05 14:02:39
"94","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2020,12.8273,2024-02-05 14:02:39
"95","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2025,12.217,2024-02-05 14:02:39
"96","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2030,11.6003,2024-02-05 14:02:39
"97","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2035,11.1353,2024-02-05 14:02:39
"98","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2040,10.794,2024-02-05 14:02:39
"99","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2045,10.4913,2024-02-05 14:02:39
"100","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2050,10.304,2024-02-05 14:02:39
"101","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2055,10.126,2024-02-05 14:02:39
"102","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2060,9.92231,2024-02-05 14:02:39
"103","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2065,9.79117,2024-02-05 14:02:39
"104","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2070,9.69995,2024-02-05 14:02:39
"105","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2075,9.64033,2024-02-05 14:02:39
"106","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2080,9.53624,2024-02-05 14:02:39
"107","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2085,9.40771,2024-02-05 14:02:39
"108","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2090,9.26567,2024-02-05 14:02:39
"109","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2095,9.11702,2024-02-05 14:02:39
"110","1975$/GJ","Reference","Africa_Northern","elect_td_bld",2100,9.16212,2024-02-05 14:02:39
"111","1975$/GJ","Reference","Africa_Northern","elect_td_ind",1975,1.96075,2024-02-05 14:02:39
"112","1975$/GJ","Reference","Africa_Northern","elect_td_ind",1990,9.30867,2024-02-05 14:02:39
"113","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2005,8.41533,2024-02-05 14:02:39
"114","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2010,11.0481,2024-02-05 14:02:39
"115","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2015,11.4205,2024-02-05 14:02:39
"116","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2020,10.8113,2024-02-05 14:02:39
"117","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2025,10.3013,2024-02-05 14:02:39
"118","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2030,9.72655,2024-02-05 14:02:39
"119","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2035,9.26323,2024-02-05 14:02:39
"120","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2040,8.91715,2024-02-05 14:02:39
"121","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2045,8.61314,2024-02-05 14:02:39
"122","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2050,8.4356,2024-02-05 14:02:39
"123","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2055,8.27139,2024-02-05 14:02:39
"124","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2060,8.0843,2024-02-05 14:02:39
"125","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2065,7.96658,2024-02-05 14:02:39
"126","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2070,7.88886,2024-02-05 14:02:39
"127","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2075,7.84433,2024-02-05 14:02:39
"128","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2080,7.75719,2024-02-05 14:02:39
"129","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2085,7.64892,2024-02-05 14:02:39
"130","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2090,7.53118,2024-02-05 14:02:39
"131","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2095,7.4103,2024-02-05 14:02:39
"132","1975$/GJ","Reference","Africa_Northern","elect_td_ind",2100,7.47844,2024-02-05 14:02:39
"133","1975$/GJ","Reference","Africa_Northern","elect_td_trn",1975,4.24075,2024-02-05 14:02:39
"134","1975$/GJ","Reference","Africa_Northern","elect_td_trn",1990,11.5037,2024-02-05 14:02:39
"135","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2005,10.5253,2024-02-05 14:02:39
"136","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2010,13.1181,2024-02-05 14:02:39
"137","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2015,13.4505,2024-02-05 14:02:39
"138","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2020,12.8013,2024-02-05 14:02:39
"139","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2025,12.2513,2024-02-05 14:02:39
"140","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2030,11.6366,2024-02-05 14:02:39
"141","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2035,11.1332,2024-02-05 14:02:39
"142","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2040,10.7471,2024-02-05 14:02:39
"143","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2045,10.4031,2024-02-05 14:02:39
"144","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2050,10.1856,2024-02-05 14:02:39
"145","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2055,9.98139,2024-02-05 14:02:39
"146","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2060,9.7543,2024-02-05 14:02:39
"147","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2065,9.59658,2024-02-05 14:02:39
"148","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2070,9.47886,2024-02-05 14:02:39
"149","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2075,9.39433,2024-02-05 14:02:39
"150","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2080,9.26719,2024-02-05 14:02:39
"151","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2085,9.11892,2024-02-05 14:02:39
"152","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2090,8.96118,2024-02-05 14:02:39
"153","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2095,8.8003,2024-02-05 14:02:39
"154","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2100,8.82844,2024-02-05 14:02:39
"155","1975$/GJ","Reference","Africa_Northern","electricity",1975,5.56866,2024-02-05 14:02:39
"156","1975$/GJ","Reference","Africa_Northern","electricity",1990,6.93388,2024-02-05 14:02:39
"157","1975$/GJ","Reference","Africa_Northern","electricity",2005,6.51445,2024-02-05 14:02:39
"158","1975$/GJ","Reference","Africa_Northern","electricity",2010,8.3469,2024-02-05 14:02:39
"159","1975$/GJ","Reference","Africa_Northern","electricity",2015,8.76119,2024-02-05 14:02:39
"160","1975$/GJ","Reference","Africa_Northern","electricity",2020,8.28607,2024-02-05 14:02:39
"161","1975$/GJ","Reference","Africa_Northern","electricity",2025,7.8908,2024-02-05 14:02:39
"162","1975$/GJ","Reference","Africa_Northern","electricity",2030,7.44163,2024-02-05 14:02:39
"163","1975$/GJ","Reference","Africa_Northern","electricity",2035,7.0826,2024-02-05 14:02:39
"164","1975$/GJ","Reference","Africa_Northern","electricity",2040,6.81881,2024-02-05 14:02:39
"165","1975$/GJ","Reference","Africa_Northern","electricity",2045,6.58892,2024-02-05 14:02:39
"166","1975$/GJ","Reference","Africa_Northern","electricity",2050,6.46243,2024-02-05 14:02:39
"167","1975$/GJ","Reference","Africa_Northern","electricity",2055,6.34651,2024-02-05 14:02:39
"168","1975$/GJ","Reference","Africa_Northern","electricity",2060,6.21151,2024-02-05 14:02:39
"169","1975$/GJ","Reference","Africa_Northern","electricity",2065,6.13342,2024-02-05 14:02:39
"170","1975$/GJ","Reference","Africa_Northern","electricity",2070,6.08818,2024-02-05 14:02:39
"171","1975$/GJ","Reference","Africa_Northern","electricity",2075,6.07029,2024-02-05 14:02:39
"172","1975$/GJ","Reference","Africa_Northern","electricity",2080,6.01704,2024-02-05 14:02:39
"173","1975$/GJ","Reference","Africa_Northern","electricity",2085,5.94603,2024-02-05 14:02:39
"174","1975$/GJ","Reference","Africa_Northern","electricity",2090,5.86705,2024-02-05 14:02:39
"175","1975$/GJ","Reference","Africa_Northern","electricity",2095,5.78526,2024-02-05 14:02:39
"176","1975$/GJ","Reference","Africa_Northern","electricity",2100,5.86065,2024-02-05 14:02:39
"177","1975$/GJ","Reference","Africa_Southern","elect_td_bld",1975,4.15213,2024-02-05 14:02:39
"178","1975$/GJ","Reference","Africa_Southern","elect_td_bld",1990,11.9591,2024-02-05 14:02:39
"179","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2005,12.3177,2024-02-05 14:02:39
"180","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2010,18.5928,2024-02-05 14:02:39
"181","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2015,18.223,2024-02-05 14:02:39
"182","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2020,16.4699,2024-02-05 14:02:39
"183","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2025,15.7502,2024-02-05 14:02:39
"184","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2030,15.0097,2024-02-05 14:02:39
"185","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2035,14.2559,2024-02-05 14:02:39
"186","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2040,13.6944,2024-02-05 14:02:39
"187","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2045,13.2682,2024-02-05 14:02:39
"188","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2050,12.9495,2024-02-05 14:02:39
"189","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2055,12.7025,2024-02-05 14:02:39
"190","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2060,12.4566,2024-02-05 14:02:39
"191","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2065,12.2451,2024-02-05 14:02:39
"192","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2070,12.0445,2024-02-05 14:02:39
"193","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2075,11.8005,2024-02-05 14:02:39
"194","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2080,11.5019,2024-02-05 14:02:39
"195","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2085,11.1415,2024-02-05 14:02:39
"196","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2090,10.7176,2024-02-05 14:02:39
"197","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2095,10.2237,2024-02-05 14:02:39
"198","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2100,10.1495,2024-02-05 14:02:39
"199","1975$/GJ","Reference","Africa_Southern","elect_td_ind",1975,1.87213,2024-02-05 14:02:39
"200","1975$/GJ","Reference","Africa_Southern","elect_td_ind",1990,9.76407,2024-02-05 14:02:39
"201","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2005,10.2077,2024-02-05 14:02:39
"202","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2010,16.5228,2024-02-05 14:02:39
"203","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2015,16.193,2024-02-05 14:02:39
"204","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2020,15.0217,2024-02-05 14:02:39
"205","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2025,14.6867,2024-02-05 14:02:39
"206","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2030,14.0624,2024-02-05 14:02:39
"207","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2035,13.394,2024-02-05 14:02:39
"208","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2040,12.8304,2024-02-05 14:02:39
"209","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2045,12.3506,2024-02-05 14:02:39
"210","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2050,11.9579,2024-02-05 14:02:39
"211","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2055,11.6286,2024-02-05 14:02:39
"212","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2060,11.2838,2024-02-05 14:02:39
"213","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2065,10.9822,2024-02-05 14:02:39
"214","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2070,10.6702,2024-02-05 14:02:39
"215","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2075,10.3247,2024-02-05 14:02:39
"216","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2080,9.9379,2024-02-05 14:02:39
"217","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2085,9.5066,2024-02-05 14:02:39
"218","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2090,9.03561,2024-02-05 14:02:39
"219","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2095,8.52028,2024-02-05 14:02:39
"220","1975$/GJ","Reference","Africa_Southern","elect_td_ind",2100,8.45558,2024-02-05 14:02:39
"221","1975$/GJ","Reference","Africa_Southern","elect_td_trn",1975,4.15213,2024-02-05 14:02:39
"222","1975$/GJ","Reference","Africa_Southern","elect_td_trn",1990,11.9591,2024-02-05 14:02:39
"223","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2005,12.3177,2024-02-05 14:02:39
"224","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2010,18.5928,2024-02-05 14:02:39
"225","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2015,18.223,2024-02-05 14:02:39
"226","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2020,17.0117,2024-02-05 14:02:39
"227","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2025,16.6367,2024-02-05 14:02:39
"228","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2030,15.9724,2024-02-05 14:02:39
"229","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2035,15.264,2024-02-05 14:02:39
"230","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2040,14.6604,2024-02-05 14:02:39
"231","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2045,14.1406,2024-02-05 14:02:39
"232","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2050,13.7079,2024-02-05 14:02:39
"233","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2055,13.3386,2024-02-05 14:02:39
"234","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2060,12.9538,2024-02-05 14:02:39
"235","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2065,12.6122,2024-02-05 14:02:39
"236","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2070,12.2602,2024-02-05 14:02:39
"237","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2075,11.8747,2024-02-05 14:02:39
"238","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2080,11.4479,2024-02-05 14:02:39
"239","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2085,10.9766,2024-02-05 14:02:39
"240","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2090,10.4656,2024-02-05 14:02:39
"241","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2095,9.91028,2024-02-05 14:02:39
"242","1975$/GJ","Reference","Africa_Southern","elect_td_trn",2100,9.80558,2024-02-05 14:02:39
"243","1975$/GJ","Reference","Africa_Southern","electricity",1975,6.58068,2024-02-05 14:02:39
"244","1975$/GJ","Reference","Africa_Southern","electricity",1990,8.23158,2024-02-05 14:02:39
"245","1975$/GJ","Reference","Africa_Southern","electricity",2005,7.96573,2024-02-05 14:02:39
"246","1975$/GJ","Reference","Africa_Southern","electricity",2010,12.8124,2024-02-05 14:02:39
"247","1975$/GJ","Reference","Africa_Southern","electricity",2015,13.1758,2024-02-05 14:02:39
"248","1975$/GJ","Reference","Africa_Southern","electricity",2020,12.2083,2024-02-05 14:02:39
"249","1975$/GJ","Reference","Africa_Southern","electricity",2025,11.9501,2024-02-05 14:02:39
"250","1975$/GJ","Reference","Africa_Southern","electricity",2030,11.4447,2024-02-05 14:02:39
"251","1975$/GJ","Reference","Africa_Southern","electricity",2035,10.9004,2024-02-05 14:02:39
"252","1975$/GJ","Reference","Africa_Southern","electricity",2040,10.4443,2024-02-05 14:02:39
"253","1975$/GJ","Reference","Africa_Southern","electricity",2045,10.0587,2024-02-05 14:02:39
"254","1975$/GJ","Reference","Africa_Southern","electricity",2050,9.74677,2024-02-05 14:02:39
"255","1975$/GJ","Reference","Africa_Southern","electricity",2055,9.48825,2024-02-05 14:02:39
"256","1975$/GJ","Reference","Africa_Southern","electricity",2060,9.21582,2024-02-05 14:02:39
"257","1975$/GJ","Reference","Africa_Southern","electricity",2065,8.97988,2024-02-05 14:02:39
"258","1975$/GJ","Reference","Africa_Southern","electricity",2070,8.73433,2024-02-05 14:02:39
"259","1975$/GJ","Reference","Africa_Southern","electricity",2075,8.45933,2024-02-05 14:02:39
"260","1975$/GJ","Reference","Africa_Southern","electricity",2080,8.14802,2024-02-05 14:02:39
"261","1975$/GJ","Reference","Africa_Southern","electricity",2085,7.79737,2024-02-05 14:02:39
"262","1975$/GJ","Reference","Africa_Southern","electricity",2090,7.41154,2024-02-05 14:02:39
"263","1975$/GJ","Reference","Africa_Southern","electricity",2095,6.98636,2024-02-05 14:02:39
"264","1975$/GJ","Reference","Africa_Southern","electricity",2100,6.95088,2024-02-05 14:02:39
"265","1975$/GJ","Reference","Africa_Western","elect_td_bld",1975,4.15549,2024-02-05 14:02:39
"266","1975$/GJ","Reference","Africa_Western","elect_td_bld",1990,11.3993,2024-02-05 14:02:39
"267","1975$/GJ","Reference","Africa_Western","elect_td_bld",2005,11.286,2024-02-05 14:02:39
"268","1975$/GJ","Reference","Africa_Western","elect_td_bld",2010,15.1093,2024-02-05 14:02:39
"269","1975$/GJ","Reference","Africa_Western","elect_td_bld",2015,14.1476,2024-02-05 14:02:39
"270","1975$/GJ","Reference","Africa_Western","elect_td_bld",2020,13.0498,2024-02-05 14:02:39
"271","1975$/GJ","Reference","Africa_Western","elect_td_bld",2025,12.2918,2024-02-05 14:02:39
"272","1975$/GJ","Reference","Africa_Western","elect_td_bld",2030,11.6607,2024-02-05 14:02:39
