"","Units","scenario","region","sector","output","year","value","rundate"
"215","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,24.930174,2024-02-25 19:37:56
"216","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,27.571846,2024-02-25 19:37:56
"217","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,30.637584,2024-02-25 19:37:56
"218","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,33.840288,2024-02-25 19:37:56
"219","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,37.178953,2024-02-25 19:37:56
"220","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,40.683275,2024-02-25 19:37:56
"221","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,44.305619,2024-02-25 19:37:56
"222","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,47.991042,2024-02-25 19:37:56
"223","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,51.76068,2024-02-25 19:37:56
"224","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,55.416782,2024-02-25 19:37:56
"225","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,58.9065,2024-02-25 19:37:56
"226","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,62.214552,2024-02-25 19:37:56
"227","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,65.22711,2024-02-25 19:37:56
"228","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,67.860821,2024-02-25 19:37:56
"229","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,70.105672,2024-02-25 19:37:56
"230","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,72.004609,2024-02-25 19:37:56
"231","Pcal","Reference","Australia_NZ","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,73.617829,2024-02-25 19:37:56
"232","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",1990,6.775656,2024-02-25 19:37:56
"233","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2005,8.80556,2024-02-25 19:37:56
"234","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2010,8.824617,2024-02-25 19:37:56
"235","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2015,10.128953,2024-02-25 19:37:56
"236","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2020,11.056401,2024-02-25 19:37:56
"237","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2025,12.089996,2024-02-25 19:37:56
"238","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2030,13.112712,2024-02-25 19:37:56
"239","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2035,14.130539,2024-02-25 19:37:56
"240","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2040,15.181613,2024-02-25 19:37:56
"241","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2045,16.283512,2024-02-25 19:37:56
"242","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2050,17.435296,2024-02-25 19:37:56
"243","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2055,18.604677,2024-02-25 19:37:56
"244","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2060,19.774126,2024-02-25 19:37:56
"245","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2065,20.864426,2024-02-25 19:37:56
"246","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2070,21.865526,2024-02-25 19:37:56
"247","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2075,22.78886,2024-02-25 19:37:56
"248","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2080,23.599091,2024-02-25 19:37:56
"249","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2085,24.268869,2024-02-25 19:37:56
"250","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2090,24.797002,2024-02-25 19:37:56
"251","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2095,25.202166,2024-02-25 19:37:56
"252","Pcal","Reference","Australia_NZ","FoodDemand_Staples","FoodDemand_Staples",2100,25.509128,2024-02-25 19:37:56
"253","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,65.572296,2024-02-25 19:37:56
"254","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,105.085979,2024-02-25 19:37:56
"255","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,131.09178,2024-02-25 19:37:56
"256","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,151.881553,2024-02-25 19:37:56
"257","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,158.198462,2024-02-25 19:37:56
"258","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,166.199504,2024-02-25 19:37:56
"259","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,177.557438,2024-02-25 19:37:56
"260","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,188.271904,2024-02-25 19:37:56
"261","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,197.079992,2024-02-25 19:37:56
"262","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,203.6925,2024-02-25 19:37:56
"263","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,207.94236,2024-02-25 19:37:56
"264","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,210.090855,2024-02-25 19:37:56
"265","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,210.316082,2024-02-25 19:37:56
"266","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,208.716529,2024-02-25 19:37:56
"267","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,205.551078,2024-02-25 19:37:56
"268","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,201.108676,2024-02-25 19:37:56
"269","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,195.533833,2024-02-25 19:37:56
"270","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,188.916858,2024-02-25 19:37:56
"271","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,180.887409,2024-02-25 19:37:56
"272","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,171.80502,2024-02-25 19:37:56
"273","Pcal","Reference","Brazil","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,161.962616,2024-02-25 19:37:56
"274","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",1990,68.502643,2024-02-25 19:37:56
"275","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2005,89.68336,2024-02-25 19:37:56
"276","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2010,87.80999,2024-02-25 19:37:56
"277","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2015,85.79221,2024-02-25 19:37:56
"278","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2020,88.17657,2024-02-25 19:37:56
"279","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2025,89.23901,2024-02-25 19:37:56
"280","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2030,89.0258,2024-02-25 19:37:56
"281","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2035,88.38667,2024-02-25 19:37:56
"282","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2040,87.43199,2024-02-25 19:37:56
"283","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2045,86.1832,2024-02-25 19:37:56
"284","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2050,84.56588,2024-02-25 19:37:56
"285","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2055,82.58975,2024-02-25 19:37:56
"286","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2060,80.26373,2024-02-25 19:37:56
"287","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2065,77.65037,2024-02-25 19:37:56
"288","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2070,74.79289,2024-02-25 19:37:56
"289","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2075,71.71059,2024-02-25 19:37:56
"290","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2080,68.45245,2024-02-25 19:37:56
"291","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2085,65.03132,2024-02-25 19:37:56
"292","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2090,61.28779,2024-02-25 19:37:56
"293","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2095,57.34434,2024-02-25 19:37:56
"294","Pcal","Reference","Brazil","FoodDemand_Staples","FoodDemand_Staples",2100,53.30498,2024-02-25 19:37:56
"295","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,20.6266642,2024-02-25 19:37:56
"296","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,25.1026545,2024-02-25 19:37:56
"297","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,24.8583974,2024-02-25 19:37:56
"298","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,26.766603,2024-02-25 19:37:56
"299","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,28.8651102,2024-02-25 19:37:56
"300","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,31.23214403,2024-02-25 19:37:56
"301","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,34.20823585,2024-02-25 19:37:56
"302","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,37.45446592,2024-02-25 19:37:56
"303","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,40.89657252,2024-02-25 19:37:56
"304","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,44.51624775,2024-02-25 19:37:56
"305","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,48.2769069,2024-02-25 19:37:56
"306","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,52.1183041,2024-02-25 19:37:56
"307","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,56.0687894,2024-02-25 19:37:56
"308","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,59.992068,2024-02-25 19:37:56
"309","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,63.7913173,2024-02-25 19:37:56
"310","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,67.4470732,2024-02-25 19:37:56
"311","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,70.923105,2024-02-25 19:37:56
"312","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,74.0291714,2024-02-25 19:37:56
"313","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,76.712013,2024-02-25 19:37:56
"314","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,79.00957,2024-02-25 19:37:56
"315","Pcal","Reference","Canada","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,80.9947838,2024-02-25 19:37:56
"316","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",1990,10.167793,2024-02-25 19:37:56
"317","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2005,15.459805,2024-02-25 19:37:56
"318","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2010,15.311499,2024-02-25 19:37:56
"319","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2015,14.23698,2024-02-25 19:37:56
"320","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2020,15.27304,2024-02-25 19:37:56
"321","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2025,16.46694,2024-02-25 19:37:56
"322","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2030,17.65378,2024-02-25 19:37:56
"323","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2035,18.82249,2024-02-25 19:37:56
"324","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2040,20.03514,2024-02-25 19:37:56
"325","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2045,21.33303,2024-02-25 19:37:56
"326","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2050,22.72042,2024-02-25 19:37:56
"327","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2055,24.15769,2024-02-25 19:37:56
"328","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2060,25.62125,2024-02-25 19:37:56
"329","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2065,27.02718,2024-02-25 19:37:56
"330","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2070,28.33576,2024-02-25 19:37:56
"331","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2075,29.55846,2024-02-25 19:37:56
"332","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2080,30.69114,2024-02-25 19:37:56
"333","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2085,31.65158,2024-02-25 19:37:56
"334","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2090,32.4196,2024-02-25 19:37:56
"335","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2095,33.01629,2024-02-25 19:37:56
"336","Pcal","Reference","Canada","FoodDemand_Staples","FoodDemand_Staples",2100,33.47719,2024-02-25 19:37:56
"337","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,17.6149164,2024-02-25 19:37:56
"338","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,27.7526943,2024-02-25 19:37:56
"339","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,36.8303383,2024-02-25 19:37:56
"340","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,43.9757087,2024-02-25 19:37:56
"341","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,47.4459001,2024-02-25 19:37:56
"342","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,51.0757737,2024-02-25 19:37:56
"343","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,56.0976862,2024-02-25 19:37:56
"344","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,61.0454369,2024-02-25 19:37:56
"345","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,65.2560047,2024-02-25 19:37:56
"346","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,68.5522918,2024-02-25 19:37:56
"347","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,70.8480598,2024-02-25 19:37:56
"348","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,72.2193904,2024-02-25 19:37:56
"349","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,72.7604329,2024-02-25 19:37:56
"350","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,72.7455775,2024-02-25 19:37:56
"351","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,72.2452372,2024-02-25 19:37:56
"352","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,71.3337068,2024-02-25 19:37:56
"353","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,70.0820753,2024-02-25 19:37:56
"354","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,68.513328,2024-02-25 19:37:56
"355","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,66.6592178,2024-02-25 19:37:56
"356","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,64.5012424,2024-02-25 19:37:56
"357","Pcal","Reference","Central America and Caribbean","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,62.0630421,2024-02-25 19:37:56
"358","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",1990,24.90906,2024-02-25 19:37:56
"359","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2005,30.685942,2024-02-25 19:37:56
"360","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2010,35.02325,2024-02-25 19:37:56
"361","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2015,38.12165,2024-02-25 19:37:56
"362","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2020,38.82126,2024-02-25 19:37:56
"363","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2025,38.90188,2024-02-25 19:37:56
"364","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2030,38.34792,2024-02-25 19:37:56
"365","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2035,37.61711,2024-02-25 19:37:56
"366","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2040,36.77211,2024-02-25 19:37:56
"367","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2045,35.81026,2024-02-25 19:37:56
"368","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2050,34.74051,2024-02-25 19:37:56
"369","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2055,33.58589,2024-02-25 19:37:56
"370","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2060,32.35216,2024-02-25 19:37:56
"371","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2065,31.14072,2024-02-25 19:37:56
"372","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2070,29.94822,2024-02-25 19:37:56
"373","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2075,28.76555,2024-02-25 19:37:56
"374","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2080,27.57177,2024-02-25 19:37:56
"375","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2085,26.36671,2024-02-25 19:37:56
"376","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2090,25.14956,2024-02-25 19:37:56
"377","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2095,23.89969,2024-02-25 19:37:56
"378","Pcal","Reference","Central America and Caribbean","FoodDemand_Staples","FoodDemand_Staples",2100,22.6216,2024-02-25 19:37:56
"379","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,24.517244,2024-02-25 19:37:56
"380","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,24.9823685,2024-02-25 19:37:56
"381","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,34.9572185,2024-02-25 19:37:56
"382","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,46.031565,2024-02-25 19:37:56
"383","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,50.3635548,2024-02-25 19:37:56
"384","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,54.9587128,2024-02-25 19:37:56
"385","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,60.5570016,2024-02-25 19:37:56
"386","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,65.3201222,2024-02-25 19:37:56
"387","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,68.7346496,2024-02-25 19:37:56
"388","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,70.7334441,2024-02-25 19:37:56
"389","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,71.4250721,2024-02-25 19:37:56
"390","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,71.2445383,2024-02-25 19:37:56
"391","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,70.5921144,2024-02-25 19:37:56
"392","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2065,69.6917385,2024-02-25 19:37:56
"393","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2070,68.4446934,2024-02-25 19:37:56
"394","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2075,66.8145388,2024-02-25 19:37:56
"395","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2080,64.9283467,2024-02-25 19:37:56
"396","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2085,62.8601558,2024-02-25 19:37:56
"397","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2090,60.7201348,2024-02-25 19:37:56
"398","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2095,58.5756679,2024-02-25 19:37:56
"399","Pcal","Reference","Central Asia","FoodDemand_NonStaples","FoodDemand_NonStaples",2100,56.4243053,2024-02-25 19:37:56
"400","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",1990,47.870504,2024-02-25 19:37:56
"401","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2005,49.71289,2024-02-25 19:37:56
"402","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2010,48.79096,2024-02-25 19:37:56
"403","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2015,48.43288,2024-02-25 19:37:56
"404","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2020,48.91257,2024-02-25 19:37:56
"405","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2025,48.60654,2024-02-25 19:37:56
"406","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2030,47.71116,2024-02-25 19:37:56
"407","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2035,46.79395,2024-02-25 19:37:56
"408","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2040,45.841,2024-02-25 19:37:56
"409","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2045,44.74682,2024-02-25 19:37:56
"410","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2050,43.46502,2024-02-25 19:37:56
"411","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2055,42.03119,2024-02-25 19:37:56
"412","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2060,40.47504,2024-02-25 19:37:56
"413","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2065,38.89737,2024-02-25 19:37:56
"414","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2070,37.30548,2024-02-25 19:37:56
"415","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2075,35.6857,2024-02-25 19:37:56
"416","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2080,34.03422,2024-02-25 19:37:56
"417","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2085,32.37969,2024-02-25 19:37:56
"418","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2090,30.76092,2024-02-25 19:37:56
"419","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2095,29.21101,2024-02-25 19:37:56
"420","Pcal","Reference","Central Asia","FoodDemand_Staples","FoodDemand_Staples",2100,27.73498,2024-02-25 19:37:56
"421","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",1990,239.953507,2024-02-25 19:37:56
"422","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2005,538.163064,2024-02-25 19:37:56
"423","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2010,668.48603,2024-02-25 19:37:56
"424","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2015,770.58045,2024-02-25 19:37:56
"425","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2020,862.10438,2024-02-25 19:37:56
"426","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2025,945.59796,2024-02-25 19:37:56
"427","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2030,1032.75682,2024-02-25 19:37:56
"428","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2035,1088.49051,2024-02-25 19:37:56
"429","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2040,1114.08524,2024-02-25 19:37:56
"430","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2045,1117.66167,2024-02-25 19:37:56
"431","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2050,1103.57433,2024-02-25 19:37:56
"432","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2055,1076.39502,2024-02-25 19:37:56
"433","Pcal","Reference","China","FoodDemand_NonStaples","FoodDemand_NonStaples",2060,1041.1196,2024-02-25 19:37:56
